country,variant,freq,year,netreporductionrate
480,estimates,5yearly,1950,2.185
480,estimates,5yearly,1955,2.399
480,estimates,5yearly,1960,2.648
480,estimates,5yearly,1965,2.0
480,estimates,5yearly,1970,1.514
480,estimates,5yearly,1975,1.426
480,estimates,5yearly,1980,1.076
480,estimates,5yearly,1985,1.089
480,estimates,5yearly,1990,1.067
480,estimates,5yearly,1995,0.967
480,estimates,5yearly,2000,0.924
480,estimates,5yearly,2005,0.813
480,estimates,5yearly,2010,0.712
480,constant_fertility,5yearly,2015,0.714
480,constant_mortality,5yearly,2015,0.687
480,high_variant,5yearly,2015,0.809
480,instant_replacement,5yearly,2015,1
480,low_variant,5yearly,2015,0.568
480,medium_variant,5yearly,2015,0.689
480,momentum,5yearly,2015,1
480,no_change,5yearly,2015,0.712
480,zero_migration,5yearly,2015,0.689
480,constant_fertility,5yearly,2020,0.715
480,constant_mortality,5yearly,2020,0.685
480,high_variant,5yearly,2020,0.88
480,instant_replacement,5yearly,2020,1
480,low_variant,5yearly,2020,0.495
480,medium_variant,5yearly,2020,0.688
480,momentum,5yearly,2020,1
480,no_change,5yearly,2020,0.712
480,zero_migration,5yearly,2020,0.688
480,constant_fertility,5yearly,2025,0.716
480,constant_mortality,5yearly,2025,0.705
480,high_variant,5yearly,2025,0.95
480,instant_replacement,5yearly,2025,1
480,low_variant,5yearly,2025,0.468
480,medium_variant,5yearly,2025,0.709
480,momentum,5yearly,2025,1
480,no_change,5yearly,2025,0.712
480,zero_migration,5yearly,2025,0.709
480,constant_fertility,5yearly,2030,0.717
480,constant_mortality,5yearly,2030,0.725
480,high_variant,5yearly,2030,0.971
480,instant_replacement,5yearly,2030,1
480,low_variant,5yearly,2030,0.489
480,medium_variant,5yearly,2030,0.73
480,momentum,5yearly,2030,1
480,no_change,5yearly,2030,0.712
480,zero_migration,5yearly,2030,0.73
480,constant_fertility,5yearly,2035,0.718
480,constant_mortality,5yearly,2035,0.743
480,high_variant,5yearly,2035,0.99
480,instant_replacement,5yearly,2035,1
480,low_variant,5yearly,2035,0.507
480,medium_variant,5yearly,2035,0.749
480,momentum,5yearly,2035,1
480,no_change,5yearly,2035,0.712
480,zero_migration,5yearly,2035,0.749
480,constant_fertility,5yearly,2040,0.719
480,constant_mortality,5yearly,2040,0.76
480,high_variant,5yearly,2040,1.009
480,instant_replacement,5yearly,2040,1
480,low_variant,5yearly,2040,0.526
480,medium_variant,5yearly,2040,0.767
480,momentum,5yearly,2040,1
480,no_change,5yearly,2040,0.712
480,zero_migration,5yearly,2040,0.767
480,constant_fertility,5yearly,2045,0.719
480,constant_mortality,5yearly,2045,0.775
480,high_variant,5yearly,2045,1.025
480,instant_replacement,5yearly,2045,1
480,low_variant,5yearly,2045,0.541
480,medium_variant,5yearly,2045,0.783
480,momentum,5yearly,2045,1
480,no_change,5yearly,2045,0.712
480,zero_migration,5yearly,2045,0.783
480,constant_fertility,5yearly,2050,0.72
480,constant_mortality,5yearly,2050,0.788
480,high_variant,5yearly,2050,1.039
480,instant_replacement,5yearly,2050,1
480,low_variant,5yearly,2050,0.555
480,medium_variant,5yearly,2050,0.797
480,momentum,5yearly,2050,1
480,no_change,5yearly,2050,0.712
480,zero_migration,5yearly,2050,0.797
480,constant_fertility,5yearly,2055,0.72
480,constant_mortality,5yearly,2055,0.8
480,high_variant,5yearly,2055,1.052
480,instant_replacement,5yearly,2055,1
480,low_variant,5yearly,2055,0.568
480,medium_variant,5yearly,2055,0.81
480,momentum,5yearly,2055,1
480,no_change,5yearly,2055,0.712
480,zero_migration,5yearly,2055,0.81
480,constant_fertility,5yearly,2060,0.721
480,constant_mortality,5yearly,2060,0.81
480,high_variant,5yearly,2060,1.063
480,instant_replacement,5yearly,2060,1
480,low_variant,5yearly,2060,0.578
480,medium_variant,5yearly,2060,0.82
480,momentum,5yearly,2060,1
480,no_change,5yearly,2060,0.712
480,zero_migration,5yearly,2060,0.82
480,constant_fertility,5yearly,2065,0.721
480,constant_mortality,5yearly,2065,0.819
480,high_variant,5yearly,2065,1.072
480,instant_replacement,5yearly,2065,1
480,low_variant,5yearly,2065,0.587
480,medium_variant,5yearly,2065,0.83
480,momentum,5yearly,2065,1
480,no_change,5yearly,2065,0.712
480,zero_migration,5yearly,2065,0.83
480,constant_fertility,5yearly,2070,0.722
480,constant_mortality,5yearly,2070,0.826
480,high_variant,5yearly,2070,1.08
480,instant_replacement,5yearly,2070,1
480,low_variant,5yearly,2070,0.595
480,medium_variant,5yearly,2070,0.838
480,momentum,5yearly,2070,1
480,no_change,5yearly,2070,0.712
480,zero_migration,5yearly,2070,0.838
480,constant_fertility,5yearly,2075,0.722
480,constant_mortality,5yearly,2075,0.833
480,high_variant,5yearly,2075,1.088
480,instant_replacement,5yearly,2075,1
480,low_variant,5yearly,2075,0.602
480,medium_variant,5yearly,2075,0.845
480,momentum,5yearly,2075,1
480,no_change,5yearly,2075,0.712
480,zero_migration,5yearly,2075,0.845
480,constant_fertility,5yearly,2080,0.723
480,constant_mortality,5yearly,2080,0.839
480,high_variant,5yearly,2080,1.095
480,instant_replacement,5yearly,2080,1
480,low_variant,5yearly,2080,0.609
480,medium_variant,5yearly,2080,0.852
480,momentum,5yearly,2080,1
480,no_change,5yearly,2080,0.712
480,zero_migration,5yearly,2080,0.852
480,constant_fertility,5yearly,2085,0.723
480,constant_mortality,5yearly,2085,0.844
480,high_variant,5yearly,2085,1.1
480,instant_replacement,5yearly,2085,1
480,low_variant,5yearly,2085,0.614
480,medium_variant,5yearly,2085,0.857
480,momentum,5yearly,2085,1
480,no_change,5yearly,2085,0.712
480,zero_migration,5yearly,2085,0.857
480,constant_fertility,5yearly,2090,0.723
480,constant_mortality,5yearly,2090,0.847
480,high_variant,5yearly,2090,1.104
480,instant_replacement,5yearly,2090,1
480,low_variant,5yearly,2090,0.618
480,medium_variant,5yearly,2090,0.861
480,momentum,5yearly,2090,1
480,no_change,5yearly,2090,0.712
480,zero_migration,5yearly,2090,0.861
480,constant_fertility,5yearly,2095,0.724
480,constant_mortality,5yearly,2095,0.851
480,high_variant,5yearly,2095,1.109
480,instant_replacement,5yearly,2095,1
