country,variant,freq,year,netreporductionrate
643,estimates,5yearly,1950,1.147
643,estimates,5yearly,1955,1.24
643,estimates,5yearly,1960,1.166
643,estimates,5yearly,1965,0.939
643,estimates,5yearly,1970,0.95
643,estimates,5yearly,1975,0.907
643,estimates,5yearly,1980,0.957
643,estimates,5yearly,1985,0.997
643,estimates,5yearly,1990,0.725
643,estimates,5yearly,1995,0.584
643,estimates,5yearly,2000,0.61
643,estimates,5yearly,2005,0.681
643,estimates,5yearly,2010,0.807
643,constant_fertility,5yearly,2015,0.809
643,constant_mortality,5yearly,2015,0.833
643,high_variant,5yearly,2015,0.954
643,instant_replacement,5yearly,2015,1
643,low_variant,5yearly,2015,0.716
643,medium_variant,5yearly,2015,0.835
643,momentum,5yearly,2015,1
643,no_change,5yearly,2015,0.807
643,zero_migration,5yearly,2015,0.835
643,constant_fertility,5yearly,2020,0.81
643,constant_mortality,5yearly,2020,0.85
643,high_variant,5yearly,2020,1.045
643,instant_replacement,5yearly,2020,1
643,low_variant,5yearly,2020,0.663
643,medium_variant,5yearly,2020,0.854
643,momentum,5yearly,2020,1
643,no_change,5yearly,2020,0.807
643,zero_migration,5yearly,2020,0.854
643,constant_fertility,5yearly,2025,0.812
643,constant_mortality,5yearly,2025,0.862
643,high_variant,5yearly,2025,1.107
643,instant_replacement,5yearly,2025,1
643,low_variant,5yearly,2025,0.629
643,medium_variant,5yearly,2025,0.868
643,momentum,5yearly,2025,1
643,no_change,5yearly,2025,0.807
643,zero_migration,5yearly,2025,0.868
643,constant_fertility,5yearly,2030,0.813
643,constant_mortality,5yearly,2030,0.872
643,high_variant,5yearly,2030,1.118
643,instant_replacement,5yearly,2030,1
643,low_variant,5yearly,2030,0.639
643,medium_variant,5yearly,2030,0.879
643,momentum,5yearly,2030,1
643,no_change,5yearly,2030,0.807
643,zero_migration,5yearly,2030,0.879
643,constant_fertility,5yearly,2035,0.814
643,constant_mortality,5yearly,2035,0.879
643,high_variant,5yearly,2035,1.127
643,instant_replacement,5yearly,2035,1
643,low_variant,5yearly,2035,0.648
643,medium_variant,5yearly,2035,0.888
643,momentum,5yearly,2035,1
643,no_change,5yearly,2035,0.807
643,zero_migration,5yearly,2035,0.888
643,constant_fertility,5yearly,2040,0.815
643,constant_mortality,5yearly,2040,0.885
643,high_variant,5yearly,2040,1.134
643,instant_replacement,5yearly,2040,1
643,low_variant,5yearly,2040,0.655
643,medium_variant,5yearly,2040,0.894
643,momentum,5yearly,2040,1
