country,variant,freq,year,netreporductionrate
840,estimates,5yearly,1950,1.541
840,estimates,5yearly,1955,1.678
840,estimates,5yearly,1960,1.519
840,estimates,5yearly,1965,1.197
840,estimates,5yearly,1970,0.96
840,estimates,5yearly,1975,0.842
840,estimates,5yearly,1980,0.862
840,estimates,5yearly,1985,0.916
840,estimates,5yearly,1990,0.974
840,estimates,5yearly,1995,0.96
840,estimates,5yearly,2000,0.982
840,estimates,5yearly,2005,0.986
840,estimates,5yearly,2010,0.904
840,constant_fertility,5yearly,2015,0.905
840,constant_mortality,5yearly,2015,0.908
840,high_variant,5yearly,2015,1.03
840,instant_replacement,5yearly,2015,1
840,low_variant,5yearly,2015,0.789
840,medium_variant,5yearly,2015,0.909
840,momentum,5yearly,2015,1
840,no_change,5yearly,2015,0.904
840,zero_migration,5yearly,2015,0.909
840,constant_fertility,5yearly,2020,0.906
840,constant_mortality,5yearly,2020,0.911
840,high_variant,5yearly,2020,1.106
840,instant_replacement,5yearly,2020,1
840,low_variant,5yearly,2020,0.72
840,medium_variant,5yearly,2020,0.913
840,momentum,5yearly,2020,1
840,no_change,5yearly,2020,0.904
840,zero_migration,5yearly,2020,0.913
840,constant_fertility,5yearly,2025,0.907
840,constant_mortality,5yearly,2025,0.913
840,high_variant,5yearly,2025,1.158
840,instant_replacement,5yearly,2025,1
840,low_variant,5yearly,2025,0.675
840,medium_variant,5yearly,2025,0.917
840,momentum,5yearly,2025,1
840,no_change,5yearly,2025,0.904
840,zero_migration,5yearly,2025,0.917
840,constant_fertility,5yearly,2030,0.907
840,constant_mortality,5yearly,2030,0.916
840,high_variant,5yearly,2030,1.161
840,instant_replacement,5yearly,2030,1
840,low_variant,5yearly,2030,0.678
840,medium_variant,5yearly,2030,0.919
840,momentum,5yearly,2030,1
840,no_change,5yearly,2030,0.904
840,zero_migration,5yearly,2030,0.919
840,constant_fertility,5yearly,2035,0.908
840,constant_mortality,5yearly,2035,0.917
840,high_variant,5yearly,2035,1.163
840,instant_replacement,5yearly,2035,1
840,low_variant,5yearly,2035,0.68
840,medium_variant,5yearly,2035,0.922
840,momentum,5yearly,2035,1
840,no_change,5yearly,2035,0.904
840,zero_migration,5yearly,2035,0.922
840,constant_fertility,5yearly,2040,0.909
840,constant_mortality,5yearly,2040,0.919
840,high_variant,5yearly,2040,1.166
840,instant_replacement,5yearly,2040,1
840,low_variant,5yearly,2040,0.682
840,medium_variant,5yearly,2040,0.924
840,momentum,5yearly,2040,1
840,no_change,5yearly,2040,0.904
840,zero_migration,5yearly,2040,0.924
840,constant_fertility,5yearly,2045,0.909
840,constant_mortality,5yearly,2045,0.92
840,high_variant,5yearly,2045,1.168
840,instant_replacement,5yearly,2045,1
840,low_variant,5yearly,2045,0.684
840,medium_variant,5yearly,2045,0.926
840,momentum,5yearly,2045,1
840,no_change,5yearly,2045,0.904
840,zero_migration,5yearly,2045,0.926
840,constant_fertility,5yearly,2050,0.91
840,constant_mortality,5yearly,2050,0.921
840,high_variant,5yearly,2050,1.17
840,instant_replacement,5yearly,2050,1
840,low_variant,5yearly,2050,0.685
840,medium_variant,5yearly,2050,0.928
840,momentum,5yearly,2050,1
840,no_change,5yearly,2050,0.904
840,zero_migration,5yearly,2050,0.928
840,constant_fertility,5yearly,2055,0.91
840,constant_mortality,5yearly,2055,0.922
840,high_variant,5yearly,2055,1.171
840,instant_replacement,5yearly,2055,1
840,low_variant,5yearly,2055,0.686
840,medium_variant,5yearly,2055,0.929
840,momentum,5yearly,2055,1
840,no_change,5yearly,2055,0.904
840,zero_migration,5yearly,2055,0.929
840,constant_fertility,5yearly,2060,0.911
840,constant_mortality,5yearly,2060,0.922
840,high_variant,5yearly,2060,1.172
840,instant_replacement,5yearly,2060,1
840,low_variant,5yearly,2060,0.687
840,medium_variant,5yearly,2060,0.93
840,momentum,5yearly,2060,1
840,no_change,5yearly,2060,0.904
840,zero_migration,5yearly,2060,0.93
840,constant_fertility,5yearly,2065,0.911
840,constant_mortality,5yearly,2065,0.923
840,high_variant,5yearly,2065,1.174
840,instant_replacement,5yearly,2065,1
840,low_variant,5yearly,2065,0.688
