country,variant,freq,year,netreporductionrate
807,estimates,5yearly,1950,1.932
807,estimates,5yearly,1955,1.679
807,estimates,5yearly,1960,1.538
807,estimates,5yearly,1965,1.491
807,estimates,5yearly,1970,1.271
807,estimates,5yearly,1975,1.145
807,estimates,5yearly,1980,1.12
807,estimates,5yearly,1985,1.053
807,estimates,5yearly,1990,0.997
807,estimates,5yearly,1995,0.87
807,estimates,5yearly,2000,0.785
807,estimates,5yearly,2005,0.7
807,estimates,5yearly,2010,0.722
807,constant_fertility,5yearly,2015,0.723
807,constant_mortality,5yearly,2015,0.742
807,high_variant,5yearly,2015,0.864
807,instant_replacement,5yearly,2015,1
807,low_variant,5yearly,2015,0.623
807,medium_variant,5yearly,2015,0.743
807,momentum,5yearly,2015,1
807,no_change,5yearly,2015,0.722
807,zero_migration,5yearly,2015,0.743
807,constant_fertility,5yearly,2020,0.724
807,constant_mortality,5yearly,2020,0.759
807,high_variant,5yearly,2020,0.954
807,instant_replacement,5yearly,2020,1
807,low_variant,5yearly,2020,0.569
807,medium_variant,5yearly,2020,0.762
807,momentum,5yearly,2020,1
807,no_change,5yearly,2020,0.722
807,zero_migration,5yearly,2020,0.762
807,constant_fertility,5yearly,2025,0.725
807,constant_mortality,5yearly,2025,0.773
807,high_variant,5yearly,2025,1.018
807,instant_replacement,5yearly,2025,1
807,low_variant,5yearly,2025,0.536
807,medium_variant,5yearly,2025,0.777
807,momentum,5yearly,2025,1
807,no_change,5yearly,2025,0.722
807,zero_migration,5yearly,2025,0.777
807,constant_fertility,5yearly,2030,0.726
807,constant_mortality,5yearly,2030,0.786
807,high_variant,5yearly,2030,1.032
807,instant_replacement,5yearly,2030,1
807,low_variant,5yearly,2030,0.549
807,medium_variant,5yearly,2030,0.79
807,momentum,5yearly,2030,1
807,no_change,5yearly,2030,0.722
807,zero_migration,5yearly,2030,0.79
807,constant_fertility,5yearly,2035,0.726
807,constant_mortality,5yearly,2035,0.797
807,high_variant,5yearly,2035,1.044
807,instant_replacement,5yearly,2035,1
807,low_variant,5yearly,2035,0.561
807,medium_variant,5yearly,2035,0.803
807,momentum,5yearly,2035,1
807,no_change,5yearly,2035,0.722
807,zero_migration,5yearly,2035,0.803
807,constant_fertility,5yearly,2040,0.727
807,constant_mortality,5yearly,2040,0.807
807,high_variant,5yearly,2040,1.055
807,instant_replacement,5yearly,2040,1
807,low_variant,5yearly,2040,0.571
807,medium_variant,5yearly,2040,0.813
807,momentum,5yearly,2040,1
807,no_change,5yearly,2040,0.722
807,zero_migration,5yearly,2040,0.813
807,constant_fertility,5yearly,2045,0.727
807,constant_mortality,5yearly,2045,0.816
807,high_variant,5yearly,2045,1.064
807,instant_replacement,5yearly,2045,1
807,low_variant,5yearly,2045,0.58
807,medium_variant,5yearly,2045,0.822
807,momentum,5yearly,2045,1
807,no_change,5yearly,2045,0.722
807,zero_migration,5yearly,2045,0.822
807,constant_fertility,5yearly,2050,0.728
807,constant_mortality,5yearly,2050,0.824
807,high_variant,5yearly,2050,1.073
807,instant_replacement,5yearly,2050,1
807,low_variant,5yearly,2050,0.589
807,medium_variant,5yearly,2050,0.831
807,momentum,5yearly,2050,1
807,no_change,5yearly,2050,0.722
807,zero_migration,5yearly,2050,0.831
807,constant_fertility,5yearly,2055,0.728
807,constant_mortality,5yearly,2055,0.831
807,high_variant,5yearly,2055,1.08
807,instant_replacement,5yearly,2055,1
807,low_variant,5yearly,2055,0.596
807,medium_variant,5yearly,2055,0.838
807,momentum,5yearly,2055,1
807,no_change,5yearly,2055,0.722
807,zero_migration,5yearly,2055,0.838
807,constant_fertility,5yearly,2060,0.728
807,constant_mortality,5yearly,2060,0.836
807,high_variant,5yearly,2060,1.086
807,instant_replacement,5yearly,2060,1
807,low_variant,5yearly,2060,0.602
807,medium_variant,5yearly,2060,0.844
807,momentum,5yearly,2060,1
807,no_change,5yearly,2060,0.722
807,zero_migration,5yearly,2060,0.844
807,constant_fertility,5yearly,2065,0.728
807,constant_mortality,5yearly,2065,0.841
807,high_variant,5yearly,2065,1.092
807,instant_replacement,5yearly,2065,1
807,low_variant,5yearly,2065,0.607
807,medium_variant,5yearly,2065,0.849
807,momentum,5yearly,2065,1
807,no_change,5yearly,2065,0.722
807,zero_migration,5yearly,2065,0.849
807,constant_fertility,5yearly,2070,0.729
807,constant_mortality,5yearly,2070,0.846
807,high_variant,5yearly,2070,1.097
807,instant_replacement,5yearly,2070,1
807,low_variant,5yearly,2070,0.612
807,medium_variant,5yearly,2070,0.854
807,momentum,5yearly,2070,1
807,no_change,5yearly,2070,0.722
807,zero_migration,5yearly,2070,0.854
807,constant_fertility,5yearly,2075,0.729
807,constant_mortality,5yearly,2075,0.85
807,high_variant,5yearly,2075,1.101
807,instant_replacement,5yearly,2075,1
807,low_variant,5yearly,2075,0.617
807,medium_variant,5yearly,2075,0.859
807,momentum,5yearly,2075,1
807,no_change,5yearly,2075,0.722
807,zero_migration,5yearly,2075,0.859
807,constant_fertility,5yearly,2080,0.729
807,constant_mortality,5yearly,2080,0.852
807,high_variant,5yearly,2080,1.104
807,instant_replacement,5yearly,2080,1
807,low_variant,5yearly,2080,0.619
807,medium_variant,5yearly,2080,0.861
807,momentum,5yearly,2080,1
807,no_change,5yearly,2080,0.722
807,zero_migration,5yearly,2080,0.861
807,constant_fertility,5yearly,2085,0.729
807,constant_mortality,5yearly,2085,0.856
807,high_variant,5yearly,2085,1.108
807,instant_replacement,5yearly,2085,1
807,low_variant,5yearly,2085,0.623
807,medium_variant,5yearly,2085,0.866
807,momentum,5yearly,2085,1
807,no_change,5yearly,2085,0.722
807,zero_migration,5yearly,2085,0.866
807,constant_fertility,5yearly,2090,0.729
807,constant_mortality,5yearly,2090,0.859
807,high_variant,5yearly,2090,1.111
807,instant_replacement,5yearly,2090,1
807,low_variant,5yearly,2090,0.626
807,medium_variant,5yearly,2090,0.868
807,momentum,5yearly,2090,1
807,no_change,5yearly,2090,0.722
807,zero_migration,5yearly,2090,0.868
807,constant_fertility,5yearly,2095,0.729
807,constant_mortality,5yearly,2095,0.861
807,high_variant,5yearly,2095,1.113
807,instant_replacement,5yearly,2095,1
807,low_variant,5yearly,2095,0.628
807,medium_variant,5yearly,2095,0.871
807,momentum,5yearly,2095,1
807,no_change,5yearly,2095,0.722
807,zero_migration,5yearly,2095,0.871
