country,variant,freq,year,netreporductionrate
428,estimates,5yearly,1950,0.847
428,estimates,5yearly,1955,0.879
428,estimates,5yearly,1960,0.865
428,estimates,5yearly,1965,0.861
428,estimates,5yearly,1970,0.94
428,estimates,5yearly,1975,0.885
428,estimates,5yearly,1980,0.957
428,estimates,5yearly,1985,1.023
428,estimates,5yearly,1990,0.773
428,estimates,5yearly,1995,0.551
428,estimates,5yearly,2000,0.613
428,estimates,5yearly,2005,0.718
428,estimates,5yearly,2010,0.717
428,constant_fertility,5yearly,2015,0.718
428,constant_mortality,5yearly,2015,0.753
428,high_variant,5yearly,2015,0.874
428,instant_replacement,5yearly,2015,1
428,low_variant,5yearly,2015,0.634
428,medium_variant,5yearly,2015,0.754
428,momentum,5yearly,2015,1
428,no_change,5yearly,2015,0.717
428,zero_migration,5yearly,2015,0.754
428,constant_fertility,5yearly,2020,0.719
428,constant_mortality,5yearly,2020,0.779
428,high_variant,5yearly,2020,0.973
428,instant_replacement,5yearly,2020,1
428,low_variant,5yearly,2020,0.589
428,medium_variant,5yearly,2020,0.781
428,momentum,5yearly,2020,1
428,no_change,5yearly,2020,0.717
428,zero_migration,5yearly,2020,0.781
428,constant_fertility,5yearly,2025,0.719
428,constant_mortality,5yearly,2025,0.799
428,high_variant,5yearly,2025,1.043
428,instant_replacement,5yearly,2025,1
428,low_variant,5yearly,2025,0.562
428,medium_variant,5yearly,2025,0.802
428,momentum,5yearly,2025,1
428,no_change,5yearly,2025,0.717
428,zero_migration,5yearly,2025,0.802
428,constant_fertility,5yearly,2030,0.72
428,constant_mortality,5yearly,2030,0.816
428,high_variant,5yearly,2030,1.06
428,instant_replacement,5yearly,2030,1
428,low_variant,5yearly,2030,0.579
428,medium_variant,5yearly,2030,0.819
428,momentum,5yearly,2030,1
428,no_change,5yearly,2030,0.717
428,zero_migration,5yearly,2030,0.819
428,constant_fertility,5yearly,2035,0.72
428,constant_mortality,5yearly,2035,0.828
428,high_variant,5yearly,2035,1.073
428,instant_replacement,5yearly,2035,1
428,low_variant,5yearly,2035,0.592
428,medium_variant,5yearly,2035,0.832
428,momentum,5yearly,2035,1
428,no_change,5yearly,2035,0.717
428,zero_migration,5yearly,2035,0.832
428,constant_fertility,5yearly,2040,0.721
428,constant_mortality,5yearly,2040,0.838
428,high_variant,5yearly,2040,1.084
428,instant_replacement,5yearly,2040,1
428,low_variant,5yearly,2040,0.602
428,medium_variant,5yearly,2040,0.843
428,momentum,5yearly,2040,1
428,no_change,5yearly,2040,0.717
428,zero_migration,5yearly,2040,0.843
428,constant_fertility,5yearly,2045,0.721
