country,variant,freq,year,netreporductionrate
344,estimates,5yearly,1950,1.917
344,estimates,5yearly,1955,2.092
344,estimates,5yearly,1960,2.308
344,estimates,5yearly,1965,1.687
344,estimates,5yearly,1970,1.412
344,estimates,5yearly,1975,1.054
344,estimates,5yearly,1980,0.815
344,estimates,5yearly,1985,0.647
344,estimates,5yearly,1990,0.602
344,estimates,5yearly,1995,0.508
344,estimates,5yearly,2000,0.456
344,estimates,5yearly,2005,0.498
344,estimates,5yearly,2010,0.579
344,constant_fertility,5yearly,2015,0.579
344,constant_mortality,5yearly,2015,0.637
344,high_variant,5yearly,2015,0.758
344,instant_replacement,5yearly,2015,1
344,low_variant,5yearly,2015,0.518
344,medium_variant,5yearly,2015,0.638
344,momentum,5yearly,2015,1
344,no_change,5yearly,2015,0.579
344,zero_migration,5yearly,2015,0.638
344,constant_fertility,5yearly,2020,0.58
344,constant_mortality,5yearly,2020,0.684
344,high_variant,5yearly,2020,0.877
344,instant_replacement,5yearly,2020,1
344,low_variant,5yearly,2020,0.492
344,medium_variant,5yearly,2020,0.684
344,momentum,5yearly,2020,1
344,no_change,5yearly,2020,0.579
344,zero_migration,5yearly,2020,0.684
344,constant_fertility,5yearly,2025,0.58
344,constant_mortality,5yearly,2025,0.721
344,high_variant,5yearly,2025,0.962
344,instant_replacement,5yearly,2025,1
344,low_variant,5yearly,2025,0.481
344,medium_variant,5yearly,2025,0.722
344,momentum,5yearly,2025,1
344,no_change,5yearly,2025,0.579
344,zero_migration,5yearly,2025,0.722
344,constant_fertility,5yearly,2030,0.58
344,constant_mortality,5yearly,2030,0.75
344,high_variant,5yearly,2030,0.992
344,instant_replacement,5yearly,2030,1
344,low_variant,5yearly,2030,0.51
344,medium_variant,5yearly,2030,0.751
344,momentum,5yearly,2030,1
344,no_change,5yearly,2030,0.579
344,zero_migration,5yearly,2030,0.751
344,constant_fertility,5yearly,2035,0.58
344,constant_mortality,5yearly,2035,0.773
344,high_variant,5yearly,2035,1.016
344,instant_replacement,5yearly,2035,1
344,low_variant,5yearly,2035,0.534
344,medium_variant,5yearly,2035,0.775
344,momentum,5yearly,2035,1
344,no_change,5yearly,2035,0.579
344,zero_migration,5yearly,2035,0.775
344,constant_fertility,5yearly,2040,0.58
