country,variant,freq,year,netreporductionrate
462,estimates,5yearly,1950,1.584
462,estimates,5yearly,1955,1.856
462,estimates,5yearly,1960,2.068
462,estimates,5yearly,1965,2.26
462,estimates,5yearly,1970,2.419
462,estimates,5yearly,1975,2.489
462,estimates,5yearly,1980,2.845
462,estimates,5yearly,1985,2.752
462,estimates,5yearly,1990,2.221
462,estimates,5yearly,1995,1.59
462,estimates,5yearly,2000,1.203
462,estimates,5yearly,2005,1.069
462,estimates,5yearly,2010,1.053
462,constant_fertility,5yearly,2015,1.057
462,constant_mortality,5yearly,2015,0.963
462,high_variant,5yearly,2015,1.086
462,instant_replacement,5yearly,2015,1
462,low_variant,5yearly,2015,0.848
462,medium_variant,5yearly,2015,0.967
462,momentum,5yearly,2015,1
462,no_change,5yearly,2015,1.053
462,zero_migration,5yearly,2015,0.967
462,constant_fertility,5yearly,2020,1.059
462,constant_mortality,5yearly,2020,0.893
462,high_variant,5yearly,2020,1.089
462,instant_replacement,5yearly,2020,1
462,low_variant,5yearly,2020,0.706
462,medium_variant,5yearly,2020,0.897
462,momentum,5yearly,2020,1
462,no_change,5yearly,2020,1.053
462,zero_migration,5yearly,2020,0.897
462,constant_fertility,5yearly,2025,1.06
462,constant_mortality,5yearly,2025,0.844
462,high_variant,5yearly,2025,1.089
462,instant_replacement,5yearly,2025,1
462,low_variant,5yearly,2025,0.609
462,medium_variant,5yearly,2025,0.849
462,momentum,5yearly,2025,1
462,no_change,5yearly,2025,1.053
462,zero_migration,5yearly,2025,0.849
462,constant_fertility,5yearly,2030,1.061
462,constant_mortality,5yearly,2030,0.816
462,high_variant,5yearly,2030,1.062
462,instant_replacement,5yearly,2030,1
462,low_variant,5yearly,2030,0.581
462,medium_variant,5yearly,2030,0.822
462,momentum,5yearly,2030,1
462,no_change,5yearly,2030,1.053
462,zero_migration,5yearly,2030,0.822
462,constant_fertility,5yearly,2035,1.062
462,constant_mortality,5yearly,2035,0.806
462,high_variant,5yearly,2035,1.053
462,instant_replacement,5yearly,2035,1
462,low_variant,5yearly,2035,0.571
462,medium_variant,5yearly,2035,0.812
462,momentum,5yearly,2035,1
462,no_change,5yearly,2035,1.053
462,zero_migration,5yearly,2035,0.812
462,constant_fertility,5yearly,2040,1.062
462,constant_mortality,5yearly,2040,0.806
462,high_variant,5yearly,2040,1.054
462,instant_replacement,5yearly,2040,1
462,low_variant,5yearly,2040,0.572
462,medium_variant,5yearly,2040,0.813
462,momentum,5yearly,2040,1
462,no_change,5yearly,2040,1.053
462,zero_migration,5yearly,2040,0.813
462,constant_fertility,5yearly,2045,1.063
462,constant_mortality,5yearly,2045,0.811
462,high_variant,5yearly,2045,1.06
462,instant_replacement,5yearly,2045,1
462,low_variant,5yearly,2045,0.578
462,medium_variant,5yearly,2045,0.819
462,momentum,5yearly,2045,1
462,no_change,5yearly,2045,1.053
462,zero_migration,5yearly,2045,0.819
462,constant_fertility,5yearly,2050,1.063
462,constant_mortality,5yearly,2050,0.817
462,high_variant,5yearly,2050,1.066
462,instant_replacement,5yearly,2050,1
462,low_variant,5yearly,2050,0.583
462,medium_variant,5yearly,2050,0.824
462,momentum,5yearly,2050,1
462,no_change,5yearly,2050,1.053
462,zero_migration,5yearly,2050,0.824
462,constant_fertility,5yearly,2055,1.064
462,constant_mortality,5yearly,2055,0.823
462,high_variant,5yearly,2055,1.072
462,instant_replacement,5yearly,2055,1
462,low_variant,5yearly,2055,0.59
462,medium_variant,5yearly,2055,0.831
462,momentum,5yearly,2055,1
462,no_change,5yearly,2055,1.053
462,zero_migration,5yearly,2055,0.831
462,constant_fertility,5yearly,2060,1.064
462,constant_mortality,5yearly,2060,0.828
462,high_variant,5yearly,2060,1.078
462,instant_replacement,5yearly,2060,1
462,low_variant,5yearly,2060,0.595
462,medium_variant,5yearly,2060,0.836
462,momentum,5yearly,2060,1
462,no_change,5yearly,2060,1.053
462,zero_migration,5yearly,2060,0.836
462,constant_fertility,5yearly,2065,1.064
462,constant_mortality,5yearly,2065,0.833
462,high_variant,5yearly,2065,1.083
462,instant_replacement,5yearly,2065,1
462,low_variant,5yearly,2065,0.601
462,medium_variant,5yearly,2065,0.842
462,momentum,5yearly,2065,1
462,no_change,5yearly,2065,1.053
462,zero_migration,5yearly,2065,0.842
462,constant_fertility,5yearly,2070,1.064
462,constant_mortality,5yearly,2070,0.838
462,high_variant,5yearly,2070,1.088
462,instant_replacement,5yearly,2070,1
462,low_variant,5yearly,2070,0.605
462,medium_variant,5yearly,2070,0.847
462,momentum,5yearly,2070,1
462,no_change,5yearly,2070,1.053
462,zero_migration,5yearly,2070,0.847
462,constant_fertility,5yearly,2075,1.065
462,constant_mortality,5yearly,2075,0.843
462,high_variant,5yearly,2075,1.093
462,instant_replacement,5yearly,2075,1
462,low_variant,5yearly,2075,0.61
462,medium_variant,5yearly,2075,0.852
462,momentum,5yearly,2075,1
462,no_change,5yearly,2075,1.053
462,zero_migration,5yearly,2075,0.852
462,constant_fertility,5yearly,2080,1.065
462,constant_mortality,5yearly,2080,0.847
462,high_variant,5yearly,2080,1.098
462,instant_replacement,5yearly,2080,1
462,low_variant,5yearly,2080,0.615
462,medium_variant,5yearly,2080,0.856
462,momentum,5yearly,2080,1
462,no_change,5yearly,2080,1.053
462,zero_migration,5yearly,2080,0.856
462,constant_fertility,5yearly,2085,1.065
462,constant_mortality,5yearly,2085,0.85
462,high_variant,5yearly,2085,1.101
462,instant_replacement,5yearly,2085,1
462,low_variant,5yearly,2085,0.618
462,medium_variant,5yearly,2085,0.86
462,momentum,5yearly,2085,1
462,no_change,5yearly,2085,1.053
462,zero_migration,5yearly,2085,0.86
462,constant_fertility,5yearly,2090,1.065
462,constant_mortality,5yearly,2090,0.853
462,high_variant,5yearly,2090,1.105
462,instant_replacement,5yearly,2090,1
462,low_variant,5yearly,2090,0.622
462,medium_variant,5yearly,2090,0.863
462,momentum,5yearly,2090,1
462,no_change,5yearly,2090,1.053
462,zero_migration,5yearly,2090,0.863
462,constant_fertility,5yearly,2095,1.065
462,constant_mortality,5yearly,2095,0.856
462,high_variant,5yearly,2095,1.108
462,instant_replacement,5yearly,2095,1
462,low_variant,5yearly,2095,0.625
462,medium_variant,5yearly,2095,0.866
462,momentum,5yearly,2095,1
462,no_change,5yearly,2095,1.053
462,zero_migration,5yearly,2095,0.866
462,constant_fertility,5yearly,Regi,Maldives
462,constant_mortality,5yearly,Regi,Maldives
462,estimates,5yearly,Regi,Maldives
462,high_variant,5yearly,Regi,Maldives
462,instant_replacement,5yearly,Regi,Maldives
462,low_variant,5yearly,Regi,Maldives
462,medium_variant,5yearly,Regi,Maldives
462,momentum,5yearly,Regi,Maldives
462,no_change,5yearly,Regi,Maldives
462,zero_migration,5yearly,Regi,Maldives
