country,variant,freq,year,netreporductionrate
276,estimates,5yearly,1950,0.966
276,estimates,5yearly,1955,1.047
276,estimates,5yearly,1960,1.151
276,estimates,5yearly,1965,1.108
276,estimates,5yearly,1970,0.804
276,estimates,5yearly,1975,0.714
276,estimates,5yearly,1980,0.697
276,estimates,5yearly,1985,0.684
276,estimates,5yearly,1990,0.624
276,estimates,5yearly,1995,0.647
276,estimates,5yearly,2000,0.65
276,estimates,5yearly,2005,0.656
276,estimates,5yearly,2010,0.688
276,constant_fertility,5yearly,2015,0.689
276,constant_mortality,5yearly,2015,0.708
276,high_variant,5yearly,2015,0.831
276,instant_replacement,5yearly,2015,1
276,low_variant,5yearly,2015,0.589
276,medium_variant,5yearly,2015,0.71
276,momentum,5yearly,2015,1
276,no_change,5yearly,2015,0.688
276,zero_migration,5yearly,2015,0.71
276,constant_fertility,5yearly,2020,0.69
276,constant_mortality,5yearly,2020,0.726
276,high_variant,5yearly,2020,0.921
276,instant_replacement,5yearly,2020,1
276,low_variant,5yearly,2020,0.535
276,medium_variant,5yearly,2020,0.728
276,momentum,5yearly,2020,1
276,no_change,5yearly,2020,0.688
276,zero_migration,5yearly,2020,0.728
276,constant_fertility,5yearly,2025,0.69
276,constant_mortality,5yearly,2025,0.742
276,high_variant,5yearly,2025,0.986
276,instant_replacement,5yearly,2025,1
276,low_variant,5yearly,2025,0.502
276,medium_variant,5yearly,2025,0.744
276,momentum,5yearly,2025,1
276,no_change,5yearly,2025,0.688
276,zero_migration,5yearly,2025,0.744
276,constant_fertility,5yearly,2030,0.69
276,constant_mortality,5yearly,2030,0.754
276,high_variant,5yearly,2030,0.999
276,instant_replacement,5yearly,2030,1
276,low_variant,5yearly,2030,0.515
276,medium_variant,5yearly,2030,0.757
276,momentum,5yearly,2030,1
276,no_change,5yearly,2030,0.688
276,zero_migration,5yearly,2030,0.757
276,constant_fertility,5yearly,2035,0.691
276,constant_mortality,5yearly,2035,0.767
276,high_variant,5yearly,2035,1.012
276,instant_replacement,5yearly,2035,1
276,low_variant,5yearly,2035,0.528
276,medium_variant,5yearly,2035,0.77
276,momentum,5yearly,2035,1
276,no_change,5yearly,2035,0.688
276,zero_migration,5yearly,2035,0.77
276,constant_fertility,5yearly,2040,0.691
276,constant_mortality,5yearly,2040,0.777
276,high_variant,5yearly,2040,1.022
276,instant_replacement,5yearly,2040,1
276,low_variant,5yearly,2040,0.538
276,medium_variant,5yearly,2040,0.78
276,momentum,5yearly,2040,1
276,no_change,5yearly,2040,0.688
276,zero_migration,5yearly,2040,0.78
276,constant_fertility,5yearly,2045,0.691
276,constant_mortality,5yearly,2045,0.786
276,high_variant,5yearly,2045,1.032
276,instant_replacement,5yearly,2045,1
276,low_variant,5yearly,2045,0.548
276,medium_variant,5yearly,2045,0.79
276,momentum,5yearly,2045,1
276,no_change,5yearly,2045,0.688
276,zero_migration,5yearly,2045,0.79
276,constant_fertility,5yearly,2050,0.691
276,constant_mortality,5yearly,2050,0.794
276,high_variant,5yearly,2050,1.04
276,instant_replacement,5yearly,2050,1
276,low_variant,5yearly,2050,0.556
276,medium_variant,5yearly,2050,0.798
276,momentum,5yearly,2050,1
276,no_change,5yearly,2050,0.688
276,zero_migration,5yearly,2050,0.798
276,constant_fertility,5yearly,2055,0.691
276,constant_mortality,5yearly,2055,0.801
276,high_variant,5yearly,2055,1.047
276,instant_replacement,5yearly,2055,1
276,low_variant,5yearly,2055,0.563
276,medium_variant,5yearly,2055,0.805
276,momentum,5yearly,2055,1
276,no_change,5yearly,2055,0.688
276,zero_migration,5yearly,2055,0.805
276,constant_fertility,5yearly,2060,0.692
276,constant_mortality,5yearly,2060,0.807
276,high_variant,5yearly,2060,1.054
276,instant_replacement,5yearly,2060,1
276,low_variant,5yearly,2060,0.57
276,medium_variant,5yearly,2060,0.812
276,momentum,5yearly,2060,1
276,no_change,5yearly,2060,0.688
276,zero_migration,5yearly,2060,0.812
276,constant_fertility,5yearly,2065,0.692
276,constant_mortality,5yearly,2065,0.813
276,high_variant,5yearly,2065,1.06
276,instant_replacement,5yearly,2065,1
276,low_variant,5yearly,2065,0.575
276,medium_variant,5yearly,2065,0.818
276,momentum,5yearly,2065,1
276,no_change,5yearly,2065,0.688
276,zero_migration,5yearly,2065,0.818
276,constant_fertility,5yearly,2070,0.692
276,constant_mortality,5yearly,2070,0.817
276,high_variant,5yearly,2070,1.064
276,instant_replacement,5yearly,2070,1
276,low_variant,5yearly,2070,0.579
276,medium_variant,5yearly,2070,0.822
276,momentum,5yearly,2070,1
276,no_change,5yearly,2070,0.688
276,zero_migration,5yearly,2070,0.822
276,constant_fertility,5yearly,2075,0.692
276,constant_mortality,5yearly,2075,0.821
276,high_variant,5yearly,2075,1.069
276,instant_replacement,5yearly,2075,1
276,low_variant,5yearly,2075,0.584
276,medium_variant,5yearly,2075,0.826
276,momentum,5yearly,2075,1
276,no_change,5yearly,2075,0.688
276,zero_migration,5yearly,2075,0.826
276,constant_fertility,5yearly,2080,0.692
276,constant_mortality,5yearly,2080,0.824
276,high_variant,5yearly,2080,1.072
276,instant_replacement,5yearly,2080,1
276,low_variant,5yearly,2080,0.587
276,medium_variant,5yearly,2080,0.829
276,momentum,5yearly,2080,1
276,no_change,5yearly,2080,0.688
276,zero_migration,5yearly,2080,0.829
276,constant_fertility,5yearly,2085,0.692
276,constant_mortality,5yearly,2085,0.827
276,high_variant,5yearly,2085,1.076
276,instant_replacement,5yearly,2085,1
