country,variant,freq,year,netreporductionrate
703,estimates,5yearly,1950,1.533
703,estimates,5yearly,1955,1.495
703,estimates,5yearly,1960,1.365
703,estimates,5yearly,1965,1.194
703,estimates,5yearly,1970,1.182
703,estimates,5yearly,1975,1.167
703,estimates,5yearly,1980,1.081
703,estimates,5yearly,1985,1.03
703,estimates,5yearly,1990,0.895
703,estimates,5yearly,1995,0.673
703,estimates,5yearly,2000,0.587
703,estimates,5yearly,2005,0.635
703,estimates,5yearly,2010,0.671
703,constant_fertility,5yearly,2015,0.671
703,constant_mortality,5yearly,2015,0.705
703,high_variant,5yearly,2015,0.827
703,instant_replacement,5yearly,2015,1
703,low_variant,5yearly,2015,0.585
703,medium_variant,5yearly,2015,0.706
703,momentum,5yearly,2015,1
703,no_change,5yearly,2015,0.671
703,zero_migration,5yearly,2015,0.706
703,constant_fertility,5yearly,2020,0.672
703,constant_mortality,5yearly,2020,0.733
703,high_variant,5yearly,2020,0.928
703,instant_replacement,5yearly,2020,1
703,low_variant,5yearly,2020,0.542
703,medium_variant,5yearly,2020,0.735
703,momentum,5yearly,2020,1
703,no_change,5yearly,2020,0.671
703,zero_migration,5yearly,2020,0.735
703,constant_fertility,5yearly,2025,0.672
703,constant_mortality,5yearly,2025,0.756
703,high_variant,5yearly,2025,1
703,instant_replacement,5yearly,2025,1
703,low_variant,5yearly,2025,0.517
703,medium_variant,5yearly,2025,0.758
703,momentum,5yearly,2025,1
703,no_change,5yearly,2025,0.671
703,zero_migration,5yearly,2025,0.758
703,constant_fertility,5yearly,2030,0.672
703,constant_mortality,5yearly,2030,0.776
703,high_variant,5yearly,2030,1.02
703,instant_replacement,5yearly,2030,1
703,low_variant,5yearly,2030,0.536
703,medium_variant,5yearly,2030,0.778
703,momentum,5yearly,2030,1
703,no_change,5yearly,2030,0.671
703,zero_migration,5yearly,2030,0.778
703,constant_fertility,5yearly,2035,0.673
703,constant_mortality,5yearly,2035,0.792
703,high_variant,5yearly,2035,1.036
703,instant_replacement,5yearly,2035,1
703,low_variant,5yearly,2035,0.552
703,medium_variant,5yearly,2035,0.794
703,momentum,5yearly,2035,1
703,no_change,5yearly,2035,0.671
703,zero_migration,5yearly,2035,0.794
703,constant_fertility,5yearly,2040,0.673
703,constant_mortality,5yearly,2040,0.805
703,high_variant,5yearly,2040,1.05
703,instant_replacement,5yearly,2040,1
703,low_variant,5yearly,2040,0.566
703,medium_variant,5yearly,2040,0.808
703,momentum,5yearly,2040,1
703,no_change,5yearly,2040,0.671
703,zero_migration,5yearly,2040,0.808
703,constant_fertility,5yearly,2045,0.673
703,constant_mortality,5yearly,2045,0.816
703,high_variant,5yearly,2045,1.061
703,instant_replacement,5yearly,2045,1
703,low_variant,5yearly,2045,0.577
703,medium_variant,5yearly,2045,0.819
703,momentum,5yearly,2045,1
703,no_change,5yearly,2045,0.671
703,zero_migration,5yearly,2045,0.819
703,constant_fertility,5yearly,2050,0.673
703,constant_mortality,5yearly,2050,0.825
703,high_variant,5yearly,2050,1.071
703,instant_replacement,5yearly,2050,1
703,low_variant,5yearly,2050,0.587
703,medium_variant,5yearly,2050,0.829
703,momentum,5yearly,2050,1
703,no_change,5yearly,2050,0.671
703,zero_migration,5yearly,2050,0.829
703,constant_fertility,5yearly,2055,0.673
703,constant_mortality,5yearly,2055,0.833
703,high_variant,5yearly,2055,1.079
703,instant_replacement,5yearly,2055,1
703,low_variant,5yearly,2055,0.594
703,medium_variant,5yearly,2055,0.836
703,momentum,5yearly,2055,1
703,no_change,5yearly,2055,0.671
703,zero_migration,5yearly,2055,0.836
703,constant_fertility,5yearly,2060,0.674
703,constant_mortality,5yearly,2060,0.839
703,high_variant,5yearly,2060,1.085
703,instant_replacement,5yearly,2060,1
703,low_variant,5yearly,2060,0.601
703,medium_variant,5yearly,2060,0.843
703,momentum,5yearly,2060,1
703,no_change,5yearly,2060,0.671
703,zero_migration,5yearly,2060,0.843
703,constant_fertility,5yearly,2065,0.674
703,constant_mortality,5yearly,2065,0.844
703,high_variant,5yearly,2065,1.09
703,instant_replacement,5yearly,2065,1
703,low_variant,5yearly,2065,0.606
703,medium_variant,5yearly,2065,0.848
703,momentum,5yearly,2065,1
703,no_change,5yearly,2065,0.671
703,zero_migration,5yearly,2065,0.848
703,constant_fertility,5yearly,2070,0.674
703,constant_mortality,5yearly,2070,0.849
703,high_variant,5yearly,2070,1.095
703,instant_replacement,5yearly,2070,1
703,low_variant,5yearly,2070,0.611
703,medium_variant,5yearly,2070,0.853
703,momentum,5yearly,2070,1
703,no_change,5yearly,2070,0.671
703,zero_migration,5yearly,2070,0.853
703,constant_fertility,5yearly,2075,0.674
703,constant_mortality,5yearly,2075,0.852
703,high_variant,5yearly,2075,1.099
703,instant_replacement,5yearly,2075,1
703,low_variant,5yearly,2075,0.615
703,medium_variant,5yearly,2075,0.857
703,momentum,5yearly,2075,1
703,no_change,5yearly,2075,0.671
