country,variant,freq,year,netreporductionrate
422,estimates,5yearly,1950,2.41
422,estimates,5yearly,1955,2.46
422,estimates,5yearly,1960,2.492
422,estimates,5yearly,1965,2.324
422,estimates,5yearly,1970,2.102
422,estimates,5yearly,1975,1.924
422,estimates,5yearly,1980,1.715
422,estimates,5yearly,1985,1.49
422,estimates,5yearly,1990,1.306
422,estimates,5yearly,1995,1.148
422,estimates,5yearly,2000,0.956
422,estimates,5yearly,2005,0.753
422,estimates,5yearly,2010,0.823
422,constant_fertility,5yearly,2015,0.824
422,constant_mortality,5yearly,2015,0.816
422,high_variant,5yearly,2015,0.938
422,instant_replacement,5yearly,2015,1
422,low_variant,5yearly,2015,0.698
422,medium_variant,5yearly,2015,0.818
422,momentum,5yearly,2015,1
422,no_change,5yearly,2015,0.823
422,zero_migration,5yearly,2015,0.818
422,constant_fertility,5yearly,2020,0.825
422,constant_mortality,5yearly,2020,0.812
422,high_variant,5yearly,2020,1.006
422,instant_replacement,5yearly,2020,1
422,low_variant,5yearly,2020,0.622
422,medium_variant,5yearly,2020,0.814
422,momentum,5yearly,2020,1
422,no_change,5yearly,2020,0.823
422,zero_migration,5yearly,2020,0.814
422,constant_fertility,5yearly,2025,0.826
422,constant_mortality,5yearly,2025,0.81
422,high_variant,5yearly,2025,1.053
422,instant_replacement,5yearly,2025,1
422,low_variant,5yearly,2025,0.572
422,medium_variant,5yearly,2025,0.813
422,momentum,5yearly,2025,1
422,no_change,5yearly,2025,0.823
422,zero_migration,5yearly,2025,0.813
422,constant_fertility,5yearly,2030,0.827
422,constant_mortality,5yearly,2030,0.809
422,high_variant,5yearly,2030,1.053
422,instant_replacement,5yearly,2030,1
422,low_variant,5yearly,2030,0.572
422,medium_variant,5yearly,2030,0.813
422,momentum,5yearly,2030,1
422,no_change,5yearly,2030,0.823
422,zero_migration,5yearly,2030,0.813
422,constant_fertility,5yearly,2035,0.828
422,constant_mortality,5yearly,2035,0.809
422,high_variant,5yearly,2035,1.055
422,instant_replacement,5yearly,2035,1
422,low_variant,5yearly,2035,0.573
422,medium_variant,5yearly,2035,0.814
422,momentum,5yearly,2035,1
422,no_change,5yearly,2035,0.823
422,zero_migration,5yearly,2035,0.814
422,constant_fertility,5yearly,2040,0.828
422,constant_mortality,5yearly,2040,0.812
422,high_variant,5yearly,2040,1.059
422,instant_replacement,5yearly,2040,1
422,low_variant,5yearly,2040,0.576
422,medium_variant,5yearly,2040,0.818
422,momentum,5yearly,2040,1
422,no_change,5yearly,2040,0.823
422,zero_migration,5yearly,2040,0.818
