country,variant,freq,year,netreporductionrate
688,estimates,5yearly,1950,1.334
688,estimates,5yearly,1955,1.097
688,estimates,5yearly,1960,1.097
688,estimates,5yearly,1965,1.087
688,estimates,5yearly,1970,1.08
688,estimates,5yearly,1975,1.1
688,estimates,5yearly,1980,1.083
688,estimates,5yearly,1985,1.05
688,estimates,5yearly,1990,0.932
688,estimates,5yearly,1995,0.871
688,estimates,5yearly,2000,0.816
688,estimates,5yearly,2005,0.758
688,estimates,5yearly,2010,0.764
688,constant_fertility,5yearly,2015,0.765
688,constant_mortality,5yearly,2015,0.777
688,high_variant,5yearly,2015,0.899
688,instant_replacement,5yearly,2015,1
688,low_variant,5yearly,2015,0.659
688,medium_variant,5yearly,2015,0.779
688,momentum,5yearly,2015,1
688,no_change,5yearly,2015,0.764
688,zero_migration,5yearly,2015,0.779
688,constant_fertility,5yearly,2020,0.766
688,constant_mortality,5yearly,2020,0.789
688,high_variant,5yearly,2020,0.984
688,instant_replacement,5yearly,2020,1
688,low_variant,5yearly,2020,0.599
688,medium_variant,5yearly,2020,0.791
688,momentum,5yearly,2020,1
688,no_change,5yearly,2020,0.764
688,zero_migration,5yearly,2020,0.791
688,constant_fertility,5yearly,2025,0.767
688,constant_mortality,5yearly,2025,0.799
688,high_variant,5yearly,2025,1.043
688,instant_replacement,5yearly,2025,1
688,low_variant,5yearly,2025,0.561
688,medium_variant,5yearly,2025,0.802
688,momentum,5yearly,2025,1
688,no_change,5yearly,2025,0.764
688,zero_migration,5yearly,2025,0.802
688,constant_fertility,5yearly,2030,0.768
688,constant_mortality,5yearly,2030,0.808
688,high_variant,5yearly,2030,1.052
688,instant_replacement,5yearly,2030,1
688,low_variant,5yearly,2030,0.57
688,medium_variant,5yearly,2030,0.811
688,momentum,5yearly,2030,1
688,no_change,5yearly,2030,0.764
688,zero_migration,5yearly,2030,0.811
688,constant_fertility,5yearly,2035,0.768
688,constant_mortality,5yearly,2035,0.816
688,high_variant,5yearly,2035,1.062
688,instant_replacement,5yearly,2035,1
688,low_variant,5yearly,2035,0.579
688,medium_variant,5yearly,2035,0.82
688,momentum,5yearly,2035,1
688,no_change,5yearly,2035,0.764
688,zero_migration,5yearly,2035,0.82
688,constant_fertility,5yearly,2040,0.768
688,constant_mortality,5yearly,2040,0.823
688,high_variant,5yearly,2040,1.069
688,instant_replacement,5yearly,2040,1
688,low_variant,5yearly,2040,0.587
688,medium_variant,5yearly,2040,0.828
688,momentum,5yearly,2040,1
688,no_change,5yearly,2040,0.764
688,zero_migration,5yearly,2040,0.828
688,constant_fertility,5yearly,2045,0.769
