continent,year,variant,gender,freq,age1yearinterval,survivorage
904,1955,estimates,male,5yearly,50,64687.5183943742
904,1955,estimates,female,5yearly,55,64915.572024326
904,1955,estimates,male,5yearly,55,60054.1275029721
904,1955,estimates,female,5yearly,60,59869.7961406498
904,1955,estimates,male,5yearly,60,54055.4503222307
904,1955,estimates,female,5yearly,65,53154.3992386861
904,1955,estimates,male,5yearly,65,46421.6074612669
904,1955,estimates,female,5yearly,70,44463.2645852234
904,1955,estimates,male,5yearly,70,37163.5627977296
904,1955,estimates,female,5yearly,75,33642.2057611872
904,1955,estimates,male,5yearly,75,26520.4091895739
904,1955,estimates,female,5yearly,80,21705.0367888092
904,1955,estimates,male,5yearly,80,15863.2522161061
904,1955,estimates,female,5yearly,85,11046.7920620101
904,1955,estimates,male,5yearly,85,7364.51408828153
904,1955,estimates,female,5yearly,90,4015.24236529295
904,1955,estimates,male,5yearly,90,2416.51907439019
904,1955,estimates,female,5yearly,95,933.213493844469
904,1955,estimates,male,5yearly,95,507.80932653347
904,1955,estimates,female,5yearly,100plus,125.805264128153
904,1955,estimates,male,5yearly,100plus,62.963235091676
904,1960,estimates,female,5yearly,0,100000
904,1960,estimates,male,5yearly,0,100000
904,1960,estimates,female,5yearly,1,90805.1441156919
904,1960,estimates,male,5yearly,1,88911.2781339629
904,1960,estimates,female,5yearly,5,86429.98130489
904,1960,estimates,male,5yearly,5,84234.1756673719
904,1960,estimates,female,5yearly,10,85299.4055140773
904,1960,estimates,male,5yearly,10,83016.1945353208
904,1960,estimates,female,5yearly,15,84759.1254280898
904,1960,estimates,male,5yearly,15,82424.4782216382
904,1960,estimates,female,5yearly,20,83915.1731675724
904,1960,estimates,male,5yearly,20,81459.8704187311
904,1960,estimates,female,5yearly,25,82731.1320986983
904,1960,estimates,male,5yearly,25,80075.7988490392
904,1960,estimates,female,5yearly,30,81276.3496313777
904,1960,estimates,male,5yearly,30,78388.3230150468
904,1960,estimates,female,5yearly,35,79589.8692930319
904,1960,estimates,male,5yearly,35,76457.8513974159
904,1960,estimates,female,5yearly,40,77648.7084430163
904,1960,estimates,male,5yearly,40,74238.1710362106
904,1960,estimates,female,5yearly,45,75366.199484584
904,1960,estimates,male,5yearly,45,71581.9962270511
904,1960,estimates,female,5yearly,50,72552.55053089
904,1960,estimates,male,5yearly,50,68184.8827278187
904,1960,estimates,female,5yearly,55,68915.2667114797
904,1960,estimates,male,5yearly,55,63664.7156177927
904,1960,estimates,female,5yearly,60,64059.8062098111
904,1960,estimates,male,5yearly,60,57684.1084663823
904,1960,estimates,female,5yearly,65,57496.6095076163
904,1960,estimates,male,5yearly,65,49929.1072977979
904,1960,estimates,female,5yearly,70,48846.1745502963
904,1960,estimates,male,5yearly,70,40340.8706581603
904,1960,estimates,female,5yearly,75,37751.3790365118
904,1960,estimates,male,5yearly,75,29212.0805062127
904,1960,estimates,female,5yearly,80,24999.4706357783
904,1960,estimates,male,5yearly,80,17865.3826595484
904,1960,estimates,female,5yearly,85,13096.8573748618
904,1960,estimates,male,5yearly,85,8566.80447993237
904,1960,estimates,female,5yearly,90,4891.03413382046
904,1960,estimates,male,5yearly,90,2939.50998184637
904,1960,estimates,female,5yearly,95,1157.31124150072
904,1960,estimates,male,5yearly,95,654.246343780813
904,1960,estimates,female,5yearly,100plus,156.200979782942
904,1960,estimates,male,5yearly,100plus,86.8011988629182
904,1965,estimates,female,5yearly,0,100000
904,1965,estimates,male,5yearly,0,100000
904,1965,estimates,female,5yearly,1,91790.3267616381
904,1965,estimates,male,5yearly,1,89964.830161501
904,1965,estimates,female,5yearly,5,88131.2535252551
904,1965,estimates,male,5yearly,5,85864.0190996269
904,1965,estimates,female,5yearly,10,87235.1164451098
904,1965,estimates,male,5yearly,10,84816.3833774352
904,1965,estimates,female,5yearly,15,86786.6526369786
904,1965,estimates,male,5yearly,15,84290.4011028355
904,1965,estimates,female,5yearly,20,86085.0044412898
904,1965,estimates,male,5yearly,20,83425.1238566895
904,1965,estimates,female,5yearly,25,85103.4275699656
904,1965,estimates,male,5yearly,25,82167.3843882729
904,1965,estimates,female,5yearly,30,83876.1726284478
904,1965,estimates,male,5yearly,30,80614.3642682571
904,1965,estimates,female,5yearly,35,82418.584189268
904,1965,estimates,male,5yearly,35,78815.2581293278
904,1965,estimates,female,5yearly,40,80687.1734658962
904,1965,estimates,male,5yearly,40,76711.7213928188
904,1965,estimates,female,5yearly,45,78592.3239671309
904,1965,estimates,male,5yearly,45,74155.004149611
904,1965,estimates,female,5yearly,50,75955.0541829798
904,1965,estimates,male,5yearly,50,70845.2415426431
904,1965,estimates,female,5yearly,55,72469.8411147576
904,1965,estimates,male,5yearly,55,66384.8677074027
904,1965,estimates,female,5yearly,60,67722.5549830548
904,1965,estimates,male,5yearly,60,60384.3077565122
904,1965,estimates,female,5yearly,65,61206.8054573759
904,1965,estimates,male,5yearly,65,52539.5854258021
904,1965,estimates,female,5yearly,70,52419.1493991762
904,1965,estimates,male,5yearly,70,42788.4133838108
904,1965,estimates,female,5yearly,75,40945.5542291777
904,1965,estimates,male,5yearly,75,31345.1710084775
904,1965,estimates,female,5yearly,80,27534.7406489184
904,1965,estimates,male,5yearly,80,19498.9414579029
904,1965,estimates,female,5yearly,85,14735.3872514994
904,1965,estimates,male,5yearly,85,9578.21444791991
904,1965,estimates,female,5yearly,90,5657.32458783643
904,1965,estimates,male,5yearly,90,3394.74942898826
904,1965,estimates,female,5yearly,95,1383.50853788419
904,1965,estimates,male,5yearly,95,786.873912781767
904,1965,estimates,female,5yearly,100plus,193.416678030939
904,1965,estimates,male,5yearly,100plus,109.383756447047
904,1970,estimates,female,5yearly,0,100000
904,1970,estimates,male,5yearly,0,100000
904,1970,estimates,female,5yearly,1,92823.7468667174
904,1970,estimates,male,5yearly,1,91097.0789147618
904,1970,estimates,female,5yearly,5,89915.7937590778
904,1970,estimates,male,5yearly,5,87753.2874139851
904,1970,estimates,female,5yearly,10,89203.3859606054
904,1970,estimates,male,5yearly,10,86873.2615692653
904,1970,estimates,female,5yearly,15,88844.8290607334
904,1970,estimates,male,5yearly,15,86409.9857987485
904,1970,estimates,female,5yearly,20,88267.0588373183
904,1970,estimates,male,5yearly,20,85606.8129001691
904,1970,estimates,female,5yearly,25,87468.0152888138
904,1970,estimates,male,5yearly,25,84420.4580504478
904,1970,estimates,female,5yearly,30,86462.6904534789
904,1970,estimates,male,5yearly,30,82944.0926477895
904,1970,estimates,female,5yearly,35,85230.6270261189
904,1970,estimates,male,5yearly,35,81220.4321265026
904,1970,estimates,female,5yearly,40,83715.8765839594
904,1970,estimates,male,5yearly,40,79185.7056531173
904,1970,estimates,female,5yearly,45,81819.5631663846
904,1970,estimates,male,5yearly,45,76671.7421552466
904,1970,estimates,female,5yearly,50,79363.8565486046
904,1970,estimates,male,5yearly,50,73385.5836048896
904,1970,estimates,female,5yearly,55,76050.8638358978
904,1970,estimates,male,5yearly,55,68945.0169359721
904,1970,estimates,female,5yearly,60,71462.5127296113
904,1970,estimates,male,5yearly,60,62941.0752008517
904,1970,estimates,female,5yearly,65,65060.6875575912
904,1970,estimates,male,5yearly,65,55004.4853989235
904,1970,estimates,female,5yearly,70,56281.3437448965
904,1970,estimates,male,5yearly,70,45079.0951694156
904,1970,estimates,female,5yearly,75,44579.7731157624
904,1970,estimates,male,5yearly,75,33342.2893725737
904,1970,estimates,female,5yearly,80,30585.3909269161
904,1970,estimates,male,5yearly,80,21045.077455647
904,1970,estimates,female,5yearly,85,16824.5818807525
904,1970,estimates,male,5yearly,85,10559.1152626516
904,1970,estimates,female,5yearly,90,6692.19050779346
904,1970,estimates,male,5yearly,90,3853.79854554665
904,1970,estimates,female,5yearly,95,1706.16428672135
904,1970,estimates,male,5yearly,95,927.778144960118
904,1970,estimates,female,5yearly,100plus,249.156236306927
904,1970,estimates,male,5yearly,100plus,134.898095105106
904,1975,estimates,female,5yearly,0,100000
904,1975,estimates,male,5yearly,0,100000
904,1975,estimates,female,5yearly,1,93751.8341159906
904,1975,estimates,male,5yearly,1,92191.0548825481
904,1975,estimates,female,5yearly,5,91556.460007219
904,1975,estimates,male,5yearly,5,89816.9241564161
904,1975,estimates,female,5yearly,10,90976.3433784969
904,1975,estimates,male,5yearly,10,89140.7959544421
904,1975,estimates,female,5yearly,15,90646.5740121949
904,1975,estimates,male,5yearly,15,88701.4113097744
904,1975,estimates,female,5yearly,20,90129.0765990836
904,1975,estimates,male,5yearly,20,87895.5219111498
904,1975,estimates,female,5yearly,25,89414.8623951671
904,1975,estimates,male,5yearly,25,86662.250049379
904,1975,estimates,female,5yearly,30,88524.6531851308
904,1975,estimates,male,5yearly,30,85135.3110926211
904,1975,estimates,female,5yearly,35,87428.4647143792
904,1975,estimates,male,5yearly,35,83382.4718900469
904,1975,estimates,female,5yearly,40,86045.6023078706
904,1975,estimates,male,5yearly,40,81322.1186398625
904,1975,estimates,female,5yearly,45,84277.4500565064
904,1975,estimates,male,5yearly,45,78770.1880387576
904,1975,estimates,female,5yearly,50,81950.1778699746
904,1975,estimates,male,5yearly,50,75427.5820477613
904,1975,estimates,female,5yearly,55,78778.7278645918
904,1975,estimates,male,5yearly,55,70922.7732016705
904,1975,estimates,female,5yearly,60,74357.0592236842
904,1975,estimates,male,5yearly,60,64829.1930749471
904,1975,estimates,female,5yearly,65,68140.0066519935
904,1975,estimates,male,5yearly,65,56753.3487443894
904,1975,estimates,female,5yearly,70,59518.1684736779
904,1975,estimates,male,5yearly,70,46592.2018885749
904,1975,estimates,female,5yearly,75,47829.7222647648
904,1975,estimates,male,5yearly,75,34576.6449985207
904,1975,estimates,female,5yearly,80,33472.6486268842
904,1975,estimates,male,5yearly,80,21937.4323071445
904,1975,estimates,female,5yearly,85,18891.8718366845
904,1975,estimates,male,5yearly,85,11092.2394856815
904,1975,estimates,female,5yearly,90,7747.3777727291
904,1975,estimates,male,5yearly,90,4092.95863459558
904,1975,estimates,female,5yearly,95,2039.56844265992
904,1975,estimates,male,5yearly,95,999.731317585622
904,1975,estimates,female,5yearly,100plus,306.400884010132
904,1975,estimates,male,5yearly,100plus,147.937864273193
904,1980,estimates,female,5yearly,0,100000
904,1980,estimates,male,5yearly,0,100000
904,1980,estimates,female,5yearly,1,94688.9345073146
904,1980,estimates,male,5yearly,1,93386.7310338925
904,1980,estimates,female,5yearly,5,93073.3946900366
904,1980,estimates,male,5yearly,5,91709.8730099819
904,1980,estimates,female,5yearly,10,92601.9189825584
904,1980,estimates,male,5yearly,10,91171.0858874831
904,1980,estimates,female,5yearly,15,92305.1865741819
904,1980,estimates,male,5yearly,15,90755.5027298424
904,1980,estimates,female,5yearly,20,91853.9045728773
904,1980,estimates,male,5yearly,20,89950.3825616735
904,1980,estimates,female,5yearly,25,91244.9989750248
904,1980,estimates,male,5yearly,25,88691.7478095427
904,1980,estimates,female,5yearly,30,90479.9002772854
904,1980,estimates,male,5yearly,30,87125.5736146024
904,1980,estimates,female,5yearly,35,89525.5180853502
904,1980,estimates,male,5yearly,35,85358.4517285752
904,1980,estimates,female,5yearly,40,88300.3627584371
904,1980,estimates,male,5yearly,40,83311.923280026
904,1980,estimates,female,5yearly,45,86680.3625039209
904,1980,estimates,male,5yearly,45,80764.5415371251
904,1980,estimates,female,5yearly,50,84500.0627891278
904,1980,estimates,male,5yearly,50,77426.8185697707
904,1980,estimates,female,5yearly,55,81493.0537603776
904,1980,estimates,male,5yearly,55,72913.197487908
904,1980,estimates,female,5yearly,60,77259.1628551292
904,1980,estimates,male,5yearly,60,66781.2579392083
904,1980,estimates,female,5yearly,65,71244.9104946889
904,1980,estimates,male,5yearly,65,58628.1022582404
904,1980,estimates,female,5yearly,70,62825.9430882001
904,1980,estimates,male,5yearly,70,48324.3431863455
904,1980,estimates,female,5yearly,75,51236.6398684093
904,1980,estimates,male,5yearly,75,36101.1315374004
904,1980,estimates,female,5yearly,80,36659.4111330299
904,1980,estimates,male,5yearly,80,23173.4567640249
904,1980,estimates,female,5yearly,85,21363.4525813449
904,1980,estimates,male,5yearly,85,11945.2726056939
904,1980,estimates,female,5yearly,90,9152.23285685429
904,1980,estimates,male,5yearly,90,4540.80916286108
904,1980,estimates,female,5yearly,95,2545.60973776858
904,1980,estimates,male,5yearly,95,1157.11132219531
904,1980,estimates,female,5yearly,100plus,406.978028606605
904,1980,estimates,male,5yearly,100plus,180.889324493969
904,1985,estimates,female,5yearly,0,100000
904,1985,estimates,male,5yearly,0,100000
904,1985,estimates,female,5yearly,1,95695.8788579796
904,1985,estimates,male,5yearly,1,94707.8730565848
904,1985,estimates,female,5yearly,5,94457.5631200345
904,1985,estimates,male,5yearly,5,93371.6606088791
904,1985,estimates,female,5yearly,10,94063.9744386172
904,1985,estimates,male,5yearly,10,92912.9253536848
904,1985,estimates,female,5yearly,15,93805.3554381134
904,1985,estimates,male,5yearly,15,92524.1072510683
904,1985,estimates,female,5yearly,20,93415.1770924767
904,1985,estimates,male,5yearly,20,91726.2415485714
904,1985,estimates,female,5yearly,25,92891.5642461577
904,1985,estimates,male,5yearly,25,90458.9819365158
904,1985,estimates,female,5yearly,30,92233.6219179905
904,1985,estimates,male,5yearly,30,88894.3580711275
904,1985,estimates,female,5yearly,35,91398.4551068417
904,1985,estimates,male,5yearly,35,87142.4968552668
904,1985,estimates,female,5yearly,40,90303.7898141107
904,1985,estimates,male,5yearly,40,85136.449651103
904,1985,estimates,female,5yearly,45,88832.9550671667
904,1985,estimates,male,5yearly,45,82669.7842579692
904,1985,estimates,female,5yearly,50,86796.2509704003
904,1985,estimates,male,5yearly,50,79415.128998143
904,1985,estimates,female,5yearly,55,83922.8359358061
904,1985,estimates,male,5yearly,55,74981.6861688254
904,1985,estimates,female,5yearly,60,79794.9111822299
904,1985,estimates,male,5yearly,60,68890.9722367487
904,1985,estimates,female,5yearly,65,73848.5532486914
904,1985,estimates,male,5yearly,65,60724.7405080026
904,1985,estimates,female,5yearly,70,65439.9266661884
904,1985,estimates,male,5yearly,70,50325.1991849751
904,1985,estimates,female,5yearly,75,53858.8116476898
904,1985,estimates,male,5yearly,75,37940.9172029541
904,1985,estimates,female,5yearly,80,39240.5488649326
904,1985,estimates,male,5yearly,80,24767.8016438748
904,1985,estimates,female,5yearly,85,23643.7216629308
904,1985,estimates,male,5yearly,85,13139.7175363312
904,1985,estimates,female,5yearly,90,10720.7144812463
904,1985,estimates,male,5yearly,90,5227.97578076446
904,1985,estimates,female,5yearly,95,3255.60241531748
904,1985,estimates,male,5yearly,95,1423.93380620336
904,1985,estimates,female,5yearly,100plus,587.518845766506
904,1985,estimates,male,5yearly,100plus,243.187132348584
904,1990,estimates,female,5yearly,0,100000
904,1990,estimates,male,5yearly,0,100000
904,1990,estimates,female,5yearly,1,96528.6996666932
904,1990,estimates,male,5yearly,1,95750.1879577988
904,1990,estimates,female,5yearly,5,95578.1671370115
904,1990,estimates,male,5yearly,5,94677.6672125687
904,1990,estimates,female,5yearly,10,95266.3433155055
904,1990,estimates,male,5yearly,10,94299.7446425785
904,1990,estimates,female,5yearly,15,95042.8029473553
904,1990,estimates,male,5yearly,15,93930.9683622703
904,1990,estimates,female,5yearly,20,94706.6599105756
904,1990,estimates,male,5yearly,20,93136.6998963815
904,1990,estimates,female,5yearly,25,94252.3349151373
904,1990,estimates,male,5yearly,25,91849.4666796563
904,1990,estimates,female,5yearly,30,93680.8822846074
904,1990,estimates,male,5yearly,30,90277.2045210874
904,1990,estimates,female,5yearly,35,92951.803930803
904,1990,estimates,male,5yearly,35,88548.4192339188
904,1990,estimates,female,5yearly,40,91982.6898433115
904,1990,estimates,male,5yearly,40,86588.1963718493
904,1990,estimates,female,5yearly,45,90652.9220726983
904,1990,estimates,male,5yearly,45,84209.9901806653
904,1990,estimates,female,5yearly,50,88777.2987677311
904,1990,estimates,male,5yearly,50,81120.1029551575
904,1990,estimates,female,5yearly,55,86059.4873179067
904,1990,estimates,male,5yearly,55,76879.157885188
904,1990,estimates,female,5yearly,60,82096.0898786222
904,1990,estimates,male,5yearly,60,71024.608105596
904,1990,estimates,female,5yearly,65,76344.6528586184
904,1990,estimates,male,5yearly,65,63116.1365475576
904,1990,estimates,female,5yearly,70,68218.1818033378
904,1990,estimates,male,5yearly,70,52957.206781638
904,1990,estimates,female,5yearly,75,56950.0430800597
904,1990,estimates,male,5yearly,75,40660.1071376489
904,1990,estimates,female,5yearly,80,42476.7258734219
904,1990,estimates,male,5yearly,80,27247.8678865746
904,1990,estimates,female,5yearly,85,26568.3183282559
904,1990,estimates,male,5yearly,85,14993.2290381915
904,1990,estimates,female,5yearly,90,12750.7896961866
904,1990,estimates,male,5yearly,90,6263.36802053405
904,1990,estimates,female,5yearly,95,4196.74131417753
904,1990,estimates,male,5yearly,95,1813.81026519112
904,1990,estimates,female,5yearly,100plus,840.350964197268
904,1990,estimates,male,5yearly,100plus,332.758711644643
904,1995,estimates,female,5yearly,0,100000
904,1995,estimates,male,5yearly,0,100000
904,1995,estimates,female,5yearly,1,97182.1685053314
904,1995,estimates,male,5yearly,1,96472.3470246406
904,1995,estimates,female,5yearly,5,96387.8734015729
904,1995,estimates,male,5yearly,5,95561.3553787126
904,1995,estimates,female,5yearly,10,96122.103811165
904,1995,estimates,male,5yearly,10,95227.4795681234
904,1995,estimates,female,5yearly,15,95924.16182575
904,1995,estimates,male,5yearly,15,94883.2409942431
904,1995,estimates,female,5yearly,20,95622.196404732
904,1995,estimates,male,5yearly,20,94100.6317617474
904,1995,estimates,female,5yearly,25,95219.9294311115
904,1995,estimates,male,5yearly,25,92863.6120227099
904,1995,estimates,female,5yearly,30,94719.1564939472
904,1995,estimates,male,5yearly,30,91398.411855424
904,1995,estimates,female,5yearly,35,94075.9171805216
904,1995,estimates,male,5yearly,35,89778.9244513819
904,1995,estimates,female,5yearly,40,93211.5294285086
904,1995,estimates,male,5yearly,40,87928.9767261865
904,1995,estimates,female,5yearly,45,92001.3177750544
904,1995,estimates,male,5yearly,45,85680.46949385
904,1995,estimates,female,5yearly,50,90267.8337061177
904,1995,estimates,male,5yearly,50,82794.8786407917
904,1995,estimates,female,5yearly,55,87769.1354481269
904,1995,estimates,male,5yearly,55,78936.5884266958
904,1995,estimates,female,5yearly,60,84135.2296949317
904,1995,estimates,male,5yearly,60,73650.9469798967
904,1995,estimates,female,5yearly,65,78883.4910445185
904,1995,estimates,male,5yearly,65,66528.5317301733
904,1995,estimates,female,5yearly,70,71507.5106980193
904,1995,estimates,male,5yearly,70,57294.8403711553
904,1995,estimates,female,5yearly,75,61086.4524136269
904,1995,estimates,male,5yearly,75,45637.8763381498
904,1995,estimates,female,5yearly,80,47176.0154129776
904,1995,estimates,male,5yearly,80,32076.2195422897
904,1995,estimates,female,5yearly,85,31052.4085983773
904,1995,estimates,male,5yearly,85,18716.1469047771
904,1995,estimates,female,5yearly,90,16005.6704003474
904,1995,estimates,male,5yearly,90,8361.26352903632
904,1995,estimates,female,5yearly,95,5783.81715655931
904,1995,estimates,male,5yearly,95,2594.89994127607
904,1995,estimates,female,5yearly,100plus,1294.83346663799
904,1995,estimates,male,5yearly,100plus,506.256435272038
904,2000,estimates,female,5yearly,0,100000
904,2000,estimates,male,5yearly,0,100000
904,2000,estimates,female,5yearly,1,97787.4435785396
904,2000,estimates,male,5yearly,1,97152.6576274634
904,2000,estimates,female,5yearly,5,97117.9772552831
904,2000,estimates,male,5yearly,5,96356.8728326658
904,2000,estimates,female,5yearly,10,96884.2800506956
904,2000,estimates,male,5yearly,10,96052.6746596665
904,2000,estimates,female,5yearly,15,96706.6289005101
904,2000,estimates,male,5yearly,15,95732.3068189586
904,2000,estimates,female,5yearly,20,96436.3243919155
904,2000,estimates,male,5yearly,20,94980.6577781371
904,2000,estimates,female,5yearly,25,96072.5012790582
904,2000,estimates,male,5yearly,25,93789.8211129259
904,2000,estimates,female,5yearly,30,95628.1679041906
904,2000,estimates,male,5yearly,30,92429.9682041887
904,2000,estimates,female,5yearly,35,95062.6331410357
904,2000,estimates,male,5yearly,35,90948.3277050413
904,2000,estimates,female,5yearly,40,94295.9075485911
904,2000,estimates,male,5yearly,40,89235.8344450166
904,2000,estimates,female,5yearly,45,93207.4827057743
904,2000,estimates,male,5yearly,45,87134.9474366232
904,2000,estimates,female,5yearly,50,91628.245648315
904,2000,estimates,male,5yearly,50,84429.7828593898
904,2000,estimates,female,5yearly,55,89328.8172395294
904,2000,estimates,male,5yearly,55,80800.7858128299
904,2000,estimates,female,5yearly,60,85981.3604248969
904,2000,estimates,male,5yearly,60,75855.6671791723
904,2000,estimates,female,5yearly,65,81111.3221384562
904,2000,estimates,male,5yearly,65,69180.3516675568
904,2000,estimates,female,5yearly,70,74207.1053814302
904,2000,estimates,male,5yearly,70,60445.1832263273
904,2000,estimates,female,5yearly,75,64320.8763515821
904,2000,estimates,male,5yearly,75,49148.0237202902
904,2000,estimates,female,5yearly,80,50845.3527181238
904,2000,estimates,male,5yearly,80,35518.1067632025
904,2000,estimates,female,5yearly,85,34708.9242624308
904,2000,estimates,male,5yearly,85,21485.0034683563
904,2000,estimates,female,5yearly,90,18895.224112279
904,2000,estimates,male,5yearly,90,10029.0431912127
904,2000,estimates,female,5yearly,95,7376.05408316264
904,2000,estimates,male,5yearly,95,3269.32982859047
904,2000,estimates,female,5yearly,100plus,1825.45553279292
904,2000,estimates,male,5yearly,100plus,669.966853786302
904,2005,estimates,female,5yearly,0,100000
904,2005,estimates,male,5yearly,0,100000
904,2005,estimates,female,5yearly,1,98137.3665296773
904,2005,estimates,male,5yearly,1,97586.7265001728
904,2005,estimates,female,5yearly,5,97562.8344285208
904,2005,estimates,male,5yearly,5,96889.5788851771
904,2005,estimates,female,5yearly,10,97354.4693932693
904,2005,estimates,male,5yearly,10,96624.5673564585
904,2005,estimates,female,5yearly,15,97192.0344987474
904,2005,estimates,male,5yearly,15,96340.9664754173
904,2005,estimates,female,5yearly,20,96943.4764725916
904,2005,estimates,male,5yearly,20,95655.4987787001
904,2005,estimates,female,5yearly,25,96604.0946194125
904,2005,estimates,male,5yearly,25,94536.1755740331
904,2005,estimates,female,5yearly,30,96183.6757735903
904,2005,estimates,male,5yearly,30,93236.5659414202
904,2005,estimates,female,5yearly,35,95657.7637944858
904,2005,estimates,male,5yearly,35,91858.0369991545
904,2005,estimates,female,5yearly,40,94955.0574738689
904,2005,estimates,male,5yearly,40,90303.6289946581
904,2005,estimates,female,5yearly,45,93955.9236687258
904,2005,estimates,male,5yearly,45,88386.4308830613
904,2005,estimates,female,5yearly,50,92501.1085249354
904,2005,estimates,male,5yearly,50,85868.7873614326
904,2005,estimates,female,5yearly,55,90366.9951742946
904,2005,estimates,male,5yearly,55,82447.8253919623
904,2005,estimates,female,5yearly,60,87212.3519378414
904,2005,estimates,male,5yearly,60,77716.6184118745
904,2005,estimates,female,5yearly,65,82580.3021610106
904,2005,estimates,male,5yearly,65,71257.7545239903
904,2005,estimates,female,5yearly,70,75916.5084107739
904,2005,estimates,male,5yearly,70,62656.3986017679
904,2005,estimates,female,5yearly,75,66364.7007587162
904,2005,estimates,male,5yearly,75,51444.3974210375
904,2005,estimates,female,5yearly,80,53415.4637367447
904,2005,estimates,male,5yearly,80,37871.4749614571
904,2005,estimates,female,5yearly,85,37765.0230067997
904,2005,estimates,male,5yearly,85,23673.2162722797
904,2005,estimates,female,5yearly,90,21901.0385656418
904,2005,estimates,male,5yearly,90,11669.2257850705
904,2005,estimates,female,5yearly,95,9496.57851765328
904,2005,estimates,male,5yearly,95,4136.11173666562
904,2005,estimates,female,5yearly,100plus,2753.77770795865
904,2005,estimates,male,5yearly,100plus,953.153487046706
904,2010,estimates,female,5yearly,0,100000
904,2010,estimates,male,5yearly,0,100000
904,2010,estimates,female,5yearly,1,98353.2111091587
904,2010,estimates,male,5yearly,1,97920.0331830144
904,2010,estimates,female,5yearly,5,97861.3274476617
904,2010,estimates,male,5yearly,5,97334.2968558786
904,2010,estimates,female,5yearly,10,97664.8149064203
904,2010,estimates,male,5yearly,10,97088.6723129956
904,2010,estimates,female,5yearly,15,97499.5046964493
904,2010,estimates,male,5yearly,15,96814.2072914097
904,2010,estimates,female,5yearly,20,97249.9816222678
904,2010,estimates,male,5yearly,20,96137.7323854376
904,2010,estimates,female,5yearly,25,96923.1367892932
