continent,year,variant,gender,freq,age1yearinterval,survivorage
903,1955,estimates,male,5yearly,35,55099.6827556632
903,1955,estimates,female,5yearly,40,54514.0441335873
903,1955,estimates,male,5yearly,40,52033.2298081097
903,1955,estimates,female,5yearly,45,51508.7077400265
903,1955,estimates,male,5yearly,45,48589.9955643312
903,1955,estimates,female,5yearly,50,48327.5297997311
903,1955,estimates,male,5yearly,50,44666.376281737
903,1955,estimates,female,5yearly,55,44590.0017788576
903,1955,estimates,male,5yearly,55,40096.8277471394
903,1955,estimates,female,5yearly,60,39830.5387114281
903,1955,estimates,male,5yearly,60,34675.1708518555
903,1955,estimates,female,5yearly,65,33569.5576441588
903,1955,estimates,male,5yearly,65,28196.373702113
903,1955,estimates,female,5yearly,70,25703.4779480272
903,1955,estimates,male,5yearly,70,20698.698705805
903,1955,estimates,female,5yearly,75,16929.1713570797
903,1955,estimates,male,5yearly,75,12841.1205040752
903,1955,estimates,female,5yearly,80,8875.04254803408
903,1955,estimates,male,5yearly,80,6183.30095885779
903,1955,estimates,female,5yearly,85,3357.82292105594
903,1955,estimates,male,5yearly,85,2087.21895643163
903,1955,estimates,female,5yearly,90,820.560777463998
903,1955,estimates,male,5yearly,90,442.694538979313
903,1955,estimates,female,5yearly,95,117.069612774362
903,1955,estimates,male,5yearly,95,53.8463200685368
903,1955,estimates,female,5yearly,100plus,9.18739181574149
903,1955,estimates,male,5yearly,100plus,3.59872585701905
903,1960,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1960,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1960,estimates,female,5yearly,0,100000
903,1960,estimates,male,5yearly,0,100000
903,1960,estimates,female,5yearly,1,85296.7336612642
903,1960,estimates,male,5yearly,1,83359.7820822073
903,1960,estimates,female,5yearly,5,74940.4894660905
903,1960,estimates,male,5yearly,5,73154.1467017956
903,1960,estimates,female,5yearly,10,71629.9660981532
903,1960,estimates,male,5yearly,10,69897.2647511081
903,1960,estimates,female,5yearly,15,70100.6614603158
903,1960,estimates,male,5yearly,15,68437.4994643892
903,1960,estimates,female,5yearly,20,68167.039797617
903,1960,estimates,male,5yearly,20,66427.3808578342
903,1960,estimates,female,5yearly,25,65809.769656067
903,1960,estimates,male,5yearly,25,63782.801998791
903,1960,estimates,female,5yearly,30,63269.2763405985
903,1960,estimates,male,5yearly,30,61027.3206290175
903,1960,estimates,female,5yearly,35,60590.006988631
903,1960,estimates,male,5yearly,35,58290.7532939993
903,1960,estimates,female,5yearly,40,57751.7486896173
903,1960,estimates,male,5yearly,40,55312.6121656287
903,1960,estimates,female,5yearly,45,54813.8112986487
903,1960,estimates,male,5yearly,45,51929.2969961645
903,1960,estimates,female,5yearly,50,51654.1503971594
903,1960,estimates,male,5yearly,50,48011.8896312612
903,1960,estimates,female,5yearly,55,47897.6546994747
903,1960,estimates,male,5yearly,55,43382.0015503302
903,1960,estimates,female,5yearly,60,43083.5532662009
903,1960,estimates,male,5yearly,60,37824.7486445796
903,1960,estimates,female,5yearly,65,36705.6402342561
903,1960,estimates,male,5yearly,65,31112.0036685632
903,1960,estimates,female,5yearly,70,28563.2687653633
903,1960,estimates,male,5yearly,70,23240.6452536356
903,1960,estimates,female,5yearly,75,19299.8705086389
903,1960,estimates,male,5yearly,75,14802.6055099183
903,1960,estimates,female,5yearly,80,10526.333189825
903,1960,estimates,male,5yearly,80,7403.27033033885
903,1960,estimates,female,5yearly,85,4220.38354805109
903,1960,estimates,male,5yearly,85,2631.27078674572
903,1960,estimates,female,5yearly,90,1115.99009344198
903,1960,estimates,male,5yearly,90,595.477106182015
903,1960,estimates,female,5yearly,95,175.532975633637
903,1960,estimates,male,5yearly,95,77.9890742505887
903,1960,estimates,female,5yearly,100plus,15.3461453289233
903,1960,estimates,male,5yearly,100plus,5.62069144223638
903,1965,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1965,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1965,estimates,female,5yearly,0,100000
903,1965,estimates,male,5yearly,0,100000
903,1965,estimates,female,5yearly,1,86453.6861471586
903,1965,estimates,male,5yearly,1,84640.664933239
903,1965,estimates,female,5yearly,5,76921.7010482817
903,1965,estimates,male,5yearly,5,75201.6618305563
903,1965,estimates,female,5yearly,10,73852.4635174459
903,1965,estimates,male,5yearly,10,72169.7399930845
903,1965,estimates,female,5yearly,15,72412.8555897646
903,1965,estimates,male,5yearly,15,70787.2348544894
903,1965,estimates,female,5yearly,20,70611.3886650591
903,1965,estimates,male,5yearly,20,68903.6740652547
903,1965,estimates,female,5yearly,25,68377.3752403341
903,1965,estimates,male,5yearly,25,66380.7271582962
903,1965,estimates,female,5yearly,30,65915.8553263487
903,1965,estimates,male,5yearly,30,63693.4576089586
903,1965,estimates,female,5yearly,35,63320.8437907625
903,1965,estimates,male,5yearly,35,61026.4395743556
903,1965,estimates,female,5yearly,40,60581.1809120687
903,1965,estimates,male,5yearly,40,58143.7952729166
903,1965,estimates,female,5yearly,45,57721.8063416011
903,1965,estimates,male,5yearly,45,54850.7890772436
903,1965,estimates,female,5yearly,50,54604.2845609528
903,1965,estimates,male,5yearly,50,50979.6843866919
903,1965,estimates,female,5yearly,55,50854.2795369855
903,1965,estimates,male,5yearly,55,46331.8326011895
903,1965,estimates,female,5yearly,60,46019.8542743303
903,1965,estimates,male,5yearly,60,40687.1979395262
903,1965,estimates,female,5yearly,65,39572.0362688054
903,1965,estimates,male,5yearly,65,33798.3596250298
903,1965,estimates,female,5yearly,70,31225.3164976532
903,1965,estimates,male,5yearly,70,25613.3569382558
903,1965,estimates,female,5yearly,75,21542.1524577193
903,1965,estimates,male,5yearly,75,16668.1493991164
903,1965,estimates,female,5yearly,80,12123.6845794422
903,1965,estimates,male,5yearly,80,8599.50932837135
903,1965,estimates,female,5yearly,85,5084.52664219627
903,1965,estimates,male,5yearly,85,3189.28680692594
903,1965,estimates,female,5yearly,90,1427.9671417487
903,1965,estimates,male,5yearly,90,761.791444537717
903,1965,estimates,female,5yearly,95,241.788397710029
903,1965,estimates,male,5yearly,95,106.176125882283
903,1965,estimates,female,5yearly,100plus,22.9249860665329
903,1965,estimates,male,5yearly,100plus,8.15964626905872
903,1970,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1970,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1970,estimates,female,5yearly,0,100000
903,1970,estimates,male,5yearly,0,100000
903,1970,estimates,female,5yearly,1,87497.1977697887
903,1970,estimates,male,5yearly,1,85804.6358992535
903,1970,estimates,female,5yearly,5,78830.9850864865
903,1970,estimates,male,5yearly,5,77111.5896704982
903,1970,estimates,female,5yearly,10,76056.1814763012
903,1970,estimates,male,5yearly,10,74351.2342096666
903,1970,estimates,female,5yearly,15,74715.6485442319
903,1970,estimates,male,5yearly,15,73046.2030390498
903,1970,estimates,female,5yearly,20,73061.3405829875
903,1970,estimates,male,5yearly,20,71286.7563863948
903,1970,estimates,female,5yearly,25,71010.0056803889
903,1970,estimates,male,5yearly,25,68942.5377542711
903,1970,estimates,female,5yearly,30,68703.988852038
903,1970,estimates,male,5yearly,30,66401.0638155579
903,1970,estimates,female,5yearly,35,66216.9910746811
903,1970,estimates,male,5yearly,35,63809.0895889381
903,1970,estimates,female,5yearly,40,63579.899598342
903,1970,estimates,male,5yearly,40,60996.7015537356
903,1970,estimates,female,5yearly,45,60809.0073715421
903,1970,estimates,male,5yearly,45,57767.4729500082
903,1970,estimates,female,5yearly,50,57737.5189483527
903,1970,estimates,male,5yearly,50,53912.0390845373
903,1970,estimates,female,5yearly,55,53986.5453684275
903,1970,estimates,male,5yearly,55,49212.8058258755
903,1970,estimates,female,5yearly,60,49101.6212772749
903,1970,estimates,male,5yearly,60,43426.7647344737
903,1970,estimates,female,5yearly,65,42544.6797835317
903,1970,estimates,male,5yearly,65,36273.8629360536
903,1970,estimates,female,5yearly,70,33977.6693272842
903,1970,estimates,male,5yearly,70,27720.2120611995
903,1970,estimates,female,5yearly,75,23877.6152920345
903,1970,estimates,male,5yearly,75,18306.1623069362
903,1970,estimates,female,5yearly,80,13824.9475236726
903,1970,estimates,male,5yearly,80,9679.62942122187
903,1970,estimates,female,5yearly,85,6044.2796586044
903,1970,estimates,male,5yearly,85,3730.27542927808
903,1970,estimates,female,5yearly,90,1797.10039333997
903,1970,estimates,male,5yearly,90,941.355131970502
903,1970,estimates,female,5yearly,95,326.88229435449
903,1970,estimates,male,5yearly,95,140.859425297413
903,1970,estimates,female,5yearly,100plus,33.6086290058656
903,1970,estimates,male,5yearly,100plus,11.7460884256236
903,1975,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1975,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1975,estimates,female,5yearly,0,100000
903,1975,estimates,male,5yearly,0,100000
903,1975,estimates,female,5yearly,1,88694.1852191125
903,1975,estimates,male,5yearly,1,87143.7660571984
903,1975,estimates,female,5yearly,5,80861.8556572603
903,1975,estimates,male,5yearly,5,79237.4394535371
903,1975,estimates,female,5yearly,10,78307.1597358859
903,1975,estimates,male,5yearly,10,76659.2203476959
903,1975,estimates,female,5yearly,15,77043.9091733929
903,1975,estimates,male,5yearly,15,75410.4875954085
903,1975,estimates,female,5yearly,20,75498.1552464915
903,1975,estimates,male,5yearly,20,73745.1698691869
903,1975,estimates,female,5yearly,25,73579.5198195921
903,1975,estimates,male,5yearly,25,71535.5885036751
903,1975,estimates,female,5yearly,30,71423.2840157025
903,1975,estimates,male,5yearly,30,69144.8340207839
903,1975,estimates,female,5yearly,35,69060.6681547929
903,1975,estimates,male,5yearly,35,66655.3577828332
903,1975,estimates,female,5yearly,40,66502.4995802427
903,1975,estimates,male,5yearly,40,63899.0508067744
903,1975,estimates,female,5yearly,45,63793.3128520593
903,1975,estimates,male,5yearly,45,60730.8425751277
903,1975,estimates,female,5yearly,50,60776.9890336076
903,1975,estimates,male,5yearly,50,56919.9320261452
903,1975,estimates,female,5yearly,55,57069.2080921351
903,1975,estimates,male,5yearly,55,52200.999287131
903,1975,estimates,female,5yearly,60,52202.4928057841
903,1975,estimates,male,5yearly,60,46316.1112534941
903,1975,estimates,female,5yearly,65,45596.36754461
903,1975,estimates,male,5yearly,65,38962.5423972806
903,1975,estimates,female,5yearly,70,36839.4671593181
903,1975,estimates,male,5yearly,70,30081.3702914323
903,1975,estimates,female,5yearly,75,26309.7940281826
903,1975,estimates,male,5yearly,75,20170.8796628672
903,1975,estimates,female,5yearly,80,15562.3310425201
903,1975,estimates,male,5yearly,80,10898.9427807327
903,1975,estimates,female,5yearly,85,6987.68904079619
903,1975,estimates,male,5yearly,85,4324.33936631078
903,1975,estimates,female,5yearly,90,2142.07862025793
903,1975,estimates,male,5yearly,90,1131.86579288883
903,1975,estimates,female,5yearly,95,402.035009638305
903,1975,estimates,male,5yearly,95,176.594527582994
903,1975,estimates,female,5yearly,100plus,42.5039504164187
903,1975,estimates,male,5yearly,100plus,15.3723363510869
903,1980,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1980,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1980,estimates,female,5yearly,0,100000
903,1980,estimates,male,5yearly,0,100000
903,1980,estimates,female,5yearly,1,89626.3024065665
903,1980,estimates,male,5yearly,1,88147.0063143713
903,1980,estimates,female,5yearly,5,82520.2041716807
903,1980,estimates,male,5yearly,5,80928.2169825744
903,1980,estimates,female,5yearly,10,80151.4449196651
903,1980,estimates,male,5yearly,10,78517.4842953073
903,1980,estimates,female,5yearly,15,78952.627084331
903,1980,estimates,male,5yearly,15,77321.2690878328
903,1980,estimates,female,5yearly,20,77499.1267081703
903,1980,estimates,male,5yearly,20,75731.6745488513
903,1980,estimates,female,5yearly,25,75692.1165343773
903,1980,estimates,male,5yearly,25,73619.4750981064
903,1980,estimates,female,5yearly,30,73648.579557551
903,1980,estimates,male,5yearly,30,71329.7074852047
903,1980,estimates,female,5yearly,35,71400.1518626056
903,1980,estimates,male,5yearly,35,68932.4350439725
903,1980,estimates,female,5yearly,40,68918.3694847078
903,1980,estimates,male,5yearly,40,66215.7459563467
903,1980,estimates,female,5yearly,45,66245.2507007894
903,1980,estimates,male,5yearly,45,63055.1523826143
903,1980,estimates,female,5yearly,50,63266.437822748
903,1980,estimates,male,5yearly,50,59270.2810579791
903,1980,estimates,female,5yearly,55,59612.2258784332
903,1980,estimates,male,5yearly,55,54584.404657248
903,1980,estimates,female,5yearly,60,54804.3131020285
903,1980,estimates,male,5yearly,60,48713.3958402072
903,1980,estimates,female,5yearly,65,48222.9494585598
903,1980,estimates,male,5yearly,65,41295.9378300859
903,1980,estimates,female,5yearly,70,39374.8060144951
903,1980,estimates,male,5yearly,70,32215.0417740406
903,1980,estimates,female,5yearly,75,28533.2585980384
903,1980,estimates,male,5yearly,75,21915.7407703978
903,1980,estimates,female,5yearly,80,17193.9013446612
903,1980,estimates,male,5yearly,80,12069.0279322606
903,1980,estimates,female,5yearly,85,7891.27066926143
903,1980,estimates,male,5yearly,85,4902.51697016475
903,1980,estimates,female,5yearly,90,2475.58255765981
903,1980,estimates,male,5yearly,90,1317.95428409033
903,1980,estimates,female,5yearly,95,474.315106925314
903,1980,estimates,male,5yearly,95,211.314706239887
903,1980,estimates,female,5yearly,100plus,50.861030306337
903,1980,estimates,male,5yearly,100plus,18.851661307794
903,1985,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1985,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1985,estimates,female,5yearly,0,100000
903,1985,estimates,male,5yearly,0,100000
903,1985,estimates,female,5yearly,1,90300.0313242796
903,1985,estimates,male,5yearly,1,88889.2918414683
903,1985,estimates,female,5yearly,5,83678.1118017991
903,1985,estimates,male,5yearly,5,82147.4277540976
903,1985,estimates,female,5yearly,10,81486.7528291319
903,1985,estimates,male,5yearly,10,79906.5492965289
903,1985,estimates,female,5yearly,15,80342.4558896293
903,1985,estimates,male,5yearly,15,78750.840738141
903,1985,estimates,female,5yearly,20,78957.1788861265
903,1985,estimates,male,5yearly,20,77217.5649653589
903,1985,estimates,female,5yearly,25,77219.2350491391
903,1985,estimates,male,5yearly,25,75165.2355223933
903,1985,estimates,female,5yearly,30,75233.7372770949
903,1985,estimates,male,5yearly,30,72892.5254585164
903,1985,estimates,female,5yearly,35,73040.4495466531
903,1985,estimates,male,5yearly,35,70474.7282962848
903,1985,estimates,female,5yearly,40,70619.2026322932
903,1985,estimates,male,5yearly,40,67728.9472553947
903,1985,estimates,female,5yearly,45,67972.0631235218
903,1985,estimates,male,5yearly,45,64508.5637218805
903,1985,estimates,female,5yearly,50,64991.8386325574
903,1985,estimates,male,5yearly,50,60668.3019023634
903,1985,estimates,female,5yearly,55,61356.4955632122
903,1985,estimates,male,5yearly,55,55985.1187943971
903,1985,estimates,female,5yearly,60,56623.3915360058
903,1985,estimates,male,5yearly,60,50169.0278853654
903,1985,estimates,female,5yearly,65,50129.3434234132
903,1985,estimates,male,5yearly,65,42814.969219995
903,1985,estimates,female,5yearly,70,41280.7587604485
903,1985,estimates,male,5yearly,70,33710.1929142735
903,1985,estimates,female,5yearly,75,30260.5578548985
903,1985,estimates,male,5yearly,75,23222.3146290111
903,1985,estimates,female,5yearly,80,18515.7004306919
903,1985,estimates,male,5yearly,80,13004.4159061857
903,1985,estimates,female,5yearly,85,8661.37140191766
903,1985,estimates,male,5yearly,85,5394.42678404815
903,1985,estimates,female,5yearly,90,2776.72079171723
903,1985,estimates,male,5yearly,90,1485.53034331745
903,1985,estimates,female,5yearly,95,543.731242103064
903,1985,estimates,male,5yearly,95,244.115277521851
903,1985,estimates,female,5yearly,100plus,59.3971840418548
903,1985,estimates,male,5yearly,100plus,22.2550750357583
903,1990,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1990,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1990,estimates,female,5yearly,0,100000
903,1990,estimates,male,5yearly,0,100000
903,1990,estimates,female,5yearly,1,90516.0969981921
903,1990,estimates,male,5yearly,1,89099.2363814101
903,1990,estimates,female,5yearly,5,84071.2833945743
903,1990,estimates,male,5yearly,5,82514.2781104745
903,1990,estimates,female,5yearly,10,81921.6126984436
903,1990,estimates,male,5yearly,10,80302.6639492468
903,1990,estimates,female,5yearly,15,80799.3312360547
903,1990,estimates,male,5yearly,15,79168.6369618465
903,1990,estimates,female,5yearly,20,79425.6331869494
903,1990,estimates,male,5yearly,20,77655.2882221322
903,1990,estimates,female,5yearly,25,77639.3931577806
903,1990,estimates,male,5yearly,25,75583.3783267481
903,1990,estimates,female,5yearly,30,75513.3190820678
903,1990,estimates,male,5yearly,30,73188.7582432146
903,1990,estimates,female,5yearly,35,73120.0629956268
903,1990,estimates,male,5yearly,35,70512.9684838299
903,1990,estimates,female,5yearly,40,70500.297768441
903,1990,estimates,male,5yearly,40,67445.7992837274
903,1990,estimates,female,5yearly,45,67713.9356182545
903,1990,estimates,male,5yearly,45,63974.2557020691
903,1990,estimates,female,5yearly,50,64623.9729013269
903,1990,estimates,male,5yearly,50,59943.0791508329
903,1990,estimates,female,5yearly,55,60918.4016558293
903,1990,estimates,male,5yearly,55,55158.8305119741
903,1990,estimates,female,5yearly,60,56217.8943890434
903,1990,estimates,male,5yearly,60,49394.8871220825
903,1990,estimates,female,5yearly,65,49877.3576347563
903,1990,estimates,male,5yearly,65,42208.3961053227
903,1990,estimates,female,5yearly,70,41252.2459970802
903,1990,estimates,male,5yearly,70,33351.5817700875
903,1990,estimates,female,5yearly,75,30434.7893492052
903,1990,estimates,male,5yearly,75,23108.4866213481
903,1990,estimates,female,5yearly,80,18804.003602734
903,1990,estimates,male,5yearly,80,13054.7884197659
903,1990,estimates,female,5yearly,85,8920.4221147296
903,1990,estimates,male,5yearly,85,5484.6178933223
903,1990,estimates,female,5yearly,90,2914.58472170431
903,1990,estimates,male,5yearly,90,1536.63001444413
903,1990,estimates,female,5yearly,95,584.34774776854
903,1990,estimates,male,5yearly,95,257.990675084453
903,1990,estimates,female,5yearly,100plus,65.5366570812592
903,1990,estimates,male,5yearly,100plus,24.0956818795513
903,1995,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1995,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1995,estimates,female,5yearly,0,100000
903,1995,estimates,male,5yearly,0,100000
903,1995,estimates,female,5yearly,1,91384.8312569167
903,1995,estimates,male,5yearly,1,90118.736155924
903,1995,estimates,female,5yearly,5,85628.7289876162
903,1995,estimates,male,5yearly,5,84194.2743717102
903,1995,estimates,female,5yearly,10,83611.7150315286
903,1995,estimates,male,5yearly,10,82136.838550361
903,1995,estimates,female,5yearly,15,82501.1691171121
903,1995,estimates,male,5yearly,15,81007.3619501493
903,1995,estimates,female,5yearly,20,81152.9371732546
903,1995,estimates,male,5yearly,20,79544.7131248738
903,1995,estimates,female,5yearly,25,79259.5176649912
903,1995,estimates,male,5yearly,25,77497.2443315706
903,1995,estimates,female,5yearly,30,76806.4775697048
903,1995,estimates,male,5yearly,30,74958.2963863121
903,1995,estimates,female,5yearly,35,73927.2936544851
903,1995,estimates,male,5yearly,35,71907.9163854936
903,1995,estimates,female,5yearly,40,70802.3089369101
903,1995,estimates,male,5yearly,40,68340.1554062393
903,1995,estimates,female,5yearly,45,67618.6302065534
903,1995,estimates,male,5yearly,45,64440.3972939478
903,1995,estimates,female,5yearly,50,64240.0271539983
903,1995,estimates,male,5yearly,50,60121.1306267651
903,1995,estimates,female,5yearly,55,60317.1059251652
903,1995,estimates,male,5yearly,55,55141.9942096884
903,1995,estimates,female,5yearly,60,55524.2138531226
903,1995,estimates,male,5yearly,60,49320.135091927
903,1995,estimates,female,5yearly,65,49265.111881369
903,1995,estimates,male,5yearly,65,42224.33474706
903,1995,estimates,female,5yearly,70,40892.0953061529
903,1995,estimates,male,5yearly,70,33542.9116790914
903,1995,estimates,female,5yearly,75,30366.8378371293
903,1995,estimates,male,5yearly,75,23462.4502789677
903,1995,estimates,female,5yearly,80,18966.5421772507
903,1995,estimates,male,5yearly,80,13462.1321580658
903,1995,estimates,female,5yearly,85,9152.77642106058
903,1995,estimates,male,5yearly,85,5793.24254287527
903,1995,estimates,female,5yearly,90,3066.82922117886
903,1995,estimates,male,5yearly,90,1680.05030278683
903,1995,estimates,female,5yearly,95,636.093858369819
903,1995,estimates,male,5yearly,95,295.068133141939
903,1995,estimates,female,5yearly,100plus,74.320271047213
903,1995,estimates,male,5yearly,100plus,29.0482473106475
903,2000,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2000,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2000,estimates,female,5yearly,0,100000
903,2000,estimates,male,5yearly,0,100000
903,2000,estimates,female,5yearly,1,92503.27563885
903,2000,estimates,male,5yearly,1,91376.5609914647
903,2000,estimates,female,5yearly,5,87758.5445566646
903,2000,estimates,male,5yearly,5,86430.8528734343
903,2000,estimates,female,5yearly,10,85814.168460102
903,2000,estimates,male,5yearly,10,84409.7956933041
903,2000,estimates,female,5yearly,15,84710.8279997046
903,2000,estimates,male,5yearly,15,83261.9692105179
903,2000,estimates,female,5yearly,20,83431.4280898557
903,2000,estimates,male,5yearly,20,81845.1072102878
903,2000,estimates,female,5yearly,25,81550.8870038153
903,2000,estimates,male,5yearly,25,79880.2096399484
903,2000,estimates,female,5yearly,30,78903.953114386
903,2000,estimates,male,5yearly,30,77358.644429821
903,2000,estimates,female,5yearly,35,75615.8404381087
903,2000,estimates,male,5yearly,35,74119.7239556258
903,2000,estimates,female,5yearly,40,72019.4964780017
903,2000,estimates,male,5yearly,40,70214.7746354295
903,2000,estimates,female,5yearly,45,68472.9978288657
903,2000,estimates,male,5yearly,45,66003.7010221315
903,2000,estimates,female,5yearly,50,64858.7486968385
903,2000,estimates,male,5yearly,50,61470.9970499885
903,2000,estimates,female,5yearly,55,60824.8236391261
903,2000,estimates,male,5yearly,55,56393.848012821
903,2000,estimates,female,5yearly,60,56011.3317779302
903,2000,estimates,male,5yearly,60,50524.7357304658
903,2000,estimates,female,5yearly,65,49779.6697551486
903,2000,estimates,male,5yearly,65,43386.7653710537
903,2000,estimates,female,5yearly,70,41555.2361451781
903,2000,estimates,male,5yearly,70,34726.6947417304
903,2000,estimates,female,5yearly,75,31192.1174634522
903,2000,estimates,male,5yearly,75,24616.3086051722
903,2000,estimates,female,5yearly,80,19826.5536569238
903,2000,estimates,male,5yearly,80,14432.8707353713
903,2000,estimates,female,5yearly,85,9833.04285245578
903,2000,estimates,male,5yearly,85,6421.04994550296
903,2000,estimates,female,5yearly,90,3429.15788793157
903,2000,estimates,male,5yearly,90,1953.03682274609
903,2000,estimates,female,5yearly,95,750.431363774127
903,2000,estimates,male,5yearly,95,365.101925146755
903,2000,estimates,female,5yearly,100plus,93.53818653793
903,2000,estimates,male,5yearly,100plus,38.6780852643936
903,2005,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2005,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2005,estimates,female,5yearly,0,100000
903,2005,estimates,male,5yearly,0,100000
903,2005,estimates,female,5yearly,1,93690.6793279704
903,2005,estimates,male,5yearly,1,92701.3759675336
903,2005,estimates,female,5yearly,5,90030.0446206008
903,2005,estimates,male,5yearly,5,88866.6988483559
903,2005,estimates,female,5yearly,10,88320.6498647806
903,2005,estimates,male,5yearly,10,87069.5885824843
903,2005,estimates,female,5yearly,15,87280.3713335434
903,2005,estimates,male,5yearly,15,85970.5025463419
903,2005,estimates,female,5yearly,20,86112.4865742159
903,2005,estimates,male,5yearly,20,84648.5835866633
903,2005,estimates,female,5yearly,25,84477.5682810405
903,2005,estimates,male,5yearly,25,82898.870793287
903,2005,estimates,female,5yearly,30,82237.421708124
903,2005,estimates,male,5yearly,30,80759.3889605094
903,2005,estimates,female,5yearly,35,79385.2253531564
903,2005,estimates,male,5yearly,35,78007.5171751901
903,2005,estimates,female,5yearly,40,76148.7321691864
903,2005,estimates,male,5yearly,40,74562.0218873233
903,2005,estimates,female,5yearly,45,72898.625691217
903,2005,estimates,male,5yearly,45,70736.8996821367
903,2005,estimates,female,5yearly,50,69571.8615448646
903,2005,estimates,male,5yearly,50,66537.4556416801
903,2005,estimates,female,5yearly,55,65813.3727110535
