continent,year,variant,gender,freq,age1yearinterval,survivorage
905,1955,estimates,female,5yearly,85,25019.7604092096
905,1955,estimates,male,5yearly,85,12845.0613203562
905,1955,estimates,female,5yearly,90,11165.2563868585
905,1955,estimates,male,5yearly,90,4939.93860688006
905,1955,estimates,female,5yearly,95,3277.61669853253
905,1955,estimates,male,5yearly,95,1292.86635305525
905,1955,estimates,female,5yearly,100plus,558.64179192974
905,1955,estimates,male,5yearly,100plus,211.48656443019
905,1960,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1960,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1960,estimates,female,5yearly,0,100000
905,1960,estimates,male,5yearly,0,100000
905,1960,estimates,female,5yearly,1,97812.8306816606
905,1960,estimates,male,5yearly,1,97150.9599549593
905,1960,estimates,female,5yearly,5,97450.6758722315
905,1960,estimates,male,5yearly,5,96722.0106747497
905,1960,estimates,female,5yearly,10,97258.4002905178
905,1960,estimates,male,5yearly,10,96465.6582378546
905,1960,estimates,female,5yearly,15,97105.3601979883
905,1960,estimates,male,5yearly,15,96194.9080419299
905,1960,estimates,female,5yearly,20,96856.269061786
905,1960,estimates,male,5yearly,20,95592.6929479076
905,1960,estimates,female,5yearly,25,96521.7124597214
905,1960,estimates,male,5yearly,25,94758.2276612397
905,1960,estimates,female,5yearly,30,96108.1417783151
905,1960,estimates,male,5yearly,30,93934.7632898773
905,1960,estimates,female,5yearly,35,95533.383983589
905,1960,estimates,male,5yearly,35,92997.1101965998
905,1960,estimates,female,5yearly,40,94685.4267152894
905,1960,estimates,male,5yearly,40,91673.5166162155
905,1960,estimates,female,5yearly,45,93413.5437954081
905,1960,estimates,male,5yearly,45,89630.0717970796
905,1960,estimates,female,5yearly,50,91475.3845463273
905,1960,estimates,male,5yearly,50,86353.7460000675
905,1960,estimates,female,5yearly,55,88705.3276288312
905,1960,estimates,male,5yearly,55,81387.2536836758
905,1960,estimates,female,5yearly,60,84726.6708121243
905,1960,estimates,male,5yearly,60,74232.3172408349
905,1960,estimates,female,5yearly,65,78858.4576502544
905,1960,estimates,male,5yearly,65,64439.1558039996
905,1960,estimates,female,5yearly,70,70714.0425607042
905,1960,estimates,male,5yearly,70,52606.7887388215
905,1960,estimates,female,5yearly,75,59086.5782196861
905,1960,estimates,male,5yearly,75,39021.1994893805
905,1960,estimates,female,5yearly,80,43769.2125286081
905,1960,estimates,male,5yearly,80,24907.8912390818
905,1960,estimates,female,5yearly,85,26738.901028435
905,1960,estimates,male,5yearly,85,12825.0095147343
905,1960,estimates,female,5yearly,90,12157.2934286398
905,1960,estimates,male,5yearly,90,4912.83417531437
905,1960,estimates,female,5yearly,95,3617.06681060544
905,1960,estimates,male,5yearly,95,1279.00322377665
905,1960,estimates,female,5yearly,100plus,617.527850128614
905,1960,estimates,male,5yearly,100plus,207.855246386016
905,1965,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1965,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1965,estimates,female,5yearly,0,100000
905,1965,estimates,male,5yearly,0,100000
905,1965,estimates,female,5yearly,1,98071.1199539704
905,1965,estimates,male,5yearly,1,97505.9477526216
905,1965,estimates,female,5yearly,5,97747.2722854131
905,1965,estimates,male,5yearly,5,97112.633099558
905,1965,estimates,female,5yearly,10,97566.0543652947
905,1965,estimates,male,5yearly,10,96867.7273112293
905,1965,estimates,female,5yearly,15,97409.8045744009
905,1965,estimates,male,5yearly,15,96585.224652525
905,1965,estimates,female,5yearly,20,97142.0290630749
905,1965,estimates,male,5yearly,20,95887.5397913857
905,1965,estimates,female,5yearly,25,96792.8708658425
905,1965,estimates,male,5yearly,25,94918.8577266769
905,1965,estimates,female,5yearly,30,96385.7070075809
905,1965,estimates,male,5yearly,30,93999.4657518476
905,1965,estimates,female,5yearly,35,95816.5057567756
905,1965,estimates,male,5yearly,35,92984.3998700298
905,1965,estimates,female,5yearly,40,94961.8474980963
905,1965,estimates,male,5yearly,40,91585.383206371
905,1965,estimates,female,5yearly,45,93670.2132370375
905,1965,estimates,male,5yearly,45,89464.581267523
905,1965,estimates,female,5yearly,50,91738.0752160756
905,1965,estimates,male,5yearly,50,86178.8756135404
905,1965,estimates,female,5yearly,55,88969.6899981548
905,1965,estimates,male,5yearly,55,81216.5408257348
905,1965,estimates,female,5yearly,60,85085.4376828709
905,1965,estimates,male,5yearly,60,74044.8870861845
905,1965,estimates,female,5yearly,65,79495.2589014132
905,1965,estimates,male,5yearly,65,64267.6250889798
905,1965,estimates,female,5yearly,70,71671.5515040646
905,1965,estimates,male,5yearly,70,52365.7844293508
905,1965,estimates,female,5yearly,75,60471.3611710362
905,1965,estimates,male,5yearly,75,38758.4788991544
905,1965,estimates,female,5yearly,80,45531.1661887759
905,1965,estimates,male,5yearly,80,24758.3358418759
905,1965,estimates,female,5yearly,85,28560.4619037935
905,1965,estimates,male,5yearly,85,12830.4750532116
905,1965,estimates,female,5yearly,90,13524.8790972512
905,1965,estimates,male,5yearly,90,4993.84318186464
905,1965,estimates,female,5yearly,95,4264.3382985635
905,1965,estimates,male,5yearly,95,1338.83943787116
905,1965,estimates,female,5yearly,100plus,784.345858616071
905,1965,estimates,male,5yearly,100plus,227.67556731398
905,1970,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1970,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1970,estimates,female,5yearly,0,100000
905,1970,estimates,male,5yearly,0,100000
905,1970,estimates,female,5yearly,1,98456.7940957269
905,1970,estimates,male,5yearly,1,98015.4775995741
905,1970,estimates,female,5yearly,5,98180.9541090014
905,1970,estimates,male,5yearly,5,97671.979789709
905,1970,estimates,female,5yearly,10,98016.5947640211
905,1970,estimates,male,5yearly,10,97450.3598250722
905,1970,estimates,female,5yearly,15,97861.9505370626
905,1970,estimates,male,5yearly,15,97168.7017056043
905,1970,estimates,female,5yearly,20,97591.0016885005
905,1970,estimates,male,5yearly,20,96442.6254861594
905,1970,estimates,female,5yearly,25,97246.0897764687
905,1970,estimates,male,5yearly,25,95433.8718812617
905,1970,estimates,female,5yearly,30,96859.4481574945
905,1970,estimates,male,5yearly,30,94496.8132560772
905,1970,estimates,female,5yearly,35,96334.6623114456
905,1970,estimates,male,5yearly,35,93489.1743197011
905,1970,estimates,female,5yearly,40,95546.2237990867
905,1970,estimates,male,5yearly,40,92138.6804428029
905,1970,estimates,female,5yearly,45,94326.9712672199
905,1970,estimates,male,5yearly,45,90101.6421779145
905,1970,estimates,female,5yearly,50,92501.145110375
905,1970,estimates,male,5yearly,50,86964.6099500254
905,1970,estimates,female,5yearly,55,89867.7393365217
905,1970,estimates,male,5yearly,55,82268.4981353305
905,1970,estimates,female,5yearly,60,86089.9987021412
905,1970,estimates,male,5yearly,60,75412.3752779809
905,1970,estimates,female,5yearly,65,80843.9194873652
905,1970,estimates,male,5yearly,65,66078.3699733583
905,1970,estimates,female,5yearly,70,73462.497083809
905,1970,estimates,male,5yearly,70,54339.9625654681
905,1970,estimates,female,5yearly,75,62775.2702360874
905,1970,estimates,male,5yearly,75,40662.8485710003
905,1970,estimates,female,5yearly,80,48330.98834899
905,1970,estimates,male,5yearly,80,26419.5197186755
905,1970,estimates,female,5yearly,85,31481.1201158694
905,1970,estimates,male,5yearly,85,14043.3023386164
905,1970,estimates,female,5yearly,90,15837.1646512706
905,1970,estimates,male,5yearly,90,5667.49069600355
905,1970,estimates,female,5yearly,95,5463.17789041415
905,1970,estimates,male,5yearly,95,1595.19900508666
905,1970,estimates,female,5yearly,100plus,1133.65099071058
905,1970,estimates,male,5yearly,100plus,288.232492957225
905,1975,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1975,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1975,estimates,female,5yearly,0,100000
905,1975,estimates,male,5yearly,0,100000
905,1975,estimates,female,5yearly,1,98772.018055116
905,1975,estimates,male,5yearly,1,98459.3533897366
905,1975,estimates,female,5yearly,5,98538.8693132191
905,1975,estimates,male,5yearly,5,98166.3693910473
905,1975,estimates,female,5yearly,10,98406.4640140942
905,1975,estimates,male,5yearly,10,97983.0149928947
905,1975,estimates,female,5yearly,15,98272.6513963713
905,1975,estimates,male,5yearly,15,97741.1159956552
905,1975,estimates,female,5yearly,20,98028.8950113754
905,1975,estimates,male,5yearly,20,97082.0775577698
905,1975,estimates,female,5yearly,25,97718.9467912057
905,1975,estimates,male,5yearly,25,96135.6244561601
905,1975,estimates,female,5yearly,30,97385.8932591263
905,1975,estimates,male,5yearly,30,95251.8018693307
905,1975,estimates,female,5yearly,35,96960.0814969295
905,1975,estimates,male,5yearly,35,94352.3155140401
905,1975,estimates,female,5yearly,40,96322.7971391785
905,1975,estimates,male,5yearly,40,93182.5275654581
905,1975,estimates,female,5yearly,45,95303.9097578008
905,1975,estimates,male,5yearly,45,91424.6353563823
905,1975,estimates,female,5yearly,50,93708.4907856129
905,1975,estimates,male,5yearly,50,88646.7167714551
905,1975,estimates,female,5yearly,55,91350.252004337
905,1975,estimates,male,5yearly,55,84421.423974247
905,1975,estimates,female,5yearly,60,87900.3704611486
905,1975,estimates,male,5yearly,60,78224.6146161563
905,1975,estimates,female,5yearly,65,83018.5603973259
905,1975,estimates,male,5yearly,65,69599.2173961654
905,1975,estimates,female,5yearly,70,76258.312705167
905,1975,estimates,male,5yearly,70,58414.443206395
905,1975,estimates,female,5yearly,75,66468.7598011117
905,1975,estimates,male,5yearly,75,44943.7448703069
905,1975,estimates,female,5yearly,80,52884.6767829143
905,1975,estimates,male,5yearly,80,30321.7067187407
905,1975,estimates,female,5yearly,85,36323.7693725603
905,1975,estimates,male,5yearly,85,16932.8333425664
905,1975,estimates,female,5yearly,90,19835.1421325605
905,1975,estimates,male,5yearly,90,7268.85374719699
905,1975,estimates,female,5yearly,95,7706.33083270864
905,1975,estimates,male,5yearly,95,2200.1289674942
905,1975,estimates,female,5yearly,100plus,1872.01711437998
905,1975,estimates,male,5yearly,100plus,430.267289934799
905,1980,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1980,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1980,estimates,female,5yearly,0,100000
905,1980,estimates,male,5yearly,0,100000
905,1980,estimates,female,5yearly,1,99004.7031183482
905,1980,estimates,male,5yearly,1,98760.9704668003
905,1980,estimates,female,5yearly,5,98809.9635666074
905,1980,estimates,male,5yearly,5,98513.5026657427
905,1980,estimates,female,5yearly,10,98699.34120696
905,1980,estimates,male,5yearly,10,98364.595399564
905,1980,estimates,female,5yearly,15,98584.17333766
905,1980,estimates,male,5yearly,15,98161.4568995229
905,1980,estimates,female,5yearly,20,98371.5852100316
905,1980,estimates,male,5yearly,20,97604.3479932838
905,1980,estimates,female,5yearly,25,98096.1943736567
905,1980,estimates,male,5yearly,25,96780.5039171541
905,1980,estimates,female,5yearly,30,97793.9196408729
905,1980,estimates,male,5yearly,30,95950.8183759371
905,1980,estimates,female,5yearly,35,97414.1733746054
905,1980,estimates,male,5yearly,35,95083.9076202415
905,1980,estimates,female,5yearly,40,96860.5853245826
905,1980,estimates,male,5yearly,40,94019.7964644596
905,1980,estimates,female,5yearly,45,95983.8917712028
905,1980,estimates,male,5yearly,45,92480.5265044546
905,1980,estimates,female,5yearly,50,94571.1257126791
905,1980,estimates,male,5yearly,50,90054.7616562425
905,1980,estimates,female,5yearly,55,92375.2413476525
905,1980,estimates,male,5yearly,55,86227.5991084777
905,1980,estimates,female,5yearly,60,89069.9580238559
905,1980,estimates,male,5yearly,60,80485.7107544122
905,1980,estimates,female,5yearly,65,84257.1305563506
905,1980,estimates,male,5yearly,65,72380.9505134529
905,1980,estimates,female,5yearly,70,77585.1316571191
905,1980,estimates,male,5yearly,70,61592.9771662452
905,1980,estimates,female,5yearly,75,68044.5337146875
905,1980,estimates,male,5yearly,75,48189.755583051
905,1980,estimates,female,5yearly,80,54736.42829295
905,1980,estimates,male,5yearly,80,33143.5315118224
905,1980,estimates,female,5yearly,85,38313.8036063001
905,1980,estimates,male,5yearly,85,18879.4434894758
905,1980,estimates,female,5yearly,90,21584.3160839514
905,1980,estimates,male,5yearly,90,8241.11189625374
905,1980,estimates,female,5yearly,95,8799.96186176866
905,1980,estimates,male,5yearly,95,2514.71688942662
905,1980,estimates,female,5yearly,100plus,2288.64853667637
905,1980,estimates,male,5yearly,100plus,488.558196014396
905,1985,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1985,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1985,estimates,female,5yearly,0,100000
905,1985,estimates,male,5yearly,0,100000
905,1985,estimates,female,5yearly,1,99111.3356673239
905,1985,estimates,male,5yearly,1,98886.6500700515
905,1985,estimates,female,5yearly,5,98935.6110807933
905,1985,estimates,male,5yearly,5,98665.4940771768
905,1985,estimates,female,5yearly,10,98837.9589737149
905,1985,estimates,male,5yearly,10,98536.7439491378
905,1985,estimates,female,5yearly,15,98723.6263487905
905,1985,estimates,male,5yearly,15,98336.0800403869
905,1985,estimates,female,5yearly,20,98513.4980633994
905,1985,estimates,male,5yearly,20,97790.8852157634
905,1985,estimates,female,5yearly,25,98247.7221970082
905,1985,estimates,male,5yearly,25,96997.9636039071
905,1985,estimates,female,5yearly,30,97944.3623775674
905,1985,estimates,male,5yearly,30,96151.02050936461
905,1985,estimates,female,5yearly,35,97550.9402783916
905,1985,estimates,male,5yearly,35,95163.6412309493
905,1985,estimates,female,5yearly,40,97011.0796273126
905,1985,estimates,male,5yearly,40,93976.524308825
905,1985,estimates,female,5yearly,45,96201.556627956
905,1985,estimates,male,5yearly,45,92445.3892042319
905,1985,estimates,female,5yearly,50,94897.8254545094
905,1985,estimates,male,5yearly,50,90206.9528528533
905,1985,estimates,female,5yearly,55,92831.4432432285
905,1985,estimates,male,5yearly,55,86747.214478727
905,1985,estimates,female,5yearly,60,89649.7827072339
905,1985,estimates,male,5yearly,60,81437.5491177261
905,1985,estimates,female,5yearly,65,84938.9213650639
905,1985,estimates,male,5yearly,65,73790.9264151931
905,1985,estimates,female,5yearly,70,78396.560048395
905,1985,estimates,male,5yearly,70,63540.8379844542
905,1985,estimates,female,5yearly,75,69026.7057610854
905,1985,estimates,male,5yearly,75,50452.8903335434
905,1985,estimates,female,5yearly,80,55853.5248684668
905,1985,estimates,male,5yearly,80,35260.8505336383
905,1985,estimates,female,5yearly,85,39429.7526301877
905,1985,estimates,male,5yearly,85,20378.9949376881
905,1985,estimates,female,5yearly,90,22475.732384439
905,1985,estimates,male,5yearly,90,8966.78610538167
905,1985,estimates,female,5yearly,95,9303.51298494632
905,1985,estimates,male,5yearly,95,2720.79475453528
905,1985,estimates,female,5yearly,100plus,2463.03506507248
905,1985,estimates,male,5yearly,100plus,514.797279139911
905,1990,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1990,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1990,estimates,female,5yearly,0,100000
905,1990,estimates,male,5yearly,0,100000
905,1990,estimates,female,5yearly,1,99246.9502542856
905,1990,estimates,male,5yearly,1,99065.0090821177
905,1990,estimates,female,5yearly,5,99093.1713126571
905,1990,estimates,male,5yearly,5,98874.6434744535
905,1990,estimates,female,5yearly,10,99008.808495677
905,1990,estimates,male,5yearly,10,98768.9805760123
905,1990,estimates,female,5yearly,15,98902.6477251071
905,1990,estimates,male,5yearly,15,98577.2459418585
905,1990,estimates,female,5yearly,20,98702.9804922873
905,1990,estimates,male,5yearly,20,98029.3060512194
905,1990,estimates,female,5yearly,25,98449.9032286791
905,1990,estimates,male,5yearly,25,97258.3951630363
905,1990,estimates,female,5yearly,30,98152.5432982593
905,1990,estimates,male,5yearly,30,96426.1191472695
905,1990,estimates,female,5yearly,35,97750.1616064589
905,1990,estimates,male,5yearly,35,95395.975272128
905,1990,estimates,female,5yearly,40,97189.5616445348
905,1990,estimates,male,5yearly,40,94100.6558341353
905,1990,estimates,female,5yearly,45,96390.1006866877
905,1990,estimates,male,5yearly,45,92477.5577292468
905,1990,estimates,female,5yearly,50,95162.4913204721
905,1990,estimates,male,5yearly,50,90312.3073507203
905,1990,estimates,female,5yearly,55,93231.6547885434
905,1990,estimates,male,5yearly,55,87150.7558148594
905,1990,estimates,female,5yearly,60,90219.5246039512
905,1990,estimates,male,5yearly,60,82356.6316667411
905,1990,estimates,female,5yearly,65,85726.0224339045
905,1990,estimates,male,5yearly,65,75342.5063438455
905,1990,estimates,female,5yearly,70,79424.5565067671
905,1990,estimates,male,5yearly,70,65821.1312153539
905,1990,estimates,female,5yearly,75,70367.8014912762
905,1990,estimates,male,5yearly,75,53391.8715009148
905,1990,estimates,female,5yearly,80,57515.5370316001
905,1990,estimates,male,5yearly,80,38348.1345753783
905,1990,estimates,female,5yearly,85,41256.9205237869
905,1990,estimates,male,5yearly,85,22899.074661257
905,1990,estimates,female,5yearly,90,24098.2708581252
905,1990,estimates,male,5yearly,90,10437.5591589691
905,1990,estimates,female,5yearly,95,10332.997909004
905,1990,estimates,male,5yearly,95,3271.53616233156
905,1990,estimates,female,5yearly,100plus,2867.02813413615
905,1990,estimates,male,5yearly,100plus,632.823992505367
905,1995,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1995,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,1995,estimates,female,5yearly,0,100000
905,1995,estimates,male,5yearly,0,100000
905,1995,estimates,female,5yearly,1,99344.1983049467
905,1995,estimates,male,5yearly,1,99206.5878330956
905,1995,estimates,female,5yearly,5,99219.9860514924
905,1995,estimates,male,5yearly,5,99053.0830183123
905,1995,estimates,female,5yearly,10,99146.1059936725
905,1995,estimates,male,5yearly,10,98962.5786380921
905,1995,estimates,female,5yearly,15,99048.0453766769
905,1995,estimates,male,5yearly,15,98807.3742262165
905,1995,estimates,female,5yearly,20,98862.5899989233
905,1995,estimates,male,5yearly,20,98342.4972834425
905,1995,estimates,female,5yearly,25,98629.9739242595
905,1995,estimates,male,5yearly,25,97676.2278078548
905,1995,estimates,female,5yearly,30,98362.5639432652
905,1995,estimates,male,5yearly,30,97010.9560764449
905,1995,estimates,female,5yearly,35,97991.3252353996
905,1995,estimates,male,5yearly,35,96221.5078372306
905,1995,estimates,female,5yearly,40,97442.4434109787
905,1995,estimates,male,5yearly,40,95167.6337058533
905,1995,estimates,female,5yearly,45,96640.3195599507
905,1995,estimates,male,5yearly,45,93701.3991962921
905,1995,estimates,female,5yearly,50,95464.175824517
905,1995,estimates,male,5yearly,50,91669.6371762392
905,1995,estimates,female,5yearly,55,93653.7160016752
905,1995,estimates,male,5yearly,55,88762.5539543687
905,1995,estimates,female,5yearly,60,90816.6307387451
905,1995,estimates,male,5yearly,60,84381.7889398351
905,1995,estimates,female,5yearly,65,86495.8858662386
905,1995,estimates,male,5yearly,65,77908.5066454644
905,1995,estimates,female,5yearly,70,80362.7620072914
905,1995,estimates,male,5yearly,70,68919.1329853567
905,1995,estimates,female,5yearly,75,71419.4072953818
905,1995,estimates,male,5yearly,75,56810.843253976
905,1995,estimates,female,5yearly,80,58459.7571363634
905,1995,estimates,male,5yearly,80,41516.8774241611
905,1995,estimates,female,5yearly,85,41785.1297432082
905,1995,estimates,male,5yearly,85,25152.9688223264
905,1995,estimates,female,5yearly,90,24050.1234326386
905,1995,estimates,male,5yearly,90,11510.7716041807
905,1995,estimates,female,5yearly,95,9956.46644252738
905,1995,estimates,male,5yearly,95,3545.35759693149
905,1995,estimates,female,5yearly,100plus,2586.75284851685
905,1995,estimates,male,5yearly,100plus,652.3432990159
905,2000,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2000,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2000,estimates,female,5yearly,0,100000
905,2000,estimates,male,5yearly,0,100000
905,2000,estimates,female,5yearly,1,99385.3635885887
905,2000,estimates,male,5yearly,1,99246.3301158029
905,2000,estimates,female,5yearly,5,99276.2727898287
905,2000,estimates,male,5yearly,5,99110.2054172054
905,2000,estimates,female,5yearly,10,99212.2394960484
905,2000,estimates,male,5yearly,10,99034.2186707249
905,2000,estimates,female,5yearly,15,99127.3711952708
905,2000,estimates,male,5yearly,15,98906.0719240097
905,2000,estimates,female,5yearly,20,98952.1387445636
905,2000,estimates,male,5yearly,20,98482.8329755763
905,2000,estimates,female,5yearly,25,98719.6866137894
905,2000,estimates,male,5yearly,25,97828.2117330995
905,2000,estimates,female,5yearly,30,98458.3999057237
905,2000,estimates,male,5yearly,30,97178.0860523764
905,2000,estimates,female,5yearly,35,98106.1050827375
905,2000,estimates,male,5yearly,35,96472.9098356676
905,2000,estimates,female,5yearly,40,97568.8710878795
905,2000,estimates,male,5yearly,40,95533.7652235735
905,2000,estimates,female,5yearly,45,96739.2764403662
905,2000,estimates,male,5yearly,45,94156.6085671448
905,2000,estimates,female,5yearly,50,95523.7358052241
905,2000,estimates,male,5yearly,50,92127.6256065786
905,2000,estimates,female,5yearly,55,93770.404367013
905,2000,estimates,male,5yearly,55,89273.0428386213
905,2000,estimates,female,5yearly,60,91115.0148684106
905,2000,estimates,male,5yearly,60,85206.5143738516
905,2000,estimates,female,5yearly,65,87074.6923363944
905,2000,estimates,male,5yearly,65,79337.3279912516
905,2000,estimates,female,5yearly,70,81329.9368303321
905,2000,estimates,male,5yearly,70,71267.4827811642
905,2000,estimates,female,5yearly,75,72793.8421130983
905,2000,estimates,male,5yearly,75,60056.9484453456
905,2000,estimates,female,5yearly,80,60076.860809143
905,2000,estimates,male,5yearly,80,45188.3945264746
905,2000,estimates,female,5yearly,85,43259.2230095849
905,2000,estimates,male,5yearly,85,28373.1687984044
905,2000,estimates,female,5yearly,90,24947.4818476189
905,2000,estimates,male,5yearly,90,13496.8887744839
905,2000,estimates,female,5yearly,95,10209.6247831988
905,2000,estimates,male,5yearly,95,4300.2338163642
905,2000,estimates,female,5yearly,100plus,2560.5325072696
905,2000,estimates,male,5yearly,100plus,805.553369873722
905,2005,estimates,female,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2005,estimates,male,5yearly,"Region, subregion, country or area *",NORTHERN AMERICA
905,2005,estimates,female,5yearly,0,100000
905,2005,estimates,male,5yearly,0,100000
905,2005,estimates,female,5yearly,1,99399.8316323502
905,2005,estimates,male,5yearly,1,99272.6699302261
905,2005,estimates,female,5yearly,5,99300.880464555
905,2005,estimates,male,5yearly,5,99150.809983965
905,2005,estimates,female,5yearly,10,99245.1613561561
905,2005,estimates,male,5yearly,10,99085.2567698123
905,2005,estimates,female,5yearly,15,99175.4077314495
905,2005,estimates,male,5yearly,15,98981.1014777658
905,2005,estimates,female,5yearly,20,99021.1047875582
905,2005,estimates,male,5yearly,20,98597.7613224456
905,2005,estimates,female,5yearly,25,98794.0815564903
905,2005,estimates,male,5yearly,25,97953.5656857518
905,2005,estimates,female,5yearly,30,98523.9851543617
905,2005,estimates,male,5yearly,30,97277.1787372212
905,2005,estimates,female,5yearly,35,98177.0631812063
905,2005,estimates,male,5yearly,35,96574.0466910421
905,2005,estimates,female,5yearly,40,97677.0432612519
