continent,year,variant,gender,freq,age1yearinterval,survivorage
935,1965,estimates,female,5yearly,75,29222.6844612918
935,1965,estimates,male,5yearly,75,22624.8042958077
935,1965,estimates,female,5yearly,80,17933.369045819
935,1965,estimates,male,5yearly,80,12396.9323727107
935,1965,estimates,female,5yearly,85,8606.22915959681
935,1965,estimates,male,5yearly,85,5161.44114846176
935,1965,estimates,female,5yearly,90,2939.9670359942
935,1965,estimates,male,5yearly,90,1492.81656797922
935,1965,estimates,female,5yearly,95,646.228720413865
935,1965,estimates,male,5yearly,95,274.436264112634
935,1965,estimates,female,5yearly,100plus,83.8426167993916
935,1965,estimates,male,5yearly,100plus,29.972714574558
935,1970,estimates,female,5yearly,0,100000
935,1970,estimates,male,5yearly,0,100000
935,1970,estimates,female,5yearly,1,90381.5847648601
935,1970,estimates,male,5yearly,1,89463.2720567541
935,1970,estimates,female,5yearly,5,85803.9912302903
935,1970,estimates,male,5yearly,5,85367.2183609442
935,1970,estimates,female,5yearly,10,84302.986103053
935,1970,estimates,male,5yearly,10,83900.452818221
935,1970,estimates,female,5yearly,15,83500.3842299117
935,1970,estimates,male,5yearly,15,83085.331009297
935,1970,estimates,female,5yearly,20,82620.0306757806
935,1970,estimates,male,5yearly,20,82203.6113592744
935,1970,estimates,female,5yearly,25,81521.9720264849
935,1970,estimates,male,5yearly,25,81148.0507592512
935,1970,estimates,female,5yearly,30,80224.7772697523
935,1970,estimates,male,5yearly,30,79937.2553051226
935,1970,estimates,female,5yearly,35,78729.5098080334
935,1970,estimates,male,5yearly,35,78516.8062012658
935,1970,estimates,female,5yearly,40,76985.6837152062
935,1970,estimates,male,5yearly,40,76745.3738269398
935,1970,estimates,female,5yearly,45,74872.5013290919
935,1970,estimates,male,5yearly,45,74368.7264595576
935,1970,estimates,female,5yearly,50,72157.653788217
935,1970,estimates,male,5yearly,50,71003.3757988673
935,1970,estimates,female,5yearly,55,68479.0389772789
935,1970,estimates,male,5yearly,55,66278.8225815086
935,1970,estimates,female,5yearly,60,63321.432154138
935,1970,estimates,male,5yearly,60,59632.9439969395
935,1970,estimates,female,5yearly,65,56077.2924633272
935,1970,estimates,male,5yearly,65,50603.3309507381
935,1970,estimates,female,5yearly,70,46480.9541548304
935,1970,estimates,male,5yearly,70,39504.2939515008
935,1970,estimates,female,5yearly,75,34566.4318406915
935,1970,estimates,male,5yearly,75,27130.7728324055
935,1970,estimates,female,5yearly,80,21728.0402760694
935,1970,estimates,male,5yearly,80,15358.0584362154
935,1970,estimates,female,5yearly,85,10648.8883872887
935,1970,estimates,male,5yearly,85,6607.83731098201
935,1970,estimates,female,5yearly,90,3675.58690864475
935,1970,estimates,male,5yearly,90,1963.70049838871
935,1970,estimates,female,5yearly,95,800.031477495995
935,1970,estimates,male,5yearly,95,366.083110956621
935,1970,estimates,female,5yearly,100plus,99.9960228197533
935,1970,estimates,male,5yearly,100plus,39.7731477673666
935,1975,estimates,female,5yearly,0,100000
935,1975,estimates,male,5yearly,0,100000
935,1975,estimates,female,5yearly,1,91502.6091559899
935,1975,estimates,male,5yearly,1,90538.9729638521
935,1975,estimates,female,5yearly,5,87434.8426281793
935,1975,estimates,male,5yearly,5,87089.5056986538
935,1975,estimates,female,5yearly,10,86337.58641742
935,1975,estimates,male,5yearly,10,85983.7956119691
935,1975,estimates,female,5yearly,15,85696.9229611875
935,1975,estimates,male,5yearly,15,85289.4033718309
935,1975,estimates,female,5yearly,20,84875.9487804476
935,1975,estimates,male,5yearly,20,84450.072619812
935,1975,estimates,female,5yearly,25,83854.9140419696
935,1975,estimates,male,5yearly,25,83457.9345425538
935,1975,estimates,female,5yearly,30,82745.1815004037
935,1975,estimates,male,5yearly,30,82373.5055438474
935,1975,estimates,female,5yearly,35,81494.913537153
935,1975,estimates,male,5yearly,35,81101.7312152132
935,1975,estimates,female,5yearly,40,80035.8669126242
935,1975,estimates,male,5yearly,40,79517.8826903433
935,1975,estimates,female,5yearly,45,78283.4368197313
935,1975,estimates,male,5yearly,45,77427.64261914
935,1975,estimates,female,5yearly,50,75975.7029857563
935,1975,estimates,male,5yearly,50,74488.145522586
935,1975,estimates,female,5yearly,55,72749.6830153076
935,1975,estimates,male,5yearly,55,70263.9514384312
935,1975,estimates,female,5yearly,60,68081.314815938
935,1975,estimates,male,5yearly,60,64197.1133090645
935,1975,estimates,female,5yearly,65,61337.5750391926
935,1975,estimates,male,5yearly,65,55687.8171126282
935,1975,estimates,female,5yearly,70,51887.2819935166
935,1975,estimates,male,5yearly,70,44589.0708238052
935,1975,estimates,female,5yearly,75,39610.2153003942
935,1975,estimates,male,5yearly,75,31502.1372973612
935,1975,estimates,female,5yearly,80,25778.4245446312
935,1975,estimates,male,5yearly,80,18361.1852927871
935,1975,estimates,female,5yearly,85,13192.8844805449
935,1975,estimates,male,5yearly,85,8089.31784174501
935,1975,estimates,female,5yearly,90,4783.93772562338
935,1975,estimates,male,5yearly,90,2424.22534455288
935,1975,estimates,female,5yearly,95,1094.14718442251
935,1975,estimates,male,5yearly,95,444.034214740583
935,1975,estimates,female,5yearly,100plus,142.56284957234
935,1975,estimates,male,5yearly,100plus,45.877556131735
935,1980,estimates,female,5yearly,0,100000
935,1980,estimates,male,5yearly,0,100000
935,1980,estimates,female,5yearly,1,92625.1162040084
935,1980,estimates,male,5yearly,1,91791.1493784733
935,1980,estimates,female,5yearly,5,89281.3121921149
935,1980,estimates,male,5yearly,5,88994.8311364144
935,1980,estimates,female,5yearly,10,88232.4671946369
935,1980,estimates,male,5yearly,10,87989.7588486897
935,1980,estimates,female,5yearly,15,87710.3205281827
935,1980,estimates,male,5yearly,15,87415.6223802864
935,1980,estimates,female,5yearly,20,87025.2709868991
935,1980,estimates,male,5yearly,20,86620.9745048373
935,1980,estimates,female,5yearly,25,86123.8384146737
935,1980,estimates,male,5yearly,25,85566.3287585907
935,1980,estimates,female,5yearly,30,85151.632059577
935,1980,estimates,male,5yearly,30,84436.7995365483
935,1980,estimates,female,5yearly,35,84111.0632048757
935,1980,estimates,male,5yearly,35,83231.9947600514
935,1980,estimates,female,5yearly,40,82863.6582446999
935,1980,estimates,male,5yearly,40,81760.9193128126
935,1980,estimates,female,5yearly,45,81290.8877655762
935,1980,estimates,male,5yearly,45,79788.0752551054
935,1980,estimates,female,5yearly,50,79170.2046812486
935,1980,estimates,male,5yearly,50,76993.7070933437
935,1980,estimates,female,5yearly,55,76152.367963197
935,1980,estimates,male,5yearly,55,72946.6634334586
935,1980,estimates,female,5yearly,60,71683.1593561268
935,1980,estimates,male,5yearly,60,67022.2130316635
935,1980,estimates,female,5yearly,65,65097.3490289745
935,1980,estimates,male,5yearly,65,58650.785216044
935,1980,estimates,female,5yearly,70,55827.9953553473
935,1980,estimates,male,5yearly,70,47608.8249442422
935,1980,estimates,female,5yearly,75,43455.7582019641
935,1980,estimates,male,5yearly,75,34262.5292271364
935,1980,estimates,female,5yearly,80,29052.850375383
935,1980,estimates,male,5yearly,80,20485.7226535905
935,1980,estimates,female,5yearly,85,15403.4192054611
935,1980,estimates,male,5yearly,85,9331.92858789874
935,1980,estimates,female,5yearly,90,5830.949455
935,1980,estimates,male,5yearly,90,2912.90964719313
935,1980,estimates,female,5yearly,95,1398.06171737878
935,1980,estimates,male,5yearly,95,558.220887456212
935,1980,estimates,female,5yearly,100plus,190.595024802054
935,1980,estimates,male,5yearly,100plus,60.3125474934848
935,1985,estimates,female,5yearly,0,100000
935,1985,estimates,male,5yearly,0,100000
935,1985,estimates,female,5yearly,1,93598.9256156737
935,1985,estimates,male,5yearly,1,92923.5272315081
935,1985,estimates,female,5yearly,5,90853.5852412005
935,1985,estimates,male,5yearly,5,90626.7661861232
935,1985,estimates,female,5yearly,10,89846.278735433
935,1985,estimates,male,5yearly,10,89687.8476095038
935,1985,estimates,female,5yearly,15,89340.8354448117
935,1985,estimates,male,5yearly,15,89160.6928970873
935,1985,estimates,female,5yearly,20,88707.9574448321
935,1985,estimates,male,5yearly,20,88464.6794188711
935,1985,estimates,female,5yearly,25,87895.2074160224
935,1985,estimates,male,5yearly,25,87555.065958516
935,1985,estimates,female,5yearly,30,86998.9915447859
935,1985,estimates,male,5yearly,30,86531.7545430444
935,1985,estimates,female,5yearly,35,86041.7438676428
935,1985,estimates,male,5yearly,35,85406.4273562219
935,1985,estimates,female,5yearly,40,84938.7139860705
935,1985,estimates,male,5yearly,40,84050.4559509822
935,1985,estimates,female,5yearly,45,83512.2792482773
935,1985,estimates,male,5yearly,45,82200.6707960263
935,1985,estimates,female,5yearly,50,81521.5559188358
935,1985,estimates,male,5yearly,50,79551.6581246889
935,1985,estimates,female,5yearly,55,78682.9995098922
935,1985,estimates,male,5yearly,55,75717.3714071356
935,1985,estimates,female,5yearly,60,74425.7937447416
935,1985,estimates,male,5yearly,60,70031.1406094577
935,1985,estimates,female,5yearly,65,67976.799472136
935,1985,estimates,male,5yearly,65,61791.2278411881
935,1985,estimates,female,5yearly,70,58693.7506294998
935,1985,estimates,male,5yearly,70,50828.2622195822
935,1985,estimates,female,5yearly,75,46275.7927548553
935,1985,estimates,male,5yearly,75,37244.3672212125
935,1985,estimates,female,5yearly,80,31646.1893605492
935,1985,estimates,male,5yearly,80,22801.1513642263
935,1985,estimates,female,5yearly,85,17426.585216624
935,1985,estimates,male,5yearly,85,10692.3194465076
935,1985,estimates,female,5yearly,90,7000.37921678291
935,1985,estimates,male,5yearly,90,3447.36602903505
935,1985,estimates,female,5yearly,95,1827.8020435288
935,1985,estimates,male,5yearly,95,681.921441272365
935,1985,estimates,female,5yearly,100plus,278.102611428899
935,1985,estimates,male,5yearly,100plus,75.6134970370496
935,1990,estimates,female,5yearly,0,100000
935,1990,estimates,male,5yearly,0,100000
935,1990,estimates,female,5yearly,1,94112.4088219465
935,1990,estimates,male,5yearly,1,93546.5393754104
935,1990,estimates,female,5yearly,5,91706.4569164298
935,1990,estimates,male,5yearly,5,91567.5077272264
935,1990,estimates,female,5yearly,10,91014.7282822863
935,1990,estimates,male,5yearly,10,90880.7436133635
935,1990,estimates,female,5yearly,15,90559.2653110814
935,1990,estimates,male,5yearly,15,90402.9506504455
935,1990,estimates,female,5yearly,20,89967.6267975862
935,1990,estimates,male,5yearly,20,89783.6968619989
935,1990,estimates,female,5yearly,25,89241.9524103795
935,1990,estimates,male,5yearly,25,88996.9879674759
935,1990,estimates,female,5yearly,30,88467.0888460382
935,1990,estimates,male,5yearly,30,88102.1739402271
935,1990,estimates,female,5yearly,35,87610.8175729443
935,1990,estimates,male,5yearly,35,87048.1476319439
935,1990,estimates,female,5yearly,40,86612.9198955515
935,1990,estimates,male,5yearly,40,85734.6950702038
935,1990,estimates,female,5yearly,45,85342.1335338933
935,1990,estimates,male,5yearly,45,83990.1082681628
935,1990,estimates,female,5yearly,50,83513.3365853337
935,1990,estimates,male,5yearly,50,81458.6929977219
935,1990,estimates,female,5yearly,55,80808.3703689984
935,1990,estimates,male,5yearly,55,77681.0272205153
935,1990,estimates,female,5yearly,60,76746.2456478939
935,1990,estimates,male,5yearly,60,72098.4641024748
935,1990,estimates,female,5yearly,65,70608.2210594945
935,1990,estimates,male,5yearly,65,64003.6731737411
935,1990,estimates,female,5yearly,70,61629.0578200721
935,1990,estimates,male,5yearly,70,52879.2123263483
935,1990,estimates,female,5yearly,75,49435.9207764898
935,1990,estimates,male,5yearly,75,39155.1843635956
935,1990,estimates,female,5yearly,80,34725.8046769258
935,1990,estimates,male,5yearly,80,24539.8607750737
935,1990,estimates,female,5yearly,85,19907.4072451777
935,1990,estimates,male,5yearly,85,12036.887355324
935,1990,estimates,female,5yearly,90,8469.0664746917
935,1990,estimates,male,5yearly,90,4188.17771854534
935,1990,estimates,female,5yearly,95,2386.13529441496
935,1990,estimates,male,5yearly,95,928.878371080294
935,1990,estimates,female,5yearly,100plus,398.004948516268
935,1990,estimates,male,5yearly,100plus,119.785757084783
935,1995,estimates,female,5yearly,0,100000
935,1995,estimates,male,5yearly,0,100000
935,1995,estimates,female,5yearly,1,94747.1896570894
935,1995,estimates,male,5yearly,1,94341.3638041689
935,1995,estimates,female,5yearly,5,92675.4437155426
935,1995,estimates,male,5yearly,5,92665.4580034468
935,1995,estimates,female,5yearly,10,92094.8962738174
935,1995,estimates,male,5yearly,10,92086.4025165469
935,1995,estimates,female,5yearly,15,91717.8435913731
935,1995,estimates,male,5yearly,15,91674.2401325728
935,1995,estimates,female,5yearly,20,91162.5807442141
935,1995,estimates,male,5yearly,20,91075.2237419986
935,1995,estimates,female,5yearly,25,90472.2865792762
935,1995,estimates,male,5yearly,25,90285.4354082406
935,1995,estimates,female,5yearly,30,89762.4379773145
935,1995,estimates,male,5yearly,30,89390.2536366935
935,1995,estimates,female,5yearly,35,88993.7761091113
935,1995,estimates,male,5yearly,35,88355.9463199856
935,1995,estimates,female,5yearly,40,88062.6917057249
935,1995,estimates,male,5yearly,40,87047.7412604284
935,1995,estimates,female,5yearly,45,86874.3896292222
935,1995,estimates,male,5yearly,45,85331.4908928162
935,1995,estimates,female,5yearly,50,85210.0219156726
935,1995,estimates,male,5yearly,50,82912.045220409
935,1995,estimates,female,5yearly,55,82703.9030999078
935,1995,estimates,male,5yearly,55,79275.9871928918
935,1995,estimates,female,5yearly,60,78823.0890594689
935,1995,estimates,male,5yearly,60,73885.3791267091
935,1995,estimates,female,5yearly,65,72950.3162353576
935,1995,estimates,male,5yearly,65,66094.8636518399
935,1995,estimates,female,5yearly,70,64346.4377594847
935,1995,estimates,male,5yearly,70,55204.0562044407
935,1995,estimates,female,5yearly,75,52418.3116105192
935,1995,estimates,male,5yearly,75,41517.9809610071
935,1995,estimates,female,5yearly,80,37704.8990426807
935,1995,estimates,male,5yearly,80,26662.8976145002
935,1995,estimates,female,5yearly,85,22391.8204453218
935,1995,estimates,male,5yearly,85,13566.879504592
935,1995,estimates,female,5yearly,90,10014.0089520131
935,1995,estimates,male,5yearly,90,4973.27337111901
935,1995,estimates,female,5yearly,95,3013.56969407926
935,1995,estimates,male,5yearly,95,1181.50161901067
935,1995,estimates,female,5yearly,100plus,544.025938124544
935,1995,estimates,male,5yearly,100plus,165.456227202822
935,2000,estimates,female,5yearly,0,100000
935,2000,estimates,male,5yearly,0,100000
935,2000,estimates,female,5yearly,1,95593.2756105031
935,2000,estimates,male,5yearly,1,95304.6742307977
935,2000,estimates,female,5yearly,5,94042.9924534309
935,2000,estimates,male,5yearly,5,94022.6737848168
935,2000,estimates,female,5yearly,10,93498.4892136975
935,2000,estimates,male,5yearly,10,93503.5997521255
935,2000,estimates,female,5yearly,15,93157.1711025362
935,2000,estimates,male,5yearly,15,93152.0843273957
935,2000,estimates,female,5yearly,20,92666.3047854298
935,2000,estimates,male,5yearly,20,92635.4519864017
935,2000,estimates,female,5yearly,25,92019.0454587965
935,2000,estimates,male,5yearly,25,91898.7063984991
935,2000,estimates,female,5yearly,30,91342.6647133312
935,2000,estimates,male,5yearly,30,91035.6281760968
935,2000,estimates,female,5yearly,35,90633.0265301982
935,2000,estimates,male,5yearly,35,90037.7612127688
935,2000,estimates,female,5yearly,40,89781.610703005
935,2000,estimates,male,5yearly,40,88786.394132016
935,2000,estimates,female,5yearly,45,88651.8567559863
935,2000,estimates,male,5yearly,45,87113.3710600369
935,2000,estimates,female,5yearly,50,87085.2331148783
935,2000,estimates,male,5yearly,50,84822.3070155673
935,2000,estimates,female,5yearly,55,84801.7916258818
935,2000,estimates,male,5yearly,55,81552.8470072176
935,2000,estimates,female,5yearly,60,81197.3658926469
935,2000,estimates,male,5yearly,60,76641.848457387
935,2000,estimates,female,5yearly,65,75547.0656532836
935,2000,estimates,male,5yearly,65,69307.6146022132
935,2000,estimates,female,5yearly,70,67095.9148248651
935,2000,estimates,male,5yearly,70,58861.1625607381
935,2000,estimates,female,5yearly,75,55309.8064508918
935,2000,estimates,male,5yearly,75,45349.6040489529
935,2000,estimates,female,5yearly,80,40612.1575358404
935,2000,estimates,male,5yearly,80,30153.1064780634
935,2000,estimates,female,5yearly,85,24960.5471668812
935,2000,estimates,male,5yearly,85,16099.3275407481
935,2000,estimates,female,5yearly,90,11784.755641001
935,2000,estimates,male,5yearly,90,6286.2263215151
935,2000,estimates,female,5yearly,95,3840.51903088589
935,2000,estimates,male,5yearly,95,1612.80477062565
935,2000,estimates,female,5yearly,100plus,771.270321569071
935,2000,estimates,male,5yearly,100plus,245.962106473103
935,2005,estimates,female,5yearly,0,100000
935,2005,estimates,male,5yearly,0,100000
935,2005,estimates,female,5yearly,1,96410.3792794
935,2005,estimates,male,5yearly,1,96168.059828947
935,2005,estimates,female,5yearly,5,95294.7912326248
935,2005,estimates,male,5yearly,5,95235.9273923256
935,2005,estimates,female,5yearly,10,94832.8099895655
935,2005,estimates,male,5yearly,10,94790.2034496815
935,2005,estimates,female,5yearly,15,94513.8885201029
935,2005,estimates,male,5yearly,15,94460.002883504
935,2005,estimates,female,5yearly,20,94081.5544446998
935,2005,estimates,male,5yearly,20,93990.5538953073
935,2005,estimates,female,5yearly,25,93517.7095569461
935,2005,estimates,male,5yearly,25,93314.1542883357
935,2005,estimates,female,5yearly,30,92895.6314893824
935,2005,estimates,male,5yearly,30,92479.2766911634
935,2005,estimates,female,5yearly,35,92226.585158044
935,2005,estimates,male,5yearly,35,91501.3544448584
935,2005,estimates,female,5yearly,40,91440.6207481681
935,2005,estimates,male,5yearly,40,90305.9594336079
935,2005,estimates,female,5yearly,45,90404.9309179322
935,2005,estimates,male,5yearly,45,88731.1855132212
935,2005,estimates,female,5yearly,50,88922.5294494158
935,2005,estimates,male,5yearly,50,86486.5287187522
935,2005,estimates,female,5yearly,55,86778.4765918531
935,2005,estimates,male,5yearly,55,83302.4953758865
935,2005,estimates,female,5yearly,60,83458.4253523599
935,2005,estimates,male,5yearly,60,78650.366331992
935,2005,estimates,female,5yearly,65,78112.6425132859
935,2005,estimates,male,5yearly,65,71615.0770141181
935,2005,estimates,female,5yearly,70,69804.6715961508
935,2005,estimates,male,5yearly,70,61350.9732727384
935,2005,estimates,female,5yearly,75,58129.8588329556
935,2005,estimates,male,5yearly,75,47907.5686171045
935,2005,estimates,female,5yearly,80,43435.2586572845
935,2005,estimates,male,5yearly,80,32560.3634104074
935,2005,estimates,female,5yearly,85,27480.782998308
935,2005,estimates,male,5yearly,85,17993.3657663465
935,2005,estimates,female,5yearly,90,13582.0542524452
935,2005,estimates,male,5yearly,90,7394.59962107006
935,2005,estimates,female,5yearly,95,4735.50760310873
935,2005,estimates,male,5yearly,95,2036.26034379381
935,2005,estimates,female,5yearly,100plus,1041.98522850309
935,2005,estimates,male,5yearly,100plus,339.541238216587
935,2010,estimates,female,5yearly,0,100000
935,2010,estimates,male,5yearly,0,100000
935,2010,estimates,female,5yearly,1,97076.4637550616
935,2010,estimates,male,5yearly,1,96829.5369685974
935,2010,estimates,female,5yearly,5,96274.7201556054
935,2010,estimates,male,5yearly,5,96127.2638890271
935,2010,estimates,female,5yearly,10,95907.6396568451
935,2010,estimates,male,5yearly,10,95761.2315761737
935,2010,estimates,female,5yearly,15,95632.7904896592
935,2010,estimates,male,5yearly,15,95464.5174962048
935,2010,estimates,female,5yearly,20,95243.8428185571
935,2010,estimates,male,5yearly,20,95013.762248734
935,2010,estimates,female,5yearly,25,94760.5997841336
935,2010,estimates,male,5yearly,25,94381.756335759
