variant,region,year,gender,childdependencyratio2069
estimates,926,1950,male,53.952
estimates,926,1951,male,54.104
estimates,926,1952,male,53.922
estimates,926,1953,male,53.789
estimates,926,1954,male,53.734
estimates,926,1955,male,53.662
estimates,926,1956,male,53.48
estimates,926,1957,male,53.372
estimates,926,1958,male,53.309
estimates,926,1959,male,53.334
estimates,926,1960,male,53.504
estimates,926,1961,male,53.997
estimates,926,1962,male,54.576
estimates,926,1963,male,55.144
estimates,926,1964,male,55.566
estimates,926,1965,male,55.754
estimates,926,1966,male,56.077
estimates,926,1967,male,56.101
estimates,926,1968,male,55.916
estimates,926,1969,male,55.637
estimates,926,1970,male,55.312
estimates,926,1971,male,55.1
estimates,926,1972,male,54.767
estimates,926,1973,male,54.309
estimates,926,1974,male,53.718
estimates,926,1975,male,52.992
estimates,926,1976,male,52.196
estimates,926,1977,male,51.389
estimates,926,1978,male,50.501
estimates,926,1979,male,49.472
estimates,926,1980,male,48.299
estimates,926,1981,male,47.272
estimates,926,1982,male,46.156
estimates,926,1983,male,44.97
estimates,926,1984,male,43.732
estimates,926,1985,male,42.468
estimates,926,1986,male,41.398
estimates,926,1987,male,40.225
estimates,926,1988,male,39.084
estimates,926,1989,male,38.107
estimates,926,1990,male,37.347
estimates,926,1991,male,36.885
estimates,926,1992,male,36.587
estimates,926,1993,male,36.421
estimates,926,1994,male,36.328
estimates,926,1995,male,36.267
estimates,926,1996,male,36.169
estimates,926,1997,male,36.162
estimates,926,1998,male,36.178
estimates,926,1999,male,36.14
estimates,926,2000,male,36.016
estimates,926,2001,male,35.94
estimates,926,2002,male,35.744
estimates,926,2003,male,35.465
estimates,926,2004,male,35.164
estimates,926,2005,male,34.874
estimates,926,2006,male,34.645
estimates,926,2007,male,34.413
estimates,926,2008,male,34.18
estimates,926,2009,male,33.941
estimates,926,2010,male,33.704
estimates,926,2011,male,33.608
estimates,926,2012,male,33.492
estimates,926,2013,male,33.362
estimates,926,2014,male,33.231
estimates,926,2015,male,33.107
medium_variant,926,2015,male,33.107
medium_variant,926,2016,male,33.033
medium_variant,926,2017,male,32.977
medium_variant,926,2018,male,32.931
medium_variant,926,2019,male,32.884
medium_variant,926,2020,male,32.83
medium_variant,926,2021,male,32.87
medium_variant,926,2022,male,32.905
medium_variant,926,2023,male,32.938
medium_variant,926,2024,male,32.976
medium_variant,926,2025,male,33.022
medium_variant,926,2026,male,33.135
medium_variant,926,2027,male,33.247
medium_variant,926,2028,male,33.357
medium_variant,926,2029,male,33.469
medium_variant,926,2030,male,33.584
medium_variant,926,2031,male,33.764
medium_variant,926,2032,male,33.942
medium_variant,926,2033,male,34.109
medium_variant,926,2034,male,34.258
medium_variant,926,2035,male,34.383
medium_variant,926,2036,male,34.554
medium_variant,926,2037,male,34.698
medium_variant,926,2038,male,34.808
medium_variant,926,2039,male,34.877
medium_variant,926,2040,male,34.904
medium_variant,926,2041,male,34.96
medium_variant,926,2042,male,34.971
medium_variant,926,2043,male,34.944
medium_variant,926,2044,male,34.892
medium_variant,926,2045,male,34.826
medium_variant,926,2046,male,34.811
medium_variant,926,2047,male,34.78
medium_variant,926,2048,male,34.739
medium_variant,926,2049,male,34.698
medium_variant,926,2050,male,34.667
medium_variant,926,2051,male,34.713
medium_variant,926,2052,male,34.765
medium_variant,926,2053,male,34.82
medium_variant,926,2054,male,34.876
medium_variant,926,2055,male,34.933
medium_variant,926,2056,male,35.054
medium_variant,926,2057,male,35.17
medium_variant,926,2058,male,35.278
medium_variant,926,2059,male,35.373
medium_variant,926,2060,male,35.452
medium_variant,926,2061,male,35.572
medium_variant,926,2062,male,35.672
medium_variant,926,2063,male,35.75
medium_variant,926,2064,male,35.809
medium_variant,926,2065,male,35.849
medium_variant,926,2066,male,35.924
medium_variant,926,2067,male,35.978
medium_variant,926,2068,male,36.009
medium_variant,926,2069,male,36.019
medium_variant,926,2070,male,36.009
medium_variant,926,2071,male,36.031
medium_variant,926,2072,male,36.033
medium_variant,926,2073,male,36.015
medium_variant,926,2074,male,35.981
medium_variant,926,2075,male,35.935
medium_variant,926,2076,male,35.926
medium_variant,926,2077,male,35.905
medium_variant,926,2078,male,35.873
medium_variant,926,2079,male,35.832
medium_variant,926,2080,male,35.785
medium_variant,926,2081,male,35.781
medium_variant,926,2082,male,35.769
medium_variant,926,2083,male,35.752
medium_variant,926,2084,male,35.732
medium_variant,926,2085,male,35.713
medium_variant,926,2086,male,35.735
medium_variant,926,2087,male,35.756
medium_variant,926,2088,male,35.775
medium_variant,926,2089,male,35.791
medium_variant,926,2090,male,35.803
medium_variant,926,2091,male,35.851
medium_variant,926,2092,male,35.893
medium_variant,926,2093,male,35.928
medium_variant,926,2094,male,35.954
medium_variant,926,2095,male,35.973
medium_variant,926,2096,male,36.016
medium_variant,926,2097,male,36.05
medium_variant,926,2098,male,36.074
medium_variant,926,2099,male,36.087
medium_variant,926,2100,male,36.089
estimates,926,1950,female,44.203
estimates,926,1951,female,44.408
estimates,926,1952,female,44.376
estimates,926,1953,female,44.398
estimates,926,1954,female,44.492
estimates,926,1955,female,44.583
estimates,926,1956,female,44.554
estimates,926,1957,female,44.584
estimates,926,1958,female,44.662
estimates,926,1959,female,44.84
estimates,926,1960,female,45.17
estimates,926,1961,female,45.78
estimates,926,1962,female,46.52
estimates,926,1963,female,47.297
estimates,926,1964,female,47.981
estimates,926,1965,female,48.487
estimates,926,1966,female,49.023
estimates,926,1967,female,49.305
estimates,926,1968,female,49.402
estimates,926,1969,female,49.403
estimates,926,1970,female,49.352
estimates,926,1971,female,49.303
estimates,926,1972,female,49.13
estimates,926,1973,female,48.843
estimates,926,1974,female,48.451
estimates,926,1975,female,47.961
estimates,926,1976,female,47.337
estimates,926,1977,female,46.731
estimates,926,1978,female,46.075
estimates,926,1979,female,45.307
estimates,926,1980,female,44.419
estimates,926,1981,female,43.637
estimates,926,1982,female,42.774
estimates,926,1983,female,41.834
estimates,926,1984,female,40.823
estimates,926,1985,female,39.758
estimates,926,1986,female,38.879
estimates,926,1987,female,37.868
estimates,926,1988,female,36.863
estimates,926,1989,female,36.011
estimates,926,1990,female,35.38
estimates,926,1991,female,35.003
