variant,region,year,gender,childdependencyratio2069
estimates,922,1950,male,104.73
estimates,922,1951,male,105.052
estimates,922,1952,male,105.344
estimates,922,1953,male,105.398
estimates,922,1954,male,105.201
estimates,922,1955,male,104.872
estimates,922,1956,male,105.66
estimates,922,1957,male,105.974
estimates,922,1958,male,106.165
estimates,922,1959,male,106.527
estimates,922,1960,male,107.162
estimates,922,1961,male,108.184
estimates,922,1962,male,109.53
estimates,922,1963,male,110.996
estimates,922,1964,male,112.279
estimates,922,1965,male,113.244
estimates,922,1966,male,114.878
estimates,922,1967,male,116.125
estimates,922,1968,male,116.992
estimates,922,1969,male,117.519
estimates,922,1970,male,117.718
estimates,922,1971,male,117.645
estimates,922,1972,male,117.231
estimates,922,1973,male,116.615
estimates,922,1974,male,115.924
estimates,922,1975,male,115.237
estimates,922,1976,male,114.865
estimates,922,1977,male,114.312
estimates,922,1978,male,113.621
estimates,922,1979,male,112.833
estimates,922,1980,male,111.986
estimates,922,1981,male,111.222
estimates,922,1982,male,110.384
estimates,922,1983,male,109.463
estimates,922,1984,male,108.41
estimates,922,1985,male,107.215
estimates,922,1986,male,106.838
estimates,922,1987,male,106.07
estimates,922,1988,male,105.051
estimates,922,1989,male,103.93
estimates,922,1990,male,102.786
estimates,922,1991,male,101.388
estimates,922,1992,male,100.1
estimates,922,1993,male,98.866
estimates,922,1994,male,97.597
estimates,922,1995,male,96.247
estimates,922,1996,male,95.349
estimates,922,1997,male,94.191
estimates,922,1998,male,92.851
estimates,922,1999,male,91.385
estimates,922,2000,male,89.834
estimates,922,2001,male,88.188
estimates,922,2002,male,86.354
estimates,922,2003,male,84.391
estimates,922,2004,male,82.338
estimates,922,2005,male,80.231
estimates,922,2006,male,78.081
estimates,922,2007,male,75.812
estimates,922,2008,male,73.534
estimates,922,2009,male,71.347
estimates,922,2010,male,69.344
estimates,922,2011,male,68.139
estimates,922,2012,male,67.037
estimates,922,2013,male,66.03
estimates,922,2014,male,65.07
estimates,922,2015,male,64.112
medium_variant,922,2015,male,64.112
medium_variant,922,2016,male,63.29
