variant,region,year,gender,childdependencyratio2069
estimates,948,1950,male,101.144
estimates,948,1951,male,101.883
estimates,948,1952,male,102.689
estimates,948,1953,male,103.339
estimates,948,1954,male,103.797
estimates,948,1955,male,104.142
estimates,948,1956,male,105.363
estimates,948,1957,male,106.194
estimates,948,1958,male,106.871
estimates,948,1959,male,107.585
estimates,948,1960,male,108.397
estimates,948,1961,male,109.601
estimates,948,1962,male,110.833
estimates,948,1963,male,112.037
estimates,948,1964,male,113.108
estimates,948,1965,male,113.998
estimates,948,1966,male,115.368
estimates,948,1967,male,116.482
estimates,948,1968,male,117.307
estimates,948,1969,male,117.807
estimates,948,1970,male,117.963
estimates,948,1971,male,118.226
estimates,948,1972,male,118.122
estimates,948,1973,male,117.731
estimates,948,1974,male,117.139
estimates,948,1975,male,116.409
estimates,948,1976,male,116.082
estimates,948,1977,male,115.528
estimates,948,1978,male,114.808
estimates,948,1979,male,113.978
estimates,948,1980,male,113.08
estimates,948,1981,male,112.511
estimates,948,1982,male,111.855
estimates,948,1983,male,111.112
estimates,948,1984,male,110.255
estimates,948,1985,male,109.274
estimates,948,1986,male,108.665
estimates,948,1987,male,107.84
estimates,948,1988,male,106.868
estimates,948,1989,male,105.82
estimates,948,1990,male,104.718
estimates,948,1991,male,103.747
estimates,948,1992,male,102.712
estimates,948,1993,male,101.613
estimates,948,1994,male,100.433
estimates,948,1995,male,99.165
estimates,948,1996,male,98.102
estimates,948,1997,male,96.944
estimates,948,1998,male,95.695
estimates,948,1999,male,94.355
estimates,948,2000,male,92.93
estimates,948,2001,male,91.613
estimates,948,2002,male,90.218
estimates,948,2003,male,88.788
estimates,948,2004,male,87.352
estimates,948,2005,male,85.926
estimates,948,2006,male,84.612
estimates,948,2007,male,83.297
estimates,948,2008,male,82.007
estimates,948,2009,male,80.758
estimates,948,2010,male,79.553
estimates,948,2011,male,78.491
estimates,948,2012,male,77.435
estimates,948,2013,male,76.393
estimates,948,2014,male,75.368
estimates,948,2015,male,74.358
medium_variant,948,2015,male,74.358
medium_variant,948,2016,male,73.463
medium_variant,948,2017,male,72.558
medium_variant,948,2018,male,71.656
medium_variant,948,2019,male,70.769
medium_variant,948,2020,male,69.901
medium_variant,948,2021,male,69.151
medium_variant,948,2022,male,68.406
medium_variant,948,2023,male,67.66
medium_variant,948,2024,male,66.904
medium_variant,948,2025,male,66.132
medium_variant,948,2026,male,65.46
medium_variant,948,2027,male,64.765
medium_variant,948,2028,male,64.053
medium_variant,948,2029,male,63.33
medium_variant,948,2030,male,62.601
medium_variant,948,2031,male,61.967
medium_variant,948,2032,male,61.317
medium_variant,948,2033,male,60.659
medium_variant,948,2034,male,60
medium_variant,948,2035,male,59.346
medium_variant,948,2036,male,58.792
medium_variant,948,2037,male,58.233
medium_variant,948,2038,male,57.675
medium_variant,948,2039,male,57.123
medium_variant,948,2040,male,56.578
medium_variant,948,2041,male,56.127
medium_variant,948,2042,male,55.675
medium_variant,948,2043,male,55.225
medium_variant,948,2044,male,54.777
medium_variant,948,2045,male,54.333
medium_variant,948,2046,male,53.973
medium_variant,948,2047,male,53.606
medium_variant,948,2048,male,53.237
medium_variant,948,2049,male,52.869
medium_variant,948,2050,male,52.501
medium_variant,948,2051,male,52.213
medium_variant,948,2052,male,51.915
medium_variant,948,2053,male,51.61
medium_variant,948,2054,male,51.297
