variant,region,year,gender,childdependencyratio2069
estimates,920,1950,male,100.01
estimates,920,1951,male,100.583
estimates,920,1952,male,101.342
estimates,920,1953,male,101.901
estimates,920,1954,male,102.272
estimates,920,1955,male,102.625
estimates,920,1956,male,104.22
estimates,920,1957,male,105.417
estimates,920,1958,male,106.514
estimates,920,1959,male,107.719
estimates,920,1960,male,109.079
estimates,920,1961,male,110.874
estimates,920,1962,male,112.714
estimates,920,1963,male,114.562
estimates,920,1964,male,116.339
estimates,920,1965,male,117.997
estimates,920,1966,male,120.016
estimates,920,1967,male,121.897
estimates,920,1968,male,123.5
estimates,920,1969,male,124.655
estimates,920,1970,male,125.273
estimates,920,1971,male,125.951
estimates,920,1972,male,126.038
estimates,920,1973,male,125.623
estimates,920,1974,male,124.822
estimates,920,1975,male,123.709
estimates,920,1976,male,122.776
estimates,920,1977,male,121.535
estimates,920,1978,male,120.059
estimates,920,1979,male,118.449
estimates,920,1980,male,116.778
estimates,920,1981,male,115.104
estimates,920,1982,male,113.427
estimates,920,1983,male,111.704
estimates,920,1984,male,109.852
estimates,920,1985,male,107.84
estimates,920,1986,male,105.998
estimates,920,1987,male,103.945
estimates,920,1988,male,101.784
estimates,920,1989,male,99.633
estimates,920,1990,male,97.537
estimates,920,1991,male,95.61
estimates,920,1992,male,93.774
estimates,920,1993,male,91.99
estimates,920,1994,male,90.182
estimates,920,1995,male,88.307
estimates,920,1996,male,86.479
estimates,920,1997,male,84.576
estimates,920,1998,male,82.638
estimates,920,1999,male,80.733
estimates,920,2000,male,78.9
estimates,920,2001,male,77.246
estimates,920,2002,male,75.756
estimates,920,2003,male,74.439
estimates,920,2004,male,73.226
estimates,920,2005,male,72.049
estimates,920,2006,male,70.523
estimates,920,2007,male,69.029
estimates,920,2008,male,67.618
estimates,920,2009,male,66.326
estimates,920,2010,male,65.137
estimates,920,2011,male,64.036
estimates,920,2012,male,62.978
estimates,920,2013,male,61.955
estimates,920,2014,male,60.951
estimates,920,2015,male,59.964
medium_variant,920,2015,male,59.964
medium_variant,920,2016,male,59.136
medium_variant,920,2017,male,58.285
medium_variant,920,2018,male,57.441
medium_variant,920,2019,male,56.643
medium_variant,920,2020,male,55.901
medium_variant,920,2021,male,55.187
medium_variant,920,2022,male,54.542
medium_variant,920,2023,male,53.94
medium_variant,920,2024,male,53.344
medium_variant,920,2025,male,52.739
medium_variant,920,2026,male,52.256
medium_variant,920,2027,male,51.754
medium_variant,920,2028,male,51.231
medium_variant,920,2029,male,50.689
medium_variant,920,2030,male,50.127
medium_variant,920,2031,male,49.606
medium_variant,920,2032,male,49.059
medium_variant,920,2033,male,48.502
medium_variant,920,2034,male,47.95
medium_variant,920,2035,male,47.414
medium_variant,920,2036,male,46.973
medium_variant,920,2037,male,46.544
medium_variant,920,2038,male,46.123
medium_variant,920,2039,male,45.706
medium_variant,920,2040,male,45.291
medium_variant,920,2041,male,44.951
medium_variant,920,2042,male,44.608
medium_variant,920,2043,male,44.265
medium_variant,920,2044,male,43.925
medium_variant,920,2045,male,43.588
medium_variant,920,2046,male,43.319
medium_variant,920,2047,male,43.048
medium_variant,920,2048,male,42.778
medium_variant,920,2049,male,42.512
medium_variant,920,2050,male,42.252
medium_variant,920,2051,male,42.057
medium_variant,920,2052,male,41.861
medium_variant,920,2053,male,41.662
medium_variant,920,2054,male,41.456
medium_variant,920,2055,male,41.241
medium_variant,920,2056,male,41.075
medium_variant,920,2057,male,40.896
medium_variant,920,2058,male,40.707
medium_variant,920,2059,male,40.514
medium_variant,920,2060,male,40.321
medium_variant,920,2061,male,40.183
medium_variant,920,2062,male,40.039
medium_variant,920,2063,male,39.887
medium_variant,920,2064,male,39.723
medium_variant,920,2065,male,39.545
medium_variant,920,2066,male,39.409
medium_variant,920,2067,male,39.257
medium_variant,920,2068,male,39.093
medium_variant,920,2069,male,38.923
