variant,region,year,gender,childdependencyratio2069
estimates,1503,1950,male,64.142
estimates,1503,1951,male,64.459
estimates,1503,1952,male,64.509
estimates,1503,1953,male,64.693
estimates,1503,1954,male,65.065
estimates,1503,1955,male,65.52
estimates,1503,1956,male,65.705
estimates,1503,1957,male,66.076
estimates,1503,1958,male,66.488
estimates,1503,1959,male,66.838
estimates,1503,1960,male,67.095
estimates,1503,1961,male,67.574
estimates,1503,1962,male,67.904
estimates,1503,1963,male,68.065
estimates,1503,1964,male,68.027
estimates,1503,1965,male,67.756
estimates,1503,1966,male,67.413
estimates,1503,1967,male,66.806
estimates,1503,1968,male,66.065
estimates,1503,1969,male,65.318
estimates,1503,1970,male,64.62
estimates,1503,1971,male,63.855
estimates,1503,1972,male,63.113
estimates,1503,1973,male,62.35
estimates,1503,1974,male,61.488
estimates,1503,1975,male,60.492
estimates,1503,1976,male,59.787
estimates,1503,1977,male,58.919
estimates,1503,1978,male,57.931
estimates,1503,1979,male,56.897
estimates,1503,1980,male,55.862
estimates,1503,1981,male,54.781
estimates,1503,1982,male,53.735
estimates,1503,1983,male,52.713
estimates,1503,1984,male,51.68
estimates,1503,1985,male,50.625
estimates,1503,1986,male,49.789
estimates,1503,1987,male,48.893
estimates,1503,1988,male,47.984
estimates,1503,1989,male,47.125
estimates,1503,1990,male,46.34
estimates,1503,1991,male,45.7
estimates,1503,1992,male,45.138
estimates,1503,1993,male,44.632
estimates,1503,1994,male,44.143
estimates,1503,1995,male,43.647
estimates,1503,1996,male,43.255
estimates,1503,1997,male,42.811
estimates,1503,1998,male,42.342
estimates,1503,1999,male,41.876
estimates,1503,2000,male,41.418
estimates,1503,2001,male,40.903
estimates,1503,2002,male,40.399
estimates,1503,2003,male,39.893
estimates,1503,2004,male,39.367
estimates,1503,2005,male,38.828
estimates,1503,2006,male,38.439
estimates,1503,2007,male,38.027
estimates,1503,2008,male,37.596
estimates,1503,2009,male,37.147
estimates,1503,2010,male,36.681
estimates,1503,2011,male,36.354
estimates,1503,2012,male,35.941
estimates,1503,2013,male,35.496
estimates,1503,2014,male,35.091
estimates,1503,2015,male,34.763
medium_variant,1503,2015,male,34.763
medium_variant,1503,2016,male,34.536
medium_variant,1503,2017,male,34.4
medium_variant,1503,2018,male,34.318
medium_variant,1503,2019,male,34.232
medium_variant,1503,2020,male,34.116
medium_variant,1503,2021,male,34.209
medium_variant,1503,2022,male,34.253
medium_variant,1503,2023,male,34.255
medium_variant,1503,2024,male,34.234
medium_variant,1503,2025,male,34.198
medium_variant,1503,2026,male,34.233
medium_variant,1503,2027,male,34.232
medium_variant,1503,2028,male,34.205
medium_variant,1503,2029,male,34.166
medium_variant,1503,2030,male,34.127
medium_variant,1503,2031,male,34.202
medium_variant,1503,2032,male,34.273
medium_variant,1503,2033,male,34.328
medium_variant,1503,2034,male,34.357
medium_variant,1503,2035,male,34.355
medium_variant,1503,2036,male,34.432
medium_variant,1503,2037,male,34.473
medium_variant,1503,2038,male,34.481
medium_variant,1503,2039,male,34.467
medium_variant,1503,2040,male,34.439
medium_variant,1503,2041,male,34.5
medium_variant,1503,2042,male,34.539
medium_variant,1503,2043,male,34.556
medium_variant,1503,2044,male,34.554
medium_variant,1503,2045,male,34.535
medium_variant,1503,2046,male,34.599
medium_variant,1503,2047,male,34.64
medium_variant,1503,2048,male,34.66
medium_variant,1503,2049,male,34.668
medium_variant,1503,2050,male,34.67
medium_variant,1503,2051,male,34.757
medium_variant,1503,2052,male,34.831
medium_variant,1503,2053,male,34.892
medium_variant,1503,2054,male,34.938
medium_variant,1503,2055,male,34.971
medium_variant,1503,2056,male,35.081
medium_variant,1503,2057,male,35.17
