country,variant,freq,year,totaldeaths
830,estimates,5yearly,1950,6.371
830,estimates,5yearly,1955,6.483
830,estimates,5yearly,1960,6.875
830,estimates,5yearly,1965,7.109
830,estimates,5yearly,1970,7.373
830,estimates,5yearly,1975,7.444
830,estimates,5yearly,1980,7.389
830,estimates,5yearly,1985,7.555
830,estimates,5yearly,1990,7.504
830,estimates,5yearly,1995,7.408
830,estimates,5yearly,2000,7.105
830,estimates,5yearly,2005,7.015
830,estimates,5yearly,2010,7.205
830,constant_fertility,5yearly,2015,7.504
830,constant_mortality,5yearly,2015,7.953
830,high_variant,5yearly,2015,7.515
830,instant_replacement,5yearly,2015,7.529
830,low_variant,5yearly,2015,7.496
830,medium_variant,5yearly,2015,7.505
830,momentum,5yearly,2015,7.976
830,no_change,5yearly,2015,7.952
830,zero_migration,5yearly,2015,7.504
830,constant_fertility,5yearly,2020,7.851
830,constant_mortality,5yearly,2020,8.703
830,high_variant,5yearly,2020,7.869
830,instant_replacement,5yearly,2020,7.877
830,low_variant,5yearly,2020,7.838
830,medium_variant,5yearly,2020,7.853
830,momentum,5yearly,2020,8.696
830,no_change,5yearly,2020,8.7
830,zero_migration,5yearly,2020,7.826
830,constant_fertility,5yearly,2025,8.311
830,constant_mortality,5yearly,2025,9.526
830,high_variant,5yearly,2025,8.332
830,instant_replacement,5yearly,2025,8.336
830,low_variant,5yearly,2025,8.295
830,medium_variant,5yearly,2025,8.313
830,momentum,5yearly,2025,9.481
830,no_change,5yearly,2025,9.522
830,zero_migration,5yearly,2025,8.257
830,constant_fertility,5yearly,2030,8.89
830,constant_mortality,5yearly,2030,10.439
830,high_variant,5yearly,2030,8.91
830,instant_replacement,5yearly,2030,8.914
830,low_variant,5yearly,2030,8.873
830,medium_variant,5yearly,2030,8.892
830,momentum,5yearly,2030,10.341
830,no_change,5yearly,2030,10.435
830,zero_migration,5yearly,2030,8.795
830,constant_fertility,5yearly,2035,9.546
830,constant_mortality,5yearly,2035,11.335
830,high_variant,5yearly,2035,9.57
830,instant_replacement,5yearly,2035,9.573
830,low_variant,5yearly,2035,9.53
830,medium_variant,5yearly,2035,9.552
830,momentum,5yearly,2035,11.165
830,no_change,5yearly,2035,11.33
830,zero_migration,5yearly,2035,9.408
830,constant_fertility,5yearly,2040,10.213
830,constant_mortality,5yearly,2040,12.077
830,high_variant,5yearly,2040,10.24
830,instant_replacement,5yearly,2040,10.244
830,low_variant,5yearly,2040,10.198
830,medium_variant,5yearly,2040,10.218
830,momentum,5yearly,2040,11.82
830,no_change,5yearly,2040,12.071
830,zero_migration,5yearly,2040,10.02
