country,variant,freq,year,totaldeaths
120,estimates,5yearly,1950,556.392
120,estimates,5yearly,1955,571.531
120,estimates,5yearly,1960,591.948
120,estimates,5yearly,1965,620.685
120,estimates,5yearly,1970,642.868
120,estimates,5yearly,1975,666.821
120,estimates,5yearly,1980,714.098
120,estimates,5yearly,1985,795.668
120,estimates,5yearly,1990,951.614
120,estimates,5yearly,1995,1134.523
120,estimates,5yearly,2000,1153.087
120,estimates,5yearly,2005,1152.422
120,estimates,5yearly,2010,1182.759
120,constant_fertility,5yearly,2015,1204.678
120,constant_mortality,5yearly,2015,1327.662
120,high_variant,5yearly,2015,1196.18
120,instant_replacement,5yearly,2015,1032.337
120,low_variant,5yearly,2015,1162.901
120,medium_variant,5yearly,2015,1179.54
120,momentum,5yearly,2015,1162.079
120,no_change,5yearly,2015,1357.037
120,zero_migration,5yearly,2015,1180.161
120,constant_fertility,5yearly,2020,1234.739
120,constant_mortality,5yearly,2020,1481.839
120,high_variant,5yearly,2020,1211.011
120,instant_replacement,5yearly,2020,1005.858
120,low_variant,5yearly,2020,1148.038
120,medium_variant,5yearly,2020,1179.525
120,momentum,5yearly,2020,1261.773
120,no_change,5yearly,2020,1556.212
120,zero_migration,5yearly,2020,1181.241
120,constant_fertility,5yearly,2025,1279.792
120,constant_mortality,5yearly,2025,1650.25
120,high_variant,5yearly,2025,1237.478
120,instant_replacement,5yearly,2025,1029.674
120,low_variant,5yearly,2025,1152.719
120,medium_variant,5yearly,2025,1195.1
120,momentum,5yearly,2025,1417.721
120,no_change,5yearly,2025,1781.066
120,zero_migration,5yearly,2025,1197.822
120,constant_fertility,5yearly,2030,1334.141
120,constant_mortality,5yearly,2030,1835.484
120,high_variant,5yearly,2030,1267.909
120,instant_replacement,5yearly,2030,1061.842
120,low_variant,5yearly,2030,1174.897
120,medium_variant,5yearly,2030,1221.285
120,momentum,5yearly,2030,1588.458
120,no_change,5yearly,2030,2036.146
120,zero_migration,5yearly,2030,1224.962
120,constant_fertility,5yearly,2035,1412.422
120,constant_mortality,5yearly,2035,2037.834
120,high_variant,5yearly,2035,1319.04
120,instant_replacement,5yearly,2035,1096.657
120,low_variant,5yearly,2035,1214.655
120,medium_variant,5yearly,2035,1266.3
120,momentum,5yearly,2035,1752.315
120,no_change,5yearly,2035,2330.14
120,zero_migration,5yearly,2035,1270.946
120,constant_fertility,5yearly,2040,1521.141
120,constant_mortality,5yearly,2040,2257.999
120,high_variant,5yearly,2040,1396.578
120,instant_replacement,5yearly,2040,1146.16
120,low_variant,5yearly,2040,1274.919
120,medium_variant,5yearly,2040,1334.428
120,momentum,5yearly,2040,1912.022
120,no_change,5yearly,2040,2670.854
120,zero_migration,5yearly,2040,1340.107
120,constant_fertility,5yearly,2045,1652.19
120,constant_mortality,5yearly,2045,2493.624
120,high_variant,5yearly,2045,1493.123
120,instant_replacement,5yearly,2045,1217.524
120,low_variant,5yearly,2045,1353.218
120,medium_variant,5yearly,2045,1420.881
120,momentum,5yearly,2045,2074.119
120,no_change,5yearly,2045,3063.007
120,zero_migration,5yearly,2045,1427.687
120,constant_fertility,5yearly,2050,1792.35
120,constant_mortality,5yearly,2050,2741.147
120,high_variant,5yearly,2050,1599.297
120,instant_replacement,5yearly,2050,1307.883
120,low_variant,5yearly,2050,1445.477
120,medium_variant,5yearly,2050,1519.122
120,momentum,5yearly,2050,2233.053
120,no_change,5yearly,2050,3510.818
120,zero_migration,5yearly,2050,1527.112
120,constant_fertility,5yearly,2055,1977.181
120,constant_mortality,5yearly,2055,2996.65
120,high_variant,5yearly,2055,1740.93
120,instant_replacement,5yearly,2055,1428.743
120,low_variant,5yearly,2055,1570.414
120,medium_variant,5yearly,2055,1651.354
120,momentum,5yearly,2055,2396.722
120,no_change,5yearly,2055,4017.451
120,zero_migration,5yearly,2055,1660.714
120,constant_fertility,5yearly,2060,2211.843
120,constant_mortality,5yearly,2060,3255.76
120,high_variant,5yearly,2060,1918.558
120,instant_replacement,5yearly,2060,1575.258
120,low_variant,5yearly,2060,1725.93
120,medium_variant,5yearly,2060,1816.677
120,momentum,5yearly,2060,2573.994
120,no_change,5yearly,2060,4584.533
120,zero_migration,5yearly,2060,1827.613
120,constant_fertility,5yearly,2065,2476.954
120,constant_mortality,5yearly,2065,3512.662
120,high_variant,5yearly,2065,2117.066
120,instant_replacement,5yearly,2065,1731.237
120,low_variant,5yearly,2065,1898.935
120,medium_variant,5yearly,2065,2001.007
120,momentum,5yearly,2065,2744.69
120,no_change,5yearly,2065,5216.556
120,zero_migration,5yearly,2065,2013.665
120,constant_fertility,5yearly,2070,2768.724
120,constant_mortality,5yearly,2070,3762.161
120,high_variant,5yearly,2070,2330.793
120,instant_replacement,5yearly,2070,1888.667
120,low_variant,5yearly,2070,2081.96
120,medium_variant,5yearly,2070,2197.708
120,momentum,5yearly,2070,2897.005
