country,variant,freq,year,totaldeaths
642,estimates,5yearly,1950,904.241
642,estimates,5yearly,1955,905.262
642,estimates,5yearly,1960,796.414
642,estimates,5yearly,1965,973.513
642,estimates,5yearly,1970,989.885
642,estimates,5yearly,1975,1078.384
642,estimates,5yearly,1980,1162.349
642,estimates,5yearly,1985,1259.025
642,estimates,5yearly,1990,1320.027
642,estimates,5yearly,1995,1385.442
642,estimates,5yearly,2000,1318.318
642,estimates,5yearly,2005,1305.432
642,estimates,5yearly,2010,1253.533
642,constant_fertility,5yearly,2015,1275.045
642,constant_mortality,5yearly,2015,1336.474
642,high_variant,5yearly,2015,1276.625
642,instant_replacement,5yearly,2015,1278.07
642,low_variant,5yearly,2015,1274.184
642,medium_variant,5yearly,2015,1275.404
642,momentum,5yearly,2015,1340.703
642,no_change,5yearly,2015,1336.052
642,zero_migration,5yearly,2015,1276.39
642,constant_fertility,5yearly,2020,1276.017
642,constant_mortality,5yearly,2020,1381.605
642,high_variant,5yearly,2020,1278.328
642,instant_replacement,5yearly,2020,1278.917
642,low_variant,5yearly,2020,1274.855
642,medium_variant,5yearly,2020,1276.591
642,momentum,5yearly,2020,1387.8
642,no_change,5yearly,2020,1380.834
642,zero_migration,5yearly,2020,1279.208
642,constant_fertility,5yearly,2025,1269.654
642,constant_mortality,5yearly,2025,1409.812
642,high_variant,5yearly,2025,1272.234
642,instant_replacement,5yearly,2025,1272.297
642,low_variant,5yearly,2025,1268.339
642,medium_variant,5yearly,2025,1270.287
642,momentum,5yearly,2025,1417.65
642,no_change,5yearly,2025,1408.858
642,zero_migration,5yearly,2025,1274.214
642,constant_fertility,5yearly,2030,1269.933
642,constant_mortality,5yearly,2030,1436.634
642,high_variant,5yearly,2030,1272.53
642,instant_replacement,5yearly,2030,1272.572
642,low_variant,5yearly,2030,1268.712
642,medium_variant,5yearly,2030,1270.616
642,momentum,5yearly,2030,1446.701
642,no_change,5yearly,2030,1435.489
642,zero_migration,5yearly,2030,1275.935
642,constant_fertility,5yearly,2035,1274.632
642,constant_mortality,5yearly,2035,1455.226
642,high_variant,5yearly,2035,1277.591
642,instant_replacement,5yearly,2035,1277.759
642,low_variant,5yearly,2035,1273.409
642,medium_variant,5yearly,2035,1275.478
642,momentum,5yearly,2035,1468.692
642,no_change,5yearly,2035,1453.701
642,zero_migration,5yearly,2035,1282.509
642,constant_fertility,5yearly,2040,1269.971
642,constant_mortality,5yearly,2040,1450.541
642,high_variant,5yearly,2040,1273.535
642,instant_replacement,5yearly,2040,1273.87
642,low_variant,5yearly,2040,1268.616
642,medium_variant,5yearly,2040,1271.012
642,momentum,5yearly,2040,1468.75
642,no_change,5yearly,2040,1448.525
642,zero_migration,5yearly,2040,1280.157
642,constant_fertility,5yearly,2045,1250.276
642,constant_mortality,5yearly,2045,1427.562
642,high_variant,5yearly,2045,1254.612
642,instant_replacement,5yearly,2045,1255.069
642,low_variant,5yearly,2045,1248.665
642,medium_variant,5yearly,2045,1251.51
642,momentum,5yearly,2045,1451.87
642,no_change,5yearly,2045,1425.008
642,zero_migration,5yearly,2045,1263.196
642,constant_fertility,5yearly,2050,1227.889
642,constant_mortality,5yearly,2050,1401.681
642,high_variant,5yearly,2050,1233.155
642,instant_replacement,5yearly,2050,1233.647
642,low_variant,5yearly,2050,1225.922
642,medium_variant,5yearly,2050,1229.339
642,momentum,5yearly,2050,1433.098
642,no_change,5yearly,2050,1398.496
642,zero_migration,5yearly,2050,1244.05
642,constant_fertility,5yearly,2055,1209.251
642,constant_mortality,5yearly,2055,1366.862
642,high_variant,5yearly,2055,1215.643
642,instant_replacement,5yearly,2055,1216.219
642,low_variant,5yearly,2055,1206.814
642,medium_variant,5yearly,2055,1210.98
642,momentum,5yearly,2055,1406.664
642,no_change,5yearly,2055,1362.815
642,zero_migration,5yearly,2055,1229.251
642,constant_fertility,5yearly,2060,1183.266
642,constant_mortality,5yearly,2060,1307.852
642,high_variant,5yearly,2060,1191.336
642,instant_replacement,5yearly,2060,1192.266
642,low_variant,5yearly,2060,1180.133
642,medium_variant,5yearly,2060,1185.443
642,momentum,5yearly,2060,1358.492
642,no_change,5yearly,2060,1302.442
642,zero_migration,5yearly,2060,1207.962
642,constant_fertility,5yearly,2065,1135.678
642,constant_mortality,5yearly,2065,1227.873
642,high_variant,5yearly,2065,1146.37
642,instant_replacement,5yearly,2065,1147.979
642,low_variant,5yearly,2065,1131.411
642,medium_variant,5yearly,2065,1138.548
642,momentum,5yearly,2065,1293.004
642,no_change,5yearly,2065,1220.251
642,zero_migration,5yearly,2065,1166.012
642,constant_fertility,5yearly,2070,1072.612
642,constant_mortality,5yearly,2070,1143.716
642,high_variant,5yearly,2070,1087.259
642,instant_replacement,5yearly,2070,1089.805
642,low_variant,5yearly,2070,1066.603
642,medium_variant,5yearly,2070,1076.506
642,momentum,5yearly,2070,1227.494
642,no_change,5yearly,2070,1132.666
642,zero_migration,5yearly,2070,1109.365
642,constant_fertility,5yearly,2075,1009.101
642,constant_mortality,5yearly,2075,1066.024
642,high_variant,5yearly,2075,1029.253
642,instant_replacement,5yearly,2075,1032.831
642,low_variant,5yearly,2075,1000.638
642,medium_variant,5yearly,2075,1014.41
642,momentum,5yearly,2075,1171.466
642,no_change,5yearly,2075,1050.074
642,zero_migration,5yearly,2075,1052.461
642,constant_fertility,5yearly,2080,947.58
642,constant_mortality,5yearly,2080,1000.425
642,high_variant,5yearly,2080,975.172
642,instant_replacement,5yearly,2080,979.993
642,low_variant,5yearly,2080,935.817
642,medium_variant,5yearly,2080,954.814
642,momentum,5yearly,2080,1129.616
642,no_change,5yearly,2080,977.882
642,zero_migration,5yearly,2080,996.845
642,constant_fertility,5yearly,2085,894.859
642,constant_mortality,5yearly,2085,949.684
642,high_variant,5yearly,2085,933.236
642,instant_replacement,5yearly,2085,940.325
642,low_variant,5yearly,2085,878.291
642,medium_variant,5yearly,2085,904.902
642,momentum,5yearly,2085,1107.606
642,no_change,5yearly,2085,918.271
642,zero_migration,5yearly,2085,949.006
642,constant_fertility,5yearly,2090,848.911
642,constant_mortality,5yearly,2090,909.279
642,high_variant,5yearly,2090,904.02
642,instant_replacement,5yearly,2090,915.316
642,low_variant,5yearly,2090,824.803
642,medium_variant,5yearly,2090,863.302
642,momentum,5yearly,2090,1106.032
642,no_change,5yearly,2090,865.763
642,zero_migration,5yearly,2090,907.752
642,constant_fertility,5yearly,2095,814.348
642,constant_mortality,5yearly,2095,871.796
642,high_variant,5yearly,2095,896.12
642,instant_replacement,5yearly,2095,914.502
642,low_variant,5yearly,2095,777.989
642,medium_variant,5yearly,2095,835.597
642,momentum,5yearly,2095,1118.499
642,no_change,5yearly,2095,812.346
642,zero_migration,5yearly,2095,879.87
