country,variant,freq,year,totaldeaths
704,estimates,5yearly,1950,1928.202
704,estimates,5yearly,1955,1974.251
704,estimates,5yearly,1960,1972.9
704,estimates,5yearly,1965,2043.129
704,estimates,5yearly,1970,2869.072
704,estimates,5yearly,1975,2022.344
704,estimates,5yearly,1980,2071.751
704,estimates,5yearly,1985,2135.008
704,estimates,5yearly,1990,2198.306
704,estimates,5yearly,1995,2193.108
704,estimates,5yearly,2000,2275.284
704,estimates,5yearly,2005,2436.372
704,estimates,5yearly,2010,2627.186
704,constant_fertility,5yearly,2015,2804.613
704,constant_mortality,5yearly,2015,2973.844
704,high_variant,5yearly,2015,2822.691
704,instant_replacement,5yearly,2015,2819.654
704,low_variant,5yearly,2015,2785.923
704,medium_variant,5yearly,2015,2804.307
704,momentum,5yearly,2015,2994.262
704,no_change,5yearly,2015,2974.256
704,zero_migration,5yearly,2015,2806.202
704,constant_fertility,5yearly,2020,3012.876
704,constant_mortality,5yearly,2020,3371.079
704,high_variant,5yearly,2020,3046.825
704,instant_replacement,5yearly,2020,3033.203
704,low_variant,5yearly,2020,2989.587
704,medium_variant,5yearly,2020,3018.206
704,momentum,5yearly,2020,3398.565
704,no_change,5yearly,2020,3364.24
704,zero_migration,5yearly,2020,3023.826
704,constant_fertility,5yearly,2025,3270.223
704,constant_mortality,5yearly,2025,3834.177
704,high_variant,5yearly,2025,3305.518
704,instant_replacement,5yearly,2025,3285.949
704,low_variant,5yearly,2025,3240.944
704,medium_variant,5yearly,2025,3273.23
704,momentum,5yearly,2025,3866.216
704,no_change,5yearly,2025,3830.025
704,zero_migration,5yearly,2025,3282.728
704,constant_fertility,5yearly,2030,3603.803
704,constant_mortality,5yearly,2030,4390.344
704,high_variant,5yearly,2030,3632.521
704,instant_replacement,5yearly,2030,3613.872
704,low_variant,5yearly,2030,3570.809
704,medium_variant,5yearly,2030,3601.634
704,momentum,5yearly,2030,4429.613
704,no_change,5yearly,2030,4394.174
704,zero_migration,5yearly,2030,3615.137
704,constant_fertility,5yearly,2035,4009.312
704,constant_mortality,5yearly,2035,5031.48
704,high_variant,5yearly,2035,4037.845
704,instant_replacement,5yearly,2035,4019.029
704,low_variant,5yearly,2035,3973.202
704,medium_variant,5yearly,2035,4005.277
704,momentum,5yearly,2035,5081.886
704,no_change,5yearly,2035,5039.098
704,zero_migration,5yearly,2035,4022.938
704,constant_fertility,5yearly,2040,4480.028
704,constant_mortality,5yearly,2040,5706.897
704,high_variant,5yearly,2040,4516.4
704,instant_replacement,5yearly,2040,4495.045
704,low_variant,5yearly,2040,4441.128
704,medium_variant,5yearly,2040,4477.853
704,momentum,5yearly,2040,5773.448
704,no_change,5yearly,2040,5711.678
704,zero_migration,5yearly,2040,4499.908
704,constant_fertility,5yearly,2045,4968.379
704,constant_mortality,5yearly,2045,6335.119
704,high_variant,5yearly,2045,5016.461
704,instant_replacement,5yearly,2045,4990.28
704,low_variant,5yearly,2045,4925.392
704,medium_variant,5yearly,2045,4968.875
704,momentum,5yearly,2045,6421.885
704,no_change,5yearly,2045,6334.661
704,zero_migration,5yearly,2045,4995.586
704,constant_fertility,5yearly,2050,5448.127
704,constant_mortality,5yearly,2050,6857.237
704,high_variant,5yearly,2050,5506.549
704,instant_replacement,5yearly,2050,5474.384
704,low_variant,5yearly,2050,5399.196
704,medium_variant,5yearly,2050,5449.667
704,momentum,5yearly,2050,6965.144
704,no_change,5yearly,2050,6854.215
704,zero_migration,5yearly,2050,5481.411
704,constant_fertility,5yearly,2055,5867.388
704,constant_mortality,5yearly,2055,7256.428
704,high_variant,5yearly,2055,5932.837
704,instant_replacement,5yearly,2055,5895.091
704,low_variant,5yearly,2055,5810.59
704,medium_variant,5yearly,2055,5867.746
704,momentum,5yearly,2055,7387.003
704,no_change,5yearly,2055,7255.949
704,zero_migration,5yearly,2055,5905.187
704,constant_fertility,5yearly,2060,6223.04
704,constant_mortality,5yearly,2060,7540.687
704,high_variant,5yearly,2060,6295.323
704,instant_replacement,5yearly,2060,6252.472
704,low_variant,5yearly,2060,6156.767
704,medium_variant,5yearly,2060,6221.579
704,momentum,5yearly,2060,7700.586
704,no_change,5yearly,2060,7545.128
704,zero_migration,5yearly,2060,6266.34
704,constant_fertility,5yearly,2065,6518.27
704,constant_mortality,5yearly,2065,7709.66
704,high_variant,5yearly,2065,6602.584
704,instant_replacement,5yearly,2065,6553.272
704,low_variant,5yearly,2065,6440.055
704,medium_variant,5yearly,2065,6516.168
704,momentum,5yearly,2065,7911.151
704,no_change,5yearly,2065,7716.594
704,zero_migration,5yearly,2065,6571.308
704,constant_fertility,5yearly,2070,6744.636
704,constant_mortality,5yearly,2070,7759.295
704,high_variant,5yearly,2070,6849.144
704,instant_replacement,5yearly,2070,6790.027
704,low_variant,5yearly,2070,6650.36
704,medium_variant,5yearly,2070,6743.437
704,momentum,5yearly,2070,8017.758
704,no_change,5yearly,2070,7764.411
704,zero_migration,5yearly,2070,6813.203
704,constant_fertility,5yearly,2075,6867.304
704,constant_mortality,5yearly,2075,7686.925
704,high_variant,5yearly,2075,6999.588
704,instant_replacement,5yearly,2075,6926.378
704,low_variant,5yearly,2075,6751.173
704,medium_variant,5yearly,2075,6867.463
704,momentum,5yearly,2075,8015.529
704,no_change,5yearly,2075,7688.12
704,zero_migration,5yearly,2075,6955.906
704,constant_fertility,5yearly,2080,6859.498
704,constant_mortality,5yearly,2080,7519.571
704,high_variant,5yearly,2080,7028.411
704,instant_replacement,5yearly,2080,6936.394
704,low_variant,5yearly,2080,6711.124
704,medium_variant,5yearly,2080,6860.085
704,momentum,5yearly,2080,7933.025
704,no_change,5yearly,2080,7519.074
704,zero_migration,5yearly,2080,6969.719
704,constant_fertility,5yearly,2085,6707.245
704,constant_mortality,5yearly,2085,7316.18
704,high_variant,5yearly,2085,6927.947
704,instant_replacement,5yearly,2085,6810.05
704,low_variant,5yearly,2085,6510.98
704,medium_variant,5yearly,2085,6707.955
704,momentum,5yearly,2085,7833.158
704,no_change,5yearly,2085,7316.213
704,zero_migration,5yearly,2085,6838.613
704,constant_fertility,5yearly,2090,6494.095
704,constant_mortality,5yearly,2090,7142.72
704,high_variant,5yearly,2090,6792.245
704,instant_replacement,5yearly,2090,6636.46
704,low_variant,5yearly,2090,6226.555
704,medium_variant,5yearly,2090,6495.878
704,momentum,5yearly,2090,7781.707
704,no_change,5yearly,2090,7142.17
704,zero_migration,5yearly,2090,6645.586
704,constant_fertility,5yearly,2095,6302.24
704,constant_mortality,5yearly,2095,7017.273
704,high_variant,5yearly,2095,6717.853
704,instant_replacement,5yearly,2095,6505.433
704,low_variant,5yearly,2095,5927.493
704,medium_variant,5yearly,2095,6306.58
704,momentum,5yearly,2095,7797.096
704,no_change,5yearly,2095,7014.703
704,zero_migration,5yearly,2095,6472.132
