country,variant,freq,year,totaldeaths
524,estimates,5yearly,1950,1277.439
524,estimates,5yearly,1955,1373.326
524,estimates,5yearly,1960,1392.087
524,estimates,5yearly,1965,1366.707
524,estimates,5yearly,1970,1359.114
524,estimates,5yearly,1975,1364.041
524,estimates,5yearly,1980,1333.485
524,estimates,5yearly,1985,1267.159
524,estimates,5yearly,1990,1166.251
524,estimates,5yearly,1995,1061.23
524,estimates,5yearly,2000,965.773
524,estimates,5yearly,2005,915.518
524,estimates,5yearly,2010,902.899
524,constant_fertility,5yearly,2015,926.629
524,constant_mortality,5yearly,2015,1019.886
524,high_variant,5yearly,2015,927.697
524,instant_replacement,5yearly,2015,920.791
524,low_variant,5yearly,2015,908.289
524,medium_variant,5yearly,2015,917.993
524,momentum,5yearly,2015,1029.236
524,no_change,5yearly,2015,1030.79
524,zero_migration,5yearly,2015,921.589
524,constant_fertility,5yearly,2020,964.458
524,constant_mortality,5yearly,2020,1137.816
524,high_variant,5yearly,2020,965.645
524,instant_replacement,5yearly,2020,958.107
524,low_variant,5yearly,2020,936.118
524,medium_variant,5yearly,2020,950.882
524,momentum,5yearly,2020,1164.959
524,no_change,5yearly,2020,1158.79
524,zero_migration,5yearly,2020,960.336
524,constant_fertility,5yearly,2025,1015.462
524,constant_mortality,5yearly,2025,1256.38
524,high_variant,5yearly,2025,1016.426
524,instant_replacement,5yearly,2025,1009.259
524,low_variant,5yearly,2025,983.349
524,medium_variant,5yearly,2025,999.887
524,momentum,5yearly,2025,1299.899
524,no_change,5yearly,2025,1284.999
524,zero_migration,5yearly,2025,1014.379
524,constant_fertility,5yearly,2030,1075.027
524,constant_mortality,5yearly,2030,1373.693
524,high_variant,5yearly,2030,1074.034
524,instant_replacement,5yearly,2030,1068.805
524,low_variant,5yearly,2030,1043.516
524,medium_variant,5yearly,2030,1058.694
524,momentum,5yearly,2030,1432.477
524,no_change,5yearly,2030,1408.519
524,zero_migration,5yearly,2030,1078.384
524,constant_fertility,5yearly,2035,1143.522
524,constant_mortality,5yearly,2035,1495.33
524,high_variant,5yearly,2035,1141.447
524,instant_replacement,5yearly,2035,1136.295
524,low_variant,5yearly,2035,1110.594
524,medium_variant,5yearly,2035,1125.598
524,momentum,5yearly,2035,1571.861
524,no_change,5yearly,2035,1538.405
524,zero_migration,5yearly,2035,1151.619
524,constant_fertility,5yearly,2040,1225.488
524,constant_mortality,5yearly,2040,1631.162
524,high_variant,5yearly,2040,1222.99
524,instant_replacement,5yearly,2040,1216.889
524,low_variant,5yearly,2040,1189.108
524,medium_variant,5yearly,2040,1205.09
524,momentum,5yearly,2040,1731.154
524,no_change,5yearly,2040,1685.567
524,zero_migration,5yearly,2040,1239.215
524,constant_fertility,5yearly,2045,1325.772
524,constant_mortality,5yearly,2045,1788.012
524,high_variant,5yearly,2045,1323.2
524,instant_replacement,5yearly,2045,1316.258
524,low_variant,5yearly,2045,1286.024
524,medium_variant,5yearly,2045,1303.159
524,momentum,5yearly,2045,1917.407
524,no_change,5yearly,2045,1854.618
524,zero_migration,5yearly,2045,1347.44
524,constant_fertility,5yearly,2050,1444.427
524,constant_mortality,5yearly,2050,1963.411
524,high_variant,5yearly,2050,1441.825
524,instant_replacement,5yearly,2050,1434.292
524,low_variant,5yearly,2050,1401.741
524,medium_variant,5yearly,2050,1419.952
524,momentum,5yearly,2050,2127.024
524,no_change,5yearly,2050,2041.895
524,zero_migration,5yearly,2050,1476.519
524,constant_fertility,5yearly,2055,1583.786
524,constant_mortality,5yearly,2055,2148.645
524,high_variant,5yearly,2055,1580.856
524,instant_replacement,5yearly,2055,1572.761
524,low_variant,5yearly,2055,1537.918
524,medium_variant,5yearly,2055,1557.259
524,momentum,5yearly,2055,2351.615
524,no_change,5yearly,2055,2240.417
524,zero_migration,5yearly,2055,1628.745
524,constant_fertility,5yearly,2060,1738.312
524,constant_mortality,5yearly,2060,2333.757
524,high_variant,5yearly,2060,1734.821
524,instant_replacement,5yearly,2060,1725.586
524,low_variant,5yearly,2060,1687.39
524,medium_variant,5yearly,2060,1708.641
524,momentum,5yearly,2060,2582.964
524,no_change,5yearly,2060,2443.072
524,zero_migration,5yearly,2060,1798.157
524,constant_fertility,5yearly,2065,1899.993
524,constant_mortality,5yearly,2065,2504.877
524,high_variant,5yearly,2065,1896.043
524,instant_replacement,5yearly,2065,1884.733
524,low_variant,5yearly,2065,1840.991
524,medium_variant,5yearly,2065,1865.646
524,momentum,5yearly,2065,2809.199
524,no_change,5yearly,2065,2638.116
524,zero_migration,5yearly,2065,1976.72
524,constant_fertility,5yearly,2070,2069.105
524,constant_mortality,5yearly,2070,2639.782
524,high_variant,5yearly,2070,2065.063
524,instant_replacement,5yearly,2070,2050.456
524,low_variant,5yearly,2070,1997.652
524,medium_variant,5yearly,2070,2028.025
524,momentum,5yearly,2070,3009.08
524,no_change,5yearly,2070,2805.244
524,zero_migration,5yearly,2070,2165.134
524,constant_fertility,5yearly,2075,2225.339
524,constant_mortality,5yearly,2075,2710.343
524,high_variant,5yearly,2075,2221.502
524,instant_replacement,5yearly,2075,2202.077
524,low_variant,5yearly,2075,2135.207
524,medium_variant,5yearly,2075,2174.537
524,momentum,5yearly,2075,3153.858
524,no_change,5yearly,2075,2919.663
524,zero_migration,5yearly,2075,2341.24
524,constant_fertility,5yearly,2080,2355.828
524,constant_mortality,5yearly,2080,2695.464
524,high_variant,5yearly,2080,2352.195
524,instant_replacement,5yearly,2080,2325.579
524,low_variant,5yearly,2080,2236.984
524,medium_variant,5yearly,2080,2290.274
524,momentum,5yearly,2080,3221.849
524,no_change,5yearly,2080,2966.032
524,zero_migration,5yearly,2080,2489.053
524,constant_fertility,5yearly,2085,2441.179
524,constant_mortality,5yearly,2085,2600.071
524,high_variant,5yearly,2085,2437.671
524,instant_replacement,5yearly,2085,2399.488
524,low_variant,5yearly,2085,2275.837
524,medium_variant,5yearly,2085,2351.828
524,momentum,5yearly,2085,3220.487
524,no_change,5yearly,2085,2956.181
524,zero_migration,5yearly,2085,2581.954
524,constant_fertility,5yearly,2090,2475.659
524,constant_mortality,5yearly,2090,2458.958
524,high_variant,5yearly,2090,2472.428
524,instant_replacement,5yearly,2090,2415.752
524,low_variant,5yearly,2090,2235.163
524,medium_variant,5yearly,2090,2348.06
524,momentum,5yearly,2090,3191.477
524,no_change,5yearly,2090,2929.445
524,zero_migration,5yearly,2090,2606.096
524,constant_fertility,5yearly,2095,2474.826
524,constant_mortality,5yearly,2095,2312.33
524,high_variant,5yearly,2095,2472.046
524,instant_replacement,5yearly,2095,2386.838
524,low_variant,5yearly,2095,2115.834
524,medium_variant,5yearly,2095,2287.015
