country,variant,freq,year,totaldeaths
752,estimates,5yearly,1950,347.445
752,estimates,5yearly,1955,358.586
752,estimates,5yearly,1960,382.397
752,estimates,5yearly,1965,405.461
752,estimates,5yearly,1970,425.373
752,estimates,5yearly,1975,452.467
752,estimates,5yearly,1980,460.413
752,estimates,5yearly,1985,473.281
752,estimates,5yearly,1990,476.619
752,estimates,5yearly,1995,472.41
752,estimates,5yearly,2000,468.651
752,estimates,5yearly,2005,458.237
752,estimates,5yearly,2010,454.036
752,constant_fertility,5yearly,2015,451.283
752,constant_mortality,5yearly,2015,481.315
752,high_variant,5yearly,2015,451.453
752,instant_replacement,5yearly,2015,451.396
752,low_variant,5yearly,2015,451.119
752,medium_variant,5yearly,2015,451.286
752,momentum,5yearly,2015,481.413
752,no_change,5yearly,2015,481.311
752,zero_migration,5yearly,2015,451.257
752,constant_fertility,5yearly,2020,460.07
752,constant_mortality,5yearly,2020,514.411
752,high_variant,5yearly,2020,460.34
752,instant_replacement,5yearly,2020,460.19
752,low_variant,5yearly,2020,459.819
752,medium_variant,5yearly,2020,460.079
752,momentum,5yearly,2020,513.168
752,no_change,5yearly,2020,514.397
752,zero_migration,5yearly,2020,458.953
752,constant_fertility,5yearly,2025,482.247
752,constant_mortality,5yearly,2025,556.636
752,high_variant,5yearly,2025,482.567
752,instant_replacement,5yearly,2025,482.364
752,low_variant,5yearly,2025,481.956
752,medium_variant,5yearly,2025,482.26
752,momentum,5yearly,2025,553.844
752,no_change,5yearly,2025,556.614
752,zero_migration,5yearly,2025,480.045
752,constant_fertility,5yearly,2030,516.559
752,constant_mortality,5yearly,2030,600.089
752,high_variant,5yearly,2030,516.9
752,instant_replacement,5yearly,2030,516.688
752,low_variant,5yearly,2030,516.246
752,medium_variant,5yearly,2030,516.573
752,momentum,5yearly,2030,595.225
752,no_change,5yearly,2030,600.063
752,zero_migration,5yearly,2030,512.959
752,constant_fertility,5yearly,2035,545.463
752,constant_mortality,5yearly,2035,629.359
752,high_variant,5yearly,2035,545.895
752,instant_replacement,5yearly,2035,545.639
752,low_variant,5yearly,2035,545.067
752,medium_variant,5yearly,2035,545.481
752,momentum,5yearly,2035,621.726
752,no_change,5yearly,2035,629.33
752,zero_migration,5yearly,2035,540.066
752,constant_fertility,5yearly,2040,559.389
752,constant_mortality,5yearly,2040,642.482
752,high_variant,5yearly,2040,559.978
752,instant_replacement,5yearly,2040,559.628
752,low_variant,5yearly,2040,558.856
752,medium_variant,5yearly,2040,559.408
752,momentum,5yearly,2040,631.028
752,no_change,5yearly,2040,642.438
752,zero_migration,5yearly,2040,551.617
752,constant_fertility,5yearly,2045,565.289
752,constant_mortality,5yearly,2045,653.374
752,high_variant,5yearly,2045,566.061
752,instant_replacement,5yearly,2045,565.594
752,low_variant,5yearly,2045,564.608
752,medium_variant,5yearly,2045,565.315
752,momentum,5yearly,2045,636.622
752,no_change,5yearly,2045,653.305
752,zero_migration,5yearly,2045,554.421
752,constant_fertility,5yearly,2050,578.397
752,constant_mortality,5yearly,2050,668.178
752,high_variant,5yearly,2050,579.369
752,instant_replacement,5yearly,2050,578.769
752,low_variant,5yearly,2050,577.56
752,medium_variant,5yearly,2050,578.437
752,momentum,5yearly,2050,644.229
752,no_change,5yearly,2050,668.083
752,zero_migration,5yearly,2050,563.427
752,constant_fertility,5yearly,2055,593.669
752,constant_mortality,5yearly,2055,679.68
752,high_variant,5yearly,2055,594.857
752,instant_replacement,5yearly,2055,594.12
752,low_variant,5yearly,2055,592.659
752,medium_variant,5yearly,2055,593.718
752,momentum,5yearly,2055,646.239
752,no_change,5yearly,2055,679.554
752,zero_migration,5yearly,2055,573.354
752,constant_fertility,5yearly,2060,600.367
752,constant_mortality,5yearly,2060,683.986
752,high_variant,5yearly,2060,601.834
752,instant_replacement,5yearly,2060,600.93
752,low_variant,5yearly,2060,599.111
752,medium_variant,5yearly,2060,600.425
752,momentum,5yearly,2060,638.427
752,no_change,5yearly,2060,683.827
752,zero_migration,5yearly,2060,573.121
752,constant_fertility,5yearly,2065,599.587
752,constant_mortality,5yearly,2065,688.881
752,high_variant,5yearly,2065,601.489
752,instant_replacement,5yearly,2065,600.338
752,low_variant,5yearly,2065,597.957
752,medium_variant,5yearly,2065,599.661
752,momentum,5yearly,2065,628.456
752,no_change,5yearly,2065,688.667
752,zero_migration,5yearly,2065,563.291
752,constant_fertility,5yearly,2070,603.647
752,constant_mortality,5yearly,2070,700.985
752,high_variant,5yearly,2070,606.201
752,instant_replacement,5yearly,2070,604.676
752,low_variant,5yearly,2070,601.455
752,medium_variant,5yearly,2070,603.744
752,momentum,5yearly,2070,623.227
752,no_change,5yearly,2070,700.677
752,zero_migration,5yearly,2070,555.606
752,constant_fertility,5yearly,2075,619.634
752,constant_mortality,5yearly,2075,713.55
752,high_variant,5yearly,2075,623.112
752,instant_replacement,5yearly,2075,621.045
752,low_variant,5yearly,2075,616.643
752,medium_variant,5yearly,2075,619.767
752,momentum,5yearly,2075,617.229
752,no_change,5yearly,2075,713.098
752,zero_migration,5yearly,2075,556.906
752,constant_fertility,5yearly,2080,635.708
752,constant_mortality,5yearly,2080,714.548
752,high_variant,5yearly,2080,640.446
752,instant_replacement,5yearly,2080,637.651
752,low_variant,5yearly,2080,631.603
752,medium_variant,5yearly,2080,635.886
752,momentum,5yearly,2080,600.843
752,no_change,5yearly,2080,713.876
752,zero_migration,5yearly,2080,555.939
752,constant_fertility,5yearly,2085,635.075
752,constant_mortality,5yearly,2085,707.529
752,high_variant,5yearly,2085,641.546
752,instant_replacement,5yearly,2085,637.731
752,low_variant,5yearly,2085,629.44
752,medium_variant,5yearly,2085,635.322
752,momentum,5yearly,2085,580.558
752,no_change,5yearly,2085,706.515
752,zero_migration,5yearly,2085,537.347
752,constant_fertility,5yearly,2090,616.851
752,constant_mortality,5yearly,2090,710.29
752,high_variant,5yearly,2090,625.691
752,instant_replacement,5yearly,2090,620.515
752,low_variant,5yearly,2090,609.097
752,medium_variant,5yearly,2090,617.184
752,momentum,5yearly,2090,575.87
752,no_change,5yearly,2090,708.771
752,zero_migration,5yearly,2090,504.1
752,constant_fertility,5yearly,2095,611.114
752,constant_mortality,5yearly,2095,725.34
752,high_variant,5yearly,2095,624.074
752,instant_replacement,5yearly,2095,616.717
752,low_variant,5yearly,2095,599.634
752,medium_variant,5yearly,2095,611.589
752,momentum,5yearly,2095,588.14
752,no_change,5yearly,2095,723.038
752,zero_migration,5yearly,2095,488.644
