country,variant,freq,year,totaldeaths
894,estimates,5yearly,1950,271.227
894,estimates,5yearly,1955,290.089
894,estimates,5yearly,1960,315.6
894,estimates,5yearly,1965,342.652
894,estimates,5yearly,1970,366.335
894,estimates,5yearly,1975,407.701
894,estimates,5yearly,1980,492.963
894,estimates,5yearly,1985,639.634
894,estimates,5yearly,1990,798.256
894,estimates,5yearly,1995,903.527
894,estimates,5yearly,2000,879.072
894,estimates,5yearly,2005,770.058
894,estimates,5yearly,2010,657.131
894,constant_fertility,5yearly,2015,670.35
894,constant_mortality,5yearly,2015,760.557
894,high_variant,5yearly,2015,669.113
894,instant_replacement,5yearly,2015,563.867
894,low_variant,5yearly,2015,650.73
894,medium_variant,5yearly,2015,659.922
894,momentum,5yearly,2015,651.55
894,no_change,5yearly,2015,772.827
894,zero_migration,5yearly,2015,660.984
894,constant_fertility,5yearly,2020,713.073
894,constant_mortality,5yearly,2020,876.547
894,high_variant,5yearly,2020,707.534
894,instant_replacement,5yearly,2020,577.382
894,low_variant,5yearly,2020,673.146
894,medium_variant,5yearly,2020,690.34
894,momentum,5yearly,2020,726.481
894,no_change,5yearly,2020,908.177
894,zero_migration,5yearly,2020,693.295
894,constant_fertility,5yearly,2025,760.716
894,constant_mortality,5yearly,2025,1006.623
894,high_variant,5yearly,2025,748.776
894,instant_replacement,5yearly,2025,611.144
894,low_variant,5yearly,2025,701.347
894,medium_variant,5yearly,2025,725.061
894,momentum,5yearly,2025,835.612
894,no_change,5yearly,2025,1063.466
894,zero_migration,5yearly,2025,729.339
894,constant_fertility,5yearly,2030,815.889
894,constant_mortality,5yearly,2030,1152.412
894,high_variant,5yearly,2030,792.768
894,instant_replacement,5yearly,2030,650.429
894,low_variant,5yearly,2030,739.238
894,medium_variant,5yearly,2030,765.961
894,momentum,5yearly,2030,959.799
894,no_change,5yearly,2030,1242.404
894,zero_migration,5yearly,2030,771.091
894,constant_fertility,5yearly,2035,884.131
894,constant_mortality,5yearly,2035,1316.643
894,high_variant,5yearly,2035,847.888
894,instant_replacement,5yearly,2035,687.814
894,low_variant,5yearly,2035,785.794
894,medium_variant,5yearly,2035,816.552
894,momentum,5yearly,2035,1081.816
894,no_change,5yearly,2035,1453.099
894,zero_migration,5yearly,2035,822.625
894,constant_fertility,5yearly,2040,972.004
894,constant_mortality,5yearly,2040,1502.164
894,high_variant,5yearly,2040,921.489
894,instant_replacement,5yearly,2040,731.807
894,low_variant,5yearly,2040,845.761
894,medium_variant,5yearly,2040,882.791
894,momentum,5yearly,2040,1196.814
894,no_change,5yearly,2040,1703.684
894,zero_migration,5yearly,2040,890.112
894,constant_fertility,5yearly,2045,1088.555
894,constant_mortality,5yearly,2045,1709.166
894,high_variant,5yearly,2045,1020.021
894,instant_replacement,5yearly,2045,796.714
894,low_variant,5yearly,2045,925.977
894,medium_variant,5yearly,2045,971.415
894,momentum,5yearly,2045,1319.698
894,no_change,5yearly,2045,1998.411
894,zero_migration,5yearly,2045,980.318
894,constant_fertility,5yearly,2050,1228.945
894,constant_mortality,5yearly,2050,1935.149
894,high_variant,5yearly,2050,1136.603
894,instant_replacement,5yearly,2050,881.049
894,low_variant,5yearly,2050,1022.87
894,medium_variant,5yearly,2050,1077.351
894,momentum,5yearly,2050,1455.616
894,no_change,5yearly,2050,2339.077
