country,variant,freq,year,totaldeaths
504,estimates,5yearly,1950,982.805
504,estimates,5yearly,1955,1100.282
504,estimates,5yearly,1960,1159.308
504,estimates,5yearly,1965,1160.442
504,estimates,5yearly,1970,1152.128
504,estimates,5yearly,1975,1149.41
504,estimates,5yearly,1980,1067.772
504,estimates,5yearly,1985,957.478
504,estimates,5yearly,1990,900.611
504,estimates,5yearly,1995,910.44
504,estimates,5yearly,2000,906.471
504,estimates,5yearly,2005,862.018
504,estimates,5yearly,2010,876.802
504,constant_fertility,5yearly,2015,926.472
504,constant_mortality,5yearly,2015,1005.554
504,high_variant,5yearly,2015,928.96
504,instant_replacement,5yearly,2015,911.124
504,low_variant,5yearly,2015,912.43
504,medium_variant,5yearly,2015,920.696
504,momentum,5yearly,2015,994.707
504,no_change,5yearly,2015,1012.944
504,zero_migration,5yearly,2015,921.249
504,constant_fertility,5yearly,2020,995.835
504,constant_mortality,5yearly,2020,1145.958
504,high_variant,5yearly,2020,998.297
504,instant_replacement,5yearly,2020,981.69
504,low_variant,5yearly,2020,975.709
504,medium_variant,5yearly,2020,987.004
504,momentum,5yearly,2020,1140.734
504,no_change,5yearly,2020,1160.509
504,zero_migration,5yearly,2020,988.247
504,constant_fertility,5yearly,2025,1091.916
504,constant_mortality,5yearly,2025,1314.816
504,high_variant,5yearly,2025,1093.684
504,instant_replacement,5yearly,2025,1079.611
504,low_variant,5yearly,2025,1069.933
504,medium_variant,5yearly,2025,1081.808
504,momentum,5yearly,2025,1316.023
504,no_change,5yearly,2025,1335.701
504,zero_migration,5yearly,2025,1083.341
504,constant_fertility,5yearly,2030,1221.805
504,constant_mortality,5yearly,2030,1533.208
504,high_variant,5yearly,2030,1221.738
504,instant_replacement,5yearly,2030,1210.163
504,low_variant,5yearly,2030,1199.633
504,medium_variant,5yearly,2030,1210.656
504,momentum,5yearly,2030,1540.069
504,no_change,5yearly,2030,1560.213
504,zero_migration,5yearly,2030,1212.326
504,constant_fertility,5yearly,2035,1391.413
504,constant_mortality,5yearly,2035,1792.537
504,high_variant,5yearly,2035,1390.278
504,instant_replacement,5yearly,2035,1379.221
504,low_variant,5yearly,2035,1368.41
504,medium_variant,5yearly,2035,1379.199
504,momentum,5yearly,2035,1803.69
504,no_change,5yearly,2035,1826.489
504,zero_migration,5yearly,2035,1381.088
504,constant_fertility,5yearly,2040,1570.697
504,constant_mortality,5yearly,2040,2034.334
504,high_variant,5yearly,2040,1569.094
504,instant_replacement,5yearly,2040,1557.196
504,low_variant,5yearly,2040,1545.985
504,medium_variant,5yearly,2040,1557.173
504,momentum,5yearly,2040,2049.869
504,no_change,5yearly,2040,2076.598
504,zero_migration,5yearly,2040,1559.773
504,constant_fertility,5yearly,2045,1723.382
504,constant_mortality,5yearly,2045,2225.027
504,high_variant,5yearly,2045,1721.542
504,instant_replacement,5yearly,2045,1708.383
504,low_variant,5yearly,2045,1696.524
504,medium_variant,5yearly,2045,1708.383
504,momentum,5yearly,2045,2247.399
504,no_change,5yearly,2045,2277.066
504,zero_migration,5yearly,2045,1712.644
504,constant_fertility,5yearly,2050,1849.554
504,constant_mortality,5yearly,2050,2391.078
504,high_variant,5yearly,2050,1847.427
504,instant_replacement,5yearly,2050,1833.019
504,low_variant,5yearly,2050,1820.342
504,medium_variant,5yearly,2050,1832.96
504,momentum,5yearly,2050,2424.856
504,no_change,5yearly,2050,2454.117
504,zero_migration,5yearly,2050,1840.463
504,constant_fertility,5yearly,2055,1976.762
504,constant_mortality,5yearly,2055,2566.989
504,high_variant,5yearly,2055,1974.188
504,instant_replacement,5yearly,2055,1958.64
504,low_variant,5yearly,2055,1944.91
504,medium_variant,5yearly,2055,1958.413
504,momentum,5yearly,2055,2618.863
504,no_change,5yearly,2055,2642.027
504,zero_migration,5yearly,2055,1971.641
504,constant_fertility,5yearly,2060,2120.295
504,constant_mortality,5yearly,2060,2750.659
504,high_variant,5yearly,2060,2117.128
504,instant_replacement,5yearly,2060,2099.995
504,low_variant,5yearly,2060,2084.808
504,medium_variant,5yearly,2060,2099.652
504,momentum,5yearly,2060,2828.5
504,no_change,5yearly,2060,2839.005
504,zero_migration,5yearly,2060,2122.304
504,constant_fertility,5yearly,2065,2279.659
