country,variant,freq,year,totaldeaths
598,estimates,5yearly,1950,223.68
598,estimates,5yearly,1955,216.089
598,estimates,5yearly,1960,215.44
598,estimates,5yearly,1965,203.377
598,estimates,5yearly,1970,198.828
598,estimates,5yearly,1975,192.313
598,estimates,5yearly,1980,186.111
598,estimates,5yearly,1985,200.261
598,estimates,5yearly,1990,209.766
598,estimates,5yearly,1995,225.253
598,estimates,5yearly,2000,238.03
598,estimates,5yearly,2005,248.743
598,estimates,5yearly,2010,270.783
598,constant_fertility,5yearly,2015,299.478
598,constant_mortality,5yearly,2015,309.139
598,high_variant,5yearly,2015,299.463
598,instant_replacement,5yearly,2015,274.751
598,low_variant,5yearly,2015,291.608
598,medium_variant,5yearly,2015,295.536
598,momentum,5yearly,2015,286.86
598,no_change,5yearly,2015,313.435
598,zero_migration,5yearly,2015,295.553
598,constant_fertility,5yearly,2020,332.845
598,constant_mortality,5yearly,2020,352.414
598,high_variant,5yearly,2020,331.681
598,instant_replacement,5yearly,2020,302.587
598,low_variant,5yearly,2020,317.351
598,medium_variant,5yearly,2020,324.515
598,momentum,5yearly,2020,327.102
598,no_change,5yearly,2020,362.324
598,zero_migration,5yearly,2020,324.568
598,constant_fertility,5yearly,2025,370.3
598,constant_mortality,5yearly,2025,400.395
598,high_variant,5yearly,2025,367.398
598,instant_replacement,5yearly,2025,337.453
598,low_variant,5yearly,2025,348.123
598,medium_variant,5yearly,2025,357.76
598,momentum,5yearly,2025,375.67
598,no_change,5yearly,2025,416.574
598,zero_migration,5yearly,2025,357.847
598,constant_fertility,5yearly,2030,411.461
598,constant_mortality,5yearly,2030,452.756
598,high_variant,5yearly,2030,405.589
598,instant_replacement,5yearly,2030,375.869
598,low_variant,5yearly,2030,384.576
598,medium_variant,5yearly,2030,395.056
598,momentum,5yearly,2030,427.879
598,no_change,5yearly,2030,475.836
598,zero_migration,5yearly,2030,395.184
598,constant_fertility,5yearly,2035,457.49
598,constant_mortality,5yearly,2035,508.817
598,high_variant,5yearly,2035,448.595
598,instant_replacement,5yearly,2035,416.411
598,low_variant,5yearly,2035,425.158
598,medium_variant,5yearly,2035,436.738
598,momentum,5yearly,2035,480.81
598,no_change,5yearly,2035,540.407
598,zero_migration,5yearly,2035,436.909
598,constant_fertility,5yearly,2040,507.372
598,constant_mortality,5yearly,2040,567.943
598,high_variant,5yearly,2040,495.305
598,instant_replacement,5yearly,2040,458.464
598,low_variant,5yearly,2040,468.235
598,medium_variant,5yearly,2040,481.406
598,momentum,5yearly,2040,534.103
598,no_change,5yearly,2040,610.679
598,zero_migration,5yearly,2040,481.628
598,constant_fertility,5yearly,2045,561.715
598,constant_mortality,5yearly,2045,629.549
598,high_variant,5yearly,2045,545.957
598,instant_replacement,5yearly,2045,503.747
598,low_variant,5yearly,2045,514.305
598,medium_variant,5yearly,2045,529.474
598,momentum,5yearly,2045,589.271
598,no_change,5yearly,2045,686.566
598,zero_migration,5yearly,2045,529.761
598,constant_fertility,5yearly,2050,619.528
598,constant_mortality,5yearly,2050,693.246
598,high_variant,5yearly,2050,599.495
598,instant_replacement,5yearly,2050,551.69
598,low_variant,5yearly,2050,562.814
598,medium_variant,5yearly,2050,580.181
598,momentum,5yearly,2050,646.557
598,no_change,5yearly,2050,767.614
598,zero_migration,5yearly,2050,580.54
598,constant_fertility,5yearly,2055,680.773
598,constant_mortality,5yearly,2055,758.191
598,high_variant,5yearly,2055,655.694
598,instant_replacement,5yearly,2055,601.682
598,low_variant,5yearly,2055,613.611
598,medium_variant,5yearly,2055,633.372
598,momentum,5yearly,2055,704.854
598,no_change,5yearly,2055,853.433
598,zero_migration,5yearly,2055,633.82
598,constant_fertility,5yearly,2060,743.421
598,constant_mortality,5yearly,2060,823.415
598,high_variant,5yearly,2060,712.611
598,instant_replacement,5yearly,2060,650.512
598,low_variant,5yearly,2060,664.398
598,medium_variant,5yearly,2060,686.923
598,momentum,5yearly,2060,761.572
598,no_change,5yearly,2060,943.977
598,zero_migration,5yearly,2060,687.461
598,constant_fertility,5yearly,2065,808.197
598,constant_mortality,5yearly,2065,887.811
598,high_variant,5yearly,2065,770.575
598,instant_replacement,5yearly,2065,695.304
598,low_variant,5yearly,2065,713.677
598,medium_variant,5yearly,2065,740.194
598,momentum,5yearly,2065,812.864
598,no_change,5yearly,2065,1039.616
598,zero_migration,5yearly,2065,740.824
598,constant_fertility,5yearly,2070,876.528
598,constant_mortality,5yearly,2070,950.069
598,high_variant,5yearly,2070,830.714
598,instant_replacement,5yearly,2070,735.429
598,low_variant,5yearly,2070,761.33
598,medium_variant,5yearly,2070,793.67
598,momentum,5yearly,2070,855.771
598,no_change,5yearly,2070,1141.169
598,zero_migration,5yearly,2070,794.391
598,constant_fertility,5yearly,2075,948.285
598,constant_mortality,5yearly,2075,1009.088
598,high_variant,5yearly,2075,892.609
598,instant_replacement,5yearly,2075,768.185
598,low_variant,5yearly,2075,805.402
598,medium_variant,5yearly,2075,846.166
598,momentum,5yearly,2075,887.676
598,no_change,5yearly,2075,1249.872
598,zero_migration,5yearly,2075,846.98
598,constant_fertility,5yearly,2080,1022.59
598,constant_mortality,5yearly,2080,1063.109
598,high_variant,5yearly,2080,953.474
598,instant_replacement,5yearly,2080,787.97
598,low_variant,5yearly,2080,840.538
598,medium_variant,5yearly,2080,893.558
598,momentum,5yearly,2080,906.228
598,no_change,5yearly,2080,1366.847
598,zero_migration,5yearly,2080,894.446
598,constant_fertility,5yearly,2085,1102.207
598,constant_mortality,5yearly,2085,1110.427
598,high_variant,5yearly,2085,1015.714
598,instant_replacement,5yearly,2085,796.51
598,low_variant,5yearly,2085,868.215
598,medium_variant,5yearly,2085,937.809
598,momentum,5yearly,2085,912.006
598,no_change,5yearly,2085,1493.211
598,zero_migration,5yearly,2085,938.766
598,constant_fertility,5yearly,2090,1186.753
598,constant_mortality,5yearly,2090,1150.569
598,high_variant,5yearly,2090,1077.598
598,instant_replacement,5yearly,2090,791.978
598,low_variant,5yearly,2090,885.363
598,medium_variant,5yearly,2090,976.458
598,momentum,5yearly,2090,908.523
598,no_change,5yearly,2090,1630.875
598,zero_migration,5yearly,2090,977.486
598,constant_fertility,5yearly,2095,1279.092
598,constant_mortality,5yearly,2095,1183.83
598,high_variant,5yearly,2095,1140.408
598,instant_replacement,5yearly,2095,777.277
598,low_variant,5yearly,2095,892.72
598,medium_variant,5yearly,2095,1010.422
598,momentum,5yearly,2095,900.616
598,no_change,5yearly,2095,1782.119
598,zero_migration,5yearly,2095,1011.521
