country,variant,freq,year,totaldeaths
116,estimates,5yearly,1950,548.63
116,estimates,5yearly,1955,595.756
116,estimates,5yearly,1960,655.477
116,estimates,5yearly,1965,706.953
116,estimates,5yearly,1970,874.34
116,estimates,5yearly,1975,2190.269
116,estimates,5yearly,1980,713.601
116,estimates,5yearly,1985,588.729
116,estimates,5yearly,1990,594.26
116,estimates,5yearly,1995,602.702
116,estimates,5yearly,2000,528.06
116,estimates,5yearly,2005,475.77
116,estimates,5yearly,2010,469.855
116,constant_fertility,5yearly,2015,485.895
116,constant_mortality,5yearly,2015,540.072
116,high_variant,5yearly,2015,486.45
116,instant_replacement,5yearly,2015,476.955
116,low_variant,5yearly,2015,478.113
116,medium_variant,5yearly,2015,483.316
116,momentum,5yearly,2015,532.592
116,no_change,5yearly,2015,543.529
116,zero_migration,5yearly,2015,483.568
116,constant_fertility,5yearly,2020,512.269
116,constant_mortality,5yearly,2020,615.844
116,high_variant,5yearly,2020,513.382
116,instant_replacement,5yearly,2020,503.285
116,low_variant,5yearly,2020,501.432
116,medium_variant,5yearly,2020,507.831
116,momentum,5yearly,2020,613.778
116,no_change,5yearly,2020,623.789
116,zero_migration,5yearly,2020,511.352
116,constant_fertility,5yearly,2025,551.426
116,constant_mortality,5yearly,2025,700.088
116,high_variant,5yearly,2025,552.231
116,instant_replacement,5yearly,2025,542.709
116,low_variant,5yearly,2025,538.987
116,medium_variant,5yearly,2025,546.072
116,momentum,5yearly,2025,704.249
116,no_change,5yearly,2025,712.719
116,zero_migration,5yearly,2025,552.856
116,constant_fertility,5yearly,2030,596.997
116,constant_mortality,5yearly,2030,790.761
116,high_variant,5yearly,2030,596.867
116,instant_replacement,5yearly,2030,588.186
116,low_variant,5yearly,2030,583.473
116,medium_variant,5yearly,2030,590.79
116,momentum,5yearly,2030,802.464
116,no_change,5yearly,2030,808.397
116,zero_migration,5yearly,2030,601.179
116,constant_fertility,5yearly,2035,650.997
116,constant_mortality,5yearly,2035,883.898
116,high_variant,5yearly,2035,650.239
116,instant_replacement,5yearly,2035,641.351
116,low_variant,5yearly,2035,636.198
116,medium_variant,5yearly,2035,643.842
116,momentum,5yearly,2035,903.21
