country,variant,freq,year,totaldeaths
826,estimates,5yearly,1950,2986.401
826,estimates,5yearly,1955,3005.34
826,estimates,5yearly,1960,3153.487
826,estimates,5yearly,1965,3231.0
826,estimates,5yearly,1970,3312.322
826,estimates,5yearly,1975,3353.939
826,estimates,5yearly,1980,3308.795
826,estimates,5yearly,1985,3283.804
826,estimates,5yearly,1990,3223.681
826,estimates,5yearly,1995,3175.462
826,estimates,5yearly,2000,3037.99
826,estimates,5yearly,2005,2899.055
826,estimates,5yearly,2010,2899.392
826,constant_fertility,5yearly,2015,2991.346
826,constant_mortality,5yearly,2015,3185.245
826,high_variant,5yearly,2015,2993.475
826,instant_replacement,5yearly,2015,2993.031
826,low_variant,5yearly,2015,2989.245
826,medium_variant,5yearly,2015,2991.359
826,momentum,5yearly,2015,3186.814
826,no_change,5yearly,2015,3185.229
826,zero_migration,5yearly,2015,2991.119
826,constant_fertility,5yearly,2020,3093.563
826,constant_mortality,5yearly,2020,3438.158
826,high_variant,5yearly,2020,3096.887
826,instant_replacement,5yearly,2020,3095.36
826,low_variant,5yearly,2020,3090.323
826,medium_variant,5yearly,2020,3093.605
826,momentum,5yearly,2020,3431.989
826,no_change,5yearly,2020,3438.107
826,zero_migration,5yearly,2020,3086.616
826,constant_fertility,5yearly,2025,3211.438
826,constant_mortality,5yearly,2025,3687.51
826,high_variant,5yearly,2025,3215.133
826,instant_replacement,5yearly,2025,3213.006
826,low_variant,5yearly,2025,3207.601
826,medium_variant,5yearly,2025,3211.367
826,momentum,5yearly,2025,3670.999
826,no_change,5yearly,2025,3687.618
826,zero_migration,5yearly,2025,3196.606
826,constant_fertility,5yearly,2030,3359.171
826,constant_mortality,5yearly,2030,3942.352
826,high_variant,5yearly,2030,3362.736
826,instant_replacement,5yearly,2030,3360.653
826,low_variant,5yearly,2030,3355.329
826,medium_variant,5yearly,2030,3359.031
826,momentum,5yearly,2030,3912.376
826,no_change,5yearly,2030,3942.582
826,zero_migration,5yearly,2030,3335.048
826,constant_fertility,5yearly,2035,3537.902
826,constant_mortality,5yearly,2035,4171.417
826,high_variant,5yearly,2035,3541.838
826,instant_replacement,5yearly,2035,3539.661
826,low_variant,5yearly,2035,3533.8
