country,variant,freq,year,totaldeaths
694,estimates,5yearly,1950,373.752
694,estimates,5yearly,1955,378.931
694,estimates,5yearly,1960,395.083
694,estimates,5yearly,1965,408.752
694,estimates,5yearly,1970,391.021
694,estimates,5yearly,1975,392.775
694,estimates,5yearly,1980,421.79
694,estimates,5yearly,1985,502.17
694,estimates,5yearly,1990,590.366
694,estimates,5yearly,1995,578.031
694,estimates,5yearly,2000,546.415
694,estimates,5yearly,2005,526.05
694,estimates,5yearly,2010,477.098
694,constant_fertility,5yearly,2015,490.228
694,constant_mortality,5yearly,2015,524.07
694,high_variant,5yearly,2015,483.735
694,instant_replacement,5yearly,2015,427.185
694,low_variant,5yearly,2015,469.605
694,medium_variant,5yearly,2015,476.67
694,momentum,5yearly,2015,469.852
694,no_change,5yearly,2015,539.921
694,zero_migration,5yearly,2015,477.369
694,constant_fertility,5yearly,2020,507.847
694,constant_mortality,5yearly,2020,571.556
694,high_variant,5yearly,2020,491.755
694,instant_replacement,5yearly,2020,425.308
694,low_variant,5yearly,2020,465.245
694,medium_variant,5yearly,2020,478.5
694,momentum,5yearly,2020,509.694
694,no_change,5yearly,2020,611.178
694,zero_migration,5yearly,2020,480.725
694,constant_fertility,5yearly,2025,528.669
694,constant_mortality,5yearly,2025,620.735
694,high_variant,5yearly,2025,501.868
694,instant_replacement,5yearly,2025,434.694
694,low_variant,5yearly,2025,465.051
694,medium_variant,5yearly,2025,483.461
694,momentum,5yearly,2025,565.121
694,no_change,5yearly,2025,689.08
694,zero_migration,5yearly,2025,487.36
694,constant_fertility,5yearly,2030,553.408
694,constant_mortality,5yearly,2030,671.528
694,high_variant,5yearly,2030,513.502
694,instant_replacement,5yearly,2030,447.556
694,low_variant,5yearly,2030,471.576
694,medium_variant,5yearly,2030,492.477
694,momentum,5yearly,2030,623.138
694,no_change,5yearly,2030,773.889
694,zero_migration,5yearly,2030,497.991
694,constant_fertility,5yearly,2035,587.122
694,constant_mortality,5yearly,2035,724.327
694,high_variant,5yearly,2035,532.228
694,instant_replacement,5yearly,2035,459.605
694,low_variant,5yearly,2035,484.014
694,medium_variant,5yearly,2035,507.833
694,momentum,5yearly,2035,672.492
694,no_change,5yearly,2035,869.601
694,zero_migration,5yearly,2035,514.98
694,constant_fertility,5yearly,2040,632.121
694,constant_mortality,5yearly,2040,778.834
694,high_variant,5yearly,2040,559.653
694,instant_replacement,5yearly,2040,476.235
694,low_variant,5yearly,2040,503.09
694,medium_variant,5yearly,2040,530.662
694,momentum,5yearly,2040,718.005
694,no_change,5yearly,2040,979.323
694,zero_migration,5yearly,2040,539.549
694,constant_fertility,5yearly,2045,688.394
