country,variant,freq,year,totaldeaths
440,estimates,5yearly,1950,163.954
440,estimates,5yearly,1955,137.356
440,estimates,5yearly,1960,118.979
440,estimates,5yearly,1965,128.155
440,estimates,5yearly,1970,146.001
440,estimates,5yearly,1975,167.674
440,estimates,5yearly,1980,184.431
440,estimates,5yearly,1985,190.169
440,estimates,5yearly,1990,216.671
440,estimates,5yearly,1995,219.501
440,estimates,5yearly,2000,211.639
440,estimates,5yearly,2005,226.126
440,estimates,5yearly,2010,203.716
440,constant_fertility,5yearly,2015,207.478
440,constant_mortality,5yearly,2015,216.642
440,high_variant,5yearly,2015,207.601
440,instant_replacement,5yearly,2015,207.665
440,low_variant,5yearly,2015,207.41
440,medium_variant,5yearly,2015,207.505
440,momentum,5yearly,2015,216.838
440,no_change,5yearly,2015,216.61
440,zero_migration,5yearly,2015,207.511
440,constant_fertility,5yearly,2020,205.565
440,constant_mortality,5yearly,2020,222.096
440,high_variant,5yearly,2020,205.786
440,instant_replacement,5yearly,2020,205.79
440,low_variant,5yearly,2020,205.462
440,medium_variant,5yearly,2020,205.625
440,momentum,5yearly,2020,222.76
440,no_change,5yearly,2020,222.022
440,zero_migration,5yearly,2020,206.018
440,constant_fertility,5yearly,2025,200.246
440,constant_mortality,5yearly,2025,221.472
440,high_variant,5yearly,2025,200.525
440,instant_replacement,5yearly,2025,200.485
440,low_variant,5yearly,2025,200.127
440,medium_variant,5yearly,2025,200.326
440,momentum,5yearly,2025,222.463
440,no_change,5yearly,2025,221.367
440,zero_migration,5yearly,2025,200.954
440,constant_fertility,5yearly,2030,194.892
440,constant_mortality,5yearly,2030,218.916
440,high_variant,5yearly,2030,195.188
440,instant_replacement,5yearly,2030,195.141
440,low_variant,5yearly,2030,194.763
440,medium_variant,5yearly,2030,194.974
440,momentum,5yearly,2030,220.321
440,no_change,5yearly,2030,218.797
440,zero_migration,5yearly,2030,195.869
440,constant_fertility,5yearly,2035,191.613
440,constant_mortality,5yearly,2035,217.542
440,high_variant,5yearly,2035,191.976
440,instant_replacement,5yearly,2035,191.944
440,low_variant,5yearly,2035,191.445
440,medium_variant,5yearly,2035,191.711
440,momentum,5yearly,2035,219.565
440,no_change,5yearly,2035,217.392
440,zero_migration,5yearly,2035,192.906
440,constant_fertility,5yearly,2040,190.444
440,constant_mortality,5yearly,2040,216.747
440,high_variant,5yearly,2040,190.959
440,instant_replacement,5yearly,2040,190.931
440,low_variant,5yearly,2040,190.215
440,medium_variant,5yearly,2040,190.581
440,momentum,5yearly,2040,219.605
440,no_change,5yearly,2040,216.511
440,zero_migration,5yearly,2040,192.149
440,constant_fertility,5yearly,2045,188.761
440,constant_mortality,5yearly,2045,213.114
440,high_variant,5yearly,2045,189.495
440,instant_replacement,5yearly,2045,189.451
440,low_variant,5yearly,2045,188.455
440,medium_variant,5yearly,2045,188.961
440,momentum,5yearly,2045,217.031
440,no_change,5yearly,2045,212.744
440,zero_migration,5yearly,2045,190.967
440,constant_fertility,5yearly,2050,183.279
440,constant_mortality,5yearly,2050,204.667
440,high_variant,5yearly,2050,184.273
440,instant_replacement,5yearly,2050,184.191
440,low_variant,5yearly,2050,182.882
440,medium_variant,5yearly,2050,183.553
440,momentum,5yearly,2050,209.891
440,no_change,5yearly,2050,204.115
440,zero_migration,5yearly,2050,186.081
440,constant_fertility,5yearly,2055,174.236
440,constant_mortality,5yearly,2055,192.982
440,high_variant,5yearly,2055,175.513
440,instant_replacement,5yearly,2055,175.393
440,low_variant,5yearly,2055,173.724
440,medium_variant,5yearly,2055,174.587
440,momentum,5yearly,2055,199.761
440,no_change,5yearly,2055,192.2
440,zero_migration,5yearly,2055,177.726
440,constant_fertility,5yearly,2060,164.314
440,constant_mortality,5yearly,2060,181.285
440,high_variant,5yearly,2060,165.948
440,instant_replacement,5yearly,2060,165.793
440,low_variant,5yearly,2060,163.648
440,medium_variant,5yearly,2060,164.759
440,momentum,5yearly,2060,189.953
440,no_change,5yearly,2060,180.191
440,zero_migration,5yearly,2060,168.645
440,constant_fertility,5yearly,2065,156.258
440,constant_mortality,5yearly,2065,172.032
440,high_variant,5yearly,2065,158.398
440,instant_replacement,5yearly,2065,158.217
440,low_variant,5yearly,2065,155.373
440,medium_variant,5yearly,2065,156.838
440,momentum,5yearly,2065,183.038
440,no_change,5yearly,2065,170.487
440,zero_migration,5yearly,2065,161.617
440,constant_fertility,5yearly,2070,150.926
440,constant_mortality,5yearly,2070,165.15
440,high_variant,5yearly,2070,153.793
440,instant_replacement,5yearly,2070,153.564
440,low_variant,5yearly,2070,149.749
440,medium_variant,5yearly,2070,151.705
440,momentum,5yearly,2070,178.961
440,no_change,5yearly,2070,162.961
440,zero_migration,5yearly,2070,157.534
440,constant_fertility,5yearly,2075,146.636
440,constant_mortality,5yearly,2075,158.221
440,high_variant,5yearly,2075,150.523
440,instant_replacement,5yearly,2075,150.224
440,low_variant,5yearly,2075,145.034
440,medium_variant,5yearly,2075,147.691
440,momentum,5yearly,2075,175.355
440,no_change,5yearly,2075,155.136
440,zero_migration,5yearly,2075,154.659
440,constant_fertility,5yearly,2080,140.919
440,constant_mortality,5yearly,2080,149.346
440,high_variant,5yearly,2080,146.215
440,instant_replacement,5yearly,2080,145.811
440,low_variant,5yearly,2080,138.736
440,medium_variant,5yearly,2080,142.355
440,momentum,5yearly,2080,170.122
440,no_change,5yearly,2080,145.098
440,zero_migration,5yearly,2080,150.441
440,constant_fertility,5yearly,2085,132.585
440,constant_mortality,5yearly,2085,140.108
440,high_variant,5yearly,2085,139.813
440,instant_replacement,5yearly,2085,139.27
440,low_variant,5yearly,2085,129.588
440,medium_variant,5yearly,2085,134.543
440,momentum,5yearly,2085,164.569
440,no_change,5yearly,2085,134.42
440,zero_migration,5yearly,2085,143.52
440,constant_fertility,5yearly,2090,123.572
440,constant_mortality,5yearly,2090,133.601
440,high_variant,5yearly,2090,133.598
440,instant_replacement,5yearly,2090,132.92
440,low_variant,5yearly,2090,119.375
440,medium_variant,5yearly,2090,126.285
440,momentum,5yearly,2090,162.153
440,no_change,5yearly,2090,126.181
440,zero_migration,5yearly,2090,135.855
440,constant_fertility,5yearly,2095,117.125
440,constant_mortality,5yearly,2095,130.482
440,high_variant,5yearly,2095,131.492
440,instant_replacement,5yearly,2095,130.719
440,low_variant,5yearly,2095,111.036
440,medium_variant,5yearly,2095,121.0
440,momentum,5yearly,2095,164.315
440,no_change,5yearly,2095,120.883
440,zero_migration,5yearly,2095,130.996
440,constant_fertility,5yearly,Regi,Lithuania
440,constant_mortality,5yearly,Regi,Lithuania
440,estimates,5yearly,Regi,Lithuania
440,high_variant,5yearly,Regi,Lithuania
440,instant_replacement,5yearly,Regi,Lithuania
440,low_variant,5yearly,Regi,Lithuania
440,medium_variant,5yearly,Regi,Lithuania
440,momentum,5yearly,Regi,Lithuania
440,no_change,5yearly,Regi,Lithuania
440,zero_migration,5yearly,Regi,Lithuania
