variant,region,year,gender,childdependencyratio2564
estimates,902,1950,male,136.154
estimates,902,1951,male,137.797
estimates,902,1952,male,139.695
estimates,902,1953,male,141.18
estimates,902,1954,male,142.031
estimates,902,1955,male,142.401
estimates,902,1956,male,144.266
estimates,902,1957,male,145.189
estimates,902,1958,male,145.731
estimates,902,1959,male,146.358
estimates,902,1960,male,147.24
estimates,902,1961,male,148.082
estimates,902,1962,male,149.46
estimates,902,1963,male,151.091
estimates,902,1964,male,152.585
estimates,902,1965,male,153.838
estimates,902,1966,male,156.086
estimates,902,1967,male,157.872
estimates,902,1968,male,159.297
estimates,902,1969,male,160.516
estimates,902,1970,male,161.545
estimates,902,1971,male,162.854
estimates,902,1972,male,163.77
estimates,902,1973,male,164.222
estimates,902,1974,male,164.03
estimates,902,1975,male,163.129
estimates,902,1976,male,162.071
estimates,902,1977,male,160.307
estimates,902,1978,male,158.115
estimates,902,1979,male,155.893
estimates,902,1980,male,153.879
estimates,902,1981,male,152.355
estimates,902,1982,male,151.075
estimates,902,1983,male,149.852
estimates,902,1984,male,148.443
estimates,902,1985,male,146.758
estimates,902,1986,male,145.58
estimates,902,1987,male,144.111
estimates,902,1988,male,142.389
estimates,902,1989,male,140.417
estimates,902,1990,male,138.187
estimates,902,1991,male,136.307
estimates,902,1992,male,133.928
estimates,902,1993,male,131.292
estimates,902,1994,male,128.686
estimates,902,1995,male,126.25
estimates,902,1996,male,123.794
estimates,902,1997,male,121.623
estimates,902,1998,male,119.625
estimates,902,1999,male,117.663
estimates,902,2000,male,115.711
estimates,902,2001,male,114.199
estimates,902,2002,male,112.688
estimates,902,2003,male,111.153
estimates,902,2004,male,109.581
estimates,902,2005,male,107.961
estimates,902,2006,male,106.53
estimates,902,2007,male,104.994
estimates,902,2008,male,103.368
estimates,902,2009,male,101.645
estimates,902,2010,male,99.84
estimates,902,2011,male,98.137
estimates,902,2012,male,96.342
estimates,902,2013,male,94.534
estimates,902,2014,male,92.809
estimates,902,2015,male,91.223
medium_variant,902,2015,male,91.223
medium_variant,902,2016,male,89.927
medium_variant,902,2017,male,88.707
medium_variant,902,2018,male,87.57
medium_variant,902,2019,male,86.522
medium_variant,902,2020,male,85.562
medium_variant,902,2021,male,84.807
medium_variant,902,2022,male,84.129
medium_variant,902,2023,male,83.487
medium_variant,902,2024,male,82.826
medium_variant,902,2025,male,82.123
medium_variant,902,2026,male,81.542
medium_variant,902,2027,male,80.914
medium_variant,902,2028,male,80.249
medium_variant,902,2029,male,79.562
medium_variant,902,2030,male,78.864
medium_variant,902,2031,male,78.3
