variant,region,year,gender,childdependencyratio2564
estimates,910,1950,male,174.142
estimates,910,1951,male,175.267
estimates,910,1952,male,175.907
estimates,910,1953,male,176.222
estimates,910,1954,male,176.286
estimates,910,1955,male,176.152
estimates,910,1956,male,177.288
estimates,910,1957,male,178.029
estimates,910,1958,male,178.496
estimates,910,1959,male,178.825
estimates,910,1960,male,179.113
estimates,910,1961,male,180.749
estimates,910,1962,male,182.159
estimates,910,1963,male,183.375
estimates,910,1964,male,184.393
estimates,910,1965,male,185.221
estimates,910,1966,male,187.164
estimates,910,1967,male,188.683
estimates,910,1968,male,189.873
estimates,910,1969,male,190.825
estimates,910,1970,male,191.597
estimates,910,1971,male,193.372
estimates,910,1972,male,194.827
estimates,910,1973,male,196.001
estimates,910,1974,male,196.919
estimates,910,1975,male,197.634
estimates,910,1976,male,198.628
estimates,910,1977,male,199.248
estimates,910,1978,male,199.608
estimates,910,1979,male,199.789
estimates,910,1980,male,199.83
estimates,910,1981,male,201.399
estimates,910,1982,male,202.63
estimates,910,1983,male,203.545
estimates,910,1984,male,204.178
estimates,910,1985,male,204.586
estimates,910,1986,male,205.999
estimates,910,1987,male,207.103
estimates,910,1988,male,207.935
estimates,910,1989,male,208.465
estimates,910,1990,male,208.653
estimates,910,1991,male,209.388
estimates,910,1992,male,209.663
estimates,910,1993,male,209.54
estimates,910,1994,male,209.17
estimates,910,1995,male,208.712
estimates,910,1996,male,209.75
estimates,910,1997,male,210.57
estimates,910,1998,male,211.19
estimates,910,1999,male,211.554
estimates,910,2000,male,211.621
estimates,910,2001,male,211.91
estimates,910,2002,male,211.74
estimates,910,2003,male,211.202
estimates,910,2004,male,210.413
estimates,910,2005,male,209.442
estimates,910,2006,male,208.164
estimates,910,2007,male,206.739
estimates,910,2008,male,205.197
estimates,910,2009,male,203.538
estimates,910,2010,male,201.789
estimates,910,2011,male,200.021
estimates,910,2012,male,198.062
estimates,910,2013,male,195.962
estimates,910,2014,male,193.778
estimates,910,2015,male,191.533
medium_variant,910,2015,male,191.533
medium_variant,910,2016,male,189.356
medium_variant,910,2017,male,187.077
medium_variant,910,2018,male,184.681
medium_variant,910,2019,male,182.133
medium_variant,910,2020,male,179.433
medium_variant,910,2021,male,176.899
medium_variant,910,2022,male,174.21
medium_variant,910,2023,male,171.42
medium_variant,910,2024,male,168.591
medium_variant,910,2025,male,165.761
medium_variant,910,2026,male,163.164
medium_variant,910,2027,male,160.531
medium_variant,910,2028,male,157.877
medium_variant,910,2029,male,155.212
medium_variant,910,2030,male,152.544
medium_variant,910,2031,male,150.077
medium_variant,910,2032,male,147.592
medium_variant,910,2033,male,145.11
medium_variant,910,2034,male,142.646
medium_variant,910,2035,male,140.213
medium_variant,910,2036,male,137.995
medium_variant,910,2037,male,135.777
medium_variant,910,2038,male,133.577
medium_variant,910,2039,male,131.409
medium_variant,910,2040,male,129.28
medium_variant,910,2041,male,127.347
medium_variant,910,2042,male,125.429
medium_variant,910,2043,male,123.53
medium_variant,910,2044,male,121.646
medium_variant,910,2045,male,119.778
medium_variant,910,2046,male,118.081
medium_variant,910,2047,male,116.379
medium_variant,910,2048,male,114.682
medium_variant,910,2049,male,113
medium_variant,910,2050,male,111.341
medium_variant,910,2051,male,109.838
medium_variant,910,2052,male,108.337
medium_variant,910,2053,male,106.841
medium_variant,910,2054,male,105.352
medium_variant,910,2055,male,103.872
medium_variant,910,2056,male,102.536
medium_variant,910,2057,male,101.195
medium_variant,910,2058,male,99.855
medium_variant,910,2059,male,98.523
medium_variant,910,2060,male,97.206
medium_variant,910,2061,male,96.024
medium_variant,910,2062,male,94.839
medium_variant,910,2063,male,93.659
medium_variant,910,2064,male,92.492
medium_variant,910,2065,male,91.343
medium_variant,910,2066,male,90.325
medium_variant,910,2067,male,89.309
medium_variant,910,2068,male,88.297
medium_variant,910,2069,male,87.29
medium_variant,910,2070,male,86.29
