variant,region,year,gender,childdependencyratio2564
estimates,927,1950,male,78.981
estimates,927,1951,male,79.858
estimates,927,1952,male,80.311
estimates,927,1953,male,80.83
estimates,927,1954,male,81.578
estimates,927,1955,male,82.506
estimates,927,1956,male,83.861
estimates,927,1957,male,85.656
estimates,927,1958,male,87.547
estimates,927,1959,male,89.221
estimates,927,1960,male,90.556
estimates,927,1961,male,92.598
estimates,927,1962,male,94.208
estimates,927,1963,male,95.433
estimates,927,1964,male,96.422
estimates,927,1965,male,97.251
estimates,927,1966,male,98.482
estimates,927,1967,male,99.443
estimates,927,1968,male,100.077
estimates,927,1969,male,100.262
estimates,927,1970,male,99.924
estimates,927,1971,male,99.168
estimates,927,1972,male,98.136
estimates,927,1973,male,96.859
estimates,927,1974,male,95.383
estimates,927,1975,male,93.754
estimates,927,1976,male,92.894
estimates,927,1977,male,91.612
estimates,927,1978,male,90.09
estimates,927,1979,male,88.568
estimates,927,1980,male,87.167
estimates,927,1981,male,85.348
estimates,927,1982,male,83.871
estimates,927,1983,male,82.549
estimates,927,1984,male,81.108
estimates,927,1985,male,79.472
estimates,927,1986,male,78.234
estimates,927,1987,male,76.7
estimates,927,1988,male,75.07
estimates,927,1989,male,73.603
estimates,927,1990,male,72.394
estimates,927,1991,male,71.305
estimates,927,1992,male,70.447
estimates,927,1993,male,69.732
estimates,927,1994,male,68.982
estimates,927,1995,male,68.113
estimates,927,1996,male,67.087
estimates,927,1997,male,65.942
estimates,927,1998,male,64.798
estimates,927,1999,male,63.821
estimates,927,2000,male,63.088
estimates,927,2001,male,62.681
estimates,927,2002,male,62.442
estimates,927,2003,male,62.292
estimates,927,2004,male,62.108
estimates,927,2005,male,61.83
estimates,927,2006,male,61.894
estimates,927,2007,male,61.804
estimates,927,2008,male,61.558
estimates,927,2009,male,61.139
estimates,927,2010,male,60.527
estimates,927,2011,male,60.219
estimates,927,2012,male,59.749
estimates,927,2013,male,59.233
estimates,927,2014,male,58.794
estimates,927,2015,male,58.455
medium_variant,927,2015,male,58.455
medium_variant,927,2016,male,58.08
medium_variant,927,2017,male,57.845
medium_variant,927,2018,male,57.705
medium_variant,927,2019,male,57.585
medium_variant,927,2020,male,57.45
medium_variant,927,2021,male,57.516
medium_variant,927,2022,male,57.546
medium_variant,927,2023,male,57.561
medium_variant,927,2024,male,57.604
medium_variant,927,2025,male,57.686
medium_variant,927,2026,male,57.838
medium_variant,927,2027,male,58.033
medium_variant,927,2028,male,58.225
medium_variant,927,2029,male,58.341
medium_variant,927,2030,male,58.344
medium_variant,927,2031,male,58.386
medium_variant,927,2032,male,58.313
medium_variant,927,2033,male,58.148
medium_variant,927,2034,male,57.931
medium_variant,927,2035,male,57.688
medium_variant,927,2036,male,57.519
medium_variant,927,2037,male,57.322
medium_variant,927,2038,male,57.099
medium_variant,927,2039,male,56.846
medium_variant,927,2040,male,56.563
medium_variant,927,2041,male,56.376
medium_variant,927,2042,male,56.162
medium_variant,927,2043,male,55.925
medium_variant,927,2044,male,55.669
medium_variant,927,2045,male,55.397
medium_variant,927,2046,male,55.212
medium_variant,927,2047,male,55.008
medium_variant,927,2048,male,54.803
medium_variant,927,2049,male,54.62
medium_variant,927,2050,male,54.469
medium_variant,927,2051,male,54.423
medium_variant,927,2052,male,54.403
medium_variant,927,2053,male,54.403
medium_variant,927,2054,male,54.409
medium_variant,927,2055,male,54.413
medium_variant,927,2056,male,54.48
medium_variant,927,2057,male,54.545
medium_variant,927,2058,male,54.602
medium_variant,927,2059,male,54.645
medium_variant,927,2060,male,54.669
medium_variant,927,2061,male,54.738
medium_variant,927,2062,male,54.787
medium_variant,927,2063,male,54.806
medium_variant,927,2064,male,54.783
medium_variant,927,2065,male,54.711
medium_variant,927,2066,male,54.653
medium_variant,927,2067,male,54.549
medium_variant,927,2068,male,54.405
medium_variant,927,2069,male,54.232
medium_variant,927,2070,male,54.035
medium_variant,927,2071,male,53.872
medium_variant,927,2072,male,53.689
medium_variant,927,2073,male,53.495
medium_variant,927,2074,male,53.304
medium_variant,927,2075,male,53.127
medium_variant,927,2076,male,53.015
medium_variant,927,2077,male,52.915
medium_variant,927,2078,male,52.825
medium_variant,927,2079,male,52.739
medium_variant,927,2080,male,52.652
medium_variant,927,2081,male,52.605
medium_variant,927,2082,male,52.559
medium_variant,927,2083,male,52.514
medium_variant,927,2084,male,52.475
medium_variant,927,2085,male,52.442
medium_variant,927,2086,male,52.45
medium_variant,927,2087,male,52.463
medium_variant,927,2088,male,52.475
medium_variant,927,2089,male,52.481
medium_variant,927,2090,male,52.476
medium_variant,927,2091,male,52.49
medium_variant,927,2092,male,52.494
medium_variant,927,2093,male,52.486
medium_variant,927,2094,male,52.463
medium_variant,927,2095,male,52.425
medium_variant,927,2096,male,52.4
medium_variant,927,2097,male,52.361
medium_variant,927,2098,male,52.307
medium_variant,927,2099,male,52.241
medium_variant,927,2100,male,52.165
estimates,927,1950,female,76.665
estimates,927,1951,female,77.344
estimates,927,1952,female,77.779
estimates,927,1953,female,78.413
estimates,927,1954,female,79.378
estimates,927,1955,female,80.608
estimates,927,1956,female,81.969
estimates,927,1957,female,83.734
estimates,927,1958,female,85.595
estimates,927,1959,female,87.273
estimates,927,1960,female,88.659
estimates,927,1961,female,90.556
estimates,927,1962,female,92.045
estimates,927,1963,female,93.184
estimates,927,1964,female,94.124
estimates,927,1965,female,94.946
estimates,927,1966,female,96.113
estimates,927,1967,female,97.099
estimates,927,1968,female,97.828
estimates,927,1969,female,98.129
estimates,927,1970,female,97.886
estimates,927,1971,female,97.109
estimates,927,1972,female,96.007
estimates,927,1973,female,94.646
estimates,927,1974,female,93.103
estimates,927,1975,female,91.424
estimates,927,1976,female,90.434
estimates,927,1977,female,89.024
estimates,927,1978,female,87.388
estimates,927,1979,female,85.775
estimates,927,1980,female,84.309
estimates,927,1981,female,82.486
estimates,927,1982,female,81.013
estimates,927,1983,female,79.704
estimates,927,1984,female,78.286
estimates,927,1985,female,76.682
estimates,927,1986,female,75.568
estimates,927,1987,female,74.116
estimates,927,1988,female,72.517
estimates,927,1989,female,71.022
estimates,927,1990,female,69.738
estimates,927,1991,female,68.64
estimates,927,1992,female,67.744
estimates,927,1993,female,66.965
estimates,927,1994,female,66.133
estimates,927,1995,female,65.162
estimates,927,1996,female,64.15
estimates,927,1997,female,62.986
estimates,927,1998,female,61.764
estimates,927,1999,female,60.643
estimates,927,2000,female,59.718
estimates,927,2001,female,59.21
estimates,927,2002,female,58.848
estimates,927,2003,female,58.572
estimates,927,2004,female,58.281
estimates,927,2005,female,57.918
estimates,927,2006,female,57.849
estimates,927,2007,female,57.657
estimates,927,2008,female,57.339
estimates,927,2009,female,56.887
estimates,927,2010,female,56.295
estimates,927,2011,female,56.078
estimates,927,2012,female,55.667
estimates,927,2013,female,55.15
estimates,927,2014,female,54.648
estimates,927,2015,female,54.214
medium_variant,927,2015,female,54.214
medium_variant,927,2016,female,53.973
medium_variant,927,2017,female,53.886
medium_variant,927,2018,female,53.895
medium_variant,927,2019,female,53.905
medium_variant,927,2020,female,53.87
medium_variant,927,2021,female,54.016
medium_variant,927,2022,female,54.104
medium_variant,927,2023,female,54.156
medium_variant,927,2024,female,54.223
medium_variant,927,2025,female,54.322
medium_variant,927,2026,female,54.519
medium_variant,927,2027,female,54.75
medium_variant,927,2028,female,54.97
medium_variant,927,2029,female,55.11
medium_variant,927,2030,female,55.135
medium_variant,927,2031,female,55.217
medium_variant,927,2032,female,55.186
medium_variant,927,2033,female,55.06
medium_variant,927,2034,female,54.879
