variant,region,year,gender,childdependencyratio2564
estimates,924,1950,male,70.395
estimates,924,1951,male,70.541
estimates,924,1952,male,70.288
estimates,924,1953,male,70.309
estimates,924,1954,male,70.687
estimates,924,1955,male,71.225
estimates,924,1956,male,71.21
estimates,924,1957,male,71.669
estimates,924,1958,male,72.247
estimates,924,1959,male,72.709
estimates,924,1960,male,73.04
estimates,924,1961,male,74.067
estimates,924,1962,male,74.834
estimates,924,1963,male,75.381
estimates,924,1964,male,75.815
estimates,924,1965,male,76.169
estimates,924,1966,male,76.908
estimates,924,1967,male,77.427
estimates,924,1968,male,77.736
estimates,924,1969,male,77.795
estimates,924,1970,male,77.581
estimates,924,1971,male,77.237
estimates,924,1972,male,76.634
estimates,924,1973,male,75.85
estimates,924,1974,male,75.021
estimates,924,1975,male,74.247
estimates,924,1976,male,73.752
estimates,924,1977,male,73.352
estimates,924,1978,male,72.982
estimates,924,1979,male,72.559
estimates,924,1980,male,72.036
estimates,924,1981,male,71.534
estimates,924,1982,male,71.033
estimates,924,1983,male,70.477
estimates,924,1984,male,69.772
estimates,924,1985,male,68.873
estimates,924,1986,male,68.026
estimates,924,1987,male,66.933
estimates,924,1988,male,65.73
estimates,924,1989,male,64.581
estimates,924,1990,male,63.556
estimates,924,1991,male,62.651
estimates,924,1992,male,61.824
estimates,924,1993,male,61.063
estimates,924,1994,male,60.34
estimates,924,1995,male,59.638
estimates,924,1996,male,59.02
estimates,924,1997,male,58.386
estimates,924,1998,male,57.756
estimates,924,1999,male,57.176
estimates,924,2000,male,56.672
estimates,924,2001,male,56.439
estimates,924,2002,male,56.284
estimates,924,2003,male,56.142
estimates,924,2004,male,55.944
estimates,924,2005,male,55.666
estimates,924,2006,male,55.559
estimates,924,2007,male,55.384
estimates,924,2008,male,55.138
estimates,924,2009,male,54.802
estimates,924,2010,male,54.367
estimates,924,2011,male,54.246
estimates,924,2012,male,53.945
estimates,924,2013,male,53.559
estimates,924,2014,male,53.209
estimates,924,2015,male,52.946
medium_variant,924,2015,male,52.946
medium_variant,924,2016,male,52.7
medium_variant,924,2017,male,52.582
medium_variant,924,2018,male,52.535
medium_variant,924,2019,male,52.474
medium_variant,924,2020,male,52.366
medium_variant,924,2021,male,52.447
medium_variant,924,2022,male,52.495
