variant,region,year,totaldeaths,gender
estimates,915,1950,146.757,male
estimates,915,1951,145.907,male
estimates,915,1952,144.325,male
estimates,915,1953,142.97,male
estimates,915,1954,141.832,male
estimates,915,1955,140.92,male
estimates,915,1956,140.22,male
estimates,915,1957,139.706,male
estimates,915,1958,139.345,male
estimates,915,1959,139.082,male
estimates,915,1960,138.849,male
estimates,915,1961,138.573,male
estimates,915,1962,138.178,male
estimates,915,1963,137.624,male
estimates,915,1964,136.905,male
estimates,915,1965,136.032,male
estimates,915,1966,135.069,male
estimates,915,1967,134.087,male
estimates,915,1968,133.178,male
estimates,915,1969,132.382,male
estimates,915,1970,131.711,male
estimates,915,1971,131.148,male
estimates,915,1972,130.675,male
estimates,915,1973,130.305,male
estimates,915,1974,130.083,male
estimates,915,1975,130.089,male
estimates,915,1976,130.429,male
estimates,915,1977,131.146,male
estimates,915,1978,132.246,male
estimates,915,1979,133.692,male
estimates,915,1980,135.405,male
estimates,915,1981,137.264,male
estimates,915,1982,139.144,male
estimates,915,1983,140.948,male
estimates,915,1984,142.626,male
estimates,915,1985,144.191,male
estimates,915,1986,145.69,male
estimates,915,1987,147.202,male
estimates,915,1988,148.781,male
estimates,915,1989,150.415,male
estimates,915,1990,152.07,male
estimates,915,1991,153.682,male
estimates,915,1992,155.192,male
estimates,915,1993,156.555,male
estimates,915,1994,157.761,male
estimates,915,1995,158.846,male
estimates,915,1996,159.841,male
estimates,915,1997,160.811,male
estimates,915,1998,161.788,male
estimates,915,1999,162.781,male
estimates,915,2000,163.758,male
estimates,915,2001,164.66,male
estimates,915,2002,165.447,male
estimates,915,2003,166.111,male
estimates,915,2004,166.672,male
estimates,915,2005,167.187,male
estimates,915,2006,167.718,male
estimates,915,2007,168.347,male
estimates,915,2008,169.124,male
estimates,915,2009,170.081,male
estimates,915,2010,171.223,male
estimates,915,2011,172.536,male
estimates,915,2012,173.974,male
estimates,915,2013,175.484,male
estimates,915,2014,177.06,male
estimates,915,2015,178.688,male
medium_variant,915,2015,178.688,male
medium_variant,915,2016,180.37,male
medium_variant,915,2017,182.103,male
medium_variant,915,2018,183.902,male
medium_variant,915,2019,185.749,male
medium_variant,915,2020,187.647,male
medium_variant,915,2021,189.586,male
medium_variant,915,2022,191.568,male
medium_variant,915,2023,193.578,male
medium_variant,915,2024,195.637,male
medium_variant,915,2025,197.731,male
medium_variant,915,2026,199.872,male
medium_variant,915,2027,202.072,male
medium_variant,915,2028,204.328,male
medium_variant,915,2029,206.643,male
medium_variant,915,2030,209.011,male
medium_variant,915,2031,211.434,male
medium_variant,915,2032,213.903,male
medium_variant,915,2033,216.412,male
medium_variant,915,2034,218.958,male
medium_variant,915,2035,221.527,male
medium_variant,915,2036,224.133,male
medium_variant,915,2037,226.769,male
medium_variant,915,2038,229.43,male
medium_variant,915,2039,232.116,male
medium_variant,915,2040,234.83,male
medium_variant,915,2041,237.561,male
medium_variant,915,2042,240.316,male
medium_variant,915,2043,243.086,male
medium_variant,915,2044,245.858,male
medium_variant,915,2045,248.621,male
medium_variant,915,2046,251.388,male
medium_variant,915,2047,254.134,male
medium_variant,915,2048,256.847,male
medium_variant,915,2049,259.518,male
medium_variant,915,2050,262.116,male
medium_variant,915,2051,264.64,male
medium_variant,915,2052,267.081,male
medium_variant,915,2053,269.423,male
medium_variant,915,2054,271.652,male
medium_variant,915,2055,273.756,male
medium_variant,915,2056,275.731,male
medium_variant,915,2057,277.577,male
medium_variant,915,2058,279.291,male
medium_variant,915,2059,280.863,male
medium_variant,915,2060,282.271,male
medium_variant,915,2061,283.497,male
