variant,region,year,totaldeaths,gender
estimates,911,1950,385.891,male
estimates,911,1951,386.653,male
estimates,911,1952,388.338,male
estimates,911,1953,390.348,male
estimates,911,1954,392.683,male
estimates,911,1955,395.34,male
estimates,911,1956,398.317,male
estimates,911,1957,401.6,male
estimates,911,1958,405.171,male
estimates,911,1959,408.997,male
estimates,911,1960,413.039,male
estimates,911,1961,417.248,male
estimates,911,1962,421.57,male
estimates,911,1963,425.957,male
estimates,911,1964,430.367,male
estimates,911,1965,434.726,male
estimates,911,1966,438.968,male
estimates,911,1967,443.116,male
estimates,911,1968,447.235,male
estimates,911,1969,451.409,male
estimates,911,1970,455.775,male
estimates,911,1971,460.492,male
estimates,911,1972,465.684,male
estimates,911,1973,471.448,male
estimates,911,1974,477.818,male
estimates,911,1975,484.766,male
estimates,911,1976,492.191,male
estimates,911,1977,499.969,male
estimates,911,1978,508.026,male
estimates,911,1979,516.38,male
estimates,911,1980,525.056,male
estimates,911,1981,534.1,male
estimates,911,1982,543.626,male
estimates,911,1983,553.759,male
estimates,911,1984,564.591,male
estimates,911,1985,576.203,male
estimates,911,1986,588.652,male
estimates,911,1987,601.954,male
estimates,911,1988,616.136,male
estimates,911,1989,631.249,male
estimates,911,1990,647.698,male
estimates,911,1991,665.974,male
estimates,911,1992,686.031,male
estimates,911,1993,707.444,male
estimates,911,1994,729.51,male
estimates,911,1995,751.101,male
estimates,911,1996,770.929,male
estimates,911,1997,787.992,male
estimates,911,1998,801.59,male
estimates,911,1999,811.413,male
estimates,911,2000,817.434,male
estimates,911,2001,820.025,male
estimates,911,2002,820.246,male
estimates,911,2003,819.137,male
estimates,911,2004,817.341,male
estimates,911,2005,815.402,male
estimates,911,2006,813.654,male
estimates,911,2007,812.193,male
estimates,911,2008,811.167,male
estimates,911,2009,810.876,male
estimates,911,2010,811.594,male
estimates,911,2011,813.47,male
estimates,911,2012,816.407,male
estimates,911,2013,820.278,male
estimates,911,2014,825.031,male
estimates,911,2015,830.558,male
medium_variant,911,2015,830.558,male
medium_variant,911,2016,836.709,male
medium_variant,911,2017,843.303,male
medium_variant,911,2018,850.177,male
medium_variant,911,2019,857.235,male
medium_variant,911,2020,864.415,male
medium_variant,911,2021,871.722,male
medium_variant,911,2022,879.232,male
medium_variant,911,2023,887.003,male
medium_variant,911,2024,895.039,male
medium_variant,911,2025,903.33,male
medium_variant,911,2026,911.858,male
medium_variant,911,2027,920.622,male
medium_variant,911,2028,929.632,male
medium_variant,911,2029,938.913,male
medium_variant,911,2030,948.483,male
medium_variant,911,2031,958.372,male
medium_variant,911,2032,968.606,male
medium_variant,911,2033,979.224,male
medium_variant,911,2034,990.258,male
medium_variant,911,2035,1001.723,male
medium_variant,911,2036,1013.634,male
medium_variant,911,2037,1025.979,male
medium_variant,911,2038,1038.777,male
medium_variant,911,2039,1052.05,male
medium_variant,911,2040,1065.818,male
medium_variant,911,2041,1080.096,male
medium_variant,911,2042,1094.898,male
medium_variant,911,2043,1110.245,male
medium_variant,911,2044,1126.159,male
medium_variant,911,2045,1142.655,male
medium_variant,911,2046,1159.735,male
medium_variant,911,2047,1177.404,male
medium_variant,911,2048,1195.679,male
medium_variant,911,2049,1214.582,male
medium_variant,911,2050,1234.139,male
medium_variant,911,2051,1254.369,male
medium_variant,911,2052,1275.291,male
medium_variant,911,2053,1296.922,male
medium_variant,911,2054,1319.287,male
medium_variant,911,2055,1342.398,male
medium_variant,911,2056,1366.26,male
medium_variant,911,2057,1390.869,male
medium_variant,911,2058,1416.229,male
medium_variant,911,2059,1442.347,male
medium_variant,911,2060,1469.236,male
medium_variant,911,2061,1496.913,male
medium_variant,911,2062,1525.382,male
medium_variant,911,2063,1554.637,male
medium_variant,911,2064,1584.671,male
medium_variant,911,2065,1615.48,male
medium_variant,911,2066,1647.063,male
medium_variant,911,2067,1679.393,male
medium_variant,911,2068,1712.452,male
medium_variant,911,2069,1746.216,male
medium_variant,911,2070,1780.648,male
medium_variant,911,2071,1815.714,male
medium_variant,911,2072,1851.399,male
medium_variant,911,2073,1887.713,male
medium_variant,911,2074,1924.671,male
medium_variant,911,2075,1962.34,male
medium_variant,911,2076,2000.8,male
medium_variant,911,2077,2040.096,male
medium_variant,911,2078,2080.237,male
medium_variant,911,2079,2121.187,male
medium_variant,911,2080,2162.891,male
medium_variant,911,2081,2205.279,male
medium_variant,911,2082,2248.238,male
medium_variant,911,2083,2291.653,male
medium_variant,911,2084,2335.439,male
medium_variant,911,2085,2379.556,male
medium_variant,911,2086,2424.001,male
medium_variant,911,2087,2468.785,male
medium_variant,911,2088,2513.869,male
medium_variant,911,2089,2559.17,male
medium_variant,911,2090,2604.593,male
medium_variant,911,2091,2650.05,male
medium_variant,911,2092,2695.471,male
medium_variant,911,2093,2740.795,male
