variant,region,year,totaldeaths,gender
estimates,901,1950,4659.821,male
estimates,901,1951,4641.1,male
estimates,901,1952,4606.256,male
estimates,901,1953,4576.607,male
estimates,901,1954,4552.156,male
estimates,901,1955,4532.97,male
estimates,901,1956,4519.31,male
estimates,901,1957,4511.418,male
estimates,901,1958,4509.777,male
estimates,901,1959,4515.362,male
estimates,901,1960,4529.141,male
estimates,901,1961,4551.933,male
estimates,901,1962,4584.207,male
estimates,901,1963,4625.624,male
estimates,901,1964,4674.857,male
estimates,901,1965,4729.872,male
estimates,901,1966,4788.273,male
estimates,901,1967,4847.464,male
estimates,901,1968,4905.146,male
estimates,901,1969,4959.778,male
estimates,901,1970,5010.334,male
estimates,901,1971,5056.723,male
estimates,901,1972,5100.176,male
estimates,901,1973,5141.824,male
estimates,901,1974,5182.005,male
estimates,901,1975,5221.639,male
estimates,901,1976,5261.81,male
estimates,901,1977,5302.789,male
estimates,901,1978,5344.236,male
estimates,901,1979,5385.35,male
estimates,901,1980,5423.122,male
estimates,901,1981,5453.723,male
estimates,901,1982,5475.609,male
estimates,901,1983,5489.332,male
estimates,901,1984,5497.271,male
estimates,901,1985,5505.215,male
estimates,901,1986,5520.534,male
estimates,901,1987,5548.739,male
estimates,901,1988,5592.723,male
estimates,901,1989,5652.287,male
estimates,901,1990,5724.228,male
estimates,901,1991,5802.847,male
estimates,901,1992,5880.613,male
estimates,901,1993,5951.512,male
estimates,901,1994,6012.81,male
estimates,901,1995,6063.953,male
estimates,901,1996,6106.664,male
estimates,901,1997,6144.672,male
estimates,901,1998,6180.586,male
estimates,901,1999,6214.513,male
estimates,901,2000,6245.351,male
estimates,901,2001,6271.213,male
estimates,901,2002,6290.361,male
estimates,901,2003,6301.944,male
estimates,901,2004,6306.256,male
estimates,901,2005,6303.353,male
estimates,901,2006,6293.586,male
estimates,901,2007,6279.183,male
estimates,901,2008,6263.115,male
estimates,901,2009,6248.316,male
estimates,901,2010,6238.814,male
estimates,901,2011,6238.543,male
estimates,901,2012,6249.265,male
estimates,901,2013,6271.646,male
estimates,901,2014,6305.607,male
estimates,901,2015,6349.656,male
medium_variant,901,2015,6349.656,male
medium_variant,901,2016,6401.048,male
medium_variant,901,2017,6455.844,male
medium_variant,901,2018,6510.688,male
medium_variant,901,2019,6563.829,male
medium_variant,901,2020,6614.281,male
medium_variant,901,2021,6662.119,male
medium_variant,901,2022,6708.834,male
medium_variant,901,2023,6755.639,male
medium_variant,901,2024,6802.742,male
medium_variant,901,2025,6850.399,male
medium_variant,901,2026,6898.816,male
medium_variant,901,2027,6948.001,male
medium_variant,901,2028,6997.883,male
medium_variant,901,2029,7048.399,male
medium_variant,901,2030,7099.601,male
medium_variant,901,2031,7151.531,male
medium_variant,901,2032,7203.93,male
medium_variant,901,2033,7256.342,male
medium_variant,901,2034,7308.27,male
medium_variant,901,2035,7359.15,male
medium_variant,901,2036,7408.473,male
medium_variant,901,2037,7455.812,male
medium_variant,901,2038,7500.711,male
medium_variant,901,2039,7542.78,male
medium_variant,901,2040,7581.674,male
medium_variant,901,2041,7617.268,male
medium_variant,901,2042,7649.747,male
medium_variant,901,2043,7679.314,male
medium_variant,901,2044,7706.025,male
medium_variant,901,2045,7730.02,male
medium_variant,901,2046,7751.471,male
medium_variant,901,2047,7770.551,male
medium_variant,901,2048,7787.358,male
medium_variant,901,2049,7801.939,male
medium_variant,901,2050,7814.257,male
medium_variant,901,2051,7824.206,male
medium_variant,901,2052,7831.645,male
medium_variant,901,2053,7836.44,male
medium_variant,901,2054,7838.548,male
medium_variant,901,2055,7837.918,male
medium_variant,901,2056,7834.479,male
medium_variant,901,2057,7828.329,male
medium_variant,901,2058,7819.573,male
medium_variant,901,2059,7808.355,male
medium_variant,901,2060,7794.642,male
medium_variant,901,2061,7778.359,male
medium_variant,901,2062,7759.656,male
medium_variant,901,2063,7738.891,male
medium_variant,901,2064,7716.507,male
medium_variant,901,2065,7693.069,male
medium_variant,901,2066,7669.113,male
medium_variant,901,2067,7645.067,male
medium_variant,901,2068,7621.301,male
medium_variant,901,2069,7598.12,male
medium_variant,901,2070,7575.626,male
medium_variant,901,2071,7553.745,male
medium_variant,901,2072,7532.166,male
medium_variant,901,2073,7510.653,male
medium_variant,901,2074,7489.189,male
medium_variant,901,2075,7467.812,male
medium_variant,901,2076,7446.621,male
medium_variant,901,2077,7425.676,male
medium_variant,901,2078,7405.035,male
medium_variant,901,2079,7384.661,male
medium_variant,901,2080,7364.454,male
medium_variant,901,2081,7344.262,male
medium_variant,901,2082,7323.979,male
medium_variant,901,2083,7303.579,male
medium_variant,901,2084,7283.118,male
medium_variant,901,2085,7262.562,male
medium_variant,901,2086,7241.884,male
medium_variant,901,2087,7221.286,male
medium_variant,901,2088,7201.094,male
medium_variant,901,2089,7181.673,male
medium_variant,901,2090,7163.429,male
medium_variant,901,2091,7146.746,male
medium_variant,901,2092,7131.947,male
medium_variant,901,2093,7119.277,male
medium_variant,901,2094,7108.957,male
