variant,region,year,totaldeaths,gender
estimates,1500,1950,2031.254,male
estimates,1500,1951,2023.204,male
estimates,1500,1952,2008.843,male
estimates,1500,1953,1997.962,male
estimates,1500,1954,1990.566,male
estimates,1500,1955,1986.634,male
estimates,1500,1956,1986.11,male
estimates,1500,1957,1988.87,male
estimates,1500,1958,1994.708,male
estimates,1500,1959,2003.282,male
estimates,1500,1960,2014.152,male
estimates,1500,1961,2026.833,male
estimates,1500,1962,2040.771,male
estimates,1500,1963,2055.475,male
estimates,1500,1964,2070.588,male
estimates,1500,1965,2085.878,male
estimates,1500,1966,2101.326,male
estimates,1500,1967,2117.196,male
estimates,1500,1968,2133.728,male
estimates,1500,1969,2150.965,male
estimates,1500,1970,2168.968,male
estimates,1500,1971,2187.774,male
estimates,1500,1972,2207.44,male
estimates,1500,1973,2228.027,male
estimates,1500,1974,2249.59,male
estimates,1500,1975,2272.268,male
estimates,1500,1976,2296.19,male
estimates,1500,1977,2321.358,male
estimates,1500,1978,2347.676,male
estimates,1500,1979,2375.022,male
estimates,1500,1980,2402.613,male
estimates,1500,1981,2429.467,male
estimates,1500,1982,2455.386,male
estimates,1500,1983,2480.841,male
estimates,1500,1984,2506.801,male
estimates,1500,1985,2535.844,male
estimates,1500,1986,2571.125,male
estimates,1500,1987,2614.277,male
estimates,1500,1988,2665.511,male
estimates,1500,1989,2723.688,male
estimates,1500,1990,2786.358,male
estimates,1500,1991,2850.137,male
estimates,1500,1992,2911,male
estimates,1500,1993,2965.525,male
estimates,1500,1994,3011.676,male
estimates,1500,1995,3048.446,male
estimates,1500,1996,3076.127,male
estimates,1500,1997,3096.612,male
estimates,1500,1998,3111.377,male
estimates,1500,1999,3120.616,male
estimates,1500,2000,3123.709,male
estimates,1500,2001,3119.67,male
estimates,1500,2002,3108.324,male
estimates,1500,2003,3090.287,male
estimates,1500,2004,3066.883,male
estimates,1500,2005,3039.682,male
estimates,1500,2006,3010.411,male
estimates,1500,2007,2981.067,male
estimates,1500,2008,2953.677,male
estimates,1500,2009,2929.938,male
estimates,1500,2010,2911.313,male
estimates,1500,2011,2898.631,male
estimates,1500,2012,2891.433,male
estimates,1500,2013,2889.232,male
estimates,1500,2014,2891.976,male
estimates,1500,2015,2899.463,male
medium_variant,1500,2015,2899.463,male
medium_variant,1500,2016,2911.302,male
medium_variant,1500,2017,2926.667,male
medium_variant,1500,2018,2944.743,male
medium_variant,1500,2019,2964.897,male
medium_variant,1500,2020,2986.543,male
medium_variant,1500,2021,3009.258,male
medium_variant,1500,2022,3033.006,male
medium_variant,1500,2023,3057.75,male
medium_variant,1500,2024,3083.378,male
medium_variant,1500,2025,3109.877,male
medium_variant,1500,2026,3137.382,male
medium_variant,1500,2027,3166.195,male
medium_variant,1500,2028,3196.607,male
medium_variant,1500,2029,3228.759,male
