variant,region,year,totaldeaths,gender
estimates,1502,1950,10477.85,male
estimates,1502,1951,10428.025,male
estimates,1502,1952,10349.362,male
estimates,1502,1953,10312.673,male
estimates,1502,1954,10317.952,male
estimates,1502,1955,10363.604,male
estimates,1502,1956,10444.121,male
estimates,1502,1957,10552.169,male
estimates,1502,1958,10673.523,male
estimates,1502,1959,10783.198,male
estimates,1502,1960,10852.982,male
estimates,1502,1961,10854.658,male
estimates,1502,1962,10762.719,male
estimates,1502,1963,10564.735,male
estimates,1502,1964,10266.348,male
estimates,1502,1965,9889.303,male
estimates,1502,1966,9468.313,male
estimates,1502,1967,9047.868,male
estimates,1502,1968,8664.922,male
estimates,1502,1969,8338.699,male
estimates,1502,1970,8077.215,male
estimates,1502,1971,7874.981,male
estimates,1502,1972,7711.266,male
estimates,1502,1973,7570.396,male
estimates,1502,1974,7450.442,male
estimates,1502,1975,7354.57,male
estimates,1502,1976,7289.156,male
estimates,1502,1977,7258.915,male
estimates,1502,1978,7264.406,male
estimates,1502,1979,7301.383,male
estimates,1502,1980,7361.595,male
estimates,1502,1981,7434.682,male
estimates,1502,1982,7510.999,male
estimates,1502,1983,7583.408,male
estimates,1502,1984,7648.649,male
estimates,1502,1985,7708.073,male
estimates,1502,1986,7767.116,male
estimates,1502,1987,7833.614,male
estimates,1502,1988,7912.679,male
estimates,1502,1989,8004.402,male
estimates,1502,1990,8107.377,male
estimates,1502,1991,8218.49,male
estimates,1502,1992,8332.113,male
estimates,1502,1993,8442.915,male
estimates,1502,1994,8547.501,male
estimates,1502,1995,8641.787,male
estimates,1502,1996,8722.625,male
estimates,1502,1997,8790.739,male
estimates,1502,1998,8848.163,male
estimates,1502,1999,8896.914,male
estimates,1502,2000,8941.093,male
estimates,1502,2001,8985.819,male
estimates,1502,2002,9035.64,male
estimates,1502,2003,9093.722,male
estimates,1502,2004,9161.302,male
estimates,1502,2005,9236.707,male
estimates,1502,2006,9316.134,male
estimates,1502,2007,9395.44,male
estimates,1502,2008,9472.474,male
estimates,1502,2009,9548.006,male
estimates,1502,2010,9624.884,male
estimates,1502,2011,9707.369,male
estimates,1502,2012,9799.914,male
estimates,1502,2013,9905.708,male
estimates,1502,2014,10025.831,male
estimates,1502,2015,10160.043,male
medium_variant,1502,2015,10160.043,male
medium_variant,1502,2016,10306.624,male
medium_variant,1502,2017,10462.08,male
medium_variant,1502,2018,10623.392,male
medium_variant,1502,2019,10789.151,male
medium_variant,1502,2020,10958.561,male
medium_variant,1502,2021,11131.57,male
medium_variant,1502,2022,11308.915,male
medium_variant,1502,2023,11490.992,male
medium_variant,1502,2024,11677.501,male
medium_variant,1502,2025,11868.249,male
medium_variant,1502,2026,12063.182,male
medium_variant,1502,2027,12262.027,male
medium_variant,1502,2028,12464.327,male
medium_variant,1502,2029,12669.503,male
medium_variant,1502,2030,12877.409,male
medium_variant,1502,2031,13088.141,male
medium_variant,1502,2032,13301.284,male
medium_variant,1502,2033,13515.93,male
medium_variant,1502,2034,13730.809,male
medium_variant,1502,2035,13944.771,male
medium_variant,1502,2036,14156.856,male
medium_variant,1502,2037,14365.971,male
medium_variant,1502,2038,14570.793,male
medium_variant,1502,2039,14769.897,male
medium_variant,1502,2040,14962.102,male
medium_variant,1502,2041,15146.708,male
medium_variant,1502,2042,15323.579,male
medium_variant,1502,2043,15492.419,male
medium_variant,1502,2044,15652.596,male
medium_variant,1502,2045,15803.466,male
medium_variant,1502,2046,15944.64,male
medium_variant,1502,2047,16076.296,male
medium_variant,1502,2048,16198.738,male
medium_variant,1502,2049,16312.153,male
medium_variant,1502,2050,16416.781,male
medium_variant,1502,2051,16512.926,male
medium_variant,1502,2052,16601.12,male
medium_variant,1502,2053,16681.958,male
medium_variant,1502,2054,16755.956,male
medium_variant,1502,2055,16823.439,male
medium_variant,1502,2056,16884.553,male
medium_variant,1502,2057,16939.387,male
medium_variant,1502,2058,16988.186,male
medium_variant,1502,2059,17031.405,male
medium_variant,1502,2060,17069.188,male
medium_variant,1502,2061,17101.522,male
medium_variant,1502,2062,17128.645,male
medium_variant,1502,2063,17151.074,male
medium_variant,1502,2064,17169.611,male
medium_variant,1502,2065,17185.351,male
medium_variant,1502,2066,17199.402,male
medium_variant,1502,2067,17212.357,male
medium_variant,1502,2068,17224.528,male
medium_variant,1502,2069,17235.983,male
medium_variant,1502,2070,17246.884,male
medium_variant,1502,2071,17257.204,male
medium_variant,1502,2072,17265.85,male
medium_variant,1502,2073,17271.364,male
medium_variant,1502,2074,17272.36,male
medium_variant,1502,2075,17267.025,male
medium_variant,1502,2076,17253.637,male
medium_variant,1502,2077,17231.208,male
medium_variant,1502,2078,17199.133,male
medium_variant,1502,2079,17157.078,male
medium_variant,1502,2080,17104.632,male
medium_variant,1502,2081,17041.773,male
medium_variant,1502,2082,16970.007,male
medium_variant,1502,2083,16891.323,male
medium_variant,1502,2084,16807.531,male
medium_variant,1502,2085,16720.182,male
medium_variant,1502,2086,16630.505,male
medium_variant,1502,2087,16539.907,male
medium_variant,1502,2088,16450.167,male
medium_variant,1502,2089,16363.329,male
medium_variant,1502,2090,16281.082,male
medium_variant,1502,2091,16204.613,male
medium_variant,1502,2092,16134.712,male
medium_variant,1502,2093,16071.854,male
medium_variant,1502,2094,16016.309,male
medium_variant,1502,2095,15968.281,male
medium_variant,1502,2096,15927.931,male
medium_variant,1502,2097,15895.237,male
medium_variant,1502,2098,15870.187,male
medium_variant,1502,2099,15852.783,male
estimates,1502,1950,9435.562,female
estimates,1502,1951,9361.675,female
estimates,1502,1952,9239.047,female
estimates,1502,1953,9166.714,female
estimates,1502,1954,9144.673,female
estimates,1502,1955,9171.21,female
estimates,1502,1956,9240.446,female
estimates,1502,1957,9344.552,female
estimates,1502,1958,9468.347,female
estimates,1502,1959,9585.14,female
estimates,1502,1960,9664.829,female
estimates,1502,1961,9677.307,female
estimates,1502,1962,9595.437,female
estimates,1502,1963,9406.048,female
estimates,1502,1964,9115.34,female
estimates,1502,1965,8748.25,female
estimates,1502,1966,8344.019,female
estimates,1502,1967,7950.182,female
estimates,1502,1968,7604.568,female
estimates,1502,1969,7324.883,female
estimates,1502,1970,7116.241,female
estimates,1502,1971,6969.012,female
estimates,1502,1972,6856.72,female
estimates,1502,1973,6758.26,female
estimates,1502,1974,6667.936,female
estimates,1502,1975,6583.669,female
estimates,1502,1976,6507.537,female
estimates,1502,1977,6445.764,female
estimates,1502,1978,6402.764,female
estimates,1502,1979,6378.619,female
estimates,1502,1980,6373.763,female
estimates,1502,1981,6388.219,female
estimates,1502,1982,6419.627,female
estimates,1502,1983,6464.705,female
estimates,1502,1984,6520.208,female
estimates,1502,1985,6582.476,female
estimates,1502,1986,6648.116,female
estimates,1502,1987,6714.703,female
estimates,1502,1988,6780.056,female
estimates,1502,1989,6842.268,female
estimates,1502,1990,6900.337,female
estimates,1502,1991,6954.507,female
estimates,1502,1992,7006.678,female
estimates,1502,1993,7058.426,female
estimates,1502,1994,7110.142,female
estimates,1502,1995,7162.241,female
estimates,1502,1996,7214.992,female
estimates,1502,1997,7268.376,female
estimates,1502,1998,7322.28,female
estimates,1502,1999,7376.682,female
estimates,1502,2000,7430.839,female
estimates,1502,2001,7483.742,female
estimates,1502,2002,7535.14,female
estimates,1502,2003,7585.451,female
estimates,1502,2004,7635.655,female
estimates,1502,2005,7687.064,female
estimates,1502,2006,7741.181,female
estimates,1502,2007,7799.771,female
estimates,1502,2008,7864.54,female
estimates,1502,2009,7936.835,female
estimates,1502,2010,8017.736,female
estimates,1502,2011,8107.773,female
estimates,1502,2012,8206.45,female
estimates,1502,2013,8313.251,female
estimates,1502,2014,8428.12,female
estimates,1502,2015,8550.786,female
medium_variant,1502,2015,8550.786,female
medium_variant,1502,2016,8680.838,female
medium_variant,1502,2017,8817.743,female
medium_variant,1502,2018,8961.085,female
medium_variant,1502,2019,9110.625,female
medium_variant,1502,2020,9266.237,female
medium_variant,1502,2021,9427.932,female
medium_variant,1502,2022,9595.957,female
medium_variant,1502,2023,9770.578,female
medium_variant,1502,2024,9951.903,female
medium_variant,1502,2025,10140.162,female
medium_variant,1502,2026,10335.6,female
medium_variant,1502,2027,10538.271,female
medium_variant,1502,2028,10748.13,female
medium_variant,1502,2029,10965.039,female
medium_variant,1502,2030,11189.37,female
medium_variant,1502,2031,11421.639,female
medium_variant,1502,2032,11661.455,female
medium_variant,1502,2033,11907.811,female
medium_variant,1502,2034,12159.341,female
medium_variant,1502,2035,12414.716,female
medium_variant,1502,2036,12672.698,female
medium_variant,1502,2037,12931.708,female
medium_variant,1502,2038,13189.939,female
medium_variant,1502,2039,13445.565,female
medium_variant,1502,2040,13697.293,female
medium_variant,1502,2041,13944.49,female
medium_variant,1502,2042,14186.976,female
