variant,region,year,totaldeaths,gender
estimates,923,1950,1342.057,male
estimates,923,1951,1321.764,male
estimates,923,1952,1282.364,male
estimates,923,1953,1245.32,male
estimates,923,1954,1210.634,male
estimates,923,1955,1178.357,male
estimates,923,1956,1148.673,male
estimates,923,1957,1121.827,male
estimates,923,1958,1098.279,male
estimates,923,1959,1078.857,male
estimates,923,1960,1064.492,male
estimates,923,1961,1056.107,male
estimates,923,1962,1054.518,male
estimates,923,1963,1060.114,male
estimates,923,1964,1072.667,male
estimates,923,1965,1091.513,male
estimates,923,1966,1115.595,male
estimates,923,1967,1143.401,male
estimates,923,1968,1173.572,male
estimates,923,1969,1205.259,male
estimates,923,1970,1238.132,male
estimates,923,1971,1272.373,male
estimates,923,1972,1308.392,male
estimates,923,1973,1346.242,male
estimates,923,1974,1385.419,male
estimates,923,1975,1425.807,male
estimates,923,1976,1467.449,male
estimates,923,1977,1509.71,male
estimates,923,1978,1551.44,male
estimates,923,1979,1591.204,male
estimates,923,1980,1625.662,male
estimates,923,1981,1651.061,male
estimates,923,1982,1666.405,male
estimates,923,1983,1672.641,male
estimates,923,1984,1672.15,male
estimates,923,1985,1670.458,male
estimates,923,1986,1674.575,male
estimates,923,1987,1689.917,male
estimates,923,1988,1719.539,male
estimates,923,1989,1763.622,male
estimates,923,1990,1819.584,male
estimates,923,1991,1882.462,male
estimates,923,1992,1945.365,male
estimates,923,1993,2002.76,male
estimates,923,1994,2052.179,male
estimates,923,1995,2093.253,male
estimates,923,1996,2127.68,male
estimates,923,1997,2158.642,male
estimates,923,1998,2188.106,male
estimates,923,1999,2215.685,male
estimates,923,2000,2240.04,male
estimates,923,2001,2259.193,male
estimates,923,2002,2271.055,male
estimates,923,2003,2274.102,male
estimates,923,2004,2267.792,male
estimates,923,2005,2250.923,male
estimates,923,2006,2222.591,male
estimates,923,2007,2184.493,male
estimates,923,2008,2139.446,male
estimates,923,2009,2090.503,male
estimates,923,2010,2042.199,male
estimates,923,2011,1999.338,male
