variant,region,year,totaldeaths,gender
estimates,1501,1950,10332.298,male
estimates,1501,1951,10299.344,male
estimates,1501,1952,10236.126,male
estimates,1501,1953,10178.269,male
estimates,1501,1954,10125.777,male
estimates,1501,1955,10078.573,male
estimates,1501,1956,10036.431,male
estimates,1501,1957,9999.138,male
estimates,1501,1958,9966.226,male
estimates,1501,1959,9936.817,male
estimates,1501,1960,9910.031,male
estimates,1501,1961,9885.12,male
estimates,1501,1962,9861.654,male
estimates,1501,1963,9839.971,male
estimates,1501,1964,9821.307,male
estimates,1501,1965,9809.018,male
estimates,1501,1966,9807.267,male
estimates,1501,1967,9818.333,male
estimates,1501,1968,9842.616,male
estimates,1501,1969,9878.727,male
estimates,1501,1970,9923.144,male
estimates,1501,1971,9970.946,male
estimates,1501,1972,10016.948,male
estimates,1501,1973,10057.184,male
estimates,1501,1974,10089.861,male
estimates,1501,1975,10114.302,male
estimates,1501,1976,10131.461,male
estimates,1501,1977,10144.982,male
estimates,1501,1978,10158.377,male
estimates,1501,1979,10173.603,male
estimates,1501,1980,10193.019,male
estimates,1501,1981,10218.608,male
estimates,1501,1982,10250.753,male
estimates,1501,1983,10289.283,male
estimates,1501,1984,10333.907,male
estimates,1501,1985,10383.553,male
estimates,1501,1986,10436.548,male
estimates,1501,1987,10490.709,male
estimates,1501,1988,10544.25,male
estimates,1501,1989,10596.211,male
estimates,1501,1990,10645.939,male
estimates,1501,1991,10693.373,male
estimates,1501,1992,10739.522,male
estimates,1501,1993,10785.427,male
estimates,1501,1994,10831.642,male
estimates,1501,1995,10879.535,male
estimates,1501,1996,10930.632,male
estimates,1501,1997,10985.34,male
estimates,1501,1998,11043.229,male
estimates,1501,1999,11103.285,male
estimates,1501,2000,11162.79,male
estimates,1501,2001,11218.31,male
estimates,1501,2002,11267.617,male
estimates,1501,2003,11309.896,male
estimates,1501,2004,11345.801,male
estimates,1501,2005,11376.678,male
estimates,1501,2006,11404.703,male
estimates,1501,2007,11433.897,male
estimates,1501,2008,11468.399,male
estimates,1501,2009,11511.39,male
estimates,1501,2010,11566.127,male
estimates,1501,2011,11634.964,male
estimates,1501,2012,11718.039,male
estimates,1501,2013,11815.1,male
estimates,1501,2014,11926.233,male
estimates,1501,2015,12050.714,male
medium_variant,1501,2015,12050.714,male
medium_variant,1501,2016,12187.084,male
medium_variant,1501,2017,12333.116,male
medium_variant,1501,2018,12486.901,male
medium_variant,1501,2019,12647.444,male
medium_variant,1501,2020,12814.41,male
medium_variant,1501,2021,12988.106,male
medium_variant,1501,2022,13169.259,male
medium_variant,1501,2023,13358.203,male
medium_variant,1501,2024,13554.561,male
medium_variant,1501,2025,13757.837,male
medium_variant,1501,2026,13967.481,male
medium_variant,1501,2027,14182.846,male
medium_variant,1501,2028,14403.309,male
medium_variant,1501,2029,14628.351,male
medium_variant,1501,2030,14857.894,male
medium_variant,1501,2031,15092.158,male
medium_variant,1501,2032,15331.286,male
medium_variant,1501,2033,15575.054,male
medium_variant,1501,2034,15822.825,male
medium_variant,1501,2035,16073.776,male
medium_variant,1501,2036,16327.094,male
medium_variant,1501,2037,16582.031,male
medium_variant,1501,2038,16837.949,male
medium_variant,1501,2039,17094.365,male
medium_variant,1501,2040,17351.145,male
medium_variant,1501,2041,17608.502,male
medium_variant,1501,2042,17866.902,male
medium_variant,1501,2043,18126.57,male
medium_variant,1501,2044,18387.362,male
medium_variant,1501,2045,18648.971,male
medium_variant,1501,2046,18911.042,male
medium_variant,1501,2047,19173.216,male
medium_variant,1501,2048,19435.222,male
medium_variant,1501,2049,19696.908,male
medium_variant,1501,2050,19958.41,male
medium_variant,1501,2051,20220.038,male
medium_variant,1501,2052,20482.042,male
medium_variant,1501,2053,20744.452,male
medium_variant,1501,2054,21007.036,male
medium_variant,1501,2055,21269.449,male
