variant,region,year,totaldeaths,gender
estimates,941,1950,3029.172,male
estimates,941,1951,3023.641,male
estimates,941,1952,3014.45,male
estimates,941,1953,3009.013,male
estimates,941,1954,3007.332,male
estimates,941,1955,3009.351,male
estimates,941,1956,3014.893,male
estimates,941,1957,3023.76,male
estimates,941,1958,3035.55,male
estimates,941,1959,3049.534,male
estimates,941,1960,3064.923,male
estimates,941,1961,3081.003,male
estimates,941,1962,3097.229,male
estimates,941,1963,3113.592,male
estimates,941,1964,3130.721,male
estimates,941,1965,3150.428,male
estimates,941,1966,3175.086,male
estimates,941,1967,3206.316,male
estimates,941,1968,3244.789,male
estimates,941,1969,3290.116,male
estimates,941,1970,3341.619,male
estimates,941,1971,3398.042,male
estimates,941,1972,3456.679,male
estimates,941,1973,3514.551,male
estimates,941,1974,3569.22,male
estimates,941,1975,3617.344,male
estimates,941,1976,3655.862,male
estimates,941,1977,3684.304,male
estimates,941,1978,3703.31,male
estimates,941,1979,3714.035,male
estimates,941,1980,3718.58,male
estimates,941,1981,3719.866,male
estimates,941,1982,3721.753,male
estimates,941,1983,3727.861,male
estimates,941,1984,3740.672,male
estimates,941,1985,3763.378,male
estimates,941,1986,3798.448,male
estimates,941,1987,3844.687,male
estimates,941,1988,3899.634,male
estimates,941,1989,3960.705,male
estimates,941,1990,4023.586,male
estimates,941,1991,4083.252,male
estimates,941,1992,4135.417,male
estimates,941,1993,4176.942,male
estimates,941,1994,4206.267,male
estimates,941,1995,4223.728,male
estimates,941,1996,4231.474,male
estimates,941,1997,4233.363,male
estimates,941,1998,4232.321,male
estimates,941,1999,4229.131,male
estimates,941,2000,4223.011,male
estimates,941,2001,4212.084,male
estimates,941,2002,4194.741,male
estimates,941,2003,4170.572,male
estimates,941,2004,4140.727,male
estimates,941,2005,4106.92,male
estimates,941,2006,4071.331,male
estimates,941,2007,4036.751,male
estimates,941,2008,4005.879,male
estimates,941,2009,3980.712,male
estimates,941,2010,3962.96,male
estimates,941,2011,3953.543,male
estimates,941,2012,3951.748,male
estimates,941,2013,3956.796,male
estimates,941,2014,3968.462,male
estimates,941,2015,3986.278,male
medium_variant,941,2015,3986.278,male
medium_variant,941,2016,4009.585,male
medium_variant,941,2017,4037.347,male
medium_variant,941,2018,4068.583,male
medium_variant,941,2019,4102.575,male
medium_variant,941,2020,4138.767,male
medium_variant,941,2021,4176.89,male
medium_variant,941,2022,4217.102,male
medium_variant,941,2023,4259.493,male
medium_variant,941,2024,4303.943,male
medium_variant,941,2025,4350.371,male
medium_variant,941,2026,4398.806,male
medium_variant,941,2027,4449.384,male
medium_variant,941,2028,4502.266,male
medium_variant,941,2029,4557.508,male
medium_variant,941,2030,4615.172,male
medium_variant,941,2031,4675.285,male
medium_variant,941,2032,4737.887,male
medium_variant,941,2033,4803.018,male
medium_variant,941,2034,4870.736,male
medium_variant,941,2035,4941.069,male
medium_variant,941,2036,5014.058,male
medium_variant,941,2037,5089.69,male
medium_variant,941,2038,5167.998,male
medium_variant,941,2039,5249.025,male
medium_variant,941,2040,5332.812,male
medium_variant,941,2041,5419.375,male
medium_variant,941,2042,5508.746,male
medium_variant,941,2043,5600.937,male
medium_variant,941,2044,5695.998,male
medium_variant,941,2045,5793.964,male
medium_variant,941,2046,5894.866,male
medium_variant,941,2047,5998.711,male
medium_variant,941,2048,6105.489,male
medium_variant,941,2049,6215.207,male
medium_variant,941,2050,6327.879,male
medium_variant,941,2051,6443.496,male
medium_variant,941,2052,6562.036,male
medium_variant,941,2053,6683.453,male
medium_variant,941,2054,6807.688,male
medium_variant,941,2055,6934.708,male
medium_variant,941,2056,7064.468,male
medium_variant,941,2057,7196.932,male
medium_variant,941,2058,7332.036,male
medium_variant,941,2059,7469.723,male
medium_variant,941,2060,7609.955,male
medium_variant,941,2061,7752.722,male
medium_variant,941,2062,7898.022,male
medium_variant,941,2063,8045.798,male
medium_variant,941,2064,8195.97,male
medium_variant,941,2065,8348.498,male
medium_variant,941,2066,8503.36,male
medium_variant,941,2067,8660.494,male
