variant,region,year,totaldeaths,gender
estimates,926,1950,823.124,male
estimates,926,1951,826.858,male
estimates,926,1952,834.272,male
estimates,926,1953,841.574,male
estimates,926,1954,848.766,male
estimates,926,1955,855.858,male
estimates,926,1956,862.898,male
estimates,926,1957,869.931,male
estimates,926,1958,877.037,male
estimates,926,1959,884.392,male
estimates,926,1960,892.164,male
estimates,926,1961,900.494,male
estimates,926,1962,909.46,male
estimates,926,1963,918.989,male
estimates,926,1964,928.83,male
estimates,926,1965,938.555,male
estimates,926,1966,947.657,male
estimates,926,1967,955.67,male
estimates,926,1968,962.231,male
estimates,926,1969,967.161,male
estimates,926,1970,970.408,male
estimates,926,1971,972.105,male
estimates,926,1972,972.619,male
estimates,926,1973,972.289,male
estimates,926,1974,971.268,male
estimates,926,1975,969.669,male
estimates,926,1976,967.543,male
estimates,926,1977,964.871,male
estimates,926,1978,961.654,male
estimates,926,1979,957.947,male
estimates,926,1980,953.715,male
estimates,926,1981,948.875,male
estimates,926,1982,943.428,male
estimates,926,1983,937.476,male
estimates,926,1984,931.191,male
estimates,926,1985,924.832,male
estimates,926,1986,918.672,male
estimates,926,1987,912.927,male
estimates,926,1988,907.762,male
estimates,926,1989,903.258,male
estimates,926,1990,899.445,male
estimates,926,1991,896.252,male
estimates,926,1992,893.47,male
estimates,926,1993,890.906,male
estimates,926,1994,888.439,male
estimates,926,1995,885.916,male
estimates,926,1996,883.182,male
estimates,926,1997,880.237,male
estimates,926,1998,877.138,male
estimates,926,1999,873.982,male
estimates,926,2000,870.854,male
estimates,926,2001,867.856,male
estimates,926,2002,865.21,male
estimates,926,2003,863.188,male
estimates,926,2004,862.043,male
estimates,926,2005,862.138,male
estimates,926,2006,863.815,male
estimates,926,2007,867.151,male
estimates,926,2008,872.105,male
estimates,926,2009,878.571,male
estimates,926,2010,886.321,male
estimates,926,2011,895.028,male
estimates,926,2012,904.279,male
estimates,926,2013,913.702,male
estimates,926,2014,923.065,male
estimates,926,2015,932.262,male
medium_variant,926,2015,932.262,male
medium_variant,926,2016,941.32,male
medium_variant,926,2017,950.394,male
medium_variant,926,2018,959.557,male
medium_variant,926,2019,968.748,male
medium_variant,926,2020,977.843,male
medium_variant,926,2021,986.703,male
medium_variant,926,2022,995.242,male
medium_variant,926,2023,1003.419,male
medium_variant,926,2024,1011.235,male
medium_variant,926,2025,1018.718,male
medium_variant,926,2026,1025.935,male
medium_variant,926,2027,1033.026,male
medium_variant,926,2028,1040.14,male
medium_variant,926,2029,1047.391,male
medium_variant,926,2030,1054.891,male
medium_variant,926,2031,1062.729,male
medium_variant,926,2032,1070.919,male
medium_variant,926,2033,1079.469,male
medium_variant,926,2034,1088.398,male
medium_variant,926,2035,1097.722,male
medium_variant,926,2036,1107.443,male
medium_variant,926,2037,1117.49,male
medium_variant,926,2038,1127.764,male
medium_variant,926,2039,1138.18,male
medium_variant,926,2040,1148.694,male
medium_variant,926,2041,1159.291,male
medium_variant,926,2042,1169.898,male
medium_variant,926,2043,1180.396,male
medium_variant,926,2044,1190.625,male
medium_variant,926,2045,1200.464,male
medium_variant,926,2046,1209.819,male
medium_variant,926,2047,1218.587,male
medium_variant,926,2048,1226.617,male
medium_variant,926,2049,1233.726,male
medium_variant,926,2050,1239.74,male
medium_variant,926,2051,1244.522,male
medium_variant,926,2052,1248.025,male
medium_variant,926,2053,1250.2,male
medium_variant,926,2054,1250.987,male
medium_variant,926,2055,1250.268,male
medium_variant,926,2056,1247.951,male
medium_variant,926,2057,1244.122,male
medium_variant,926,2058,1238.956,male
medium_variant,926,2059,1232.647,male
medium_variant,926,2060,1225.361,male
medium_variant,926,2061,1217.252,male
medium_variant,926,2062,1208.565,male
medium_variant,926,2063,1199.615,male
medium_variant,926,2064,1190.722,male
medium_variant,926,2065,1182.212,male
medium_variant,926,2066,1174.32,male
medium_variant,926,2067,1167.141,male
medium_variant,926,2068,1160.767,male
medium_variant,926,2069,1155.314,male
medium_variant,926,2070,1150.897,male
medium_variant,926,2071,1147.568,male
medium_variant,926,2072,1145.174,male
medium_variant,926,2073,1143.524,male
medium_variant,926,2074,1142.457,male
medium_variant,926,2075,1141.818,male
medium_variant,926,2076,1141.465,male
medium_variant,926,2077,1141.226,male
medium_variant,926,2078,1140.915,male
medium_variant,926,2079,1140.333,male
medium_variant,926,2080,1139.283,male
medium_variant,926,2081,1137.621,male
medium_variant,926,2082,1135.343,male
medium_variant,926,2083,1132.477,male
medium_variant,926,2084,1129.031,male
medium_variant,926,2085,1125.036,male
medium_variant,926,2086,1120.553,male
medium_variant,926,2087,1115.731,male
medium_variant,926,2088,1110.734,male
medium_variant,926,2089,1105.686,male
medium_variant,926,2090,1100.697,male
medium_variant,926,2091,1095.847,male
medium_variant,926,2092,1091.193,male
medium_variant,926,2093,1086.768,male
medium_variant,926,2094,1082.598,male
medium_variant,926,2095,1078.696,male
medium_variant,926,2096,1075.076,male
medium_variant,926,2097,1071.735,male
medium_variant,926,2098,1068.676,male
medium_variant,926,2099,1065.893,male
estimates,926,1950,822.001,female
estimates,926,1951,820.733,female
estimates,926,1952,818.741,female
estimates,926,1953,817.828,female
estimates,926,1954,817.994,female
estimates,926,1955,819.248,female
estimates,926,1956,821.615,female
estimates,926,1957,825.095,female
estimates,926,1958,829.712,female
estimates,926,1959,835.518,female
estimates,926,1960,842.547,female
estimates,926,1961,850.784,female
estimates,926,1962,860.15,female
estimates,926,1963,870.44,female
estimates,926,1964,881.338,female
estimates,926,1965,892.488,female
estimates,926,1966,903.545,female
estimates,926,1967,914.163,female
estimates,926,1968,923.987,female
estimates,926,1969,932.707,female
estimates,926,1970,939.97,female
estimates,926,1971,945.536,female
estimates,926,1972,949.518,female
estimates,926,1973,952.115,female
estimates,926,1974,953.495,female
estimates,926,1975,953.975,female
estimates,926,1976,953.946,female
estimates,926,1977,953.763,female
estimates,926,1978,953.688,female
estimates,926,1979,953.828,female
estimates,926,1980,954.152,female
estimates,926,1981,954.46,female
estimates,926,1982,954.459,female
estimates,926,1983,953.929,female
estimates,926,1984,952.823,female
estimates,926,1985,951.149,female
estimates,926,1986,948.96,female
estimates,926,1987,946.428,female
estimates,926,1988,943.722,female
estimates,926,1989,940.957,female
estimates,926,1990,938.269,female
