variant,region,year,totaldeaths,gender
estimates,5501,1950,7138.465,male
estimates,5501,1951,7105.94,male
estimates,5501,1952,7043.134,male
estimates,5501,1953,6984.837,male
estimates,5501,1954,6931.043,male
estimates,5501,1955,6881.709,male
estimates,5501,1956,6836.692,male
estimates,5501,1957,6795.816,male
estimates,5501,1958,6758.73,male
estimates,5501,1959,6724.808,male
estimates,5501,1960,6693.365,male
estimates,5501,1961,6663.739,male
estimates,5501,1962,6635.387,male
estimates,5501,1963,6608.142,male
estimates,5501,1964,6582.355,male
estimates,5501,1965,6559.647,male
estimates,5501,1966,6542.219,male
estimates,5501,1967,6531.282,male
estimates,5501,1968,6526.926,male
estimates,5501,1969,6528.129,male
estimates,5501,1970,6531.359,male
estimates,5501,1971,6531.968,male
estimates,5501,1972,6527.094,male
estimates,5501,1973,6515.988,male
estimates,5501,1974,6500.11,male
estimates,5501,1975,6484.807,male
estimates,5501,1976,6477.469,male
estimates,5501,1977,6483.708,male
estimates,5501,1978,6506.141,male
estimates,5501,1979,6543.786,male
estimates,5501,1980,6592.742,male
estimates,5501,1981,6646.716,male
estimates,5501,1982,6697.542,male
estimates,5501,1983,6738.374,male
estimates,5501,1984,6765.608,male
estimates,5501,1985,6776.424,male
estimates,5501,1986,6770.096,male
estimates,5501,1987,6750.371,male
estimates,5501,1988,6721.418,male
estimates,5501,1989,6685.858,male
estimates,5501,1990,6646.824,male
estimates,5501,1991,6607.406,male
estimates,5501,1992,6570.153,male
estimates,5501,1993,6537.369,male
estimates,5501,1994,6510.937,male
estimates,5501,1995,6492.027,male
estimates,5501,1996,6480.702,male
estimates,5501,1997,6475.314,male
estimates,5501,1998,6474.384,male
estimates,5501,1999,6477.422,male
estimates,5501,2000,6483.81,male
estimates,5501,2001,6492.958,male
estimates,5501,2002,6504.528,male
estimates,5501,2003,6518.285,male
estimates,5501,2004,6534.089,male
estimates,5501,2005,6551.459,male
estimates,5501,2006,6569.956,male
estimates,5501,2007,6590.097,male
estimates,5501,2008,6612.888,male
estimates,5501,2009,6639.51,male
estimates,5501,2010,6671.766,male
estimates,5501,2011,6711.594,male
estimates,5501,2012,6760.29,male
estimates,5501,2013,6818.66,male
estimates,5501,2014,6886.995,male
estimates,5501,2015,6964.998,male
medium_variant,5501,2015,6964.998,male
medium_variant,5501,2016,7051.744,male
medium_variant,5501,2017,7145.517,male
medium_variant,5501,2018,7244.806,male
medium_variant,5501,2019,7348.811,male
medium_variant,5501,2020,7457.174,male
medium_variant,5501,2021,7569.978,male
medium_variant,5501,2022,7687.572,male
medium_variant,5501,2023,7810.01,male
medium_variant,5501,2024,7936.866,male
medium_variant,5501,2025,8067.602,male
medium_variant,5501,2026,8201.68,male
medium_variant,5501,2027,8338.67,male
medium_variant,5501,2028,8478.192,male
medium_variant,5501,2029,8619.963,male
medium_variant,5501,2030,8764.036,male
medium_variant,5501,2031,8910.72,male
medium_variant,5501,2032,9060.321,male
medium_variant,5501,2033,9212.882,male
medium_variant,5501,2034,9368.111,male
medium_variant,5501,2035,9525.587,male
medium_variant,5501,2036,9684.812,male
medium_variant,5501,2037,9845.241,male
medium_variant,5501,2038,10006.378,male
medium_variant,5501,2039,10167.861,male
medium_variant,5501,2040,10329.545,male
medium_variant,5501,2041,10491.493,male
medium_variant,5501,2042,10653.933,male
medium_variant,5501,2043,10816.947,male
medium_variant,5501,2044,10980.392,male
medium_variant,5501,2045,11144.109,male
medium_variant,5501,2046,11307.93,male
medium_variant,5501,2047,11471.661,male
medium_variant,5501,2048,11635.094,male
medium_variant,5501,2049,11798.041,male
medium_variant,5501,2050,11960.502,male
medium_variant,5501,2051,12122.582,male
medium_variant,5501,2052,12284.295,male
medium_variant,5501,2053,12445.483,male
medium_variant,5501,2054,12605.82,male
medium_variant,5501,2055,12764.887,male
medium_variant,5501,2056,12922.259,male
medium_variant,5501,2057,13077.572,male
medium_variant,5501,2058,13230.511,male
medium_variant,5501,2059,13380.843,male
medium_variant,5501,2060,13528.874,male
medium_variant,5501,2061,13675.2,male
medium_variant,5501,2062,13820.038,male
medium_variant,5501,2063,13963.101,male
medium_variant,5501,2064,14103.628,male
medium_variant,5501,2065,14240.495,male
medium_variant,5501,2066,14372.424,male
medium_variant,5501,2067,14498.24,male
medium_variant,5501,2068,14616.957,male
medium_variant,5501,2069,14727.939,male
medium_variant,5501,2070,14830.948,male
medium_variant,5501,2071,14926.231,male
medium_variant,5501,2072,15014.577,male
medium_variant,5501,2073,15096.59,male
medium_variant,5501,2074,15172.387,male
medium_variant,5501,2075,15242.068,male
medium_variant,5501,2076,15305.669,male
medium_variant,5501,2077,15362.992,male
medium_variant,5501,2078,15413.789,male
medium_variant,5501,2079,15457.859,male
medium_variant,5501,2080,15494.605,male
medium_variant,5501,2081,15523.319,male
medium_variant,5501,2082,15543.858,male
medium_variant,5501,2083,15556.48,male
medium_variant,5501,2084,15561.763,male
medium_variant,5501,2085,15560.733,male
medium_variant,5501,2086,15554.64,male
medium_variant,5501,2087,15544.601,male
medium_variant,5501,2088,15531.459,male
medium_variant,5501,2089,15515.609,male
medium_variant,5501,2090,15496.96,male
medium_variant,5501,2091,15475.043,male
medium_variant,5501,2092,15449.26,male
medium_variant,5501,2093,15418.983,male
medium_variant,5501,2094,15383.627,male
medium_variant,5501,2095,15342.873,male
medium_variant,5501,2096,15296.555,male
medium_variant,5501,2097,15244.54,male
medium_variant,5501,2098,15186.789,male
medium_variant,5501,2099,15123.297,male
estimates,5501,1950,6839.223,female
estimates,5501,1951,6817.049,female
estimates,5501,1952,6773.897,female
estimates,5501,1953,6733.125,female
estimates,5501,1954,6694.734,female
estimates,5501,1955,6658.673,female
estimates,5501,1956,6624.767,female
estimates,5501,1957,6592.83,female
estimates,5501,1958,6562.478,female
estimates,5501,1959,6533.004,female
estimates,5501,1960,6503.665,female
estimates,5501,1961,6473.783,female
estimates,5501,1962,6442.862,female
estimates,5501,1963,6410.93,female
estimates,5501,1964,6378.651,female
estimates,5501,1965,6348.397,female
estimates,5501,1966,6323.223,female
estimates,5501,1967,6304.7,female
estimates,5501,1968,6292.868,female
estimates,5501,1969,6286.311,female
estimates,5501,1970,6280.687,female
estimates,5501,1971,6270.269,female
estimates,5501,1972,6251.04,female
estimates,5501,1973,6221.326,female
estimates,5501,1974,6182.092,female
estimates,5501,1975,6137.262,female
estimates,5501,1976,6092.806,female
estimates,5501,1977,6055.152,female
estimates,5501,1978,6028.958,female
estimates,5501,1979,6015.833,female
estimates,5501,1980,6016.457,female
estimates,5501,1981,6029.7,female
estimates,5501,1982,6050.653,female
estimates,5501,1983,6074.109,female
estimates,5501,1984,6096.417,female
estimates,5501,1985,6112.932,female
estimates,5501,1986,6119.425,female
estimates,5501,1987,6114.472,female
estimates,5501,1988,6097.786,female
estimates,5501,1989,6069.619,female
estimates,5501,1990,6031.326,female
estimates,5501,1991,5985.477,female
estimates,5501,1992,5936.444,female
estimates,5501,1993,5888.395,female
estimates,5501,1994,5844.085,female
estimates,5501,1995,5805.993,female
estimates,5501,1996,5775.578,female
estimates,5501,1997,5752.268,female
estimates,5501,1998,5735.366,female
estimates,5501,1999,5724.794,female
estimates,5501,2000,5720.61,female
estimates,5501,2001,5722.631,female
estimates,5501,2002,5729.367,female
estimates,5501,2003,5738.863,female
estimates,5501,2004,5749.241,female
estimates,5501,2005,5756.8,female
estimates,5501,2006,5757.562,female
estimates,5501,2007,5750.447,female
estimates,5501,2008,5736.257,female
estimates,5501,2009,5717.144,female
estimates,5501,2010,5697.674,female
estimates,5501,2011,5683.741,female
estimates,5501,2012,5680.863,female
estimates,5501,2013,5693.003,female
estimates,5501,2014,5721.776,female
estimates,5501,2015,5766.913,female
medium_variant,5501,2015,5766.913,female
medium_variant,5501,2016,5826.08,female
medium_variant,5501,2017,5894.555,female
medium_variant,5501,2018,5968.362,female
medium_variant,5501,2019,6045.791,female
medium_variant,5501,2020,6125.905,female
medium_variant,5501,2021,6208.753,female
medium_variant,5501,2022,6295.494,female
medium_variant,5501,2023,6386.936,female
medium_variant,5501,2024,6482.93,female
medium_variant,5501,2025,6583.247,female
medium_variant,5501,2026,6687.628,female
medium_variant,5501,2027,6795.855,female
medium_variant,5501,2028,6907.747,female
medium_variant,5501,2029,7023.21,female
medium_variant,5501,2030,7142.493,female
medium_variant,5501,2031,7266.028,female
medium_variant,5501,2032,7393.979,female
medium_variant,5501,2033,7526.178,female
medium_variant,5501,2034,7662.153,female
medium_variant,5501,2035,7801.116,female
medium_variant,5501,2036,7942.144,female
medium_variant,5501,2037,8084.451,female
medium_variant,5501,2038,8227.459,female
medium_variant,5501,2039,8370.886,female
medium_variant,5501,2040,8514.779,female
medium_variant,5501,2041,8659.517,female
medium_variant,5501,2042,8805.805,female
medium_variant,5501,2043,8954.199,female
medium_variant,5501,2044,9104.86,female
medium_variant,5501,2045,9257.904,female
medium_variant,5501,2046,9413.311,female
medium_variant,5501,2047,9570.801,female
medium_variant,5501,2048,9730.075,female
medium_variant,5501,2049,9890.936,female
medium_variant,5501,2050,10053.242,female
medium_variant,5501,2051,10216.902,female
medium_variant,5501,2052,10381.786,female
medium_variant,5501,2053,10547.697,female
medium_variant,5501,2054,10714.381,female
medium_variant,5501,2055,10881.834,female
medium_variant,5501,2056,11050.181,female
medium_variant,5501,2057,11219.294,female
medium_variant,5501,2058,11388.798,female
medium_variant,5501,2059,11558.098,female
medium_variant,5501,2060,11726.692,female
medium_variant,5501,2061,11894.152,female
medium_variant,5501,2062,12059.89,female
medium_variant,5501,2063,12223.154,female
medium_variant,5501,2064,12383.129,female
medium_variant,5501,2065,12539.202,female
medium_variant,5501,2066,12691.014,female
medium_variant,5501,2067,12838.359,female
medium_variant,5501,2068,12980.869,female
medium_variant,5501,2069,13117.952,female
medium_variant,5501,2070,13249.166,female
medium_variant,5501,2071,13374.257,female
medium_variant,5501,2072,13493.113,female
medium_variant,5501,2073,13605.5,female
medium_variant,5501,2074,13711.018,female
medium_variant,5501,2075,13809.121,female
medium_variant,5501,2076,13899.32,female
medium_variant,5501,2077,13981.56,female
medium_variant,5501,2078,14055.964,female
medium_variant,5501,2079,14122.724,female
medium_variant,5501,2080,14182.016,female
medium_variant,5501,2081,14234.088,female
medium_variant,5501,2082,14279.58,female
medium_variant,5501,2083,14319.267,female
medium_variant,5501,2084,14353.877,female
medium_variant,5501,2085,14384.19,female
medium_variant,5501,2086,14410.854,female
medium_variant,5501,2087,14434.162,female
medium_variant,5501,2088,14454.336,female
medium_variant,5501,2089,14471.603,female
medium_variant,5501,2090,14485.95,female
medium_variant,5501,2091,14497.167,female
medium_variant,5501,2092,14504.978,female
medium_variant,5501,2093,14509.077,female
medium_variant,5501,2094,14509.189,female
medium_variant,5501,2095,14505.156,female
medium_variant,5501,2096,14496.906,female
medium_variant,5501,2097,14484.37,female
medium_variant,5501,2098,14467.527,female
medium_variant,5501,2099,14446.377,female
