variant,region,year,totaldeaths,gender
estimates,5500,1950,159.902,male
estimates,5500,1951,161.598,male
estimates,5500,1952,164.953,male
estimates,5500,1953,168.218,male
estimates,5500,1954,171.396,male
estimates,5500,1955,174.479,male
estimates,5500,1956,177.447,male
estimates,5500,1957,180.272,male
estimates,5500,1958,182.908,male
estimates,5500,1959,185.262,male
estimates,5500,1960,187.238,male
estimates,5500,1961,188.744,male
estimates,5500,1962,189.713,male
estimates,5500,1963,190.139,male
estimates,5500,1964,190.096,male
estimates,5500,1965,189.731,male
estimates,5500,1966,189.217,male
estimates,5500,1967,188.767,male
estimates,5500,1968,188.553,male
estimates,5500,1969,188.679,male
estimates,5500,1970,189.219,male
estimates,5500,1971,190.173,male
estimates,5500,1972,191.44,male
estimates,5500,1973,192.913,male
estimates,5500,1974,194.544,male
estimates,5500,1975,196.29,male
estimates,5500,1976,198.115,male
estimates,5500,1977,199.981,male
estimates,5500,1978,201.839,male
estimates,5500,1979,203.633,male
estimates,5500,1980,205.228,male
estimates,5500,1981,206.489,male
estimates,5500,1982,207.411,male
estimates,5500,1983,208.076,male
estimates,5500,1984,208.625,male
estimates,5500,1985,209.347,male
estimates,5500,1986,210.59,male
estimates,5500,1987,212.592,male
estimates,5500,1988,215.466,male
estimates,5500,1989,219.195,male
estimates,5500,1990,223.69,male
estimates,5500,1991,228.777,male
estimates,5500,1992,234.086,male
estimates,5500,1993,239.233,male
estimates,5500,1994,243.932,male
estimates,5500,1995,247.805,male
estimates,5500,1996,250.516,male
estimates,5500,1997,252.045,male
estimates,5500,1998,252.491,male
estimates,5500,1999,252.003,male
estimates,5500,2000,250.955,male
estimates,5500,2001,249.851,male
estimates,5500,2002,249.121,male
estimates,5500,2003,249.025,male
estimates,5500,2004,249.608,male
estimates,5500,2005,250.593,male
estimates,5500,2006,251.49,male
estimates,5500,2007,251.834,male
estimates,5500,2008,251.398,male
estimates,5500,2009,250.263,male
estimates,5500,2010,248.79,male
estimates,5500,2011,247.518,male
estimates,5500,2012,247.005,male
estimates,5500,2013,247.637,male
estimates,5500,2014,249.519,male
estimates,5500,2015,252.557,male
medium_variant,5500,2015,252.557,male
medium_variant,5500,2016,256.463,male
medium_variant,5500,2017,260.775,male
medium_variant,5500,2018,265.114,male
medium_variant,5500,2019,269.339,male
medium_variant,5500,2020,273.398,male
medium_variant,5500,2021,277.349,male
medium_variant,5500,2022,281.38,male
medium_variant,5500,2023,285.647,male
medium_variant,5500,2024,290.189,male
medium_variant,5500,2025,295.037,male
medium_variant,5500,2026,300.206,male
medium_variant,5500,2027,305.661,male
medium_variant,5500,2028,311.357,male
medium_variant,5500,2029,317.274,male
medium_variant,5500,2030,323.387,male
medium_variant,5500,2031,329.677,male
medium_variant,5500,2032,336.12,male
medium_variant,5500,2033,342.667,male
medium_variant,5500,2034,349.276,male
medium_variant,5500,2035,355.907,male
medium_variant,5500,2036,362.537,male
medium_variant,5500,2037,369.148,male
medium_variant,5500,2038,375.709,male
medium_variant,5500,2039,382.183,male
medium_variant,5500,2040,388.528,male
medium_variant,5500,2041,394.707,male
medium_variant,5500,2042,400.719,male
medium_variant,5500,2043,406.56,male
medium_variant,5500,2044,412.232,male
medium_variant,5500,2045,417.74,male
medium_variant,5500,2046,423.095,male
medium_variant,5500,2047,428.332,male
medium_variant,5500,2048,433.481,male
medium_variant,5500,2049,438.566,male
medium_variant,5500,2050,443.608,male
medium_variant,5500,2051,448.62,male
medium_variant,5500,2052,453.604,male
medium_variant,5500,2053,458.566,male
medium_variant,5500,2054,463.508,male
medium_variant,5500,2055,468.444,male
medium_variant,5500,2056,473.385,male
medium_variant,5500,2057,478.321,male
