variant,region,year,totaldeaths,gender
estimates,931,1950,968.278,male
estimates,931,1951,970.172,male
estimates,931,1952,974.301,male
estimates,931,1953,979.116,male
estimates,931,1954,984.619,male
estimates,931,1955,990.805,male
estimates,931,1956,997.644,male
estimates,931,1957,1005.094,male
estimates,931,1958,1013.059,male
estimates,931,1959,1021.401,male
estimates,931,1960,1029.933,male
estimates,931,1961,1038.444,male
estimates,931,1962,1046.683,male
estimates,931,1963,1054.413,male
estimates,931,1964,1061.437,male
estimates,931,1965,1067.45,male
estimates,931,1966,1072.179,male
estimates,931,1967,1075.716,male
estimates,931,1968,1078.301,male
estimates,931,1969,1080.238,male
estimates,931,1970,1082.083,male
estimates,931,1971,1084.495,male
estimates,931,1972,1087.946,male
estimates,931,1973,1092.728,male
estimates,931,1974,1098.891,male
estimates,931,1975,1106.247,male
estimates,931,1976,1114.38,male
estimates,931,1977,1122.677,male
estimates,931,1978,1130.644,male
estimates,931,1979,1138.064,male
estimates,931,1980,1144.841,male
estimates,931,1981,1151.029,male
estimates,931,1982,1156.896,male
estimates,931,1983,1162.669,male
estimates,931,1984,1168.407,male
estimates,931,1985,1174.291,male
estimates,931,1986,1180.497,male
estimates,931,1987,1186.996,male
estimates,931,1988,1193.641,male
estimates,931,1989,1200.22,male
estimates,931,1990,1206.21,male
estimates,931,1991,1210.976,male
estimates,931,1992,1214.197,male
estimates,931,1993,1215.835,male
estimates,931,1994,1216.105,male
estimates,931,1995,1215.452,male
estimates,931,1996,1214.506,male
estimates,931,1997,1214.059,male
estimates,931,1998,1214.83,male
estimates,931,1999,1217.274,male
estimates,931,2000,1221.757,male
estimates,931,2001,1228.427,male
estimates,931,2002,1236.989,male
estimates,931,2003,1247.118,male
estimates,931,2004,1258.655,male
estimates,931,2005,1271.301,male
estimates,931,2006,1284.722,male
estimates,931,2007,1298.669,male
estimates,931,2008,1312.991,male
estimates,931,2009,1327.654,male
estimates,931,2010,1342.808,male
estimates,931,2011,1358.739,male
estimates,931,2012,1375.759,male
estimates,931,2013,1394.05,male
estimates,931,2014,1413.606,male
estimates,931,2015,1434.319,male
medium_variant,931,2015,1434.319,male
medium_variant,931,2016,1455.983,male
medium_variant,931,2017,1478.305,male
medium_variant,931,2018,1501.025,male
medium_variant,931,2019,1524.013,male
medium_variant,931,2020,1547.196,male
medium_variant,931,2021,1570.591,male
medium_variant,931,2022,1594.298,male
medium_variant,931,2023,1618.402,male
medium_variant,931,2024,1642.907,male
medium_variant,931,2025,1667.819,male
medium_variant,931,2026,1693.141,male
medium_variant,931,2027,1718.86,male
medium_variant,931,2028,1744.95,male
medium_variant,931,2029,1771.383,male
medium_variant,931,2030,1798.147,male
medium_variant,931,2031,1825.235,male
medium_variant,931,2032,1852.613,male
medium_variant,931,2033,1880.246,male
medium_variant,931,2034,1908.081,male
medium_variant,931,2035,1936.101,male
medium_variant,931,2036,1964.311,male
medium_variant,931,2037,1992.672,male
medium_variant,931,2038,2021.116,male
medium_variant,931,2039,2049.545,male
medium_variant,931,2040,2077.837,male
medium_variant,931,2041,2105.878,male
medium_variant,931,2042,2133.591,male
medium_variant,931,2043,2160.915,male
medium_variant,931,2044,2187.801,male
medium_variant,931,2045,2214.204,male
medium_variant,931,2046,2240.109,male
medium_variant,931,2047,2265.596,male
medium_variant,931,2048,2290.762,male
medium_variant,931,2049,2315.693,male
medium_variant,931,2050,2340.489,male
medium_variant,931,2051,2365.248,male
medium_variant,931,2052,2390.045,male
medium_variant,931,2053,2414.945,male
medium_variant,931,2054,2440.001,male
medium_variant,931,2055,2465.267,male
medium_variant,931,2056,2490.77,male
medium_variant,931,2057,2516.449,male
medium_variant,931,2058,2542.236,male
medium_variant,931,2059,2568.073,male
medium_variant,931,2060,2593.928,male
medium_variant,931,2061,2619.789,male
medium_variant,931,2062,2645.585,male
medium_variant,931,2063,2671.211,male
medium_variant,931,2064,2696.543,male
medium_variant,931,2065,2721.504,male
medium_variant,931,2066,2746.058,male
medium_variant,931,2067,2770.116,male
medium_variant,931,2068,2793.542,male
medium_variant,931,2069,2816.156,male
medium_variant,931,2070,2837.77,male
medium_variant,931,2071,2858.239,male
medium_variant,931,2072,2877.459,male
medium_variant,931,2073,2895.322,male
medium_variant,931,2074,2911.705,male
medium_variant,931,2075,2926.515,male
medium_variant,931,2076,2939.716,male
medium_variant,931,2077,2951.361,male
medium_variant,931,2078,2961.5,male
medium_variant,931,2079,2970.133,male
medium_variant,931,2080,2977.238,male
medium_variant,931,2081,2982.79,male
medium_variant,931,2082,2986.822,male
medium_variant,931,2083,2989.412,male
medium_variant,931,2084,2990.651,male
medium_variant,931,2085,2990.623,male
medium_variant,931,2086,2989.405,male
medium_variant,931,2087,2987.09,male
medium_variant,931,2088,2983.801,male
medium_variant,931,2089,2979.658,male
medium_variant,931,2090,2974.761,male
medium_variant,931,2091,2969.188,male
medium_variant,931,2092,2962.978,male
medium_variant,931,2093,2956.16,male
medium_variant,931,2094,2948.755,male
medium_variant,931,2095,2940.77,male
medium_variant,931,2096,2932.215,male
medium_variant,931,2097,2923.087,male
medium_variant,931,2098,2913.389,male
medium_variant,931,2099,2903.119,male
estimates,931,1950,855.163,female
estimates,931,1951,857.204,female
estimates,931,1952,861.286,female
estimates,931,1953,865.346,female
estimates,931,1954,869.386,female
estimates,931,1955,873.402,female
estimates,931,1956,877.382,female
estimates,931,1957,881.296,female
estimates,931,1958,885.097,female
estimates,931,1959,888.71,female
estimates,931,1960,892.033,female
estimates,931,1961,894.951,female
estimates,931,1962,897.341,female
estimates,931,1963,899.08,female
estimates,931,1964,900.08,female
estimates,931,1965,900.081,female
estimates,931,1966,898.808,female
estimates,931,1967,896.332,female
estimates,931,1968,892.93,female
estimates,931,1969,888.985,female
estimates,931,1970,885.23,female
estimates,931,1971,882.509,female
estimates,931,1972,881.364,female
estimates,931,1973,882.067,female
estimates,931,1974,884.587,female
estimates,931,1975,888.529,female
estimates,931,1976,893.206,female
estimates,931,1977,897.758,female
estimates,931,1978,901.516,female
estimates,931,1979,904.224,female
estimates,931,1980,905.839,female
estimates,931,1981,906.584,female
estimates,931,1982,906.954,female
estimates,931,1983,907.36,female
estimates,931,1984,907.924,female
estimates,931,1985,908.718,female
estimates,931,1986,909.735,female
estimates,931,1987,910.832,female
estimates,931,1988,911.878,female
estimates,931,1989,912.826,female
estimates,931,1990,913.509,female
estimates,931,1991,913.746,female
estimates,931,1992,913.522,female
estimates,931,1993,912.941,female
estimates,931,1994,912.189,female
estimates,931,1995,911.49,female
estimates,931,1996,911.101,female
estimates,931,1997,911.35,female
estimates,931,1998,912.571,female
estimates,931,1999,915.051,female
estimates,931,2000,919.081,female
estimates,931,2001,924.865,female
estimates,931,2002,932.36,female
estimates,931,2003,941.462,female
estimates,931,2004,952.11,female
estimates,931,2005,964.11,female
estimates,931,2006,977.198,female
estimates,931,2007,991.133,female
estimates,931,2008,1005.755,female
estimates,931,2009,1021.03,female
estimates,931,2010,1037.078,female
estimates,931,2011,1054.134,female
estimates,931,2012,1072.431,female
estimates,931,2013,1092.091,female
estimates,931,2014,1113.078,female
estimates,931,2015,1135.257,female
medium_variant,931,2015,1135.257,female
medium_variant,931,2016,1158.43,female
medium_variant,931,2017,1182.326,female
medium_variant,931,2018,1206.725,female
medium_variant,931,2019,1231.506,female
medium_variant,931,2020,1256.6,female
medium_variant,931,2021,1282.015,female
medium_variant,931,2022,1307.871,female
medium_variant,931,2023,1334.277,female
medium_variant,931,2024,1361.27,female
medium_variant,931,2025,1388.89,female
medium_variant,931,2026,1417.161,female
medium_variant,931,2027,1446.101,female
medium_variant,931,2028,1475.737,female
medium_variant,931,2029,1506.092,female
medium_variant,931,2030,1537.216,female
medium_variant,931,2031,1569.154,female
medium_variant,931,2032,1601.901,female
medium_variant,931,2033,1635.423,female
medium_variant,931,2034,1669.679,female
medium_variant,931,2035,1704.637,female
medium_variant,931,2036,1740.253,female
medium_variant,931,2037,1776.452,female
medium_variant,931,2038,1813.136,female
medium_variant,931,2039,1850.195,female
medium_variant,931,2040,1887.576,female
medium_variant,931,2041,1925.263,female
medium_variant,931,2042,1963.201,female
medium_variant,931,2043,2001.3,female
medium_variant,931,2044,2039.413,female
medium_variant,931,2045,2077.406,female
medium_variant,931,2046,2115.154,female
medium_variant,931,2047,2152.572,female
medium_variant,931,2048,2189.561,female
medium_variant,931,2049,2226.015,female
medium_variant,931,2050,2261.87,female
medium_variant,931,2051,2297.1,female
medium_variant,931,2052,2331.752,female
medium_variant,931,2053,2365.841,female
medium_variant,931,2054,2399.333,female
medium_variant,931,2055,2432.223,female
medium_variant,931,2056,2464.516,female
medium_variant,931,2057,2496.203,female
medium_variant,931,2058,2527.252,female
medium_variant,931,2059,2557.631,female
medium_variant,931,2060,2587.278,female
medium_variant,931,2061,2616.146,female
medium_variant,931,2062,2644.196,female
medium_variant,931,2063,2671.401,female
medium_variant,931,2064,2697.736,female
medium_variant,931,2065,2723.236,female
medium_variant,931,2066,2747.947,female
medium_variant,931,2067,2771.915,female
medium_variant,931,2068,2795.117,female
medium_variant,931,2069,2817.508,female
medium_variant,931,2070,2839.045,female
medium_variant,931,2071,2859.677,female
medium_variant,931,2072,2879.31,female
medium_variant,931,2073,2897.811,female
medium_variant,931,2074,2915.04,female
medium_variant,931,2075,2930.863,female
medium_variant,931,2076,2945.173,female
medium_variant,931,2077,2957.91,female
medium_variant,931,2078,2969.02,female
medium_variant,931,2079,2978.441,female
medium_variant,931,2080,2986.109,female
medium_variant,931,2081,2991.986,female
medium_variant,931,2082,2996.139,female
medium_variant,931,2083,2998.653,female
medium_variant,931,2084,2999.601,female
