variant,region,year,totaldeaths,gender
estimates,920,1950,1788.305,male
estimates,920,1951,1788.604,male
estimates,920,1952,1789.319,male
estimates,920,1953,1790.266,male
estimates,920,1954,1791.443,male
estimates,920,1955,1792.817,male
estimates,920,1956,1794.291,male
estimates,920,1957,1795.777,male
estimates,920,1958,1797.097,male
estimates,920,1959,1797.885,male
estimates,920,1960,1797.794,male
estimates,920,1961,1796.567,male
estimates,920,1962,1794.114,male
estimates,920,1963,1790.725,male
estimates,920,1964,1787.107,male
estimates,920,1965,1784.697,male
estimates,920,1966,1785.204,male
estimates,920,1967,1789.736,male
estimates,920,1968,1798.802,male
estimates,920,1969,1812.286,male
estimates,920,1970,1830.15,male
estimates,920,1971,1852.021,male
estimates,920,1972,1876.051,male
estimates,920,1973,1899.899,male
estimates,920,1974,1921.392,male
estimates,920,1975,1937.025,male
estimates,920,1976,1943.254,male
estimates,920,1977,1938.925,male
estimates,920,1978,1924.259,male
estimates,920,1979,1900.413,male
estimates,920,1980,1870.062,male
estimates,920,1981,1836.965,male
estimates,920,1982,1805.496,male
estimates,920,1983,1779.285,male
estimates,920,1984,1760.34,male
estimates,920,1985,1749.802,male
estimates,920,1986,1747.469,male
estimates,920,1987,1751.035,male
estimates,920,1988,1758.374,male
estimates,920,1989,1768.581,male
estimates,920,1990,1780.562,male
estimates,920,1991,1793.35,male
estimates,920,1992,1806.578,male
estimates,920,1993,1820.066,male
estimates,920,1994,1833.735,male
estimates,920,1995,1848.091,male
estimates,920,1996,1864.032,male
estimates,920,1997,1882.425,male
estimates,920,1998,1903.703,male
estimates,920,1999,1927.725,male
estimates,920,2000,1953.898,male
estimates,920,2001,1981.301,male
estimates,920,2002,2008.915,male
estimates,920,2003,2035.975,male
estimates,920,2004,2062.191,male
estimates,920,2005,2087.475,male
estimates,920,2006,2112.038,male
estimates,920,2007,2136.597,male
estimates,920,2008,2161.845,male
estimates,920,2009,2188.192,male
estimates,920,2010,2216.037,male
estimates,920,2011,2245.671,male
estimates,920,2012,2277.17,male
estimates,920,2013,2310.586,male
estimates,920,2014,2346.023,male
estimates,920,2015,2383.493,male
medium_variant,920,2015,2383.493,male
medium_variant,920,2016,2422.904,male
medium_variant,920,2017,2464.043,male
medium_variant,920,2018,2506.747,male
medium_variant,920,2019,2550.955,male
medium_variant,920,2020,2596.662,male
medium_variant,920,2021,2643.911,male
medium_variant,920,2022,2692.749,male
medium_variant,920,2023,2743.193,male
medium_variant,920,2024,2795.202,male
medium_variant,920,2025,2848.805,male
medium_variant,920,2026,2904.048,male
medium_variant,920,2027,2960.846,male
medium_variant,920,2028,3019.042,male
medium_variant,920,2029,3078.414,male
medium_variant,920,2030,3138.827,male
medium_variant,920,2031,3200.179,male
medium_variant,920,2032,3262.253,male
medium_variant,920,2033,3324.729,male
medium_variant,920,2034,3387.217,male
medium_variant,920,2035,3449.327,male
medium_variant,920,2036,3510.738,male
medium_variant,920,2037,3571.253,male
medium_variant,920,2038,3630.681,male
medium_variant,920,2039,3688.816,male
medium_variant,920,2040,3745.593,male
medium_variant,920,2041,3801.087,male
medium_variant,920,2042,3855.454,male
medium_variant,920,2043,3908.762,male
medium_variant,920,2044,3960.931,male
medium_variant,920,2045,4011.8,male
medium_variant,920,2046,4061.187,male
medium_variant,920,2047,4108.951,male
medium_variant,920,2048,4155.003,male
medium_variant,920,2049,4199.325,male
medium_variant,920,2050,4241.95,male
medium_variant,920,2051,4282.978,male
