variant,region,year,totaldeaths,gender
estimates,954,1950,1.224,male
estimates,954,1951,1.227,male
estimates,954,1952,1.23,male
estimates,954,1953,1.234,male
estimates,954,1954,1.237,male
estimates,954,1955,1.238,male
estimates,954,1956,1.239,male
estimates,954,1957,1.239,male
estimates,954,1958,1.239,male
estimates,954,1959,1.239,male
estimates,954,1960,1.238,male
estimates,954,1961,1.234,male
estimates,954,1962,1.232,male
estimates,954,1963,1.226,male
estimates,954,1964,1.222,male
estimates,954,1965,1.217,male
estimates,954,1966,1.21,male
estimates,954,1967,1.204,male
estimates,954,1968,1.198,male
estimates,954,1969,1.193,male
estimates,954,1970,1.19,male
estimates,954,1971,1.187,male
estimates,954,1972,1.187,male
estimates,954,1973,1.19,male
estimates,954,1974,1.195,male
estimates,954,1975,1.201,male
estimates,954,1976,1.21,male
estimates,954,1977,1.223,male
estimates,954,1978,1.239,male
estimates,954,1979,1.255,male
estimates,954,1980,1.271,male
estimates,954,1981,1.291,male
estimates,954,1982,1.312,male
estimates,954,1983,1.332,male
estimates,954,1984,1.352,male
estimates,954,1985,1.376,male
estimates,954,1986,1.398,male
estimates,954,1987,1.417,male
estimates,954,1988,1.438,male
estimates,954,1989,1.457,male
estimates,954,1990,1.471,male
estimates,954,1991,1.484,male
estimates,954,1992,1.491,male
estimates,954,1993,1.494,male
estimates,954,1994,1.494,male
estimates,954,1995,1.489,male
estimates,954,1996,1.484,male
estimates,954,1997,1.477,male
estimates,954,1998,1.472,male
estimates,954,1999,1.466,male
estimates,954,2000,1.461,male
estimates,954,2001,1.463,male
estimates,954,2002,1.462,male
estimates,954,2003,1.464,male
estimates,954,2004,1.469,male
estimates,954,2005,1.475,male
estimates,954,2006,1.481,male
estimates,954,2007,1.49,male
estimates,954,2008,1.499,male
estimates,954,2009,1.509,male
estimates,954,2010,1.521,male
estimates,954,2011,1.534,male
estimates,954,2012,1.551,male
estimates,954,2013,1.569,male
estimates,954,2014,1.591,male
estimates,954,2015,1.616,male
medium_variant,954,2015,1.616,male
medium_variant,954,2016,1.644,male
medium_variant,954,2017,1.673,male
medium_variant,954,2018,1.707,male
medium_variant,954,2019,1.74,male
medium_variant,954,2020,1.775,male
medium_variant,954,2021,1.813,male
medium_variant,954,2022,1.85,male
medium_variant,954,2023,1.89,male
medium_variant,954,2024,1.931,male
medium_variant,954,2025,1.973,male
medium_variant,954,2026,2.015,male
