variant,region,year,totaldeaths,gender
estimates,913,1950,164.642,male
estimates,913,1951,163.748,male
estimates,913,1952,162.137,male
estimates,913,1953,160.884,male
estimates,913,1954,159.986,male
estimates,913,1955,159.445,male
estimates,913,1956,159.244,male
estimates,913,1957,159.372,male
estimates,913,1958,159.799,male
estimates,913,1959,160.473,male
estimates,913,1960,161.34,male
estimates,913,1961,162.339,male
estimates,913,1962,163.418,male
estimates,913,1963,164.55,male
estimates,913,1964,165.746,male
estimates,913,1965,167.07,male
estimates,913,1966,168.622,male
estimates,913,1967,170.488,male
estimates,913,1968,172.712,male
estimates,913,1969,175.289,male
estimates,913,1970,178.199,male
estimates,913,1971,181.403,male
estimates,913,1972,184.789,male
estimates,913,1973,188.235,male
estimates,913,1974,191.639,male
estimates,913,1975,194.929,male
estimates,913,1976,198.063,male
estimates,913,1977,201.006,male
estimates,913,1978,203.695,male
estimates,913,1979,206.034,male
estimates,913,1980,207.834,male
estimates,913,1981,208.895,male
estimates,913,1982,209.193,male
estimates,913,1983,208.81,male
estimates,913,1984,207.895,male
estimates,913,1985,206.544,male
estimates,913,1986,204.862,male
estimates,913,1987,203.172,male
estimates,913,1988,201.907,male
estimates,913,1989,201.517,male
estimates,913,1990,202.517,male
estimates,913,1991,205.359,male
estimates,913,1992,210.274,male
estimates,913,1993,217.435,male
estimates,913,1994,226.982,male
estimates,913,1995,239.265,male
estimates,913,1996,254.572,male
estimates,913,1997,272.546,male
estimates,913,1998,292.514,male
estimates,913,1999,313.709,male
estimates,913,2000,335.331,male
estimates,913,2001,356.591,male
estimates,913,2002,376.617,male
estimates,913,2003,394.467,male
estimates,913,2004,409.262,male
estimates,913,2005,419.892,male
estimates,913,2006,425.464,male
estimates,913,2007,426.114,male
estimates,913,2008,422.355,male
estimates,913,2009,414.744,male
estimates,913,2010,404.109,male
estimates,913,2011,391.483,male
estimates,913,2012,378.165,male
estimates,913,2013,365.406,male
estimates,913,2014,354.143,male
estimates,913,2015,345.198,male
medium_variant,913,2015,345.198,male
medium_variant,913,2016,339.014,male
medium_variant,913,2017,335.255,male
medium_variant,913,2018,333.519,male
medium_variant,913,2019,333.655,male
medium_variant,913,2020,335.357,male
medium_variant,913,2021,338.203,male
medium_variant,913,2022,341.668,male
medium_variant,913,2023,345.273,male
medium_variant,913,2024,348.715,male
medium_variant,913,2025,351.804,male
medium_variant,913,2026,354.519,male
medium_variant,913,2027,357.054,male
medium_variant,913,2028,359.561,male
medium_variant,913,2029,362.039,male
medium_variant,913,2030,364.492,male
medium_variant,913,2031,366.915,male
medium_variant,913,2032,369.324,male
medium_variant,913,2033,371.739,male
medium_variant,913,2034,374.179,male
medium_variant,913,2035,376.67,male
medium_variant,913,2036,379.233,male
medium_variant,913,2037,381.886,male
medium_variant,913,2038,384.638,male
medium_variant,913,2039,387.507,male
medium_variant,913,2040,390.497,male
medium_variant,913,2041,393.616,male
medium_variant,913,2042,396.848,male
medium_variant,913,2043,400.176,male
medium_variant,913,2044,403.585,male
medium_variant,913,2045,407.057,male
medium_variant,913,2046,410.574,male
medium_variant,913,2047,414.12,male
medium_variant,913,2048,417.686,male
medium_variant,913,2049,421.262,male
medium_variant,913,2050,424.853,male
medium_variant,913,2051,428.468,male
medium_variant,913,2052,432.121,male
medium_variant,913,2053,435.818,male
medium_variant,913,2054,439.56,male
medium_variant,913,2055,443.348,male
medium_variant,913,2056,447.179,male
medium_variant,913,2057,451.044,male
medium_variant,913,2058,454.924,male
medium_variant,913,2059,458.806,male
medium_variant,913,2060,462.672,male
medium_variant,913,2061,466.504,male
medium_variant,913,2062,470.294,male
medium_variant,913,2063,474.029,male
medium_variant,913,2064,477.705,male
medium_variant,913,2065,481.32,male
medium_variant,913,2066,484.885,male
medium_variant,913,2067,488.409,male
medium_variant,913,2068,491.89,male
medium_variant,913,2069,495.325,male
medium_variant,913,2070,498.697,male
medium_variant,913,2071,501.989,male
medium_variant,913,2072,505.185,male
medium_variant,913,2073,508.274,male
medium_variant,913,2074,511.246,male
medium_variant,913,2075,514.099,male
medium_variant,913,2076,516.829,male
medium_variant,913,2077,519.449,male
medium_variant,913,2078,521.971,male
medium_variant,913,2079,524.406,male
medium_variant,913,2080,526.764,male
medium_variant,913,2081,529.051,male
medium_variant,913,2082,531.277,male
medium_variant,913,2083,533.446,male
medium_variant,913,2084,535.57,male
medium_variant,913,2085,537.656,male
medium_variant,913,2086,539.709,male
medium_variant,913,2087,541.724,male
medium_variant,913,2088,543.7,male
medium_variant,913,2089,545.637,male
medium_variant,913,2090,547.532,male
medium_variant,913,2091,549.38,male
medium_variant,913,2092,551.179,male
medium_variant,913,2093,552.922,male
medium_variant,913,2094,554.607,male
medium_variant,913,2095,556.235,male
medium_variant,913,2096,557.802,male
medium_variant,913,2097,559.307,male
medium_variant,913,2098,560.75,male
medium_variant,913,2099,562.135,male
estimates,913,1950,141.018,female
estimates,913,1951,140.56,female
estimates,913,1952,139.76,female
estimates,913,1953,139.191,female
estimates,913,1954,138.853,female
estimates,913,1955,138.749,female
estimates,913,1956,138.881,female
estimates,913,1957,139.239,female
estimates,913,1958,139.821,female
estimates,913,1959,140.616,female
estimates,913,1960,141.612,female
estimates,913,1961,142.779,female
estimates,913,1962,144.079,female
estimates,913,1963,145.447,female
estimates,913,1964,146.81,female
estimates,913,1965,148.032,female
estimates,913,1966,148.977,female
estimates,913,1967,149.602,female
estimates,913,1968,149.915,female
estimates,913,1969,149.969,female
estimates,913,1970,149.901,female
estimates,913,1971,149.894,female
estimates,913,1972,150.122,female
estimates,913,1973,150.705,female
estimates,913,1974,151.684,female
estimates,913,1975,153.082,female
estimates,913,1976,154.88,female
estimates,913,1977,156.918,female
estimates,913,1978,159.006,female
estimates,913,1979,160.998,female
estimates,913,1980,162.635,female
estimates,913,1981,163.659,female
estimates,913,1982,163.988,female
estimates,913,1983,163.65,female
estimates,913,1984,162.747,female
estimates,913,1985,161.348,female
estimates,913,1986,159.559,female
estimates,913,1987,157.726,female
estimates,913,1988,156.295,female
estimates,913,1989,155.702,female
estimates,913,1990,156.405,female
estimates,913,1991,158.789,female
estimates,913,1992,163.077,female
estimates,913,1993,169.467,female
estimates,913,1994,178.169,female
estimates,913,1995,189.651,female
estimates,913,1996,204.352,female
estimates,913,1997,222.026,female
estimates,913,1998,242.061,female
estimates,913,1999,263.704,female
estimates,913,2000,286.169,female
estimates,913,2001,308.665,female
estimates,913,2002,330.17,female
estimates,913,2003,349.544,female
estimates,913,2004,365.714,female
estimates,913,2005,377.208,female
estimates,913,2006,382.742,female
estimates,913,2007,382.333,female
estimates,913,2008,376.54,female
estimates,913,2009,366.097,female
estimates,913,2010,352.255,female
estimates,913,2011,336.602,female
estimates,913,2012,320.956,female
estimates,913,2013,306.913,female
estimates,913,2014,295.522,female
estimates,913,2015,287.516,female
medium_variant,913,2015,287.516,female
medium_variant,913,2016,283.057,female
medium_variant,913,2017,281.327,female
medium_variant,913,2018,281.536,female
medium_variant,913,2019,283.371,female
medium_variant,913,2020,286.451,female
medium_variant,913,2021,290.391,female
medium_variant,913,2022,294.834,female
medium_variant,913,2023,299.452,female
medium_variant,913,2024,303.974,female
medium_variant,913,2025,308.24,female
medium_variant,913,2026,312.243,female
medium_variant,913,2027,316.164,female
medium_variant,913,2028,320.135,female
medium_variant,913,2029,324.142,female
medium_variant,913,2030,328.177,female
medium_variant,913,2031,332.229,female
medium_variant,913,2032,336.286,female
