variant,region,year,totaldeaths,gender
estimates,912,1950,641.915,male
estimates,912,1951,641.746,male
estimates,912,1952,641.536,male
estimates,912,1953,641.573,male
estimates,912,1954,641.856,male
estimates,912,1955,642.386,male
estimates,912,1956,643.157,male
estimates,912,1957,644.164,male
estimates,912,1958,645.399,male
estimates,912,1959,646.839,male
estimates,912,1960,648.466,male
estimates,912,1961,650.254,male
estimates,912,1962,652.18,male
estimates,912,1963,654.227,male
estimates,912,1964,656.389,male
estimates,912,1965,658.777,male
estimates,912,1966,661.547,male
estimates,912,1967,664.714,male
estimates,912,1968,668.174,male
estimates,912,1969,671.725,male
estimates,912,1970,675.037,male
estimates,912,1971,677.723,male
estimates,912,1972,679.482,male
estimates,912,1973,680.107,male
estimates,912,1974,679.506,male
estimates,912,1975,677.713,male
estimates,912,1976,674.893,male
estimates,912,1977,671.363,male
estimates,912,1978,667.387,male
estimates,912,1979,663.091,male
estimates,912,1980,658.398,male
estimates,912,1981,653.117,male
estimates,912,1982,647.179,male
estimates,912,1983,640.695,male
estimates,912,1984,633.948,male
estimates,912,1985,627.46,male
estimates,912,1986,621.826,male
estimates,912,1987,617.449,male
estimates,912,1988,614.541,male
estimates,912,1989,613.11,male
estimates,912,1990,612.863,male
estimates,912,1991,613.28,male
estimates,912,1992,613.777,male
estimates,912,1993,613.965,male
estimates,912,1994,613.769,male
estimates,912,1995,613.366,male
estimates,912,1996,613.133,male
estimates,912,1997,613.543,male
estimates,912,1998,614.911,male
estimates,912,1999,617.295,male
estimates,912,2000,620.587,male
estimates,912,2001,624.544,male
estimates,912,2002,628.822,male
estimates,912,2003,633.157,male
estimates,912,2004,637.456,male
estimates,912,2005,641.691,male
estimates,912,2006,645.912,male
estimates,912,2007,650.301,male
estimates,912,2008,655.039,male
estimates,912,2009,660.222,male
estimates,912,2010,665.947,male
estimates,912,2011,672.28,male
estimates,912,2012,679.243,male
estimates,912,2013,686.846,male
estimates,912,2014,695.121,male
estimates,912,2015,704.064,male
medium_variant,912,2015,704.064,male
medium_variant,912,2016,713.649,male
medium_variant,912,2017,723.828,male
medium_variant,912,2018,734.578,male
medium_variant,912,2019,745.898,male
medium_variant,912,2020,757.808,male
medium_variant,912,2021,770.332,male
medium_variant,912,2022,783.504,male
medium_variant,912,2023,797.35,male
medium_variant,912,2024,811.892,male
medium_variant,912,2025,827.153,male
medium_variant,912,2026,843.161,male
medium_variant,912,2027,859.895,male
medium_variant,912,2028,877.329,male
medium_variant,912,2029,895.435,male
medium_variant,912,2030,914.187,male
medium_variant,912,2031,933.574,male
medium_variant,912,2032,953.546,male
medium_variant,912,2033,974.033,male
medium_variant,912,2034,994.949,male
medium_variant,912,2035,1016.225,male
medium_variant,912,2036,1037.809,male
medium_variant,912,2037,1059.649,male
medium_variant,912,2038,1081.686,male
medium_variant,912,2039,1103.837,male
medium_variant,912,2040,1126.038,male
medium_variant,912,2041,1148.244,male
medium_variant,912,2042,1170.449,male
medium_variant,912,2043,1192.643,male
medium_variant,912,2044,1214.806,male
medium_variant,912,2045,1236.908,male
medium_variant,912,2046,1258.929,male
medium_variant,912,2047,1280.891,male
medium_variant,912,2048,1302.848,male
medium_variant,912,2049,1324.838,male
medium_variant,912,2050,1346.937,male
medium_variant,912,2051,1369.228,male
medium_variant,912,2052,1391.759,male
medium_variant,912,2053,1414.569,male
medium_variant,912,2054,1437.666,male
medium_variant,912,2055,1461.053,male
medium_variant,912,2056,1484.717,male
medium_variant,912,2057,1508.578,male
medium_variant,912,2058,1532.556,male
medium_variant,912,2059,1556.586,male
medium_variant,912,2060,1580.622,male
medium_variant,912,2061,1604.637,male
medium_variant,912,2062,1628.593,male
medium_variant,912,2063,1652.438,male
medium_variant,912,2064,1676.095,male
medium_variant,912,2065,1699.512,male
medium_variant,912,2066,1722.659,male
medium_variant,912,2067,1745.497,male
medium_variant,912,2068,1767.979,male
medium_variant,912,2069,1790.016,male
medium_variant,912,2070,1811.521,male
medium_variant,912,2071,1832.409,male
medium_variant,912,2072,1852.648,male
medium_variant,912,2073,1872.224,male
medium_variant,912,2074,1891.135,male
medium_variant,912,2075,1909.368,male
medium_variant,912,2076,1926.941,male
medium_variant,912,2077,1943.923,male
medium_variant,912,2078,1960.416,male
medium_variant,912,2079,1976.5,male
medium_variant,912,2080,1992.204,male
medium_variant,912,2081,2007.532,male
medium_variant,912,2082,2022.534,male
medium_variant,912,2083,2037.322,male
medium_variant,912,2084,2052.058,male
medium_variant,912,2085,2066.93,male
medium_variant,912,2086,2082.121,male
medium_variant,912,2087,2097.753,male
medium_variant,912,2088,2113.917,male
medium_variant,912,2089,2130.686,male
medium_variant,912,2090,2148.061,male
medium_variant,912,2091,2165.993,male
medium_variant,912,2092,2184.403,male
medium_variant,912,2093,2203.212,male
medium_variant,912,2094,2222.341,male
medium_variant,912,2095,2241.751,male
medium_variant,912,2096,2261.424,male
medium_variant,912,2097,2281.334,male
medium_variant,912,2098,2301.484,male
medium_variant,912,2099,2321.867,male
estimates,912,1950,604.963,female
estimates,912,1951,602.959,female
estimates,912,1952,599.384,female
estimates,912,1953,596.674,female
estimates,912,1954,594.835,female
estimates,912,1955,593.851,female
estimates,912,1956,593.699,female
estimates,912,1957,594.324,female
estimates,912,1958,595.642,female
estimates,912,1959,597.498,female
estimates,912,1960,599.711,female
estimates,912,1961,602.086,female
estimates,912,1962,604.426,female
estimates,912,1963,606.575,female
estimates,912,1964,608.473,female
estimates,912,1965,610.24,female
estimates,912,1966,612.114,female
estimates,912,1967,614.279,female
estimates,912,1968,616.771,female
estimates,912,1969,619.44,female
estimates,912,1970,622.028,female
estimates,912,1971,624.193,female
estimates,912,1972,625.583,female
estimates,912,1973,625.911,female
estimates,912,1974,625.01,female
estimates,912,1975,622.731,female
estimates,912,1976,619.027,female
estimates,912,1977,614.122,female
estimates,912,1978,608.278,female
estimates,912,1979,601.709,female
estimates,912,1980,594.581,female
estimates,912,1981,587.044,female
estimates,912,1982,579.295,female
estimates,912,1983,571.596,female
estimates,912,1984,564.233,female
estimates,912,1985,557.548,female
estimates,912,1986,551.837,female
estimates,912,1987,547.168,female
estimates,912,1988,543.53,female
estimates,912,1989,540.889,female
estimates,912,1990,539.038,female
estimates,912,1991,537.647,female
estimates,912,1992,536.41,female
estimates,912,1993,535.148,female
estimates,912,1994,533.85,female
estimates,912,1995,532.705,female
