variant,country,year,childdependencyratio2564
estimates,850,1950,129.754
estimates,850,1951,130.168
estimates,850,1952,131.876
estimates,850,1953,134.185
estimates,850,1954,136.159
estimates,850,1955,137.105
estimates,850,1956,139.067
estimates,850,1957,139.332
estimates,850,1958,138.537
estimates,850,1959,138.17
estimates,850,1960,139.885
estimates,850,1961,147.198
estimates,850,1962,153.884
estimates,850,1963,159.377
estimates,850,1964,161.939
estimates,850,1965,160.365
estimates,850,1966,155.106
estimates,850,1967,147.256
estimates,850,1968,138.119
estimates,850,1969,129.657
estimates,850,1970,123.233
estimates,850,1971,123.902
estimates,850,1972,126.046
estimates,850,1973,129.366
estimates,850,1974,132.513
estimates,850,1975,134.231
estimates,850,1976,136.468
estimates,850,1977,136.024
estimates,850,1978,132.946
estimates,850,1979,128.704
estimates,850,1980,125.068
estimates,850,1981,122.753
estimates,850,1982,121.134
estimates,850,1983,120.096
estimates,850,1984,118.403
estimates,850,1985,115.149
estimates,850,1986,112.733
estimates,850,1987,107.863
estimates,850,1988,101.339
estimates,850,1989,94.855
estimates,850,1990,89.804
estimates,850,1991,86.767
estimates,850,1992,84.761
estimates,850,1993,83.554
estimates,850,1994,82.184
estimates,850,1995,80.008
estimates,850,1996,79.549
estimates,850,1997,77.773
estimates,850,1998,75.2
estimates,850,1999,72.797
estimates,850,2000,71.238
estimates,850,2001,69.575
estimates,850,2002,68.217
estimates,850,2003,67.024
estimates,850,2004,65.594
estimates,850,2005,63.787
estimates,850,2006,62.123
estimates,850,2007,60.4
estimates,850,2008,58.806
estimates,850,2009,57.563
estimates,850,2010,56.777
estimates,850,2011,57.277
estimates,850,2012,57.931
estimates,850,2013,58.684
estimates,850,2014,59.423
estimates,850,2015,60.064
medium_variant,850,2015,60.064
medium_variant,850,2016,60.429
medium_variant,850,2017,60.605
medium_variant,850,2018,60.633
medium_variant,850,2019,60.627
medium_variant,850,2020,60.66
medium_variant,850,2021,60.639
medium_variant,850,2022,60.645
medium_variant,850,2023,60.685
medium_variant,850,2024,60.757
medium_variant,850,2025,60.864
medium_variant,850,2026,60.961
medium_variant,850,2027,61.086
medium_variant,850,2028,61.22
medium_variant,850,2029,61.31
medium_variant,850,2030,61.346
medium_variant,850,2031,61.243
medium_variant,850,2032,61.043
medium_variant,850,2033,60.79
medium_variant,850,2034,60.54
medium_variant,850,2035,60.321
medium_variant,850,2036,60.023
medium_variant,850,2037,59.732
medium_variant,850,2038,59.451
medium_variant,850,2039,59.193
medium_variant,850,2040,58.942
medium_variant,850,2041,58.583
medium_variant,850,2042,58.23
medium_variant,850,2043,57.893
medium_variant,850,2044,57.571
medium_variant,850,2045,57.273
medium_variant,850,2046,56.866
medium_variant,850,2047,56.453
medium_variant,850,2048,56.042
medium_variant,850,2049,55.651
medium_variant,850,2050,55.275
medium_variant,850,2051,54.79
medium_variant,850,2052,54.304
medium_variant,850,2053,53.82
medium_variant,850,2054,53.327
medium_variant,850,2055,52.804
medium_variant,850,2056,52.172
medium_variant,850,2057,51.501
medium_variant,850,2058,50.838
medium_variant,850,2059,50.275
medium_variant,850,2060,49.848
medium_variant,850,2061,49.45
medium_variant,850,2062,49.154
medium_variant,850,2063,48.944
medium_variant,850,2064,48.775
medium_variant,850,2065,48.609
medium_variant,850,2066,48.364
medium_variant,850,2067,48.115
medium_variant,850,2068,47.885
medium_variant,850,2069,47.691
medium_variant,850,2070,47.556
medium_variant,850,2071,47.367
medium_variant,850,2072,47.211
medium_variant,850,2073,47.082
medium_variant,850,2074,47.002
medium_variant,850,2075,46.984
medium_variant,850,2076,46.926
medium_variant,850,2077,46.9
medium_variant,850,2078,46.905
medium_variant,850,2079,46.944
medium_variant,850,2080,47.007
medium_variant,850,2081,47
medium_variant,850,2082,46.991
medium_variant,850,2083,46.989
medium_variant,850,2084,46.996
medium_variant,850,2085,47.03
medium_variant,850,2086,46.979
medium_variant,850,2087,46.927
medium_variant,850,2088,46.875
medium_variant,850,2089,46.838
medium_variant,850,2090,46.823
medium_variant,850,2091,46.744
medium_variant,850,2092,46.668
medium_variant,850,2093,46.603
medium_variant,850,2094,46.566
medium_variant,850,2095,46.567
medium_variant,850,2096,46.515
medium_variant,850,2097,46.483
medium_variant,850,2098,46.466
medium_variant,850,2099,46.49
medium_variant,850,2100,46.547
high_variant,850,2015,68.0707747222169
low_variant,850,2015,68.0707747222169
constant_fertility,850,2015,68.0707747222169
instant_replacement,850,2015,68.0707747222169
zero_migration,850,2015,68.0707747222169
constant_mortality,850,2015,68.0707747222169
no_change,850,2015,68.0707747222169
high_variant,850,2020,69.9725062800403
low_variant,850,2020,66.9007259133256
constant_fertility,850,2020,69.1318709575331
instant_replacement,850,2020,67.8659730601104
zero_migration,850,2020,68.8302120894886
constant_mortality,850,2020,68.5147769590365
no_change,850,2020,69.2080659218762
high_variant,850,2025,73.9633678358813
low_variant,850,2025,65.6537161110996
constant_fertility,850,2025,71.9098093716941
instant_replacement,850,2025,69.2318861623348
zero_migration,850,2025,69.9588802783489
constant_mortality,850,2025,69.9904242474707
no_change,850,2025,72.0970898039052
high_variant,850,2030,78.0556396832951
low_variant,850,2030,62.7266040756284
constant_fertility,850,2030,74.5446285640116
instant_replacement,850,2030,70.3132436291265
zero_migration,850,2030,70.0474898236092
constant_mortality,850,2030,70.6634761801175
no_change,850,2030,74.8292364585599
high_variant,850,2035,80.4688892850776
low_variant,850,2035,57.7331075057943
constant_fertility,850,2035,75.8111962916741
instant_replacement,850,2035,69.8876805134605
zero_migration,850,2035,68.6210532598532
constant_mortality,850,2035,69.3906407810571
no_change,850,2035,76.1396027381888
high_variant,850,2040,81.9279287425962
low_variant,850,2040,51.2976443459782
constant_fertility,850,2040,76.2196500429534
instant_replacement,850,2040,68.3207487453091
zero_migration,850,2040,66.3528721009884
constant_mortality,850,2040,66.7890284776215
no_change,850,2040,76.561253106546
high_variant,850,2045,80.9107026638838
low_variant,850,2045,47.0843989769821
constant_fertility,850,2045,75.7601848914669
instant_replacement,850,2045,67.9426167321884
zero_migration,850,2045,63.8047138047138
constant_mortality,850,2045,64.1856816556307
no_change,850,2045,76.1237755195459
high_variant,850,2050,78.7866108786611
low_variant,850,2050,43.7905971554826
constant_fertility,850,2050,74.5773395466109
instant_replacement,850,2050,66.5538425872262
zero_migration,850,2050,61.0317697069133
constant_mortality,850,2050,61.5149607033746
no_change,850,2050,74.9948731970743
high_variant,850,2055,75.4488339899904
low_variant,850,2055,40.5204833776262
constant_fertility,850,2055,72.2891300511735
instant_replacement,850,2055,63.8792209288925
zero_migration,850,2055,57.9028290282903
constant_mortality,850,2055,58.2247690328617
no_change,850,2055,72.7950560892053
high_variant,850,2060,74.9048702195957
low_variant,850,2060,38.3002387152778
constant_fertility,850,2060,72.1254587921255
instant_replacement,850,2060,63.0593574923764
zero_migration,850,2060,56.6365267182489
constant_mortality,850,2060,56.763314327308
no_change,850,2060,72.6392470928917
high_variant,850,2065,74.182171443053
low_variant,850,2065,36.0260008863939
constant_fertility,850,2065,71.7210920770878
instant_replacement,850,2065,62.2717709366158
zero_migration,850,2065,55.6916347731001
constant_mortality,850,2065,55.30501308637
no_change,850,2065,72.2567005387711
high_variant,850,2070,73.3823652669516
low_variant,850,2070,34.5793778536938
constant_fertility,850,2070,71.5346922336831
instant_replacement,850,2070,62.1290146030798
zero_migration,850,2070,55.1998966846854
constant_mortality,850,2070,54.3948240492347
no_change,850,2070,72.0867518339923
high_variant,850,2075,72.8651603346477
low_variant,850,2075,34.5846433577029
constant_fertility,850,2075,71.8718266952499
instant_replacement,850,2075,62.8305988302883
zero_migration,850,2075,55.2145506580558
constant_mortality,850,2075,54.4447544642857
no_change,850,2075,72.4313961008962
high_variant,850,2080,71.9296434691055
low_variant,850,2080,35.5070511093146
constant_fertility,850,2080,71.8791718520195
instant_replacement,850,2080,63.3214276123211
zero_migration,850,2080,55.1464660037624
constant_mortality,850,2080,54.6228710462287
no_change,850,2080,72.4370879375987
high_variant,850,2085,71.5001437312636
low_variant,850,2085,35.4339760673042
constant_fertility,850,2085,71.6441853634289
instant_replacement,850,2085,62.5680742180017
zero_migration,850,2085,54.9456988827252
constant_mortality,850,2085,54.4233906387251
no_change,850,2085,72.2130557040273
high_variant,850,2090,71.3838600797791
low_variant,850,2090,34.5827567535046
constant_fertility,850,2090,71.3912534342206
instant_replacement,850,2090,61.8821823050318
zero_migration,850,2090,54.8095853634285
constant_mortality,850,2090,54.0462809917355
no_change,850,2090,71.9549570466682
high_variant,850,2095,71.563981042654
low_variant,850,2095,33.4768119966676
constant_fertility,850,2095,71.3525050550438
instant_replacement,850,2095,61.6821895891663
zero_migration,850,2095,54.876959311297
constant_mortality,850,2095,53.8993469074145
no_change,850,2095,71.9165834513829
high_variant,850,2100,71.5598195048579
low_variant,850,2100,33.0321202661628
constant_fertility,850,2100,71.4766153984126
instant_replacement,850,2100,61.9461746386179
zero_migration,850,2100,55.0904296185552
constant_mortality,850,2100,54.0833703539168
no_change,850,2100,72.0449845481795
