variant,country,year,childdependencyratio2564
estimates,96,1950,127.817
estimates,96,1951,129.965
estimates,96,1952,133.626
estimates,96,1953,136.015
estimates,96,1954,136.806
estimates,96,1955,136.782
estimates,96,1956,141.368
estimates,96,1957,143.498
estimates,96,1958,144.564
estimates,96,1959,145.602
estimates,96,1960,146.944
estimates,96,1961,148.824
estimates,96,1962,151.294
estimates,96,1963,153.854
estimates,96,1964,155.867
estimates,96,1965,157.205
estimates,96,1966,158.521
estimates,96,1967,158.743
estimates,96,1968,158.208
estimates,96,1969,157.48
estimates,96,1970,156.828
estimates,96,1971,157.694
estimates,96,1972,158.597
estimates,96,1973,158.941
estimates,96,1974,158.038
estimates,96,1975,155.714
estimates,96,1976,162.539
estimates,96,1977,166.425
estimates,96,1978,167.573
estimates,96,1979,166.381
estimates,96,1980,163.155
estimates,96,1981,156.822
estimates,96,1982,150.607
estimates,96,1983,144.887
estimates,96,1984,140.03
estimates,96,1985,136.107
estimates,96,1986,133.565
estimates,96,1987,130.672
estimates,96,1988,127.209
estimates,96,1989,123.04
estimates,96,1990,118.304
estimates,96,1991,118.19
estimates,96,1992,117.344
estimates,96,1993,115.613
estimates,96,1994,113.168
estimates,96,1995,110.238
estimates,96,1996,109.281
estimates,96,1997,107.625
estimates,96,1998,105.041
estimates,96,1999,101.635
estimates,96,2000,97.749
estimates,96,2001,96.347
estimates,96,2002,94.799
estimates,96,2003,93.046
estimates,96,2004,90.996
estimates,96,2005,88.57
estimates,96,2006,87.388
estimates,96,2007,86.046
estimates,96,2008,84.562
estimates,96,2009,83.021
estimates,96,2010,81.423
estimates,96,2011,78.262
estimates,96,2012,75.638
estimates,96,2013,73.382
estimates,96,2014,71.273
estimates,96,2015,69.211
medium_variant,96,2015,69.211
medium_variant,96,2016,67.822
medium_variant,96,2017,66.243
medium_variant,96,2018,64.611
medium_variant,96,2019,63.104
medium_variant,96,2020,61.762
medium_variant,96,2021,60.252
medium_variant,96,2022,58.966
medium_variant,96,2023,57.828
medium_variant,96,2024,56.726
medium_variant,96,2025,55.626
medium_variant,96,2026,54.725
medium_variant,96,2027,53.828
medium_variant,96,2028,52.959
medium_variant,96,2029,52.192
medium_variant,96,2030,51.552
medium_variant,96,2031,51.093
medium_variant,96,2032,50.736
medium_variant,96,2033,50.427
medium_variant,96,2034,50.075
medium_variant,96,2035,49.621
medium_variant,96,2036,49.132
medium_variant,96,2037,48.552
medium_variant,96,2038,47.922
medium_variant,96,2039,47.308
medium_variant,96,2040,46.755
medium_variant,96,2041,46.332
medium_variant,96,2042,45.953
medium_variant,96,2043,45.618
medium_variant,96,2044,45.316
medium_variant,96,2045,45.044
medium_variant,96,2046,44.865
medium_variant,96,2047,44.708
medium_variant,96,2048,44.576
medium_variant,96,2049,44.475
medium_variant,96,2050,44.402
medium_variant,96,2051,44.394
medium_variant,96,2052,44.411
medium_variant,96,2053,44.447
medium_variant,96,2054,44.491
medium_variant,96,2055,44.54
medium_variant,96,2056,44.64
medium_variant,96,2057,44.741
medium_variant,96,2058,44.834
medium_variant,96,2059,44.904
medium_variant,96,2060,44.946
medium_variant,96,2061,45.001
medium_variant,96,2062,45.021
medium_variant,96,2063,45.015
medium_variant,96,2064,45
medium_variant,96,2065,44.986
medium_variant,96,2066,45.016
medium_variant,96,2067,45.042
medium_variant,96,2068,45.06
medium_variant,96,2069,45.069
medium_variant,96,2070,45.065
medium_variant,96,2071,45.093
medium_variant,96,2072,45.112
medium_variant,96,2073,45.118
medium_variant,96,2074,45.101
medium_variant,96,2075,45.057
medium_variant,96,2076,45.026
medium_variant,96,2077,44.964
medium_variant,96,2078,44.895
medium_variant,96,2079,44.855
medium_variant,96,2080,44.864
medium_variant,96,2081,44.951
medium_variant,96,2082,45.087
medium_variant,96,2083,45.256
medium_variant,96,2084,45.429
medium_variant,96,2085,45.583
medium_variant,96,2086,45.756
medium_variant,96,2087,45.912
medium_variant,96,2088,46.052
medium_variant,96,2089,46.18
medium_variant,96,2090,46.299
medium_variant,96,2091,46.428
medium_variant,96,2092,46.543
medium_variant,96,2093,46.643
medium_variant,96,2094,46.727
medium_variant,96,2095,46.792
medium_variant,96,2096,46.87
