variant,country,year,childdependencyratio2564
estimates,56,1950,62.143
estimates,56,1951,61.972
estimates,56,1952,61.492
estimates,56,1953,61.384
estimates,56,1954,61.681
estimates,56,1955,62.153
estimates,56,1956,62.046
estimates,56,1957,62.407
estimates,56,1958,62.948
estimates,56,1959,63.477
estimates,56,1960,63.966
estimates,56,1961,65.065
estimates,56,1962,66.008
estimates,56,1963,66.854
estimates,56,1964,67.744
estimates,56,1965,68.71
estimates,56,1966,69.865
estimates,56,1967,70.993
estimates,56,1968,71.996
estimates,56,1969,72.693
estimates,56,1970,72.974
estimates,56,1971,73.027
estimates,56,1972,72.747
estimates,56,1973,72.192
estimates,56,1974,71.501
estimates,56,1975,70.783
estimates,56,1976,70.248
estimates,56,1977,69.613
estimates,56,1978,68.869
estimates,56,1979,67.995
estimates,56,1980,66.979
estimates,56,1981,66.006
estimates,56,1982,64.988
estimates,56,1983,63.888
estimates,56,1984,62.641
estimates,56,1985,61.236
estimates,56,1986,59.836
estimates,56,1987,58.285
estimates,56,1988,56.736
estimates,56,1989,55.389
estimates,56,1990,54.337
estimates,56,1991,53.614
estimates,56,1992,53.138
estimates,56,1993,52.818
estimates,56,1994,52.514
estimates,56,1995,52.144
estimates,56,1996,51.917
estimates,56,1997,51.606
estimates,56,1998,51.244
estimates,56,1999,50.906
estimates,56,2000,50.635
estimates,56,2001,50.429
estimates,56,2002,50.304
estimates,56,2003,50.199
estimates,56,2004,50.043
estimates,56,2005,49.812
estimates,56,2006,49.948
estimates,56,2007,49.992
estimates,56,2008,49.943
estimates,56,2009,49.809
estimates,56,2010,49.599
estimates,56,2011,49.54
estimates,56,2012,49.354
estimates,56,2013,49.101
estimates,56,2014,48.855
estimates,56,2015,48.652
medium_variant,56,2015,48.652
medium_variant,56,2016,48.591
medium_variant,56,2017,48.612
medium_variant,56,2018,48.686
medium_variant,56,2019,48.773
medium_variant,56,2020,48.851
medium_variant,56,2021,48.987
medium_variant,56,2022,49.144
medium_variant,56,2023,49.313
medium_variant,56,2024,49.495
medium_variant,56,2025,49.692
medium_variant,56,2026,49.964
medium_variant,56,2027,50.245
medium_variant,56,2028,50.514
medium_variant,56,2029,50.739
medium_variant,56,2030,50.902
medium_variant,56,2031,51.088
medium_variant,56,2032,51.206
medium_variant,56,2033,51.266
medium_variant,56,2034,51.29
medium_variant,56,2035,51.295
medium_variant,56,2036,51.359
medium_variant,56,2037,51.4
medium_variant,56,2038,51.418
medium_variant,56,2039,51.412
medium_variant,56,2040,51.381
medium_variant,56,2041,51.418
medium_variant,56,2042,51.428
medium_variant,56,2043,51.421
medium_variant,56,2044,51.408
medium_variant,56,2045,51.398
medium_variant,56,2046,51.463
medium_variant,56,2047,51.523
medium_variant,56,2048,51.583
medium_variant,56,2049,51.647
medium_variant,56,2050,51.72
medium_variant,56,2051,51.857
medium_variant,56,2052,52.001
medium_variant,56,2053,52.146
medium_variant,56,2054,52.281
medium_variant,56,2055,52.401
medium_variant,56,2056,52.566
medium_variant,56,2057,52.714
medium_variant,56,2058,52.84
medium_variant,56,2059,52.944
medium_variant,56,2060,53.026
medium_variant,56,2061,53.141
medium_variant,56,2062,53.235
medium_variant,56,2063,53.297
medium_variant,56,2064,53.311
medium_variant,56,2065,53.273
medium_variant,56,2066,53.247
medium_variant,56,2067,53.171
medium_variant,56,2068,53.055
medium_variant,56,2069,52.915
medium_variant,56,2070,52.765
medium_variant,56,2071,52.66
medium_variant,56,2072,52.541
medium_variant,56,2073,52.42
medium_variant,56,2074,52.307
medium_variant,56,2075,52.212
medium_variant,56,2076,52.183
medium_variant,56,2077,52.172
medium_variant,56,2078,52.173
medium_variant,56,2079,52.18
medium_variant,56,2080,52.188
medium_variant,56,2081,52.241
medium_variant,56,2082,52.293
medium_variant,56,2083,52.343
medium_variant,56,2084,52.39
medium_variant,56,2085,52.433
medium_variant,56,2086,52.505
medium_variant,56,2087,52.573
medium_variant,56,2088,52.63
medium_variant,56,2089,52.671
medium_variant,56,2090,52.694
medium_variant,56,2091,52.737
medium_variant,56,2092,52.759
medium_variant,56,2093,52.762
medium_variant,56,2094,52.744
medium_variant,56,2095,52.708
medium_variant,56,2096,52.688
medium_variant,56,2097,52.649
medium_variant,56,2098,52.595
medium_variant,56,2099,52.526
medium_variant,56,2100,52.448
high_variant,56,2015,53.647626975525
low_variant,56,2015,53.647626975525
constant_fertility,56,2015,53.647626975525
instant_replacement,56,2015,53.647626975525
zero_migration,56,2015,53.647626975525
constant_mortality,56,2015,53.647626975525
no_change,56,2015,53.647626975525
high_variant,56,2020,55.4088503899201
low_variant,56,2020,52.4895165305275
constant_fertility,56,2020,53.8124703599702
instant_replacement,56,2020,55.3183642573545
zero_migration,56,2020,53.1871779402484
constant_mortality,56,2020,54.0025481388079
no_change,56,2020,53.8657662805054
high_variant,56,2025,59.3425606399978
low_variant,56,2025,51.7274951075507
constant_fertility,56,2025,55.1569435840401
instant_replacement,56,2025,58.2102046816759
zero_migration,56,2025,54.7165380935847
constant_mortality,56,2025,55.6840110524779
no_change,56,2025,55.3051777062619
high_variant,56,2030,64.2754451052469
low_variant,56,2030,50.6918902905166
constant_fertility,56,2030,56.8135623232476
instant_replacement,56,2030,61.439217615901
zero_migration,56,2030,56.5388252887613
constant_mortality,56,2030,57.7476543702866
no_change,56,2030,57.0750062115758
high_variant,56,2035,67.6926530887715
low_variant,56,2035,48.1184395199667
constant_fertility,56,2035,56.9477386014134
instant_replacement,56,2035,63.081774519891
zero_migration,56,2035,56.8044443531613
constant_mortality,56,2035,58.2680656997332
no_change,56,2035,57.3086414653504
high_variant,56,2040,70.6165355428567
low_variant,56,2040,44.8591303034998
constant_fertility,56,2040,56.4467018723856
instant_replacement,56,2040,64.1482128481629
zero_migration,56,2040,56.5828595840575
constant_mortality,56,2040,58.1586109108145
no_change,56,2040,56.893929882806
high_variant,56,2045,71.4784778181084
low_variant,56,2045,43.5906921043145
constant_fertility,56,2045,56.1524103601638
instant_replacement,56,2045,63.2224945513922
zero_migration,56,2045,56.4747472165815
constant_mortality,56,2045,58.1328456708348
no_change,56,2045,56.6890545754526
high_variant,56,2050,72.3513938358428
low_variant,56,2050,43.6150688525154
constant_fertility,56,2050,56.4981519872726
instant_replacement,56,2050,63.5209178782326
zero_migration,56,2050,56.9806005641873
constant_mortality,56,2050,58.7178077003307
no_change,56,2050,57.1234334648324
high_variant,56,2055,73.5378136826228
low_variant,56,2055,44.1816250983175
constant_fertility,56,2055,57.11123903982
instant_replacement,56,2055,64.5515537175056
zero_migration,56,2055,57.8493707624288
constant_mortality,56,2055,59.6184824852804
no_change,56,2055,57.8184969316414
high_variant,56,2060,75.1811483682818
low_variant,56,2060,44.2774401804739
constant_fertility,56,2060,57.5803881780993
instant_replacement,56,2060,65.6141229179778
zero_migration,56,2060,58.5616431324738
constant_mortality,56,2060,60.4221061177382
no_change,56,2060,58.352811799014
high_variant,56,2065,75.7484824200163
low_variant,56,2065,43.4510711988912
constant_fertility,56,2065,57.0991356669569
instant_replacement,56,2065,65.5304423420408
zero_migration,56,2065,58.1261593168118
constant_mortality,56,2065,60.2453343801234
no_change,56,2065,57.9388786232639
high_variant,56,2070,75.4474436548903
low_variant,56,2070,42.5241251737368
constant_fertility,56,2070,56.3547482278564
instant_replacement,56,2070,64.7215026982479
zero_migration,56,2070,57.3149051404944
constant_mortality,56,2070,59.6826481552028
no_change,56,2070,57.2637719341515
high_variant,56,2075,74.8944565136568
low_variant,56,2075,42.5354065845607
constant_fertility,56,2075,56.1636281501755
instant_replacement,56,2075,63.9683493036642
zero_migration,56,2075,57.1194739592919
constant_mortality,56,2075,59.5592271121385
no_change,56,2075,57.1287887975004
high_variant,56,2080,74.0936865528479
low_variant,56,2080,43.4703331384262
constant_fertility,56,2080,56.3503690873387
instant_replacement,56,2080,63.4033445753474
zero_migration,56,2080,57.3487521269893
constant_mortality,56,2080,59.7539610740624
no_change,56,2080,57.3640235940385
high_variant,56,2085,74.1700683669335
low_variant,56,2085,44.1226786647553
constant_fertility,56,2085,56.6213941594658
instant_replacement,56,2085,63.9227422825989
zero_migration,56,2085,57.8395749101644
constant_mortality,56,2085,60.1194194969624
no_change,56,2085,57.677047088758
high_variant,56,2090,74.6643635339068
low_variant,56,2090,44.2129796970001
constant_fertility,56,2090,56.6729664547874
instant_replacement,56,2090,64.3783104651373
zero_migration,56,2090,58.1818270565391
constant_mortality,56,2090,60.3539477345961
no_change,56,2090,57.7692147373659
high_variant,56,2095,75.1070548125096
low_variant,56,2095,43.705090373116
constant_fertility,56,2095,56.4252739454413
instant_replacement,56,2095,64.4342272782235
zero_migration,56,2095,58.0993618899439
constant_mortality,56,2095,60.2847439408377
no_change,56,2095,57.5601244425395
high_variant,56,2100,75.0264411615739
low_variant,56,2100,43.1598278951716
constant_fertility,56,2100,56.0559862849323
instant_replacement,56,2100,64.0501014665764
zero_migration,56,2100,57.7377047992964
constant_mortality,56,2100,59.9969445526484
no_change,56,2100,57.228159611648
