variant,country,year,childdependencyratio2564
estimates,68,1950,149.788
estimates,68,1951,151.659
estimates,68,1952,153.836
estimates,68,1953,155.441
estimates,68,1954,156.398
estimates,68,1955,157.01
estimates,68,1956,159.562
estimates,68,1957,161.097
estimates,68,1958,162.157
estimates,68,1959,163.174
estimates,68,1960,164.295
estimates,68,1961,165.892
estimates,68,1962,167.604
estimates,68,1963,169.208
estimates,68,1964,170.286
estimates,68,1965,170.698
estimates,68,1966,171.798
estimates,68,1967,172.097
estimates,68,1968,171.899
estimates,68,1969,171.637
estimates,68,1970,171.539
estimates,68,1971,172.384
estimates,68,1972,173.156
estimates,68,1973,173.772
estimates,68,1974,174.028
estimates,68,1975,173.839
estimates,68,1976,173.796
estimates,68,1977,173.319
estimates,68,1978,172.582
estimates,68,1979,171.784
estimates,68,1980,171.04
estimates,68,1981,170.703
estimates,68,1982,170.264
estimates,68,1983,169.769
estimates,68,1984,169.227
estimates,68,1985,168.637
estimates,68,1986,168.014
estimates,68,1987,167.287
estimates,68,1988,166.506
estimates,68,1989,165.704
estimates,68,1990,164.908
estimates,68,1991,164.071
estimates,68,1992,163.119
estimates,68,1993,162.072
estimates,68,1994,160.945
estimates,68,1995,159.753
estimates,68,1996,158.613
estimates,68,1997,157.305
estimates,68,1998,155.836
estimates,68,1999,154.181
estimates,68,2000,152.332
estimates,68,2001,150.408
estimates,68,2002,148.236
estimates,68,2003,145.914
estimates,68,2004,143.538
estimates,68,2005,141.162
estimates,68,2006,138.721
estimates,68,2007,136.257
estimates,68,2008,133.809
estimates,68,2009,131.399
estimates,68,2010,129.044
estimates,68,2011,126.81
estimates,68,2012,124.563
estimates,68,2013,122.315
estimates,68,2014,120.084
estimates,68,2015,117.886
medium_variant,68,2015,117.886
medium_variant,68,2016,115.765
medium_variant,68,2017,113.689
medium_variant,68,2018,111.65
medium_variant,68,2019,109.621
medium_variant,68,2020,107.594
medium_variant,68,2021,105.789
medium_variant,68,2022,103.909
medium_variant,68,2023,102.007
medium_variant,68,2024,100.145
medium_variant,68,2025,98.351
medium_variant,68,2026,96.657
medium_variant,68,2027,95.01
medium_variant,68,2028,93.411
medium_variant,68,2029,91.851
medium_variant,68,2030,90.328
medium_variant,68,2031,88.942
medium_variant,68,2032,87.578
medium_variant,68,2033,86.245
medium_variant,68,2034,84.96
medium_variant,68,2035,83.728
medium_variant,68,2036,82.627
medium_variant,68,2037,81.563
medium_variant,68,2038,80.523
medium_variant,68,2039,79.485
medium_variant,68,2040,78.439
medium_variant,68,2041,77.46
medium_variant,68,2042,76.464
medium_variant,68,2043,75.463
medium_variant,68,2044,74.475
medium_variant,68,2045,73.512
medium_variant,68,2046,72.636
medium_variant,68,2047,71.769
medium_variant,68,2048,70.916
medium_variant,68,2049,70.076
medium_variant,68,2050,69.253
medium_variant,68,2051,68.508
medium_variant,68,2052,67.767
medium_variant,68,2053,67.036
medium_variant,68,2054,66.317
medium_variant,68,2055,65.613
medium_variant,68,2056,64.975
medium_variant,68,2057,64.345
