variant,continent,year,gender,dependencyratio1564
estimates,908,1950,male,55.049
estimates,908,1951,male,55.088
estimates,908,1952,male,54.373
estimates,908,1953,male,53.672
estimates,908,1954,male,53.348
estimates,908,1955,male,53.441
estimates,908,1956,male,53.778
estimates,908,1957,male,54.588
estimates,908,1958,male,55.58
estimates,908,1959,male,56.392
estimates,908,1960,male,56.84
estimates,908,1961,male,57.197
estimates,908,1962,male,57.206
estimates,908,1963,male,56.944
estimates,908,1964,male,56.582
estimates,908,1965,male,56.211
estimates,908,1966,male,56.023
estimates,908,1967,male,55.754
estimates,908,1968,male,55.418
estimates,908,1969,male,55.021
estimates,908,1970,male,54.578
estimates,908,1971,male,54.159
estimates,908,1972,male,53.718
estimates,908,1973,male,53.244
estimates,908,1974,male,52.717
estimates,908,1975,male,52.13
estimates,908,1976,male,51.815
estimates,908,1977,male,51.396
estimates,908,1978,male,50.863
estimates,908,1979,male,50.202
estimates,908,1980,male,49.422
estimates,908,1981,male,48.749
estimates,908,1982,male,47.991
estimates,908,1983,male,47.224
estimates,908,1984,male,46.534
estimates,908,1985,male,45.969
estimates,908,1986,male,45.772
estimates,908,1987,male,45.636
estimates,908,1988,male,45.543
estimates,908,1989,male,45.465
estimates,908,1990,male,45.379
estimates,908,1991,male,45.58
estimates,908,1992,male,45.704
estimates,908,1993,male,45.738
estimates,908,1994,male,45.666
estimates,908,1995,male,45.478
estimates,908,1996,male,45.202
estimates,908,1997,male,44.877
estimates,908,1998,male,44.505
estimates,908,1999,male,44.098
estimates,908,2000,male,43.682
estimates,908,2001,male,43.505
estimates,908,2002,male,43.314
estimates,908,2003,male,43.1
estimates,908,2004,male,42.851
estimates,908,2005,male,42.571
estimates,908,2006,male,42.536
estimates,908,2007,male,42.466
estimates,908,2008,male,42.437
estimates,908,2009,male,42.525
estimates,908,2010,male,42.762
estimates,908,2011,male,43.318
estimates,908,2012,male,43.973
estimates,908,2013,male,44.705
estimates,908,2014,male,45.476
estimates,908,2015,male,46.252
medium_variant,908,2015,male,46.252
medium_variant,908,2016,male,47.104
medium_variant,908,2017,male,47.951
medium_variant,908,2018,male,48.771
medium_variant,908,2019,male,49.549
medium_variant,908,2020,male,50.278
medium_variant,908,2021,male,51.079
medium_variant,908,2022,male,51.82
medium_variant,908,2023,male,52.505
medium_variant,908,2024,male,53.149
medium_variant,908,2025,male,53.768
medium_variant,908,2026,male,54.489
medium_variant,908,2027,male,55.161
medium_variant,908,2028,male,55.783
medium_variant,908,2029,male,56.353
medium_variant,908,2030,male,56.871
medium_variant,908,2031,male,57.425
medium_variant,908,2032,male,57.925
medium_variant,908,2033,male,58.39
medium_variant,908,2034,male,58.844
medium_variant,908,2035,male,59.309
medium_variant,908,2036,male,59.868
medium_variant,908,2037,male,60.416
medium_variant,908,2038,male,60.963
medium_variant,908,2039,male,61.512
medium_variant,908,2040,male,62.069
medium_variant,908,2041,male,62.728
medium_variant,908,2042,male,63.364
medium_variant,908,2043,male,63.989
