variant,continent,year,gender,dependencyratio1564
estimates,904,1950,male,78.67
estimates,904,1951,male,79.537
estimates,904,1952,male,80.381
estimates,904,1953,male,81.125
estimates,904,1954,male,81.733
estimates,904,1955,male,82.223
estimates,904,1956,male,83.407
estimates,904,1957,male,84.293
estimates,904,1958,male,85.012
estimates,904,1959,male,85.683
estimates,904,1960,male,86.341
estimates,904,1961,male,87.08
estimates,904,1962,male,87.85
estimates,904,1963,male,88.523
estimates,904,1964,male,88.908
estimates,904,1965,male,88.92
estimates,904,1966,male,89.215
estimates,904,1967,male,89.029
estimates,904,1968,male,88.519
estimates,904,1969,male,87.895
estimates,904,1970,male,87.252
estimates,904,1971,male,86.718
estimates,904,1972,male,86.159
estimates,904,1973,male,85.535
estimates,904,1974,male,84.77
estimates,904,1975,male,83.847
estimates,904,1976,male,83.154
estimates,904,1977,male,82.326
estimates,904,1978,male,81.395
estimates,904,1979,male,80.415
estimates,904,1980,male,79.416
estimates,904,1981,male,78.61
estimates,904,1982,male,77.746
estimates,904,1983,male,76.849
estimates,904,1984,male,75.932
estimates,904,1985,male,74.993
estimates,904,1986,male,74.163
estimates,904,1987,male,73.292
estimates,904,1988,male,72.384
estimates,904,1989,male,71.448
estimates,904,1990,male,70.488
estimates,904,1991,male,69.605
estimates,904,1992,male,68.694
estimates,904,1993,male,67.745
estimates,904,1994,male,66.749
estimates,904,1995,male,65.71
estimates,904,1996,male,64.789
estimates,904,1997,male,63.847
estimates,904,1998,male,62.89
estimates,904,1999,male,61.93
estimates,904,2000,male,60.973
estimates,904,2001,male,60.106
estimates,904,2002,male,59.225
estimates,904,2003,male,58.342
estimates,904,2004,male,57.471
estimates,904,2005,male,56.619
estimates,904,2006,male,55.749
estimates,904,2007,male,54.899
estimates,904,2008,male,54.072
estimates,904,2009,male,53.272
estimates,904,2010,male,52.51
estimates,904,2011,male,51.822
estimates,904,2012,male,51.189
estimates,904,2013,male,50.609
estimates,904,2014,male,50.076
estimates,904,2015,male,49.594
medium_variant,904,2015,male,49.594
medium_variant,904,2016,male,49.265
medium_variant,904,2017,male,48.946
medium_variant,904,2018,male,48.654
medium_variant,904,2019,male,48.41
medium_variant,904,2020,male,48.221
medium_variant,904,2021,male,48.07
medium_variant,904,2022,male,47.967
medium_variant,904,2023,male,47.902
medium_variant,904,2024,male,47.857
medium_variant,904,2025,male,47.828
medium_variant,904,2026,male,47.835
medium_variant,904,2027,male,47.851
medium_variant,904,2028,male,47.877
medium_variant,904,2029,male,47.914
medium_variant,904,2030,male,47.968
medium_variant,904,2031,male,48.047
medium_variant,904,2032,male,48.132
medium_variant,904,2033,male,48.232
medium_variant,904,2034,male,48.355
medium_variant,904,2035,male,48.509
medium_variant,904,2036,male,48.692
medium_variant,904,2037,male,48.895
medium_variant,904,2038,male,49.126
medium_variant,904,2039,male,49.39
medium_variant,904,2040,male,49.695
medium_variant,904,2041,male,50.026
medium_variant,904,2042,male,50.384
medium_variant,904,2043,male,50.774
medium_variant,904,2044,male,51.2
medium_variant,904,2045,male,51.666
medium_variant,904,2046,male,52.154
medium_variant,904,2047,male,52.666
medium_variant,904,2048,male,53.203
medium_variant,904,2049,male,53.767
medium_variant,904,2050,male,54.361
medium_variant,904,2051,male,54.952
medium_variant,904,2052,male,55.554
medium_variant,904,2053,male,56.171
medium_variant,904,2054,male,56.809
medium_variant,904,2055,male,57.47
medium_variant,904,2056,male,58.102
medium_variant,904,2057,male,58.734
medium_variant,904,2058,male,59.373
medium_variant,904,2059,male,60.031
medium_variant,904,2060,male,60.718
medium_variant,904,2061,male,61.358
medium_variant,904,2062,male,62
medium_variant,904,2063,male,62.65
medium_variant,904,2064,male,63.309
medium_variant,904,2065,male,63.981
medium_variant,904,2066,male,64.574
medium_variant,904,2067,male,65.151
medium_variant,904,2068,male,65.72
medium_variant,904,2069,male,66.291
medium_variant,904,2070,male,66.875
medium_variant,904,2071,male,67.358
medium_variant,904,2072,male,67.819
medium_variant,904,2073,male,68.279
medium_variant,904,2074,male,68.766
medium_variant,904,2075,male,69.303
medium_variant,904,2076,male,69.765
medium_variant,904,2077,male,70.237
medium_variant,904,2078,male,70.728
medium_variant,904,2079,male,71.246
medium_variant,904,2080,male,71.801
medium_variant,904,2081,male,72.251
medium_variant,904,2082,male,72.695
medium_variant,904,2083,male,73.146
medium_variant,904,2084,male,73.62
medium_variant,904,2085,male,74.133
medium_variant,904,2086,male,74.523
medium_variant,904,2087,male,74.902
medium_variant,904,2088,male,75.287
medium_variant,904,2089,male,75.696
medium_variant,904,2090,male,76.148
medium_variant,904,2091,male,76.466
medium_variant,904,2092,male,76.773
medium_variant,904,2093,male,77.089
medium_variant,904,2094,male,77.435
