continent,variant,year,sexratio_maleper100female
908,estimates,1950,87.5742858614625
908,estimates,1955,88.6323339028843
908,estimates,1960,89.6280565941994
908,estimates,1965,90.6528813154646
908,estimates,1970,91.321093683609
908,estimates,1975,91.777913784279
908,estimates,1980,92.1639918844095
908,estimates,1985,92.4640234614837
908,estimates,1990,92.9553066471576
908,estimates,1995,93.0418801926606
908,estimates,2000,93.1013984304127
908,estimates,2005,93.1330277162469
908,estimates,2010,93.1570162584868
908,constant_fertility,2015,93.3629338722176
908,constant_mortality,2015,93.3629338722176
908,estimates,2015,93.3629338722176
908,high_variant,2015,93.3629338722176
908,instant_replacement,2015,93.3629338722176
908,low_variant,2015,93.3629338722176
908,medium_variant,2015,93.3629338722176
908,momentum,2015,93.3629338722176
908,no_change,2015,93.3629338722176
908,zero_migration,2015,93.3629338722176
908,constant_fertility,2020,93.6508870568061
908,constant_mortality,2020,93.5661978193039
908,high_variant,2020,93.7532552384751
908,instant_replacement,2020,93.8240320369331
908,low_variant,2020,93.5748590088749
908,medium_variant,2020,93.6647257453516
908,momentum,2020,93.6651695745603
908,no_change,2020,93.5522260986264
908,zero_migration,2020,93.6018276404106
908,constant_fertility,2025,93.827550773248
908,constant_mortality,2025,93.6123908521841
908,high_variant,2025,94.085627468101
908,instant_replacement,2025,94.1593488708735
908,low_variant,2025,93.6462226878926
908,medium_variant,2025,93.8700671111081
908,momentum,2025,93.8111026235491
908,no_change,2025,93.5686653399859
908,zero_migration,2025,93.7698182044977
908,constant_fertility,2030,93.9330607861752
908,constant_mortality,2030,93.5299133229641
908,high_variant,2030,94.3651211231876
908,instant_replacement,2030,94.4039135878181
908,low_variant,2030,93.6222801513718
908,medium_variant,2030,94.0056703849759
908,momentum,2030,93.8118728944276
908,no_change,2030,93.4532747776462
908,zero_migration,2030,93.8673106172197
908,constant_fertility,2035,94.033528976578
908,constant_mortality,2035,93.4071059511705
908,high_variant,2035,94.626925856637
908,instant_replacement,2035,94.6274695313758
908,low_variant,2035,93.5912777972124
908,medium_variant,2035,94.132329501975
908,momentum,2035,93.7641249881166
908,no_change,2035,93.2995658020239
908,zero_migration,2035,93.9542696272102
908,constant_fertility,2040,94.2064908115793
908,constant_mortality,2040,93.352093584901
908,high_variant,2040,94.9626942299049
908,instant_replacement,2040,94.9230017055004
908,low_variant,2040,93.6347477997507
908,medium_variant,2040,94.336083138961
908,momentum,2040,93.7894544027841
908,no_change,2040,93.2066039305603
908,zero_migration,2040,94.1228402912631
