agebroad,gender,population,continent,variant,year
75plus,female,8645.121,935,estimates,1951
80plus,female,3351.835,935,estimates,1951
85plus,female,980.276,935,estimates,1951
90plus,female,223.992,935,estimates,1951
total,female,700289.816,935,estimates,1951
0_1,male,48703.221,935,estimates,1951
0_4,male,108780.016,935,estimates,1951
0_14,male,271501.746,935,estimates,1951
0_17,male,316101.404,935,estimates,1951
0_19,male,344475.179,935,estimates,1951
0_24,male,409998.17,935,estimates,1951
3_4,male,38796.4,935,estimates,1951
3_5,male,56757.011,935,estimates,1951
3_6,male,74014.018,935,estimates,1951
4_5,male,36809.507,935,estimates,1951
4_6,male,54066.514,935,estimates,1951
5_14,male,162721.73,935,estimates,1951
5_10,male,100124.015,935,estimates,1951
5_11,male,115874.809,935,estimates,1951
6_9,male,66314.15,935,estimates,1951
6_10,male,82163.404,935,estimates,1951
6_11,male,97914.198,935,estimates,1951
6_12,male,113654.014,935,estimates,1951
7_10,male,64906.397,935,estimates,1951
7_12,male,96397.007,935,estimates,1951
11_16,male,92592.926,935,estimates,1951
11_17,male,107197.373,935,estimates,1951
11_18,male,121529.031,935,estimates,1951
12_14,male,46846.921,935,estimates,1951
12_16,male,76842.132,935,estimates,1951
12_17,male,91446.579,935,estimates,1951
12_18,male,105778.237,935,estimates,1951
13_17,male,75706.763,935,estimates,1951
13_18,male,90038.421,935,estimates,1951
13_19,male,104080.538,935,estimates,1951
15_17,male,44599.658,935,estimates,1951
18_23,male,81473.67,935,estimates,1951
15_24,male,138496.424,935,estimates,1951
15_49,male,367134.421,935,estimates,1951
15_59,male,418627.968,935,estimates,1951
15_64,male,436502.652,935,estimates,1951
20_64,male,363529.219,935,estimates,1951
20_69,male,375841.188,935,estimates,1951
25_49,male,228637.997,935,estimates,1951
25_64,male,298006.228,935,estimates,1951
25_69,male,310318.197,935,estimates,1951
15plus,male,462743.243,935,estimates,1951
16plus,male,447609.888,935,estimates,1951
17plus,male,432748.032,935,estimates,1951
18plus,male,418143.585,935,estimates,1951
20plus,male,389769.81,935,estimates,1951
21plus,male,376031.514,935,estimates,1951
25plus,male,324246.819,935,estimates,1951
50plus,male,95608.822,935,estimates,1951
60plus,male,44115.275,935,estimates,1951
65plus,male,26240.591,935,estimates,1951
70plus,male,13928.622,935,estimates,1951
75plus,male,6301.479,935,estimates,1951
80plus,male,2197.319,935,estimates,1951
85plus,male,571.906,935,estimates,1951
90plus,male,111.84,935,estimates,1951
total,male,734244.989,935,estimates,1951
0_1,female,50488.805,935,estimates,1952
0_4,female,110885.107,935,estimates,1952
0_14,female,265308.376,935,estimates,1952
0_17,female,307409.861,935,estimates,1952
0_19,female,334355.986,935,estimates,1952
0_24,female,396085.964,935,estimates,1952
3_4,female,38834.788,935,estimates,1952
3_5,female,56545.291,935,estimates,1952
3_6,female,73377.568,935,estimates,1952
4_5,female,36489.239,935,estimates,1952
4_6,female,53321.516,935,estimates,1952
5_14,female,154423.269,935,estimates,1952
5_10,female,96180.225,935,estimates,1952
5_11,female,110845.929,935,estimates,1952
6_9,female,63626.486,935,estimates,1952
6_10,female,78469.722,935,estimates,1952
6_11,female,93135.426,935,estimates,1952
6_12,female,107699.837,935,estimates,1952
7_10,female,61637.445,935,estimates,1952
7_12,female,90867.56,935,estimates,1952
11_16,female,86547.681,935,estimates,1952
11_17,female,100344.529,935,estimates,1952
11_18,female,113940.244,935,estimates,1952
12_14,female,43577.34,935,estimates,1952
12_16,female,71881.977,935,estimates,1952
12_17,female,85678.825,935,estimates,1952
12_18,female,99274.54,935,estimates,1952
13_17,female,71114.414,935,estimates,1952
13_18,female,84710.129,935,estimates,1952
13_19,female,98060.539,935,estimates,1952
15_17,female,42101.485,935,estimates,1952
18_23,female,77016.737,935,estimates,1952
15_24,female,130777.588,935,estimates,1952
15_49,female,348312.955,935,estimates,1952
15_59,female,398558.456,935,estimates,1952
15_64,female,417077.569,935,estimates,1952
20_64,female,348029.959,935,estimates,1952
20_69,female,362027.485,935,estimates,1952
25_49,female,217535.367,935,estimates,1952
25_64,female,286299.981,935,estimates,1952
25_69,female,300297.507,935,estimates,1952
15plus,female,449154.405,935,estimates,1952
16plus,female,434870.692,935,estimates,1952
17plus,female,420849.768,935,estimates,1952
18plus,female,407052.92,935,estimates,1952
20plus,female,380106.795,935,estimates,1952
21plus,female,367065.626,935,estimates,1952
25plus,female,318376.817,935,estimates,1952
50plus,female,100841.45,935,estimates,1952
60plus,female,50595.949,935,estimates,1952
65plus,female,32076.836,935,estimates,1952
70plus,female,18079.31,935,estimates,1952
75plus,female,8854.073,935,estimates,1952
80plus,female,3522.403,935,estimates,1952
85plus,female,1057.431,935,estimates,1952
90plus,female,243.648,935,estimates,1952
total,female,714462.781,935,estimates,1952
0_1,male,52967.533,935,estimates,1952
0_4,male,115782.255,935,estimates,1952
0_14,male,280419.3,935,estimates,1952
0_17,male,325507.83,935,estimates,1952
0_19,male,354190.233,935,estimates,1952
0_24,male,420697.347,935,estimates,1952
3_4,male,40479.899,935,estimates,1952
3_5,male,59071.69,935,estimates,1952
3_6,male,76827.315,935,estimates,1952
4_5,male,38211.42,935,estimates,1952
4_6,male,55967.045,935,estimates,1952
5_14,male,164637.045,935,estimates,1952
5_10,male,102075.455,935,estimates,1952
5_11,male,117813.441,935,estimates,1952
6_9,male,67574.904,935,estimates,1952
6_10,male,83483.664,935,estimates,1952
6_11,male,99221.65,935,estimates,1952
6_12,male,114865.371,935,estimates,1952
7_10,male,65728.039,935,estimates,1952
7_12,male,97109.746,935,estimates,1952
11_16,male,92907.729,935,estimates,1952
11_17,male,107650.12,935,estimates,1952
11_18,male,122129.606,935,estimates,1952
12_14,male,46823.604,935,estimates,1952
12_16,male,77169.743,935,estimates,1952
12_17,male,91912.134,935,estimates,1952
12_18,male,106391.62,935,estimates,1952
13_17,male,76268.413,935,estimates,1952
13_18,male,90747.899,935,estimates,1952
13_19,male,104950.816,935,estimates,1952
15_17,male,45088.53,935,estimates,1952
18_23,male,82515.587,935,estimates,1952
15_24,male,140278.047,935,estimates,1952
15_49,male,371651.807,935,estimates,1952
15_59,male,423797.716,935,estimates,1952
15_64,male,441681.7,935,estimates,1952
20_64,male,367910.767,935,estimates,1952
20_69,male,380404.454,935,estimates,1952
25_49,male,231373.76,935,estimates,1952
25_64,male,301403.653,935,estimates,1952
25_69,male,313897.34,935,estimates,1952
15plus,male,468277.761,935,estimates,1952
16plus,male,452949.009,935,estimates,1952
17plus,male,437931.622,935,estimates,1952
18plus,male,423189.231,935,estimates,1952
20plus,male,394506.828,935,estimates,1952
21plus,male,380594.001,935,estimates,1952
25plus,male,327999.714,935,estimates,1952
50plus,male,96625.954,935,estimates,1952
60plus,male,44480.045,935,estimates,1952
65plus,male,26596.061,935,estimates,1952
70plus,male,14102.374,935,estimates,1952
75plus,male,6455.13,935,estimates,1952
80plus,male,2325.164,935,estimates,1952
85plus,male,614.373,935,estimates,1952
90plus,male,124.762,935,estimates,1952
total,male,748697.061,935,estimates,1952
0_1,female,52452.59,935,estimates,1953
0_4,female,116101.099,935,estimates,1953
0_14,female,273367.529,935,estimates,1953
0_17,female,315862.848,935,estimates,1953
0_19,female,343060.712,935,estimates,1953
0_24,female,405963.622,935,estimates,1953
3_4,female,40650.381,935,estimates,1953
3_5,female,59120.531,935,estimates,1953
3_6,female,76601.492,935,estimates,1953
4_5,female,38111.322,935,estimates,1953
4_6,female,55592.283,935,estimates,1953
5_14,female,157266.43,935,estimates,1953
5_10,female,99017.606,935,estimates,1953
5_11,female,113756.596,935,estimates,1953
6_9,female,65540.006,935,estimates,1953
6_10,female,80547.456,935,estimates,1953
6_11,female,95286.446,935,estimates,1953
6_12,female,109863.432,935,estimates,1953
7_10,female,63066.495,935,estimates,1953
7_12,female,92382.471,935,estimates,1953
11_16,female,86816.34,935,estimates,1953
11_17,female,100744.143,935,estimates,1953
11_18,female,114445.745,935,estimates,1953
12_14,female,43509.834,935,estimates,1953
12_16,female,72077.35,935,estimates,1953
12_17,female,86005.153,935,estimates,1953
12_18,female,99706.755,935,estimates,1953
13_17,female,71428.167,935,estimates,1953
13_18,female,85129.769,935,estimates,1953
13_19,female,98626.031,935,estimates,1953
15_17,female,42495.319,935,estimates,1953
18_23,female,78211.017,935,estimates,1953
15_24,female,132596.093,935,estimates,1953
15_49,female,352814.095,935,estimates,1953
15_59,female,403922.709,935,estimates,1953
15_64,female,422404.919,935,estimates,1953
20_64,female,352711.736,935,estimates,1953
20_69,female,366867.945,935,estimates,1953
25_49,female,220218.002,935,estimates,1953
25_64,female,289808.826,935,estimates,1953
25_69,female,303965.035,935,estimates,1953
15plus,female,454798.186,935,estimates,1953
16plus,female,440420.369,935,estimates,1953
17plus,female,426230.67,935,estimates,1953
18plus,female,412302.867,935,estimates,1953
20plus,female,385105.003,935,estimates,1953
21plus,female,371857.23,935,estimates,1953
25plus,female,322202.093,935,estimates,1953
50plus,female,101984.091,935,estimates,1953
60plus,female,50875.477,935,estimates,1953
65plus,female,32393.267,935,estimates,1953
70plus,female,18237.058,935,estimates,1953
75plus,female,8929.394,935,estimates,1953
80plus,female,3593.628,935,estimates,1953
85plus,female,1096.983,935,estimates,1953
90plus,female,256.321,935,estimates,1953
total,female,728165.715,935,estimates,1953
0_1,male,55243.451,935,estimates,1953
0_4,male,121565.119,935,estimates,1953
0_14,male,288654.966,935,estimates,1953
0_17,male,334229.7,935,estimates,1953
0_19,male,363220.398,935,estimates,1953
0_24,male,430646.467,935,estimates,1953
3_4,male,42258.897,935,estimates,1953
3_5,male,61560.24,935,estimates,1953
3_6,male,79904.174,935,estimates,1953
4_5,male,39751.519,935,estimates,1953
4_6,male,58095.453,935,estimates,1953
5_14,male,167089.847,935,estimates,1953
5_10,male,104588.797,935,estimates,1953
5_11,male,120381.459,935,estimates,1953
6_9,male,69245.422,935,estimates,1953
6_10,male,85287.454,935,estimates,1953
6_11,male,101080.116,935,estimates,1953
6_12,male,116715.21,935,estimates,1953
7_10,male,66943.52,935,estimates,1953
7_12,male,98371.276,935,estimates,1953
11_16,male,93167.087,935,estimates,1953
11_17,male,108075.784,935,estimates,1953
11_18,male,122705.554,935,estimates,1953
12_14,male,46708.388,935,estimates,1953
12_16,male,77374.425,935,estimates,1953
12_17,male,92283.122,935,estimates,1953
12_18,male,106912.892,935,estimates,1953
13_17,male,76648.028,935,estimates,1953
13_18,male,91277.798,935,estimates,1953
13_19,male,105638.726,935,estimates,1953
15_17,male,45574.734,935,estimates,1953
18_23,male,83532.924,935,estimates,1953
15_24,male,141991.501,935,estimates,1953
15_49,male,376391.425,935,estimates,1953
15_59,male,429311.448,935,estimates,1953
15_64,male,447214.799,935,estimates,1953
20_64,male,372649.367,935,estimates,1953
20_69,male,385323.469,935,estimates,1953
25_49,male,234399.924,935,estimates,1953
25_64,male,305223.298,935,estimates,1953
25_69,male,317897.4,935,estimates,1953
15plus,male,474015.067,935,estimates,1953
16plus,male,458570.426,935,estimates,1953
17plus,male,443349.03,935,estimates,1953
18plus,male,428440.333,935,estimates,1953
20plus,male,399449.635,935,estimates,1953
21plus,male,385369.394,935,estimates,1953
25plus,male,332023.566,935,estimates,1953
50plus,male,97623.642,935,estimates,1953
60plus,male,44703.619,935,estimates,1953
65plus,male,26800.268,935,estimates,1953
70plus,male,14126.166,935,estimates,1953
75plus,male,6473.68,935,estimates,1953
80plus,male,2368.378,935,estimates,1953
85plus,male,630.845,935,estimates,1953
90plus,male,132.095,935,estimates,1953
total,male,762670.033,935,estimates,1953
0_1,female,53508.754,935,estimates,1954
0_4,female,119603.935,935,estimates,1954
0_14,female,280559.126,935,estimates,1954
0_17,female,323379.522,935,estimates,1954
0_19,female,350869.681,935,estimates,1954
0_24,female,414981.225,935,estimates,1954
3_4,female,42427.409,935,estimates,1954
3_5,female,61689.925,935,estimates,1954
3_6,female,79885.141,935,estimates,1954
4_5,female,39758.714,935,estimates,1954
4_6,female,57953.93,935,estimates,1954
5_14,female,160955.191,935,estimates,1954
5_10,female,102443.947,935,estimates,1954
5_11,female,117359.594,935,estimates,1954
6_9,female,67860.293,935,estimates,1954
6_10,female,83181.431,935,estimates,1954
6_11,female,98097.078,935,estimates,1954
6_12,female,112757.927,935,estimates,1954
7_10,female,64986.215,935,estimates,1954
7_12,female,94562.711,935,estimates,1954
11_16,female,87210.853,935,estimates,1954
11_17,female,101331.64,935,estimates,1954
11_18,female,115191.029,935,estimates,1954
12_14,female,43595.597,935,estimates,1954
12_16,female,72295.206,935,estimates,1954
12_17,female,86415.993,935,estimates,1954
12_18,female,100275.382,935,estimates,1954
13_17,female,71755.144,935,estimates,1954
13_18,female,85614.533,935,estimates,1954
13_19,female,99245.303,935,estimates,1954
15_17,female,42820.396,935,estimates,1954
18_23,female,79443.32,935,estimates,1954
15_24,female,134422.099,935,estimates,1954
15_49,female,357882.681,935,estimates,1954
15_59,female,410033.023,935,estimates,1954
15_64,female,428604.716,935,estimates,1954
20_64,female,358294.161,935,estimates,1954
20_69,female,372596.743,935,estimates,1954
25_49,female,223460.582,935,estimates,1954
25_64,female,294182.617,935,estimates,1954
25_69,female,308485.199,935,estimates,1954
15plus,female,461207.465,935,estimates,1954
16plus,female,446817.905,935,estimates,1954
17plus,female,432507.856,935,estimates,1954
18plus,female,418387.069,935,estimates,1954
20plus,female,390896.91,935,estimates,1954
21plus,female,377475.936,935,estimates,1954
25plus,female,326785.366,935,estimates,1954
50plus,female,103324.784,935,estimates,1954
60plus,female,51174.442,935,estimates,1954
65plus,female,32602.749,935,estimates,1954
70plus,female,18300.167,935,estimates,1954
75plus,female,8881.293,935,estimates,1954
80plus,female,3550.308,935,estimates,1954
85plus,female,1084.101,935,estimates,1954
90plus,female,250.436,935,estimates,1954
total,female,741766.591,935,estimates,1954
0_1,male,56471.583,935,estimates,1954
0_4,male,125488.665,935,estimates,1954
0_14,male,295913.391,935,estimates,1954
0_17,male,341884.195,935,estimates,1954
0_19,male,371259.518,935,estimates,1954
0_24,male,439690.724,935,estimates,1954
3_4,male,44224.481,935,estimates,1954
3_5,male,64305.377,935,estimates,1954
3_6,male,83326.66,935,estimates,1954
4_5,male,41407.469,935,estimates,1954
4_6,male,60428.752,935,estimates,1954
5_14,male,170424.726,935,estimates,1954
5_10,male,107734.615,935,estimates,1954
5_11,male,123677.763,935,estimates,1954
6_9,male,71348.193,935,estimates,1954
6_10,male,87653.719,935,estimates,1954
6_11,male,103596.867,935,estimates,1954
6_12,male,119304.417,935,estimates,1954
7_10,male,68632.436,935,estimates,1954
7_12,male,100283.134,935,estimates,1954
11_16,male,93516.967,935,estimates,1954
11_17,male,108660.915,935,estimates,1954
11_18,male,123490.251,935,estimates,1954
12_14,male,46746.963,935,estimates,1954
12_16,male,77573.819,935,estimates,1954
12_17,male,92717.767,935,estimates,1954
12_18,male,107547.103,935,estimates,1954
13_17,male,77010.217,935,estimates,1954
13_18,male,91839.553,935,estimates,1954
13_19,male,106385.54,935,estimates,1954
15_17,male,45970.804,935,estimates,1954
18_23,male,84717.785,935,estimates,1954
15_24,male,143777.333,935,estimates,1954
15_49,male,381861.385,935,estimates,1954
15_59,male,435730.137,935,estimates,1954
15_64,male,453750.952,935,estimates,1954
20_64,male,378404.825,935,estimates,1954
20_69,male,391247.654,935,estimates,1954
25_49,male,238084.052,935,estimates,1954
25_64,male,309973.619,935,estimates,1954
25_69,male,322816.448,935,estimates,1954
15plus,male,480623.091,935,estimates,1954
16plus,male,465165.905,935,estimates,1954
17plus,male,449796.235,935,estimates,1954
18plus,male,434652.287,935,estimates,1954
20plus,male,405276.964,935,estimates,1954
21plus,male,391006.22,935,estimates,1954
25plus,male,336845.758,935,estimates,1954
50plus,male,98761.706,935,estimates,1954
60plus,male,44892.954,935,estimates,1954
65plus,male,26872.139,935,estimates,1954
70plus,male,14029.31,935,estimates,1954
75plus,male,6350.959,935,estimates,1954
80plus,male,2305.113,935,estimates,1954
85plus,male,608.545,935,estimates,1954
90plus,male,124.549,935,estimates,1954
total,male,776536.482,935,estimates,1954
0_1,female,53763.15,935,estimates,1955
0_4,female,121896.674,935,estimates,1955
0_14,female,287240.049,935,estimates,1955
0_17,female,330237.424,935,estimates,1955
0_19,female,358124.402,935,estimates,1955
0_24,female,423427.094,935,estimates,1955
3_4,female,43920.314,935,estimates,1955
3_5,female,63937.119,935,estimates,1955
3_6,female,82852.296,935,estimates,1955
4_5,female,41278.814,935,estimates,1955
4_6,female,60193.991,935,estimates,1955
5_14,female,165343.375,935,estimates,1955
5_10,female,106171.752,935,estimates,1955
5_11,female,121416.955,935,estimates,1955
6_9,female,70373.954,935,estimates,1955
6_10,female,86154.947,935,estimates,1955
6_11,female,101400.15,935,estimates,1955
6_12,female,116247.328,935,estimates,1955
7_10,female,67239.77,935,estimates,1955
7_12,female,97332.151,935,estimates,1955
11_16,female,87904.336,935,estimates,1955
11_17,female,102168.998,935,estimates,1955
11_18,female,116243.07,935,estimates,1955
12_14,female,43926.42,935,estimates,1955
12_16,female,72659.133,935,estimates,1955
12_17,female,86923.795,935,estimates,1955
12_18,female,100997.867,935,estimates,1955
13_17,female,72076.617,935,estimates,1955
13_18,female,86150.689,935,estimates,1955
13_19,female,99963.595,935,estimates,1955
15_17,female,42997.375,935,estimates,1955
18_23,female,80744.227,935,estimates,1955
15_24,female,136187.045,935,estimates,1955
15_49,female,363458.841,935,estimates,1955
15_59,female,416790.801,935,estimates,1955
15_64,female,435607.624,935,estimates,1955
20_64,female,364723.271,935,estimates,1955
20_69,female,379161.263,935,estimates,1955
25_49,female,227271.796,935,estimates,1955
25_64,female,299420.579,935,estimates,1955
25_69,female,313858.571,935,estimates,1955
15plus,female,468312.767,935,estimates,1955
16plus,female,453928.602,935,estimates,1955
17plus,female,439580.054,935,estimates,1955
18plus,female,425315.392,935,estimates,1955
20plus,female,397428.414,935,estimates,1955
21plus,female,383846.761,935,estimates,1955
25plus,female,332125.722,935,estimates,1955
50plus,female,104853.926,935,estimates,1955
60plus,female,51521.966,935,estimates,1955
65plus,female,32705.143,935,estimates,1955
70plus,female,18267.151,935,estimates,1955
75plus,female,8707.651,935,estimates,1955
80plus,female,3378.123,935,estimates,1955
85plus,female,995.126,935,estimates,1955
90plus,female,212.838,935,estimates,1955
total,female,755552.816,935,estimates,1955
0_1,male,56754.047,935,estimates,1955
0_4,male,128029.608,935,estimates,1955
0_14,male,302604.944,935,estimates,1955
0_17,male,348773.038,935,estimates,1955
0_19,male,378641.167,935,estimates,1955
0_24,male,448191.288,935,estimates,1955
3_4,male,45883.671,935,estimates,1955
3_5,male,66765.089,935,estimates,1955
3_6,male,86511.303,935,estimates,1955
4_5,male,43073.643,935,estimates,1955
4_6,male,62819.857,935,estimates,1955
5_14,male,174575.336,935,estimates,1955
5_10,male,111315.702,935,estimates,1955
5_11,male,127537.683,935,estimates,1955
6_9,male,73737.526,935,estimates,1955
6_10,male,90434.284,935,estimates,1955
6_11,male,106656.265,935,estimates,1955
6_12,male,122527.668,935,estimates,1955
7_10,male,70688.07,935,estimates,1955
7_12,male,102781.454,935,estimates,1955
11_16,male,94106.7,935,estimates,1955
11_17,male,109427.728,935,estimates,1955
11_18,male,124520.262,935,estimates,1955
12_14,male,47037.653,935,estimates,1955
12_16,male,77884.719,935,estimates,1955
12_17,male,93205.747,935,estimates,1955
12_18,male,108298.281,935,estimates,1955
13_17,male,77334.344,935,estimates,1955
13_18,male,92426.878,935,estimates,1955
13_19,male,107202.473,935,estimates,1955
15_17,male,46168.094,935,estimates,1955
18_23,male,86097.116,935,estimates,1955
15_24,male,145586.344,935,estimates,1955
15_49,male,387956.103,935,estimates,1955
15_59,male,442915.762,935,estimates,1955
15_64,male,461182.794,935,estimates,1955
20_64,male,385146.571,935,estimates,1955
20_69,male,398138.348,935,estimates,1955
25_49,male,242369.759,935,estimates,1955
25_64,male,315596.45,935,estimates,1955
25_69,male,328588.227,935,estimates,1955
15plus,male,487985.482,935,estimates,1955
16plus,male,472550.84,935,estimates,1955
17plus,male,457138.416,935,estimates,1955
18plus,male,441817.388,935,estimates,1955
20plus,male,411949.259,935,estimates,1955
21plus,male,397461.804,935,estimates,1955
25plus,male,342399.138,935,estimates,1955
50plus,male,100029.379,935,estimates,1955
60plus,male,45069.72,935,estimates,1955
65plus,male,26802.688,935,estimates,1955
70plus,male,13810.911,935,estimates,1955
75plus,male,6074.169,935,estimates,1955
80plus,male,2114.538,935,estimates,1955
85plus,male,524.417,935,estimates,1955
90plus,male,91.557,935,estimates,1955
total,male,790590.426,935,estimates,1955
0_1,female,54255.396,935,estimates,1956
0_4,female,125879.261,935,estimates,1956
0_14,female,296559.402,935,estimates,1956
0_17,female,339410.976,935,estimates,1956
0_19,female,367502.977,935,estimates,1956
0_24,female,433552.539,935,estimates,1956
3_4,female,46231.724,935,estimates,1956
3_5,female,67302.572,935,estimates,1956
3_6,female,87158.776,935,estimates,1956
4_5,female,43466.358,935,estimates,1956
4_6,female,63322.562,935,estimates,1956
5_14,female,170680.141,935,estimates,1956
5_10,female,110673.85,935,estimates,1956
5_11,female,126340.372,935,estimates,1956
6_9,female,73331.52,935,estimates,1956
6_10,female,89603.002,935,estimates,1956
