agebroad,gender,population,continent,variant,year
20plus,female,45594.096,904,estimates,1953
21plus,female,43945.463,904,estimates,1953
25plus,female,37638.939,904,estimates,1953
50plus,female,11238.884,904,estimates,1953
60plus,female,5482.9,904,estimates,1953
65plus,female,3515.199,904,estimates,1953
70plus,female,2042.52,904,estimates,1953
75plus,female,1052.964,904,estimates,1953
80plus,female,453.934,904,estimates,1953
85plus,female,168.69,904,estimates,1953
90plus,female,64.803,904,estimates,1953
total,female,91602.71,904,estimates,1953
"Region, subregion, country or area *",male,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1953
0_1,male,6781.35,904,estimates,1953
0_4,male,15555.297,904,estimates,1953
0_14,male,37984.87,904,estimates,1953
0_17,male,43553.641,904,estimates,1953
0_19,male,46983.095,904,estimates,1953
0_24,male,54876.082,904,estimates,1953
3_4,male,5690.694,904,estimates,1953
3_5,male,8327.852,904,estimates,1953
3_6,male,10847.126,904,estimates,1953
4_5,male,5407.515,904,estimates,1953
4_6,male,7926.789,904,estimates,1953
5_14,male,22429.573,904,estimates,1953
5_10,male,14309.772,904,estimates,1953
5_11,male,16417.938,904,estimates,1953
6_9,male,9501.016,904,estimates,1953
6_10,male,11672.614,904,estimates,1953
6_11,male,13780.78,904,estimates,1953
6_12,male,15831.983,904,estimates,1953
7_10,male,9153.34,904,estimates,1953
7_12,male,13312.709,904,estimates,1953
11_16,male,11890.692,904,estimates,1953
11_17,male,13688.572,904,estimates,1953
11_18,male,15430.663,904,estimates,1953
12_14,male,6011.635,904,estimates,1953
12_16,male,9782.526,904,estimates,1953
12_17,male,11580.406,904,estimates,1953
12_18,male,13322.497,904,estimates,1953
13_17,male,9529.203,904,estimates,1953
13_18,male,11271.294,904,estimates,1953
13_19,male,12958.657,904,estimates,1953
15_17,male,5568.771,904,estimates,1953
18_23,male,9800.584,904,estimates,1953
15_24,male,16891.212,904,estimates,1953
15_49,male,43053.147,904,estimates,1953
15_59,male,48678.42,904,estimates,1953
15_64,male,50520.111,904,estimates,1953
20_64,male,41521.886,904,estimates,1953
20_69,male,42846.251,904,estimates,1953
25_49,male,26161.935,904,estimates,1953
25_64,male,33628.899,904,estimates,1953
25_69,male,34953.264,904,estimates,1953
15plus,male,53519.882,904,estimates,1953
16plus,male,51606.815,904,estimates,1953
17plus,male,49748.991,904,estimates,1953
18plus,male,47951.111,904,estimates,1953
20plus,male,44521.657,904,estimates,1953
21plus,male,42881.225,904,estimates,1953
25plus,male,36628.67,904,estimates,1953
50plus,male,10466.735,904,estimates,1953
60plus,male,4841.462,904,estimates,1953
65plus,male,2999.771,904,estimates,1953
70plus,male,1675.406,904,estimates,1953
75plus,male,819.042,904,estimates,1953
80plus,male,333.368,904,estimates,1953
85plus,male,117.342,904,estimates,1953
90plus,male,42.526,904,estimates,1953
total,male,91504.752,904,estimates,1953
"Region, subregion, country or area *",female,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1954
0_1,female,6848.297,904,estimates,1954
0_4,female,15700.974,904,estimates,1954
0_14,female,38286.725,904,estimates,1954
0_17,female,43904.486,904,estimates,1954
0_19,female,47409.319,904,estimates,1954
0_24,female,55483.981,904,estimates,1954
3_4,female,5736.371,904,estimates,1954
3_5,female,8398.94,904,estimates,1954
3_6,female,10942.366,904,estimates,1954
4_5,female,5458.821,904,estimates,1954
4_6,female,8002.247,904,estimates,1954
5_14,female,22585.751,904,estimates,1954
5_10,female,14435.254,904,estimates,1954
5_11,female,16557.049,904,estimates,1954
6_9,female,9585.246,904,estimates,1954
6_10,female,11772.685,904,estimates,1954
6_11,female,13894.48,904,estimates,1954
6_12,female,15956.511,904,estimates,1954
7_10,female,9229.259,904,estimates,1954
7_12,female,13413.085,904,estimates,1954
11_16,female,11942.091,904,estimates,1954
11_17,female,13768.258,904,estimates,1954
11_18,female,15544.188,904,estimates,1954
12_14,female,6028.702,904,estimates,1954
12_16,female,9820.296,904,estimates,1954
12_17,female,11646.463,904,estimates,1954
12_18,female,13422.393,904,estimates,1954
13_17,female,9584.432,904,estimates,1954
13_18,female,11360.362,904,estimates,1954
13_19,female,13089.265,904,estimates,1954
15_17,female,5617.761,904,estimates,1954
18_23,female,10023.735,904,estimates,1954
15_24,female,17197.256,904,estimates,1954
15_49,female,44263.132,904,estimates,1954
15_59,female,50185.719,904,estimates,1954
15_64,female,52209.654,904,estimates,1954
20_64,female,43087.06,904,estimates,1954
20_69,female,44610.193,904,estimates,1954
25_49,female,27065.876,904,estimates,1954
25_64,female,35012.398,904,estimates,1954
25_69,female,36535.531,904,estimates,1954
15plus,female,55819.828,904,estimates,1954
16plus,female,53902.46,904,estimates,1954
17plus,female,52028.234,904,estimates,1954
18plus,female,50202.067,904,estimates,1954
20plus,female,46697.234,904,estimates,1954
21plus,female,45014.398,904,estimates,1954
25plus,female,38622.572,904,estimates,1954
50plus,female,11556.696,904,estimates,1954
60plus,female,5634.109,904,estimates,1954
65plus,female,3610.174,904,estimates,1954
70plus,female,2087.041,904,estimates,1954
75plus,female,1066.872,904,estimates,1954
80plus,female,450.975,904,estimates,1954
85plus,female,154.708,904,estimates,1954
90plus,female,55.695,904,estimates,1954
total,female,94106.553,904,estimates,1954
"Region, subregion, country or area *",male,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1954
0_1,male,7010.695,904,estimates,1954
0_4,male,16095.992,904,estimates,1954
0_14,male,39200.461,904,estimates,1954
0_17,male,44909.769,904,estimates,1954
0_19,male,48434.871,904,estimates,1954
0_24,male,56451.683,904,estimates,1954
3_4,male,5890.043,904,estimates,1954
3_5,male,8624.084,904,estimates,1954
3_6,male,11233.791,904,estimates,1954
4_5,male,5607.329,904,estimates,1954
4_6,male,8217.036,904,estimates,1954
5_14,male,23104.469,904,estimates,1954
5_10,male,14791.759,904,estimates,1954
5_11,male,16957.778,904,estimates,1954
6_9,male,9822.303,904,estimates,1954
6_10,male,12057.718,904,estimates,1954
6_11,male,14223.737,904,estimates,1954
6_12,male,16327.273,904,estimates,1954
7_10,male,9448.011,904,estimates,1954
7_12,male,13717.566,904,estimates,1954
11_16,male,12171.618,904,estimates,1954
11_17,male,14022.018,904,estimates,1954
11_18,male,15812.579,904,estimates,1954
12_14,male,6146.691,904,estimates,1954
12_16,male,10005.599,904,estimates,1954
12_17,male,11855.999,904,estimates,1954
12_18,male,13646.56,904,estimates,1954
13_17,male,9752.463,904,estimates,1954
13_18,male,11543.024,904,estimates,1954
13_19,male,13277.565,904,estimates,1954
15_17,male,5709.308,904,estimates,1954
18_23,male,10001.88,904,estimates,1954
15_24,male,17251.222,904,estimates,1954
15_49,male,44036.004,904,estimates,1954
15_59,male,49826.911,904,estimates,1954
15_64,male,51723.597,904,estimates,1954
20_64,male,42489.187,904,estimates,1954
20_69,male,43855.192,904,estimates,1954
25_49,male,26784.782,904,estimates,1954
25_64,male,34472.375,904,estimates,1954
25_69,male,35838.38,904,estimates,1954
15plus,male,54798.342,904,estimates,1954
16plus,male,52845.385,904,estimates,1954
17plus,male,50939.434,904,estimates,1954
18plus,male,49089.034,904,estimates,1954
20plus,male,45563.932,904,estimates,1954
21plus,male,43884.532,904,estimates,1954
25plus,male,37547.12,904,estimates,1954
50plus,male,10762.338,904,estimates,1954
60plus,male,4971.431,904,estimates,1954
65plus,male,3074.745,904,estimates,1954
70plus,male,1708.74,904,estimates,1954
75plus,male,827.075,904,estimates,1954
80plus,male,328.66,904,estimates,1954
85plus,male,106.926,904,estimates,1954
90plus,male,36.164,904,estimates,1954
total,male,93998.803,904,estimates,1954
"Region, subregion, country or area *",female,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1955
0_1,female,7034.372,904,estimates,1955
0_4,female,16203.805,904,estimates,1955
0_14,female,39478.25,904,estimates,1955
0_17,female,45218.621,904,estimates,1955
0_19,female,48811.848,904,estimates,1955
0_24,female,57033.183,904,estimates,1955
3_4,female,5946.678,904,estimates,1955
3_5,female,8703.032,904,estimates,1955
3_6,female,11334.361,904,estimates,1955
4_5,female,5652.159,904,estimates,1955
4_6,female,8283.488,904,estimates,1955
5_14,female,23274.445,904,estimates,1955
5_10,female,14909.733,904,estimates,1955
5_11,female,17091.547,904,estimates,1955
6_9,female,9901.519,904,estimates,1955
6_10,female,12153.379,904,estimates,1955
6_11,female,14335.193,904,estimates,1955
6_12,female,16453.454,904,estimates,1955
7_10,female,9522.05,904,estimates,1955
7_12,female,13822.125,904,estimates,1955
11_16,female,12235.134,904,estimates,1955
11_17,female,14105.083,904,estimates,1955
11_18,female,15926.764,904,estimates,1955
12_14,female,6182.898,904,estimates,1955
12_16,female,10053.32,904,estimates,1955
12_17,female,11923.269,904,estimates,1955
12_18,female,13744.95,904,estimates,1955
13_17,female,9805.008,904,estimates,1955
13_18,female,11626.689,904,estimates,1955
13_19,female,13398.235,904,estimates,1955
15_17,female,5740.371,904,estimates,1955
18_23,female,10237.287,904,estimates,1955
15_24,female,17554.933,904,estimates,1955
15_49,female,45296.583,904,estimates,1955
15_59,female,51392.119,904,estimates,1955
15_64,female,53486.119,904,estimates,1955
20_64,female,44152.521,904,estimates,1955
20_69,female,45726.446,904,estimates,1955
25_49,female,27741.65,904,estimates,1955
25_64,female,35931.186,904,estimates,1955
25_69,female,37505.111,904,estimates,1955
15plus,female,57192.257,904,estimates,1955
16plus,female,55235.673,904,estimates,1955
17plus,female,53321.835,904,estimates,1955
18plus,female,51451.886,904,estimates,1955
20plus,female,47858.659,904,estimates,1955
21plus,female,46134.347,904,estimates,1955
25plus,female,39637.324,904,estimates,1955
50plus,female,11895.674,904,estimates,1955
60plus,female,5800.138,904,estimates,1955
65plus,female,3706.138,904,estimates,1955
70plus,female,2132.213,904,estimates,1955
75plus,female,1075.242,904,estimates,1955
80plus,female,441.067,904,estimates,1955
85plus,female,136.993,904,estimates,1955
90plus,female,41.977,904,estimates,1955
total,female,96670.507,904,estimates,1955
"Region, subregion, country or area *",male,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1955
0_1,male,7202.074,904,estimates,1955
0_4,male,16604.146,904,estimates,1955
0_14,male,40418.614,904,estimates,1955
0_17,male,46258.471,904,estimates,1955
0_19,male,49886.366,904,estimates,1955
0_24,male,58060.689,904,estimates,1955
3_4,male,6098.897,904,estimates,1955
3_5,male,8926.483,904,estimates,1955
3_6,male,11625.484,904,estimates,1955
4_5,male,5797.961,904,estimates,1955
4_6,male,8496.962,904,estimates,1955
5_14,male,23814.468,904,estimates,1955
5_10,male,15280.584,904,estimates,1955
5_11,male,17509.629,904,estimates,1955
6_9,male,10149.263,904,estimates,1955
6_10,male,12452.998,904,estimates,1955
6_11,male,14682.043,904,estimates,1955
6_12,male,16843.575,904,estimates,1955
7_10,male,9753.997,904,estimates,1955
7_12,male,14144.574,904,estimates,1955
11_16,male,12474.034,904,estimates,1955
11_17,male,14373.741,904,estimates,1955
11_18,male,16217.571,904,estimates,1955
12_14,male,6304.839,904,estimates,1955
12_16,male,10244.989,904,estimates,1955
12_17,male,12144.696,904,estimates,1955
12_18,male,13988.526,904,estimates,1955
13_17,male,9983.164,904,estimates,1955
13_18,male,11826.994,904,estimates,1955
13_19,male,13611.059,904,estimates,1955
15_17,male,5839.857,904,estimates,1955
18_23,male,10241.45,904,estimates,1955
15_24,male,17642.075,904,estimates,1955
15_49,male,45062.148,904,estimates,1955
15_59,male,51023.386,904,estimates,1955
15_64,male,52986.207,904,estimates,1955
20_64,male,43518.455,904,estimates,1955
20_69,male,44928.027,904,estimates,1955
25_49,male,27420.073,904,estimates,1955
25_64,male,35344.132,904,estimates,1955
25_69,male,36753.704,904,estimates,1955
15plus,male,56134.571,904,estimates,1955
16plus,male,54142.163,904,estimates,1955
17plus,male,52194.421,904,estimates,1955
18plus,male,50294.714,904,estimates,1955
20plus,male,46666.819,904,estimates,1955
