agebroad,gender,population,continent,variant,year
15_24,female,53585.663,908,estimates,1985
15_49,female,176236.001,908,estimates,1985
15_59,female,219971.48,908,estimates,1985
15_64,female,240414.617,908,estimates,1985
20_64,female,214485.208,908,estimates,1985
20_69,female,228116.243,908,estimates,1985
25_49,female,122650.338,908,estimates,1985
25_64,female,186828.954,908,estimates,1985
25_69,female,200459.989,908,estimates,1985
15plus,female,294410.181,908,estimates,1985
16plus,female,289317.342,908,estimates,1985
17plus,female,284201.329,908,estimates,1985
18plus,female,279041.772,908,estimates,1985
20plus,female,268480.772,908,estimates,1985
21plus,female,263068.317,908,estimates,1985
25plus,female,240824.518,908,estimates,1985
50plus,female,118174.18,908,estimates,1985
60plus,female,74438.701,908,estimates,1985
65plus,female,53995.564,908,estimates,1985
70plus,female,40364.529,908,estimates,1985
75plus,female,24290.637,908,estimates,1985
80plus,female,11924.735,908,estimates,1985
85plus,female,4435.765,908,estimates,1985
90plus,female,1180.634,908,estimates,1985
total,female,367978.773,908,estimates,1985
0_1,male,10193.036,908,estimates,1985
0_4,male,25333.873,908,estimates,1985
0_14,male,76955.441,908,estimates,1985
0_17,male,93026.008,908,estimates,1985
0_19,male,104034.955,908,estimates,1985
0_24,male,132682.367,908,estimates,1985
3_4,male,10084.475,908,estimates,1985
3_5,male,15130.499,908,estimates,1985
3_6,male,20189.386,908,estimates,1985
4_5,male,10086.7,908,estimates,1985
4_6,male,15145.587,908,estimates,1985
5_14,male,51621.568,908,estimates,1985
5_10,male,30587.368,908,estimates,1985
5_11,male,35797.087,908,estimates,1985
6_9,male,20373.315,908,estimates,1985
6_10,male,25541.344,908,estimates,1985
6_11,male,30751.063,908,estimates,1985
6_12,male,35998.428,908,estimates,1985
7_10,male,20482.457,908,estimates,1985
7_12,male,30939.541,908,estimates,1985
11_16,male,31712.624,908,estimates,1985
11_17,male,37104.767,908,estimates,1985
11_18,male,42566.596,908,estimates,1985
12_14,male,15824.481,908,estimates,1985
12_16,male,26502.905,908,estimates,1985
12_17,male,31895.048,908,estimates,1985
12_18,male,37356.877,908,estimates,1985
13_17,male,26647.683,908,estimates,1985
13_18,male,32109.512,908,estimates,1985
13_19,male,37656.63,908,estimates,1985
15_17,male,16070.567,908,estimates,1985
18_23,male,33872.819,908,estimates,1985
15_24,male,55726.926,908,estimates,1985
15_49,male,178877.374,908,estimates,1985
15_59,male,218293.846,908,estimates,1985
15_64,male,233096.586,908,estimates,1985
20_64,male,206017.072,908,estimates,1985
20_69,male,215149.659,908,estimates,1985
25_49,male,123150.448,908,estimates,1985
25_64,male,177369.66,908,estimates,1985
25_69,male,186502.247,908,estimates,1985
15plus,male,263292.538,908,estimates,1985
16plus,male,257964.89,908,estimates,1985
17plus,male,252614.114,908,estimates,1985
18plus,male,247221.971,908,estimates,1985
20plus,male,236213.024,908,estimates,1985
21plus,male,230587.82,908,estimates,1985
25plus,male,207565.612,908,estimates,1985
50plus,male,84415.164,908,estimates,1985
60plus,male,44998.692,908,estimates,1985
65plus,male,30195.952,908,estimates,1985
70plus,male,21063.365,908,estimates,1985
75plus,male,11454.65,908,estimates,1985
80plus,male,4851.643,908,estimates,1985
85plus,male,1512.16,908,estimates,1985
90plus,male,340.326,908,estimates,1985
total,male,340247.979,908,estimates,1985
0_1,female,9707.52,908,estimates,1986
0_4,female,24216.251,908,estimates,1986
0_14,female,73422.57,908,estimates,1986
0_17,female,88717.488,908,estimates,1986
0_19,female,99120.437,908,estimates,1986
0_24,female,126516.21,908,estimates,1986
3_4,female,9666.311,908,estimates,1986
3_5,female,14500.016,908,estimates,1986
3_6,female,19339.904,908,estimates,1986
4_5,female,9665.426,908,estimates,1986
4_6,female,14505.314,908,estimates,1986
5_14,female,49206.319,908,estimates,1986
5_10,female,29195.321,908,estimates,1986
5_11,female,34145.535,908,estimates,1986
6_9,female,19443.971,908,estimates,1986
6_10,female,24361.616,908,estimates,1986
6_11,female,29311.83,908,estimates,1986
6_12,female,34300.08,908,estimates,1986
7_10,female,19521.728,908,estimates,1986
7_12,female,29460.192,908,estimates,1986
11_16,female,30184.087,908,estimates,1986
11_17,female,35305.916,908,estimates,1986
11_18,female,40470.424,908,estimates,1986
12_14,female,15060.784,908,estimates,1986
12_16,female,25233.873,908,estimates,1986
12_17,female,30355.702,908,estimates,1986
12_18,female,35520.21,908,estimates,1986
13_17,female,25367.452,908,estimates,1986
13_18,female,30531.96,908,estimates,1986
13_19,female,35770.401,908,estimates,1986
15_17,female,15294.918,908,estimates,1986
18_23,female,32207.43,908,estimates,1986
15_24,female,53093.64,908,estimates,1986
15_49,female,176534.813,908,estimates,1986
15_59,female,220152.282,908,estimates,1986
15_64,female,241296.921,908,estimates,1986
20_64,female,215599.054,908,estimates,1986
20_69,female,229666.074,908,estimates,1986
25_49,female,123441.173,908,estimates,1986
25_64,female,188203.281,908,estimates,1986
25_69,female,202270.301,908,estimates,1986
15plus,female,295862.099,908,estimates,1986
16plus,female,290788.502,908,estimates,1986
17plus,female,285689.01,908,estimates,1986
18plus,female,280567.181,908,estimates,1986
20plus,female,270164.232,908,estimates,1986
21plus,female,264834.21,908,estimates,1986
25plus,female,242768.459,908,estimates,1986
50plus,female,119327.286,908,estimates,1986
60plus,female,75709.817,908,estimates,1986
65plus,female,54565.178,908,estimates,1986
70plus,female,40498.158,908,estimates,1986
75plus,female,25232.765,908,estimates,1986
80plus,female,12582.03,908,estimates,1986
85plus,female,4831.155,908,estimates,1986
90plus,female,1329.969,908,estimates,1986
total,female,369284.669,908,estimates,1986
0_1,male,10202.936,908,estimates,1986
0_4,male,25388.225,908,estimates,1986
0_14,male,76786.982,908,estimates,1986
0_17,male,92770.326,908,estimates,1986
0_19,male,103619.191,908,estimates,1986
0_24,male,131993.866,908,estimates,1986
3_4,male,10109.579,908,estimates,1986
3_5,male,15157.779,908,estimates,1986
3_6,male,20209.865,908,estimates,1986
4_5,male,10098.463,908,estimates,1986
4_6,male,15150.549,908,estimates,1986
5_14,male,51398.757,908,estimates,1986
5_10,male,30478.181,908,estimates,1986
5_11,male,35650.594,908,estimates,1986
6_9,male,20294.144,908,estimates,1986
6_10,male,25429.981,908,estimates,1986
6_11,male,30602.394,908,estimates,1986
6_12,male,35817.286,908,estimates,1986
7_10,male,20377.895,908,estimates,1986
7_12,male,30765.2,908,estimates,1986
11_16,male,31553.39,908,estimates,1986
11_17,male,36903.92,908,estimates,1986
11_18,male,42294.236,908,estimates,1986
12_14,male,15748.163,908,estimates,1986
12_16,male,26380.977,908,estimates,1986
12_17,male,31731.507,908,estimates,1986
12_18,male,37121.823,908,estimates,1986
13_17,male,26516.615,908,estimates,1986
13_18,male,31906.931,908,estimates,1986
13_19,male,37365.48,908,estimates,1986
15_17,male,15983.344,908,estimates,1986
18_23,male,33451.303,908,estimates,1986
15_24,male,55206.884,908,estimates,1986
15_49,male,179240.424,908,estimates,1986
15_59,male,218880.188,908,estimates,1986
15_64,male,234480.56,908,estimates,1986
20_64,male,207648.351,908,estimates,1986
20_69,male,217101.842,908,estimates,1986
25_49,male,124033.54,908,estimates,1986
25_64,male,179273.676,908,estimates,1986
25_69,male,188727.167,908,estimates,1986
15plus,male,265019.369,908,estimates,1986
16plus,male,259715.552,908,estimates,1986
17plus,male,254386.555,908,estimates,1986
18plus,male,249036.025,908,estimates,1986
20plus,male,238187.16,908,estimates,1986
21plus,male,232644.677,908,estimates,1986
25plus,male,209812.485,908,estimates,1986
50plus,male,85778.945,908,estimates,1986
60plus,male,46139.181,908,estimates,1986
65plus,male,30538.809,908,estimates,1986
70plus,male,21085.318,908,estimates,1986
75plus,male,11978.278,908,estimates,1986
80plus,male,5203.267,908,estimates,1986
85plus,male,1683.993,908,estimates,1986
90plus,male,389.363,908,estimates,1986
total,male,341806.351,908,estimates,1986
0_1,female,9647.189,908,estimates,1987
0_4,female,24177.067,908,estimates,1987
0_14,female,73230.365,908,estimates,1987
0_17,female,88476.729,908,estimates,1987
0_19,female,98774.885,908,estimates,1987
0_24,female,125834.067,908,estimates,1987
3_4,female,9682.511,908,estimates,1987
3_5,female,14522.294,908,estimates,1987
3_6,female,19364.856,908,estimates,1987
4_5,female,9679.706,908,estimates,1987
4_6,female,14522.268,908,estimates,1987
5_14,female,49053.298,908,estimates,1987
5_10,female,29143.988,908,estimates,1987
5_11,female,34067.466,908,estimates,1987
6_9,female,19412.079,908,estimates,1987
6_10,female,24304.205,908,estimates,1987
6_11,female,29227.683,908,estimates,1987
6_12,female,34185.226,908,estimates,1987
7_10,female,19461.643,908,estimates,1987
7_12,female,29342.664,908,estimates,1987
11_16,female,30049.083,908,estimates,1987
11_17,female,35155.674,908,estimates,1987
11_18,female,40283.816,908,estimates,1987
12_14,female,14985.832,908,estimates,1987
12_16,female,25125.605,908,estimates,1987
12_17,female,30232.196,908,estimates,1987
12_18,female,35360.338,908,estimates,1987
13_17,female,25274.653,908,estimates,1987
13_18,female,30402.795,908,estimates,1987
13_19,female,35572.809,908,estimates,1987
15_17,female,15246.364,908,estimates,1987
18_23,female,31794.404,908,estimates,1987
15_24,female,52603.702,908,estimates,1987
15_49,female,176642.933,908,estimates,1987
15_59,female,220351.256,908,estimates,1987
15_64,female,241914.628,908,estimates,1987
20_64,female,216370.108,908,estimates,1987
20_69,female,231550.446,908,estimates,1987
25_49,female,124039.231,908,estimates,1987
25_64,female,189310.926,908,estimates,1987
25_69,female,204491.264,908,estimates,1987
15plus,female,297346.786,908,estimates,1987
16plus,female,292288.453,908,estimates,1987
17plus,female,287207.013,908,estimates,1987
18plus,female,282100.422,908,estimates,1987
20plus,female,271802.266,908,estimates,1987
21plus,female,266559.071,908,estimates,1987
25plus,female,244743.084,908,estimates,1987
50plus,female,120703.853,908,estimates,1987
60plus,female,76995.53,908,estimates,1987
65plus,female,55432.158,908,estimates,1987
70plus,female,40251.82,908,estimates,1987
75plus,female,26157.77,908,estimates,1987
80plus,female,13138.532,908,estimates,1987
85plus,female,5151.735,908,estimates,1987
90plus,female,1450.803,908,estimates,1987
total,female,370577.151,908,estimates,1987
0_1,male,10137.752,908,estimates,1987
0_4,male,25363.263,908,estimates,1987
0_14,male,76582.974,908,estimates,1987
0_17,male,92509.556,908,estimates,1987
0_19,male,103251.759,908,estimates,1987
0_24,male,131293.016,908,estimates,1987
3_4,male,10137.584,908,estimates,1987
3_5,male,15195.652,908,estimates,1987
3_6,male,20252.591,908,estimates,1987
4_5,male,10121.845,908,estimates,1987
4_6,male,15178.784,908,estimates,1987
5_14,male,51219.711,908,estimates,1987
5_10,male,30421.161,908,estimates,1987
5_11,male,35561.087,908,estimates,1987
6_9,male,20258.357,908,estimates,1987
6_10,male,25363.093,908,estimates,1987
6_11,male,30503.019,908,estimates,1987
6_12,male,35680.994,908,estimates,1987
7_10,male,20306.154,908,estimates,1987
7_12,male,30624.055,908,estimates,1987
11_16,male,31393.194,908,estimates,1987
11_17,male,36725.132,908,estimates,1987
11_18,male,42077.085,908,estimates,1987
12_14,male,15658.624,908,estimates,1987
12_16,male,26253.268,908,estimates,1987
12_17,male,31585.206,908,estimates,1987
12_18,male,36937.159,908,estimates,1987
13_17,male,26407.231,908,estimates,1987
13_18,male,31759.184,908,estimates,1987
13_19,male,37149.434,908,estimates,1987
15_17,male,15926.582,908,estimates,1987
18_23,male,33042.2,908,estimates,1987
15_24,male,54710.042,908,estimates,1987
15_49,male,179507.512,908,estimates,1987
15_59,male,219456.376,908,estimates,1987
15_64,male,235799.16,908,estimates,1987
20_64,male,209130.375,908,estimates,1987
20_69,male,219293.408,908,estimates,1987
25_49,male,124797.47,908,estimates,1987
25_64,male,181089.118,908,estimates,1987
25_69,male,191252.151,908,estimates,1987
15plus,male,266825.012,908,estimates,1987
16plus,male,261538.562,908,estimates,1987
17plus,male,256230.368,908,estimates,1987
18plus,male,250898.43,908,estimates,1987
20plus,male,240156.227,908,estimates,1987
21plus,male,234699.085,908,estimates,1987
25plus,male,212114.97,908,estimates,1987
50plus,male,87317.5,908,estimates,1987
60plus,male,47368.636,908,estimates,1987
65plus,male,31025.852,908,estimates,1987
70plus,male,20862.819,908,estimates,1987
75plus,male,12451.801,908,estimates,1987
80plus,male,5481.879,908,estimates,1987
85plus,male,1817.399,908,estimates,1987
90plus,male,430.166,908,estimates,1987
total,male,343407.986,908,estimates,1987
0_1,female,9566.162,908,estimates,1988
0_4,female,24051.843,908,estimates,1988
0_14,female,72975.045,908,estimates,1988
0_17,female,88172.233,908,estimates,1988
0_19,female,98420.836,908,estimates,1988
0_24,female,125108.882,908,estimates,1988
3_4,female,9682.523,908,estimates,1988
3_5,female,14527.898,908,estimates,1988
3_6,female,19375.827,908,estimates,1988
4_5,female,9688.282,908,estimates,1988
4_6,female,14536.211,908,estimates,1988
5_14,female,48923.202,908,estimates,1988
5_10,female,29128.648,908,estimates,1988
5_11,female,34023.996,908,estimates,1988
6_9,female,19412.962,908,estimates,1988
6_10,female,24283.273,908,estimates,1988
6_11,female,29178.621,908,estimates,1988
6_12,female,34107.925,908,estimates,1988
7_10,female,19435.344,908,estimates,1988
7_12,female,29259.996,908,estimates,1988
11_16,female,29902.297,908,estimates,1988
11_17,female,34991.742,908,estimates,1988
11_18,female,40105.636,908,estimates,1988
12_14,female,14899.206,908,estimates,1988
12_16,female,25006.949,908,estimates,1988
12_17,female,30096.394,908,estimates,1988
12_18,female,35210.288,908,estimates,1988
13_17,female,25167.09,908,estimates,1988
13_18,female,30280.984,908,estimates,1988
13_19,female,35415.693,908,estimates,1988
15_17,female,15197.188,908,estimates,1988
18_23,female,31433.041,908,estimates,1988
15_24,female,52133.837,908,estimates,1988
15_49,female,176704.767,908,estimates,1988
15_59,female,220604.593,908,estimates,1988
15_64,female,242342.115,908,estimates,1988
20_64,female,216896.324,908,estimates,1988
20_69,female,233556.67,908,estimates,1988
25_49,female,124570.93,908,estimates,1988
25_64,female,190208.278,908,estimates,1988
25_69,female,206868.624,908,estimates,1988
15plus,female,298849.882,908,estimates,1988
16plus,female,293809.223,908,estimates,1988
17plus,female,288742.139,908,estimates,1988
18plus,female,283652.694,908,estimates,1988
20plus,female,273404.091,908,estimates,1988
21plus,female,268228.287,908,estimates,1988
25plus,female,246716.045,908,estimates,1988
50plus,female,122145.115,908,estimates,1988
60plus,female,78245.289,908,estimates,1988
65plus,female,56507.767,908,estimates,1988
70plus,female,39847.421,908,estimates,1988
75plus,female,26951.129,908,estimates,1988
80plus,female,13611.031,908,estimates,1988
85plus,female,5382.211,908,estimates,1988
90plus,female,1535.915,908,estimates,1988
total,female,371824.927,908,estimates,1988
0_1,male,10056.19,908,estimates,1988
0_4,male,25243.16,908,estimates,1988
0_14,male,76320.759,908,estimates,1988
0_17,male,92193.307,908,estimates,1988
0_19,male,102882.96,908,estimates,1988
0_24,male,130564.331,908,estimates,1988
3_4,male,10149.234,908,estimates,1988
3_5,male,15218.044,908,estimates,1988
3_6,male,20284.434,908,estimates,1988
4_5,male,10141.341,908,estimates,1988
4_6,male,15207.731,908,estimates,1988
5_14,male,51077.599,908,estimates,1988
5_10,male,30414.631,908,estimates,1988
5_11,male,35520.997,908,estimates,1988
6_9,male,20266.872,908,estimates,1988
6_10,male,25345.821,908,estimates,1988
6_11,male,30452.187,908,estimates,1988
6_12,male,35596.588,908,estimates,1988
7_10,male,20279.431,908,estimates,1988
7_12,male,30530.198,908,estimates,1988
11_16,male,31222.325,908,estimates,1988
11_17,male,36535.516,908,estimates,1988
11_18,male,41871.062,908,estimates,1988
12_14,male,15556.602,908,estimates,1988
12_16,male,26115.959,908,estimates,1988
12_17,male,31429.15,908,estimates,1988
12_18,male,36764.696,908,estimates,1988
13_17,male,26284.749,908,estimates,1988
13_18,male,31620.295,908,estimates,1988
13_19,male,36974.402,908,estimates,1988
15_17,male,15872.548,908,estimates,1988
18_23,male,32687.532,908,estimates,1988
15_24,male,54243.572,908,estimates,1988
15_49,male,179774.658,908,estimates,1988
15_59,male,220050.203,908,estimates,1988
15_64,male,237030.477,908,estimates,1988
20_64,male,210468.276,908,estimates,1988
20_69,male,221568.943,908,estimates,1988
25_49,male,125531.086,908,estimates,1988
25_64,male,182786.905,908,estimates,1988
25_69,male,193887.572,908,estimates,1988
15plus,male,268660.855,908,estimates,1988
16plus,male,263394.372,908,estimates,1988
17plus,male,258101.498,908,estimates,1988
18plus,male,252788.307,908,estimates,1988
20plus,male,242098.654,908,estimates,1988
21plus,male,236707.695,908,estimates,1988
25plus,male,214417.283,908,estimates,1988
50plus,male,88886.197,908,estimates,1988
60plus,male,48610.652,908,estimates,1988
65plus,male,31630.378,908,estimates,1988
70plus,male,20529.711,908,estimates,1988
75plus,male,12796.55,908,estimates,1988
80plus,male,5681.841,908,estimates,1988
85plus,male,1901.658,908,estimates,1988
90plus,male,457.477,908,estimates,1988
total,male,344981.614,908,estimates,1988
0_1,female,9420.182,908,estimates,1989
0_4,female,23814.682,908,estimates,1989
0_14,female,72629.073,908,estimates,1989
0_17,female,87767.959,908,estimates,1989
0_19,female,97986.788,908,estimates,1989
0_24,female,124332.186,908,estimates,1989
3_4,female,9626.849,908,estimates,1989
3_5,female,14469.935,908,estimates,1989
3_6,female,19320.673,908,estimates,1989
4_5,female,9674.744,908,estimates,1989
4_6,female,14525.482,908,estimates,1989
5_14,female,48814.391,908,estimates,1989
5_10,female,29135.772,908,estimates,1989
5_11,female,34008.421,908,estimates,1989
6_9,female,19429.962,908,estimates,1989
6_10,female,24292.686,908,estimates,1989
6_11,female,29165.335,908,estimates,1989
6_12,female,34063.915,908,estimates,1989
7_10,female,19441.948,908,estimates,1989
7_12,female,29213.177,908,estimates,1989
11_16,female,29741.646,908,estimates,1989
11_17,female,34817.505,908,estimates,1989
11_18,female,39915.025,908,estimates,1989
12_14,female,14805.97,908,estimates,1989
12_16,female,24868.997,908,estimates,1989
12_17,female,29944.856,908,estimates,1989
12_18,female,35042.376,908,estimates,1989
13_17,female,25046.276,908,estimates,1989
13_18,female,30143.796,908,estimates,1989
13_19,female,35265.105,908,estimates,1989
15_17,female,15138.886,908,estimates,1989
18_23,female,31138.562,908,estimates,1989
15_24,female,51703.113,908,estimates,1989
15_49,female,176955.576,908,estimates,1989
15_59,female,220965.592,908,estimates,1989
15_64,female,242708.85,908,estimates,1989
20_64,female,217351.135,908,estimates,1989
20_69,female,235402.486,908,estimates,1989
25_49,female,125252.463,908,estimates,1989
25_64,female,191005.737,908,estimates,1989
25_69,female,209057.088,908,estimates,1989
15plus,female,300355.842,908,estimates,1989
16plus,female,295342.43,908,estimates,1989
17plus,female,290292.815,908,estimates,1989
18plus,female,285216.956,908,estimates,1989
20plus,female,274998.127,908,estimates,1989
21plus,female,269856.714,908,estimates,1989
25plus,female,248652.729,908,estimates,1989
50plus,female,123400.266,908,estimates,1989
60plus,female,79390.25,908,estimates,1989
65plus,female,57646.992,908,estimates,1989
70plus,female,39595.641,908,estimates,1989
75plus,female,27442.318,908,estimates,1989
80plus,female,14026.296,908,estimates,1989
85plus,female,5525.027,908,estimates,1989
90plus,female,1552.949,908,estimates,1989
total,female,372984.915,908,estimates,1989
0_1,male,9905.456,908,estimates,1989
0_4,male,25002.522,908,estimates,1989
0_14,male,75964.81,908,estimates,1989
0_17,male,91771.587,908,estimates,1989
0_19,male,102428.25,908,estimates,1989
0_24,male,129776.397,908,estimates,1989
3_4,male,10092.692,908,estimates,1989
3_5,male,15163.307,908,estimates,1989
3_6,male,20236.577,908,estimates,1989
4_5,male,10135.367,908,estimates,1989
4_6,male,15208.637,908,estimates,1989
5_14,male,50962.288,908,estimates,1989
5_10,male,30437.454,908,estimates,1989
5_11,male,35516.768,908,estimates,1989
6_9,male,20296.372,908,estimates,1989
6_10,male,25366.839,908,estimates,1989
6_11,male,30446.153,908,estimates,1989
6_12,male,35553.706,908,estimates,1989
7_10,male,20293.569,908,estimates,1989
7_12,male,30480.436,908,estimates,1989
11_16,male,31032.734,908,estimates,1989
11_17,male,36331.611,908,estimates,1989
11_18,male,41649.435,908,estimates,1989
12_14,male,15445.52,908,estimates,1989
12_16,male,25953.42,908,estimates,1989
12_17,male,31252.297,908,estimates,1989
12_18,male,36570.121,908,estimates,1989
13_17,male,26144.744,908,estimates,1989
13_18,male,31462.568,908,estimates,1989
13_19,male,36801.407,908,estimates,1989
15_17,male,15806.777,908,estimates,1989
18_23,male,32395.895,908,estimates,1989
15_24,male,53811.587,908,estimates,1989
15_49,male,180202.12,908,estimates,1989
15_59,male,220704.551,908,estimates,1989
15_64,male,238151.828,908,estimates,1989
20_64,male,211688.388,908,estimates,1989
20_69,male,223741.008,908,estimates,1989
25_49,male,126390.533,908,estimates,1989
25_64,male,184340.241,908,estimates,1989
25_69,male,196392.861,908,estimates,1989
15plus,male,270463.362,908,estimates,1989
16plus,male,265228.666,908,estimates,1989
17plus,male,259955.462,908,estimates,1989
18plus,male,254656.585,908,estimates,1989
20plus,male,243999.922,908,estimates,1989
21plus,male,238643.941,908,estimates,1989
25plus,male,216651.775,908,estimates,1989
50plus,male,90261.242,908,estimates,1989
60plus,male,49758.811,908,estimates,1989
65plus,male,32311.534,908,estimates,1989
70plus,male,20258.914,908,estimates,1989
75plus,male,12909.493,908,estimates,1989
80plus,male,5807.117,908,estimates,1989
85plus,male,1931.882,908,estimates,1989
90plus,male,454.515,908,estimates,1989
total,male,346428.172,908,estimates,1989
0_1,female,9196.71,908,estimates,1990
0_4,female,23453.354,908,estimates,1990
0_14,female,72164.707,908,estimates,1990
0_17,female,87224.775,908,estimates,1990
0_19,female,97415.1,908,estimates,1990
0_24,female,123486.675,908,estimates,1990
3_4,female,9551.579,908,estimates,1990
3_5,female,14375.041,908,estimates,1990
3_6,female,19218.115,908,estimates,1990
4_5,female,9618.667,908,estimates,1990
4_6,female,14461.741,908,estimates,1990
5_14,female,48711.353,908,estimates,1990
5_10,female,29126.199,908,estimates,1990
5_11,female,33993.34,908,estimates,1990
6_9,female,19432.221,908,estimates,1990
6_10,female,24302.737,908,estimates,1990
6_11,female,29169.878,908,estimates,1990
6_12,female,34044.95,908,estimates,1990
7_10,female,19459.663,908,estimates,1990
7_12,female,29201.876,908,estimates,1990
11_16,female,29586.636,908,estimates,1990
11_17,female,34645.222,908,estimates,1990
11_18,female,39729.882,908,estimates,1990
12_14,female,14718.013,908,estimates,1990
12_16,female,24719.495,908,estimates,1990
12_17,female,29778.081,908,estimates,1990
12_18,female,34862.741,908,estimates,1990
13_17,female,24903.009,908,estimates,1990
13_18,female,29987.669,908,estimates,1990
13_19,female,35093.334,908,estimates,1990
15_17,female,15060.068,908,estimates,1990
18_23,female,30914.217,908,estimates,1990
15_24,female,51321.968,908,estimates,1990
15_49,female,177529.768,908,estimates,1990
15_59,female,221464.073,908,estimates,1990
15_64,female,243095.516,908,estimates,1990
20_64,female,217845.123,908,estimates,1990
20_69,female,236932.955,908,estimates,1990
25_49,female,126207.8,908,estimates,1990
25_64,female,191773.548,908,estimates,1990
25_69,female,210861.38,908,estimates,1990
15plus,female,301859.011,908,estimates,1990
16plus,female,296879.36,908,estimates,1990
17plus,female,291857.529,908,estimates,1990
18plus,female,286798.943,908,estimates,1990
20plus,female,276608.618,908,estimates,1990
21plus,female,271479.79,908,estimates,1990
25plus,female,250537.043,908,estimates,1990
50plus,female,124329.243,908,estimates,1990
60plus,female,80394.938,908,estimates,1990
65plus,female,58763.495,908,estimates,1990
70plus,female,39675.663,908,estimates,1990
75plus,female,27559.329,908,estimates,1990
80plus,female,14397.622,908,estimates,1990
85plus,female,5590.92,908,estimates,1990
90plus,female,1493.36,908,estimates,1990
total,female,374023.718,908,estimates,1990
0_1,male,9672.207,908,estimates,1990
0_4,male,24630.642,908,estimates,1990
0_14,male,75480.54,908,estimates,1990
0_17,male,91193.918,908,estimates,1990
0_19,male,101819.436,908,estimates,1990
0_24,male,128895.904,908,estimates,1990
3_4,male,10017.051,908,estimates,1990
3_5,male,15068.505,908,estimates,1990
3_6,male,20135.921,908,estimates,1990
4_5,male,10077.972,908,estimates,1990
4_6,male,15145.388,908,estimates,1990
5_14,male,50849.898,908,estimates,1990
5_10,male,30438.985,908,estimates,1990
5_11,male,35511.559,908,estimates,1990
6_9,male,20307.326,908,estimates,1990
6_10,male,25387.531,908,estimates,1990
6_11,male,30460.105,908,estimates,1990
6_12,male,35538.933,908,estimates,1990
7_10,male,20320.115,908,estimates,1990
7_12,male,30471.517,908,estimates,1990
11_16,male,30845.312,908,estimates,1990
11_17,male,36124.291,908,estimates,1990
11_18,male,41428.242,908,estimates,1990
12_14,male,15338.339,908,estimates,1990
12_16,male,25772.738,908,estimates,1990
12_17,male,31051.717,908,estimates,1990
12_18,male,36355.668,908,estimates,1990
13_17,male,25972.889,908,estimates,1990
13_18,male,31276.84,908,estimates,1990
13_19,male,36598.407,908,estimates,1990
15_17,male,15713.378,908,estimates,1990
18_23,male,32168.889,908,estimates,1990
15_24,male,53415.364,908,estimates,1990
15_49,male,180874.551,908,estimates,1990
15_59,male,221437.69,908,estimates,1990
15_64,male,239151.195,908,estimates,1990
20_64,male,212812.299,908,estimates,1990
20_69,male,225711.747,908,estimates,1990
25_49,male,127459.187,908,estimates,1990
25_64,male,185735.831,908,estimates,1990
25_69,male,198635.279,908,estimates,1990
15plus,male,272194.354,908,estimates,1990
16plus,male,267000.179,908,estimates,1990
17plus,male,261759.955,908,estimates,1990
18plus,male,256480.976,908,estimates,1990
20plus,male,245855.458,908,estimates,1990
21plus,male,240514.195,908,estimates,1990
25plus,male,218778.99,908,estimates,1990
50plus,male,91319.803,908,estimates,1990
60plus,male,50756.664,908,estimates,1990
65plus,male,33043.159,908,estimates,1990
70plus,male,20143.711,908,estimates,1990
75plus,male,12755.808,908,estimates,1990
80plus,male,5856.716,908,estimates,1990
85plus,male,1900.208,908,estimates,1990
90plus,male,409.309,908,estimates,1990
total,male,347674.894,908,estimates,1990
0_1,female,8938.964,908,estimates,1991
0_4,female,23077.994,908,estimates,1991
0_14,female,71749.387,908,estimates,1991
0_17,female,86709.261,908,estimates,1991
0_19,female,96864.477,908,estimates,1991
0_24,female,122740.052,908,estimates,1991
3_4,female,9489.63,908,estimates,1991
3_5,female,14300.317,908,estimates,1991
3_6,female,19138.643,908,estimates,1991
4_5,female,9582.023,908,estimates,1991
4_6,female,14420.349,908,estimates,1991
5_14,female,48671.393,908,estimates,1991
5_10,female,29126.768,908,estimates,1991
5_11,female,34006.416,908,estimates,1991
6_9,female,19436.777,908,estimates,1991
6_10,female,24316.081,908,estimates,1991
6_11,female,29195.729,908,estimates,1991
6_12,female,34070.693,908,estimates,1991
7_10,female,19477.755,908,estimates,1991
7_12,female,29232.367,908,estimates,1991
11_16,female,29477.169,908,estimates,1991
11_17,female,34504.499,908,estimates,1991
11_18,female,39568.714,908,estimates,1991
12_14,female,14664.977,908,estimates,1991
12_16,female,24597.521,908,estimates,1991
12_17,female,29624.851,908,estimates,1991
12_18,female,34689.066,908,estimates,1991
13_17,female,24749.887,908,estimates,1991
13_18,female,29814.102,908,estimates,1991
13_19,female,34905.103,908,estimates,1991
15_17,female,14959.874,908,estimates,1991
18_23,female,30761.579,908,estimates,1991
15_24,female,50990.665,908,estimates,1991
15_49,female,178395.983,908,estimates,1991
15_59,female,222045.222,908,estimates,1991
15_64,female,243321.247,908,estimates,1991
20_64,female,218206.157,908,estimates,1991
20_69,female,237912.273,908,estimates,1991
25_49,female,127405.318,908,estimates,1991
25_64,female,192330.582,908,estimates,1991
25_69,female,212036.698,908,estimates,1991
15plus,female,303195.166,908,estimates,1991
16plus,female,298248.078,908,estimates,1991
17plus,female,293262.622,908,estimates,1991
18plus,female,288235.292,908,estimates,1991
20plus,female,278080.076,908,estimates,1991
21plus,female,272966.99,908,estimates,1991
25plus,female,252204.501,908,estimates,1991
