agebroad,gender,population,continent,variant,year
3_4,female,27164.461,903,estimates,2004
3_5,female,40139.936,903,estimates,2004
3_6,female,52731.459,903,estimates,2004
4_5,female,26371.19,903,estimates,2004
4_6,female,38962.713,903,estimates,2004
5_14,female,115696.176,903,estimates,2004
5_10,female,72695.32,903,estimates,2004
5_11,female,83787.935,903,estimates,2004
6_9,female,48372.699,903,estimates,2004
6_10,female,59719.845,903,estimates,2004
6_11,female,70812.46,903,estimates,2004
6_12,female,81668.634,903,estimates,2004
7_10,female,47128.322,903,estimates,2004
7_12,female,69077.111,903,estimates,2004
11_16,female,63217.599,903,estimates,2004
11_17,female,72982.953,903,estimates,2004
11_18,female,82497.238,903,estimates,2004
12_14,female,31908.241,903,estimates,2004
12_16,female,52124.984,903,estimates,2004
12_17,female,61890.338,903,estimates,2004
12_18,female,71404.623,903,estimates,2004
13_17,female,51034.164,903,estimates,2004
13_18,female,60548.449,903,estimates,2004
13_19,female,69815.779,903,estimates,2004
15_17,female,29982.097,903,estimates,2004
18_23,female,53237.987,903,estimates,2004
15_24,female,91113.326,903,estimates,2004
15_49,female,215605.159,903,estimates,2004
15_59,female,239870.345,903,estimates,2004
15_64,female,248463.945,903,estimates,2004
20_64,female,199700.233,903,estimates,2004
20_69,female,206401.269,903,estimates,2004
25_49,female,124491.833,903,estimates,2004
25_64,female,157350.619,903,estimates,2004
25_69,female,164051.655,903,estimates,2004
15plus,female,265147.488,903,estimates,2004
16plus,female,254931.926,903,estimates,2004
17plus,female,244930.745,903,estimates,2004
18plus,female,235165.391,903,estimates,2004
20plus,female,216383.776,903,estimates,2004
21plus,female,207360.311,903,estimates,2004
25plus,female,174034.162,903,estimates,2004
50plus,female,49542.329,903,estimates,2004
60plus,female,25277.143,903,estimates,2004
65plus,female,16683.543,903,estimates,2004
70plus,female,9982.507,903,estimates,2004
75plus,female,5126.149,903,estimates,2004
80plus,female,2187.295,903,estimates,2004
85plus,female,707.548,903,estimates,2004
90plus,female,170.06,903,estimates,2004
total,female,452435.279,903,estimates,2004
"Region, subregion, country or area *",male,AFRICA,903,estimates,2004
0_1,male,30959.57,903,estimates,2004
0_4,male,73401.985,903,estimates,2004
0_14,male,191398.27,903,estimates,2004
0_17,male,221852.848,903,estimates,2004
0_19,male,240828.295,903,estimates,2004
0_24,male,283305.983,903,estimates,2004
3_4,male,27826.836,903,estimates,2004
3_5,male,41104.77,903,estimates,2004
3_6,male,53977.618,903,estimates,2004
4_5,male,26999.81,903,estimates,2004
4_6,male,39872.658,903,estimates,2004
5_14,male,117996.285,903,estimates,2004
5_10,male,74233.325,903,estimates,2004
5_11,male,85529.332,903,estimates,2004
6_9,male,49392.583,903,estimates,2004
6_10,male,60955.391,903,estimates,2004
6_11,male,72251.398,903,estimates,2004
6_12,male,83301.578,903,estimates,2004
7_10,male,48082.543,903,estimates,2004
7_12,male,70428.73,903,estimates,2004
11_16,male,64313.503,903,estimates,2004
11_17,male,74217.538,903,estimates,2004
11_18,male,83842.224,903,estimates,2004
12_14,male,32466.953,903,estimates,2004
12_16,male,53017.496,903,estimates,2004
12_17,male,62921.531,903,estimates,2004
12_18,male,72546.217,903,estimates,2004
13_17,male,51871.351,903,estimates,2004
13_18,male,61496.037,903,estimates,2004
13_19,male,70846.798,903,estimates,2004
15_17,male,30454.578,903,estimates,2004
18_23,male,53554.775,903,estimates,2004
15_24,male,91907.713,903,estimates,2004
15_49,male,214086.891,903,estimates,2004
15_59,male,236812.628,903,estimates,2004
15_64,male,244482.079,903,estimates,2004
20_64,male,195052.054,903,estimates,2004
20_69,male,200852.821,903,estimates,2004
25_49,male,122179.178,903,estimates,2004
25_64,male,152574.366,903,estimates,2004
25_69,male,158375.133,903,estimates,2004
15plus,male,258215.018,903,estimates,2004
16plus,male,247826.529,903,estimates,2004
17plus,male,237664.475,903,estimates,2004
18plus,male,227760.44,903,estimates,2004
20plus,male,208784.993,903,estimates,2004
21plus,male,199705.786,903,estimates,2004
25plus,male,166307.305,903,estimates,2004
50plus,male,44128.127,903,estimates,2004
60plus,male,21402.39,903,estimates,2004
65plus,male,13732.939,903,estimates,2004
70plus,male,7932.172,903,estimates,2004
75plus,male,3868.21,903,estimates,2004
80plus,male,1529.087,903,estimates,2004
85plus,male,449.194,903,estimates,2004
90plus,male,91.18,903,estimates,2004
total,male,449613.288,903,estimates,2004
"Region, subregion, country or area *",female,AFRICA,903,estimates,2005
0_1,female,30874.874,903,estimates,2005
0_4,female,73261.008,903,estimates,2005
0_14,female,191285.074,903,estimates,2005
0_17,female,221844.261,903,estimates,2005
0_19,female,241063.29,903,estimates,2005
0_24,female,284601.034,903,estimates,2005
3_4,female,27775.758,903,estimates,2005
3_5,female,41016.083,903,estimates,2005
3_6,female,53869.835,903,estimates,2005
4_5,female,26900.347,903,estimates,2005
4_6,female,39754.099,903,estimates,2005
5_14,female,118024.066,903,estimates,2005
5_10,female,74203.504,903,estimates,2005
5_11,female,85517.007,903,estimates,2005
6_9,female,49383.223,903,estimates,2005
6_10,female,60963.179,903,estimates,2005
6_11,female,72276.682,903,estimates,2005
6_12,female,83341.39,903,estimates,2005
7_10,female,48109.427,903,estimates,2005
7_12,female,70487.638,903,estimates,2005
11_16,female,64406.843,903,estimates,2005
11_17,female,74379.749,903,estimates,2005
11_18,female,84115.281,903,estimates,2005
12_14,female,32507.059,903,estimates,2005
12_16,female,53093.34,903,estimates,2005
12_17,female,63066.246,903,estimates,2005
12_18,female,72801.778,903,estimates,2005
13_17,female,52001.538,903,estimates,2005
13_18,female,61737.07,903,estimates,2005
13_19,female,71220.567,903,estimates,2005
15_17,female,30559.187,903,estimates,2005
18_23,female,54610.747,903,estimates,2005
15_24,female,93315.96,903,estimates,2005
15_49,female,221567.64,903,estimates,2005
15_59,female,246604.203,903,estimates,2005
15_64,female,255432.63,903,estimates,2005
20_64,female,205654.414,903,estimates,2005
20_69,female,212513.671,903,estimates,2005
25_49,female,128251.68,903,estimates,2005
25_64,female,162116.67,903,estimates,2005
25_69,female,168975.927,903,estimates,2005
15plus,female,272519.044,903,estimates,2005
16plus,female,262122.708,903,estimates,2005
17plus,female,251932.763,903,estimates,2005
18plus,female,241959.857,903,estimates,2005
20plus,female,222740.828,903,estimates,2005
21plus,female,213506.248,903,estimates,2005
25plus,female,179203.084,903,estimates,2005
50plus,female,50951.404,903,estimates,2005
60plus,female,25914.841,903,estimates,2005
65plus,female,17086.414,903,estimates,2005
70plus,female,10227.157,903,estimates,2005
75plus,female,5228.203,903,estimates,2005
80plus,female,2199.65,903,estimates,2005
85plus,female,688.048,903,estimates,2005
90plus,female,151.829,903,estimates,2005
total,female,463804.118,903,estimates,2005
"Region, subregion, country or area *",male,AFRICA,903,estimates,2005
0_1,male,31691.305,903,estimates,2005
0_4,male,75126.949,903,estimates,2005
0_14,male,195519.447,903,estimates,2005
0_17,male,226559.168,903,estimates,2005
0_19,male,245997.706,903,estimates,2005
0_24,male,289650.754,903,estimates,2005
3_4,male,28453.541,903,estimates,2005
3_5,male,42002.582,903,estimates,2005
3_6,male,55146.55,903,estimates,2005
4_5,male,27537.467,903,estimates,2005
4_6,male,40681.435,903,estimates,2005
5_14,male,120392.498,903,estimates,2005
5_10,male,75798.589,903,estimates,2005
5_11,male,87322.673,903,estimates,2005
6_9,male,50443.699,903,estimates,2005
6_10,male,62249.548,903,estimates,2005
6_11,male,73773.632,903,estimates,2005
6_12,male,85035.7,903,estimates,2005
7_10,male,49105.58,903,estimates,2005
7_12,male,71891.732,903,estimates,2005
11_16,male,65512.066,903,estimates,2005
11_17,male,75633.63,903,estimates,2005
11_18,male,85493.897,903,estimates,2005
12_14,male,33069.825,903,estimates,2005
12_16,male,53987.982,903,estimates,2005
12_17,male,64109.546,903,estimates,2005
12_18,male,73969.813,903,estimates,2005
13_17,male,52847.478,903,estimates,2005
13_18,male,62707.745,903,estimates,2005
13_19,male,72286.016,903,estimates,2005
15_17,male,31039.721,903,estimates,2005
18_23,male,54948.902,903,estimates,2005
15_24,male,94131.307,903,estimates,2005
15_49,male,220053.896,903,estimates,2005
15_59,male,243516.942,903,estimates,2005
15_64,male,251405.667,903,estimates,2005
20_64,male,200927.408,903,estimates,2005
20_69,male,206857.898,903,estimates,2005
25_49,male,125922.589,903,estimates,2005
25_64,male,157274.36,903,estimates,2005
25_69,male,163204.85,903,estimates,2005
15plus,male,265434.112,903,estimates,2005
16plus,male,254868.234,903,estimates,2005
17plus,male,244515.955,903,estimates,2005
18plus,male,234394.391,903,estimates,2005
20plus,male,214955.853,903,estimates,2005
21plus,male,205655.103,903,estimates,2005
25plus,male,171302.805,903,estimates,2005
50plus,male,45380.216,903,estimates,2005
60plus,male,21917.17,903,estimates,2005
65plus,male,14028.445,903,estimates,2005
70plus,male,8097.955,903,estimates,2005
75plus,male,3930.167,903,estimates,2005
80plus,male,1518.235,903,estimates,2005
85plus,male,425.275,903,estimates,2005
90plus,male,76.944,903,estimates,2005
total,male,460953.559,903,estimates,2005
"Region, subregion, country or area *",female,AFRICA,903,estimates,2006
0_1,female,31623.409,903,estimates,2006
0_4,female,75175.72,903,estimates,2006
0_14,female,195789.532,903,estimates,2006
0_17,female,226846.322,903,estimates,2006
0_19,female,246446.778,903,estimates,2006
0_24,female,291044.136,903,estimates,2006
3_4,female,28534.864,903,estimates,2006
3_5,female,42124.213,903,estimates,2006
3_6,female,55305.223,903,estimates,2006
4_5,female,27619.169,903,estimates,2006
4_6,female,40800.179,903,estimates,2006
5_14,female,120613.812,903,estimates,2006
5_10,female,75976.931,903,estimates,2006
5_11,female,87520.156,903,estimates,2006
6_9,female,50561.8,903,estimates,2006
6_10,female,62387.582,903,estimates,2006
6_11,female,73930.807,903,estimates,2006
6_12,female,85207.105,903,estimates,2006
7_10,female,49206.572,903,estimates,2006
7_12,female,72026.095,903,estimates,2006
11_16,female,65554.083,903,estimates,2006
11_17,female,75693.671,903,estimates,2006
11_18,female,85613.213,903,estimates,2006
12_14,female,33093.656,903,estimates,2006
12_16,female,54010.858,903,estimates,2006
12_17,female,64150.446,903,estimates,2006
12_18,female,74069.988,903,estimates,2006
13_17,female,52874.148,903,estimates,2006
13_18,female,62793.69,903,estimates,2006
13_19,female,72474.604,903,estimates,2006
15_17,female,31056.79,903,estimates,2006
18_23,female,55811.81,903,estimates,2006
15_24,female,95254.604,903,estimates,2006
15_49,female,227306.411,903,estimates,2006
15_59,female,253105.977,903,estimates,2006
15_64,female,262140.284,903,estimates,2006
20_64,female,211483.038,903,estimates,2006
20_69,female,218468.406,903,estimates,2006
25_49,female,132051.807,903,estimates,2006
25_64,female,166885.68,903,estimates,2006
25_69,female,173871.048,903,estimates,2006
15plus,female,279729.954,903,estimates,2006
16plus,female,269162.708,903,estimates,2006
17plus,female,258812.752,903,estimates,2006
18plus,female,248673.164,903,estimates,2006
20plus,female,229072.708,903,estimates,2006
21plus,female,219643.948,903,estimates,2006
25plus,female,184475.35,903,estimates,2006
50plus,female,52423.543,903,estimates,2006
60plus,female,26623.977,903,estimates,2006
65plus,female,17589.67,903,estimates,2006
70plus,female,10604.302,903,estimates,2006
75plus,female,5500.826,903,estimates,2006
80plus,female,2353.972,903,estimates,2006
85plus,female,767.234,903,estimates,2006
90plus,female,175.967,903,estimates,2006
total,female,475519.486,903,estimates,2006
"Region, subregion, country or area *",male,AFRICA,903,estimates,2006
0_1,male,32473.665,903,estimates,2006
0_4,male,77106.96,903,estimates,2006
0_14,male,200182.233,903,estimates,2006
0_17,male,231698.726,903,estimates,2006
0_19,male,251528.269,903,estimates,2006
0_24,male,296244.375,903,estimates,2006
3_4,male,29233.534,903,estimates,2006
3_5,male,43142.758,903,estimates,2006
3_6,male,56626.125,903,estimates,2006
4_5,male,28278.016,903,estimates,2006
4_6,male,41761.383,903,estimates,2006
5_14,male,123075.273,903,estimates,2006
5_10,male,77646.983,903,estimates,2006
5_11,male,89411.044,903,estimates,2006
6_9,male,51674.879,903,estimates,2006
6_10,male,63737.759,903,estimates,2006
6_11,male,75501.82,903,estimates,2006
6_12,male,86982.607,903,estimates,2006
7_10,male,50254.392,903,estimates,2006
7_12,male,73499.24,903,estimates,2006
11_16,male,66662.824,903,estimates,2006
11_17,male,76944.783,903,estimates,2006
11_18,male,86990.964,903,estimates,2006
12_14,male,33664.229,903,estimates,2006
12_16,male,54898.763,903,estimates,2006
12_17,male,65180.722,903,estimates,2006
12_18,male,75226.903,903,estimates,2006
13_17,male,53699.935,903,estimates,2006
13_18,male,63746.116,903,estimates,2006
13_19,male,73529.478,903,estimates,2006
15_17,male,31516.493,903,estimates,2006
18_23,male,56173.602,903,estimates,2006
15_24,male,96062.142,903,estimates,2006
15_49,male,225755.654,903,estimates,2006
15_59,male,249934.898,903,estimates,2006
15_64,male,258018.724,903,estimates,2006
20_64,male,206672.688,903,estimates,2006
20_69,male,212707.795,903,estimates,2006
25_49,male,129693.512,903,estimates,2006
25_64,male,161956.582,903,estimates,2006
25_69,male,167991.689,903,estimates,2006
15plus,male,272454.367,903,estimates,2006
16plus,male,261722.539,903,estimates,2006
17plus,male,251219.833,903,estimates,2006
18plus,male,240937.874,903,estimates,2006
20plus,male,221108.331,903,estimates,2006
21plus,male,211606.095,903,estimates,2006
25plus,male,176392.225,903,estimates,2006
50plus,male,46698.713,903,estimates,2006
60plus,male,22519.469,903,estimates,2006
65plus,male,14435.643,903,estimates,2006
70plus,male,8400.536,903,estimates,2006
75plus,male,4153.422,903,estimates,2006
80plus,male,1643.086,903,estimates,2006
85plus,male,481.813,903,estimates,2006
90plus,male,93.1,903,estimates,2006
total,male,472636.6,903,estimates,2006
"Region, subregion, country or area *",female,AFRICA,903,estimates,2007
0_1,female,32212.564,903,estimates,2007
0_4,female,76937.65,903,estimates,2007
0_14,female,200353.742,903,estimates,2007
0_17,female,231949.186,903,estimates,2007
0_19,female,251915.358,903,estimates,2007
0_24,female,297556.364,903,estimates,2007
3_4,female,29305.0,903,estimates,2007
3_5,female,43256.939,903,estimates,2007
3_6,female,56783.322,903,estimates,2007
4_5,female,28360.068,903,estimates,2007
4_6,female,41886.451,903,estimates,2007
5_14,female,123416.092,903,estimates,2007
5_10,female,77870.226,903,estimates,2007
5_11,female,89664.566,903,estimates,2007
6_9,female,51825.786,903,estimates,2007
6_10,female,63918.287,903,estimates,2007
6_11,female,75712.627,903,estimates,2007
6_12,female,87225.443,903,estimates,2007
7_10,female,50391.904,903,estimates,2007
7_12,female,73699.06,903,estimates,2007
11_16,female,66832.155,903,estimates,2007
11_17,female,77141.31,903,estimates,2007
11_18,female,87235.991,903,estimates,2007
12_14,female,33751.526,903,estimates,2007
12_16,female,55037.815,903,estimates,2007
12_17,female,65346.97,903,estimates,2007
12_18,female,75441.651,903,estimates,2007
13_17,female,53834.154,903,estimates,2007
13_18,female,63928.835,903,estimates,2007
13_19,female,73800.326,903,estimates,2007
15_17,female,31595.444,903,estimates,2007
18_23,female,56988.058,903,estimates,2007
15_24,female,97202.622,903,estimates,2007
15_49,female,233250.652,903,estimates,2007
15_59,female,259872.819,903,estimates,2007
15_64,female,269145.617,903,estimates,2007
20_64,female,217584.001,903,estimates,2007
20_69,female,224718.522,903,estimates,2007
25_49,female,136048.03,903,estimates,2007
25_64,female,171942.995,903,estimates,2007
25_69,female,179077.516,903,estimates,2007
15plus,female,287236.999,903,estimates,2007
16plus,female,276480.517,903,estimates,2007
17plus,female,265950.71,903,estimates,2007
18plus,female,255641.555,903,estimates,2007
20plus,female,235675.383,903,estimates,2007
21plus,female,226043.913,903,estimates,2007
25plus,female,190034.377,903,estimates,2007
50plus,female,53986.347,903,estimates,2007
60plus,female,27364.18,903,estimates,2007
65plus,female,18091.382,903,estimates,2007
70plus,female,10956.861,903,estimates,2007
75plus,female,5751.079,903,estimates,2007
80plus,female,2481.051,903,estimates,2007
85plus,female,830.141,903,estimates,2007
90plus,female,196.782,903,estimates,2007
total,female,487590.741,903,estimates,2007
"Region, subregion, country or area *",male,AFRICA,903,estimates,2007
0_1,male,33119.833,903,estimates,2007
0_4,male,78953.371,903,estimates,2007
0_14,male,204931.898,903,estimates,2007
0_17,male,236979.055,903,estimates,2007
0_19,male,257171.534,903,estimates,2007
0_24,male,302944.638,903,estimates,2007
3_4,male,30020.695,903,estimates,2007
3_5,male,44300.707,903,estimates,2007
3_6,male,58137.957,903,estimates,2007
4_5,male,29035.288,903,estimates,2007
4_6,male,42872.538,903,estimates,2007
5_14,male,125978.527,903,estimates,2007
5_10,male,79605.304,903,estimates,2007
5_11,male,91632.419,903,estimates,2007
6_9,male,52981.881,903,estimates,2007
6_10,male,65325.292,903,estimates,2007
6_11,male,77352.407,903,estimates,2007
6_12,male,89080.576,903,estimates,2007
7_10,male,51488.042,903,estimates,2007
7_12,male,75243.326,903,estimates,2007
11_16,male,67975.648,903,estimates,2007
11_17,male,78420.38,903,estimates,2007
11_18,male,88637.1,903,estimates,2007
12_14,male,34346.108,903,estimates,2007
12_16,male,55948.533,903,estimates,2007
12_17,male,66393.265,903,estimates,2007
12_18,male,76609.985,903,estimates,2007
13_17,male,54665.096,903,estimates,2007
13_18,male,64881.816,903,estimates,2007
13_19,male,74857.575,903,estimates,2007
15_17,male,32047.157,903,estimates,2007
18_23,male,57368.66,903,estimates,2007
15_24,male,98012.74,903,estimates,2007
15_49,male,231659.154,903,estimates,2007
15_59,male,256600.992,903,estimates,2007
15_64,male,264913.31,903,estimates,2007
20_64,male,212673.674,903,estimates,2007
20_69,male,218832.094,903,estimates,2007
25_49,male,133646.414,903,estimates,2007
25_64,male,166900.57,903,estimates,2007
25_69,male,173058.99,903,estimates,2007
15plus,male,279743.364,903,estimates,2007
16plus,male,268821.236,903,estimates,2007
17plus,male,258140.939,903,estimates,2007
18plus,male,247696.207,903,estimates,2007
20plus,male,227503.728,903,estimates,2007
21plus,male,217792.447,903,estimates,2007
25plus,male,181730.624,903,estimates,2007
50plus,male,48084.21,903,estimates,2007
60plus,male,23142.372,903,estimates,2007
65plus,male,14830.054,903,estimates,2007
70plus,male,8671.634,903,estimates,2007
75plus,male,4348.596,903,estimates,2007
80plus,male,1745.198,903,estimates,2007
85plus,male,525.145,903,estimates,2007
90plus,male,107.763,903,estimates,2007
total,male,484675.262,903,estimates,2007
"Region, subregion, country or area *",female,AFRICA,903,estimates,2008
0_1,female,32915.454,903,estimates,2008
0_4,female,78636.075,903,estimates,2008
0_14,female,205015.32,903,estimates,2008
0_17,female,237202.31,903,estimates,2008
0_19,female,257527.989,903,estimates,2008
0_24,female,304190.434,903,estimates,2008
3_4,female,30059.157,903,estimates,2008
3_5,female,44376.076,903,estimates,2008
3_6,female,58255.631,903,estimates,2008
4_5,female,29099.146,903,estimates,2008
4_6,female,42978.701,903,estimates,2008
5_14,female,126379.245,903,estimates,2008
5_10,female,79844.069,903,estimates,2008
5_11,female,91906.604,903,estimates,2008
6_9,female,53148.796,903,estimates,2008
6_10,female,65527.15,903,estimates,2008
6_11,female,77589.685,903,estimates,2008
6_12,female,89357.07,903,estimates,2008
7_10,female,51647.595,903,estimates,2008
7_12,female,75477.515,903,estimates,2008
11_16,female,68225.867,903,estimates,2008
11_17,female,78722.166,903,estimates,2008
11_18,female,88994.344,903,estimates,2008
12_14,female,34472.641,903,estimates,2008
12_16,female,56163.332,903,estimates,2008
12_17,female,66659.631,903,estimates,2008
12_18,female,76931.809,903,estimates,2008
13_17,female,54892.246,903,estimates,2008
13_18,female,65164.424,903,estimates,2008
13_19,female,75217.925,903,estimates,2008
15_17,female,32186.99,903,estimates,2008
18_23,female,58153.411,903,estimates,2008
15_24,female,99175.114,903,estimates,2008
15_49,female,239390.978,903,estimates,2008
15_59,female,266881.031,903,estimates,2008
15_64,female,276426.735,903,estimates,2008
20_64,female,223914.066,903,estimates,2008
20_69,female,231221.502,903,estimates,2008
25_49,female,140215.864,903,estimates,2008
25_64,female,177251.621,903,estimates,2008
25_69,female,184559.057,903,estimates,2008
15plus,female,295022.957,903,estimates,2008
16plus,female,284057.983,903,estimates,2008
17plus,female,273332.266,903,estimates,2008
18plus,female,262835.967,903,estimates,2008
20plus,female,242510.288,903,estimates,2008
21plus,female,232683.225,903,estimates,2008
25plus,female,195847.843,903,estimates,2008
50plus,female,55631.979,903,estimates,2008
60plus,female,28141.926,903,estimates,2008
65plus,female,18596.222,903,estimates,2008
70plus,female,11288.786,903,estimates,2008
75plus,female,5972.883,903,estimates,2008
80plus,female,2579.847,903,estimates,2008
85plus,female,870.104,903,estimates,2008
90plus,female,211.539,903,estimates,2008
total,female,500038.277,903,estimates,2008
"Region, subregion, country or area *",male,AFRICA,903,estimates,2008
0_1,male,33881.084,903,estimates,2008
0_4,male,80753.053,903,estimates,2008
0_14,male,209797.159,903,estimates,2008
0_17,male,242448.832,903,estimates,2008
0_19,male,262994.986,903,estimates,2008
0_24,male,309809.52,903,estimates,2008
3_4,male,30792.854,903,estimates,2008
3_5,male,45444.611,903,estimates,2008
3_6,male,59641.571,903,estimates,2008
4_5,male,29789.027,903,estimates,2008
4_6,male,43985.987,903,estimates,2008
5_14,male,129044.106,903,estimates,2008
5_10,male,81630.351,903,estimates,2008
5_11,male,93941.037,903,estimates,2008
6_9,male,54335.178,903,estimates,2008
6_10,male,66978.594,903,estimates,2008
6_11,male,79289.28,903,estimates,2008
6_12,male,91285.338,903,estimates,2008
7_10,male,52781.634,903,estimates,2008
7_12,male,77088.378,903,estimates,2008
11_16,male,69432.55,903,estimates,2008
11_17,male,80065.428,903,estimates,2008
11_18,male,90456.2,903,estimates,2008
12_14,male,35103.069,903,estimates,2008
12_16,male,57121.864,903,estimates,2008
12_17,male,67754.742,903,estimates,2008
12_18,male,78145.514,903,estimates,2008
13_17,male,55758.684,903,estimates,2008
13_18,male,66149.456,903,estimates,2008
13_19,male,76304.838,903,estimates,2008
15_17,male,32651.673,903,estimates,2008
18_23,male,58548.004,903,estimates,2008
15_24,male,100012.361,903,estimates,2008
15_49,male,237774.293,903,estimates,2008
15_59,male,263517.053,903,estimates,2008
15_64,male,272091.824,903,estimates,2008
20_64,male,218893.997,903,estimates,2008
20_69,male,225197.235,903,estimates,2008
25_49,male,137761.932,903,estimates,2008
25_64,male,172079.463,903,estimates,2008
25_69,male,178382.701,903,estimates,2008
15plus,male,287309.256,903,estimates,2008
16plus,male,276171.087,903,estimates,2008
17plus,male,265290.461,903,estimates,2008
18plus,male,254657.583,903,estimates,2008
20plus,male,234111.429,903,estimates,2008
21plus,male,224202.303,903,estimates,2008
25plus,male,187296.895,903,estimates,2008
50plus,male,49534.963,903,estimates,2008
60plus,male,23792.203,903,estimates,2008
65plus,male,15217.432,903,estimates,2008
70plus,male,8914.194,903,estimates,2008
75plus,male,4508.79,903,estimates,2008
80plus,male,1820.775,903,estimates,2008
85plus,male,550.391,903,estimates,2008
90plus,male,118.133,903,estimates,2008
total,male,497106.415,903,estimates,2008
"Region, subregion, country or area *",female,AFRICA,903,estimates,2009
0_1,female,33657.304,903,estimates,2009
0_4,female,80379.774,903,estimates,2009
0_14,female,209813.884,903,estimates,2009
0_17,female,242644.456,903,estimates,2009
0_19,female,263346.997,903,estimates,2009
0_24,female,311013.732,903,estimates,2009
3_4,female,30682.562,903,estimates,2009
3_5,female,45353.611,903,estimates,2009
3_6,female,59582.688,903,estimates,2009
4_5,female,29808.357,903,estimates,2009
4_6,female,44037.434,903,estimates,2009
5_14,female,129434.11,903,estimates,2009
5_10,female,81845.12,903,estimates,2009
5_11,female,94192.18,903,estimates,2009
6_9,female,54492.342,903,estimates,2009
6_10,female,67174.071,903,estimates,2009
6_11,female,79521.131,903,estimates,2009
6_12,female,91556.524,903,estimates,2009
7_10,female,52944.994,903,estimates,2009
7_12,female,77327.447,903,estimates,2009
11_16,female,69722.217,903,estimates,2009
11_17,female,80419.562,903,estimates,2009
11_18,female,90884.661,903,estimates,2009
12_14,female,35241.93,903,estimates,2009
12_16,female,57375.157,903,estimates,2009
12_17,female,68072.502,903,estimates,2009
12_18,female,78537.601,903,estimates,2009
13_17,female,56037.109,903,estimates,2009
13_18,female,66502.208,903,estimates,2009
13_19,female,76739.65,903,estimates,2009
15_17,female,32830.572,903,estimates,2009
18_23,female,59331.878,903,estimates,2009
15_24,female,101199.848,903,estimates,2009
15_49,female,245720.675,903,estimates,2009
15_59,female,274107.424,903,estimates,2009
15_64,female,283961.396,903,estimates,2009
20_64,female,230428.283,903,estimates,2009
20_69,female,237934.098,903,estimates,2009
25_49,female,144520.827,903,estimates,2009
25_64,female,182761.548,903,estimates,2009
25_69,female,190267.363,903,estimates,2009
15plus,female,303070.367,903,estimates,2009
16plus,female,291876.112,903,estimates,2009
17plus,female,280937.14,903,estimates,2009
18plus,female,270239.795,903,estimates,2009
20plus,female,249537.254,903,estimates,2009
21plus,female,239522.76,903,estimates,2009
25plus,female,201870.519,903,estimates,2009
50plus,female,57349.692,903,estimates,2009
60plus,female,28962.943,903,estimates,2009
65plus,female,19108.971,903,estimates,2009
70plus,female,11603.156,903,estimates,2009
75plus,female,6160.421,903,estimates,2009
80plus,female,2651.199,903,estimates,2009
85plus,female,882.651,903,estimates,2009
90plus,female,212.35,903,estimates,2009
total,female,512884.251,903,estimates,2009
"Region, subregion, country or area *",male,AFRICA,903,estimates,2009
0_1,male,34684.281,903,estimates,2009
0_4,male,82607.839,903,estimates,2009
0_14,male,214810.798,903,estimates,2009
0_17,male,248138.949,903,estimates,2009
0_19,male,269067.561,903,estimates,2009
0_24,male,316907.268,903,estimates,2009
3_4,male,31446.194,903,estimates,2009
3_5,male,46460.03,903,estimates,2009
3_6,male,61012.861,903,estimates,2009
4_5,male,30517.018,903,estimates,2009
4_6,male,45069.849,903,estimates,2009
5_14,male,132202.959,903,estimates,2009
5_10,male,83672.505,903,estimates,2009
5_11,male,96283.13,903,estimates,2009
6_9,male,55701.941,903,estimates,2009
6_10,male,68658.669,903,estimates,2009
6_11,male,81269.294,903,estimates,2009
6_12,male,93551.137,903,estimates,2009
7_10,male,54105.838,903,estimates,2009
7_12,male,78998.306,903,estimates,2009
11_16,male,71016.143,903,estimates,2009
11_17,male,81858.605,903,estimates,2009
11_18,male,92447.288,903,estimates,2009
12_14,male,35919.829,903,estimates,2009
12_16,male,58405.518,903,estimates,2009
12_17,male,69247.98,903,estimates,2009
12_18,male,79836.663,903,estimates,2009
13_17,male,56966.137,903,estimates,2009
13_18,male,67554.82,903,estimates,2009
13_19,male,77894.749,903,estimates,2009
15_17,male,33328.151,903,estimates,2009
18_23,male,59746.358,903,estimates,2009
15_24,male,102096.47,903,estimates,2009
15_49,male,244114.071,903,estimates,2009
15_59,male,270688.9,903,estimates,2009
15_64,male,279558.584,903,estimates,2009
20_64,male,225301.821,903,estimates,2009
20_69,male,231776.169,903,estimates,2009
25_49,male,142017.601,903,estimates,2009
25_64,male,177462.114,903,estimates,2009
25_69,male,183936.462,903,estimates,2009
15plus,male,295163.569,903,estimates,2009
16plus,male,283782.961,903,estimates,2009
17plus,male,272677.88,903,estimates,2009
18plus,male,261835.418,903,estimates,2009
20plus,male,240906.806,903,estimates,2009
21plus,male,230809.742,903,estimates,2009
25plus,male,193067.099,903,estimates,2009
50plus,male,51049.498,903,estimates,2009
60plus,male,24474.669,903,estimates,2009
65plus,male,15604.985,903,estimates,2009
70plus,male,9130.637,903,estimates,2009
75plus,male,4628.804,903,estimates,2009
80plus,male,1867.098,903,estimates,2009
85plus,male,554.115,903,estimates,2009
90plus,male,117.942,903,estimates,2009
total,male,509974.367,903,estimates,2009
"Region, subregion, country or area *",female,AFRICA,903,estimates,2010
0_1,female,34444.447,903,estimates,2010
0_4,female,82268.88,903,estimates,2010
0_14,female,214769.018,903,estimates,2010
0_17,female,248296.205,903,estimates,2010
0_19,female,269401.622,903,estimates,2010
